# r	vx_0	vx_1	vx_2	vx_3	vx_4	vx_5	vx_6	vx_7	vx_8	vx_9	vx_10	vx_11	vx_12	vx_13	vx_14	vx_15	vx_16	vx_17	vx_18	vx_19	vx_20	vx_21	vx_22	
4.903013922029998639e+01 2.350377196999979892e-02 3.022899533284046508e-02 2.829729842999959000e-02 3.121023408000037427e-02 3.302149962999938182e-02 2.948539428000076373e-02 2.677896636283978726e-02 2.824010086000007524e-02 3.101812894999966472e-02 2.400914308000012473e-02 2.597576293000001743e-02 3.027156584284007232e-02 3.076026229999984096e-02 1.298089905000051648e-02 3.401136475000021003e-02 3.250927123999956814e-02 2.647066649999987864e-02 2.853802396283999787e-02 2.724903487000010505e-02 3.524259949999941632e-02 2.526030274000004225e-02 1.874743652000106578e-02 2.548680125283938128e-02
5.003013922029998639e+01 2.349282835999983929e-02 3.000642912284022176e-02 2.852746353000020635e-02 3.098646697999974872e-02 3.327193297999983534e-02 2.923602905000007024e-02 2.700306761284002738e-02 2.801066665000025852e-02 3.122899780999978392e-02 2.396657103000018191e-02 2.580353393999976208e-02 3.052431776284010925e-02 3.076387481999990833e-02 1.272819977000017380e-02 3.426926878999984188e-02 3.271523132800000649e-02 2.600920411200000754e-02 2.853315716283996023e-02 2.749103241000029965e-02 3.521920167999924300e-02 2.527703855000072372e-02 1.869359741999942343e-02 2.532748490284041087e-02
5.103013922029998639e+01 2.348560791999916575e-02 3.002319167284024301e-02 2.852346190000025830e-02 3.096240233999960831e-02 3.352566833999990475e-02 2.900313719999976503e-02 2.698400327284055170e-02 2.800898515000008193e-02 3.126611530999943989e-02 2.394775186000062950e-02 2.578743896999985755e-02 3.078169157283996288e-02 3.074919661000017138e-02 1.251106873999997295e-02 3.449453123999919602e-02 3.298413696000045831e-02 2.549163209000021232e-02 2.854682904283995307e-02 2.749586640000015875e-02 3.521596680000002588e-02 2.527277222000047854e-02 1.870666503999964328e-02 2.555467377283973662e-02
5.203013922029998639e+01 2.334063720999984132e-02 3.017902814283972973e-02 2.852539825999992826e-02 3.076860354000018546e-02 3.371492918000003336e-02 2.899993895999941618e-02 2.678325483284054245e-02 2.803540496000014176e-02 3.148526611999986902e-02 2.395549927000013152e-02 2.555470580999972402e-02 3.098730450284006149e-02 3.072281646999995217e-02 1.252366944000023012e-02 3.449592895999958192e-02 3.296520996000019965e-02 2.531519776000004662e-02 2.872705821284016539e-02 2.750126649999983658e-02 3.523963011000014189e-02 2.508590393999984500e-02 1.892720336999991620e-02 2.551949674284012537e-02
5.303013922029998639e+01 2.280142821600050079e-02 3.043866179283943527e-02 2.829603348000000670e-02 3.095276946000049059e-02 3.352773437999931327e-02 2.900535888000013024e-02 2.677468551284021073e-02 2.804768370999990990e-02 3.166466216999979516e-02 2.383083495000048666e-02 2.567329712999962682e-02 3.080807705284014514e-02 3.094008865999976418e-02 1.230333099000017680e-02 3.449416810000002775e-02 3.321139830999984832e-02 2.508736572000011544e-02 2.894559842284002288e-02 2.749246750999991343e-02 3.507079773000077588e-02 2.500263062999947411e-02 1.901017453999957058e-02 2.546153491284028347e-02
5.403013922029998639e+01 2.235520017999952092e-02 3.050319730283974906e-02 2.820306625999983302e-02 3.120759887000058505e-02 3.351703491999942497e-02 2.899499511000031005e-02 2.660635587283988884e-02 2.800314101999983735e-02 3.189586640000052070e-02 2.376813658999983592e-02 2.574630126999982033e-02 3.076008130283999081e-02 3.098047792000024891e-02 1.228983458999973605e-02 3.449326172000037605e-02 3.322897642999944612e-02 2.485806275000018023e-02 2.933663974283991921e-02 2.732095439999987843e-02 3.500613403999959516e-02 2.500493772000045301e-02 1.884242553000076495e-02 2.558896392283938753e-02
5.503013922029998639e+01 2.208703612999888752e-02 3.050382825284107119e-02 2.843930055000000803e-02 3.106929320999952254e-02 3.350586548000064613e-02 2.917254026999944322e-02 2.633222411284025233e-02 2.801520462000007747e-02 3.197986449999989239e-02 2.394590149000016405e-02 2.574827270999994686e-02 3.075530720283986899e-02 3.076401634000012694e-02 1.231433259999976070e-02 3.451473387999976633e-02 3.340306396000034678e-02 2.459893799000005890e-02 2.965892773284008535e-02 2.702880096999979442e-02 3.500733490999991676e-02 2.500209959999992806e-02 1.881226806000049767e-02 2.586792891283976048e-02
5.603013922029998639e+01 2.189353025999880506e-02 3.027254888784111642e-02 2.886064948499979591e-02 3.086299437999987308e-02 3.351006469999993215e-02 2.932574464000062969e-02 2.629822675283960409e-02 2.790962981999982676e-02 3.197173461999991417e-02 2.413192750000036843e-02 2.571307372000010069e-02 3.080495437283998356e-02 3.069577330000002047e-02 1.218873289999974040e-02 3.461959839999981248e-02 3.349586792000065760e-02 2.450600585999973199e-02 2.971145917284002264e-02 2.703579864000021232e-02 3.496433412000041902e-02 2.500653075999871230e-02 1.867760008000041161e-02 2.612098295284020003e-02
5.703013922029998639e+01 2.187469890333377381e-02 3.006846346950626386e-02 2.900869903000002567e-02 3.098553010000032470e-02 3.351063841999930154e-02 2.942456665999998097e-02 2.633097819284032498e-02 2.771651611999986775e-02 3.197776948000027875e-02 2.457398070999990830e-02 2.543311768000003359e-02 3.063372975283991731e-02 3.087043267000017313e-02 1.201533201999991501e-02 3.496204173999976905e-02 3.334582721999997806e-02 2.431589966000010511e-02 2.988789731284014276e-02 2.696599810000025257e-02 3.519004107333312259e-02 2.484365642666598595e-02 1.850693969000058101e-02 2.612571709283997845e-02
5.803013922029998639e+01 2.168339233999868124e-02 2.999936507284076126e-02 2.902233275000016752e-02 3.130076446999992268e-02 3.350227049999957712e-02 2.918500366999942502e-02 2.652008726284077467e-02 2.756870498000007358e-02 3.192463074000006368e-02 2.508143310999969358e-02 2.493380126000011021e-02 3.080161422284018180e-02 3.077541808000005402e-02 1.194376220000012770e-02 3.531293487999937614e-02 3.318403321000025497e-02 2.431049805000011499e-02 2.975319958283989888e-02 2.694606475999989856e-02 3.556133269999991325e-02 2.450253907000005810e-02 1.850063475999995724e-02 2.625755845284027251e-02
5.903013922029998639e+01 2.149956665000063438e-02 3.001089460283912908e-02 2.901450346999972715e-02 3.148866273000058141e-02 3.356227110999970842e-02 2.894176025999986579e-02 2.652104779284002178e-02 2.781232149999996253e-02 3.167652889999954258e-02 2.514229432000049738e-02 2.492810668999991333e-02 3.093222982284014530e-02 3.083116568000014018e-02 1.169376831999979945e-02 3.549733276999977871e-02 3.300096130000040179e-02 2.453777058333313915e-02 2.959619911950660959e-02 2.693756486000020364e-02 3.575219725999922993e-02 2.432003784000043994e-02 1.850490723000039126e-02 2.639180826283982206e-02
6.003013922029998639e+01 2.148580321000044882e-02 2.986933157284031581e-02 2.917087058999959584e-02 3.146905821999971403e-02 3.381713868000078838e-02 2.869593505999946600e-02 2.656551343284029379e-02 2.810468139999987291e-02 3.132112730999967593e-02 2.533633423000012513e-02 2.480866700000024239e-02 3.089121915284013045e-02 3.099537734999994326e-02 1.150543518000013074e-02 3.551696624999967772e-02 3.299960328000035858e-02 2.470225828666650081e-02 2.960247174617337135e-02 2.699640045999985791e-02 3.570792845999967713e-02 2.430247194000112465e-02 1.850133055999904005e-02 2.623458120284031039e-02
6.103013922029998639e+01 2.124239502000055055e-02 2.969349653284009474e-02 2.944777781333341241e-02 3.139355368666656154e-02 3.397480466999986543e-02 2.877526856000040337e-02 2.638224468283972488e-02 2.853203583333330934e-02 3.080621032666652423e-02 2.554716186000025729e-02 2.479573975999992477e-02 3.096411916283987181e-02 3.072777215000014467e-02 1.151087033999974654e-02 3.567836763000013789e-02 3.309153441000000501e-02 2.471693115999996568e-02 2.951609861283987016e-02 2.700176620000038427e-02 3.576580047999923517e-02 2.424026183000023427e-02 1.850230102999994575e-02 2.644752319950703298e-02
6.203013922029998639e+01 2.099163209000107569e-02 2.977105619284013682e-02 2.926303938999972112e-02 3.165783387000047078e-02 3.382316589000038121e-02 2.901874389999939061e-02 2.609350466617345321e-02 2.893755136666659525e-02 3.044953614000042025e-02 2.577859496999938133e-02 2.475393065000025539e-02 3.100803893284009849e-02 3.048452680999998859e-02 1.113209251285708287e-02 3.612304817714238198e-02 3.327529908000017439e-02 2.449193114000026983e-02 2.951345961284005184e-02 2.700546876000007451e-02 3.599266355999934663e-02 2.400306398000102634e-02 1.850733641999832008e-02 2.678699589284121857e-02
6.303013922029998639e+01 2.072390137000038393e-02 3.000803435283998927e-02 2.920573501000017086e-02 3.147806548999942944e-02 3.381719971000057140e-02 2.919970093000010675e-02 2.580404416283966010e-02 2.922255172999994183e-02 3.028963471000024540e-02 2.599459838000022990e-02 2.469716185999968824e-02 3.100294629283998835e-02 3.031925048999983136e-02 1.062703756333345864e-02 3.689520060666739293e-02 3.326653441999935512e-02 2.448769530999993574e-02 2.943346464284008965e-02 2.700453719999968555e-02 3.599199525000040117e-02 2.408046570000006020e-02 1.843670043000092754e-02 2.679530202283885928e-02
6.403013922029998639e+01 2.047800294000044069e-02 3.002233411284089409e-02 2.925570221000016458e-02 3.140272979999972347e-02 3.381750182999967297e-02 2.928322754000109787e-02 2.573412000283954032e-02 2.929477996999994491e-02 3.023386382000026185e-02 2.599334105999971667e-02 2.475305786999997676e-02 3.099902783284005578e-02 3.026296998999978421e-02 1.049229736000015754e-02 3.721957092000047901e-02 3.330339353999972607e-02 2.448707275999986374e-02 2.926426450283997963e-02 2.700236740999989796e-02 3.599509734000057304e-02 2.424893493999989019e-02 1.822413329999835602e-02 2.676642782284129746e-02
6.503013922029998639e+01 2.029578855999861903e-02 3.021460249284084465e-02 2.930013276000027062e-02 3.119500122000026798e-02 3.379707029999990536e-02 2.948046264999866148e-02 2.550582412284077213e-02 2.954204099999988009e-02 3.003219604999976533e-02 2.615973511000067864e-02 2.477443236999970350e-02 3.100527630284004646e-02 3.019578706000002055e-02 1.034289551999972856e-02 3.745813597000014622e-02 3.324166870999999829e-02 2.449686280000005351e-02 2.928847026284001759e-02 2.703572845000017100e-02 3.598586122000051873e-02 2.431104125999918389e-02 1.794026489000025149e-02 2.674178058283987330e-02
6.603013922029998639e+01 2.029949340999883181e-02 3.020677549284048538e-02 2.931699295000016886e-02 3.118036804999974390e-02 3.380820007000002320e-02 2.946803587999893490e-02 2.550267013284121878e-02 2.973672635999973987e-02 2.981326295000035279e-02 2.651286010499991422e-02 2.445774230499991875e-02 3.099822523284001194e-02 3.020917054000001392e-02 1.033906401999993251e-02 3.749160308999999192e-02 3.319400024000008359e-02 2.472416381999992252e-02 2.906596510284016263e-02 2.704389648999967755e-02 3.602906799000035049e-02 2.447543334000050821e-02 1.770180054000011424e-02 2.676944295283922165e-02
6.703013922029998639e+01 2.009500121000019207e-02 3.043096067283988793e-02 2.925756606000013554e-02 3.123597107999958114e-02 3.357969665000055254e-02 2.967893676999883504e-02 2.534689695284089370e-02 2.992493055999984747e-02 2.973609619999988476e-02 2.675296631000039643e-02 2.425337524999995539e-02 3.100334989283983281e-02 3.002407453999985515e-02 1.032760163000020874e-02 3.749373016000026593e-02 3.340599975999959670e-02 2.458263549000012232e-02 2.919126417284014646e-02 2.699353027999968485e-02 3.601066587999957741e-02 2.473330079000079368e-02 1.728897096000073241e-02 2.682745143283907577e-02
6.803013922029998639e+01 1.940696673999857402e-02 3.094159876284002103e-02 2.944053650999994831e-02 3.105893706000024262e-02 3.367023011999917964e-02 2.952673339000029887e-02 2.505283887884031738e-02 3.044808714399972749e-02 2.985282289333408834e-02 2.646627806666604008e-02 2.442559815000003992e-02 3.099985333284003067e-02 2.978127442000004510e-02 1.031153870999987690e-02 3.748596647000013160e-02 3.356127523666675716e-02 2.460532633333323282e-02 2.905426007284013512e-02 2.700446472999992742e-02 3.594409942999955004e-02 2.483843077999990656e-02 1.722070312000141545e-02 2.698566037283910493e-02
6.903013922029998639e+01 1.837058549272610475e-02 3.178093410011258863e-02 2.967954253999978420e-02 3.085980226000028734e-02 3.383079831999930009e-02 2.931022951000195401e-02 2.499977552283873944e-02 3.085961099333326199e-02 2.983797810666728723e-02 2.614978637999940819e-02 2.453015135999994656e-02 3.111500379284007009e-02 2.972204896000002830e-02 1.017593687999979006e-02 3.750066527999951910e-02 3.389845887500052973e-02 2.445730284500004931e-02 2.903316939284013645e-02 2.694566497999985669e-02 3.577006529999998685e-02 2.489947203999981831e-02 1.733900147999957106e-02 2.700878545284065083e-02
7.003013922029998639e+01 1.732014770399953330e-02 3.266797314884038045e-02 2.985674744000025443e-02 3.067470092999938225e-02 3.399683227000059593e-02 2.905829467999938159e-02 2.526362135284055191e-02 3.100081481999986815e-02 2.967616576000000478e-02 2.628579306666672596e-02 2.429343667333323450e-02 3.105571005284018735e-02 2.967769950800000500e-02 1.028358704199992466e-02 3.743956297000004124e-02 3.409121400000023755e-02 2.436135253999973521e-02 2.903459609283991216e-02 2.708353575000000887e-02 3.575673523000041237e-02 2.473516234999988128e-02 1.744689941999968269e-02 2.700601297284013075e-02
7.103013922029998639e+01 1.699450073000043776e-02 3.307768766283918777e-02 3.001134261999996097e-02 3.050282899000012621e-02 3.399120482000071025e-02 2.892959594999992834e-02 2.551263486283935483e-02 3.106772843000017020e-02 2.942900695999996902e-02 2.657286377000002767e-02 2.425906371999990430e-02 3.097902967283989659e-02 2.920583341999990687e-02 1.083026275999982371e-02 3.718339845000082078e-02 3.430254516999941411e-02 2.424575804000000945e-02 2.902366239283997104e-02 2.725103377999985380e-02 3.575333252999989692e-02 2.474573975000093906e-02 1.725512695000070221e-02 2.719362947283868875e-02
7.203013922029998639e+01 1.700280150000035156e-02 3.312818890284018047e-02 3.001486970000005403e-02 3.049590147999988246e-02 3.419330444000006491e-02 2.867572632999945345e-02 2.551170255284053098e-02 3.113339768000023336e-02 2.943306579000018117e-02 2.656679992999945797e-02 2.437743530000006931e-02 3.098401127284014511e-02 2.902314492999976195e-02 1.100610351000032121e-02 3.706389617000022813e-02 3.442557373999972914e-02 2.432039793999992913e-02 2.915950605950668947e-02 2.703562469333324961e-02 3.582539671999984687e-02 2.468046266000019362e-02 1.732234495999873669e-02 2.724274504284128484e-02
7.303013922029998639e+01 1.701036987999977879e-02 3.330425397284073052e-02 3.001557160000011340e-02 3.048373411999927979e-02 3.421126710000099019e-02 2.848477171999984348e-02 2.556717435283974160e-02 3.126791915999983795e-02 2.949226379999963718e-02 2.650520630000048616e-02 2.425096434999977554e-02 3.093207228284008958e-02 2.900408477000019150e-02 1.104666900999982243e-02 3.727587280000006775e-02 3.419033202000011651e-02 2.455855713999985715e-02 2.925457135283981991e-02 2.671553192000028498e-02 3.601039733999932685e-02 2.448749390000084375e-02 1.751371460000009442e-02 2.729663261283960668e-02
7.403013922029998639e+01 1.697436524000077093e-02 3.350516186284023534e-02 3.001716919999998859e-02 3.066463725000030671e-02 3.382690021999879004e-02 2.849956056000082713e-02 2.581859875284010439e-02 3.120330353000026757e-02 2.949136504999987779e-02 2.668515523333308062e-02 2.398210856666676757e-02 3.084496899284012994e-02 2.899485931999997920e-02 1.128690338000014858e-02 3.723720399999947556e-02 3.399129637000025683e-02 2.461356811000009817e-02 2.936488935283991866e-02 2.680007475999991728e-02 3.592483216000000312e-02 2.433933106000040272e-02 1.774199827999982382e-02 2.723923304283992070e-02
7.503013922029998639e+01 1.695239258999936202e-02 3.327973691284043939e-02 3.003372573999986417e-02 3.100639951999983185e-02 3.347660524000093535e-02 2.849362793000036545e-02 2.602132856283917439e-02 3.099846953999986152e-02 2.950556946000069611e-02 2.702512815999964443e-02 2.374013671999964520e-02 3.073200437284003689e-02 2.901645280000002616e-02 1.150386657999988467e-02 3.724620666000046099e-02 3.376252441999988418e-02 2.477553709999974832e-02 2.923619977283978960e-02 2.699453280000016150e-02 3.575346676999979767e-02 2.450552979999993247e-02 1.775352782999980311e-02 2.699067670284046108e-02
7.603013922029998639e+01 1.702673337999876732e-02 3.297905866284111392e-02 3.027900085000001171e-02 3.099499969999996996e-02 3.341799927000028980e-02 2.831359862999961383e-02 2.618910963283999430e-02 3.084921874000010403e-02 2.966507264000028954e-02 2.700139769999971087e-02 2.383886720000009604e-02 3.048058606283984839e-02 2.933205057000010801e-02 1.137105611999989462e-02 3.729109802999956008e-02 3.371529845000061087e-02 2.479057616999984920e-02 2.929419080284001095e-02 2.699620056000021431e-02 3.573096313999958584e-02 2.450344544000036123e-02 1.777652587999982783e-02 2.674549027283999389e-02
7.703013922029998639e+01 1.727173461999918780e-02 3.272700865284025595e-02 3.053178786999978869e-02 3.099446410000018803e-02 3.325064088999934303e-02 2.825062254999938932e-02 2.624254132284115776e-02 3.098525849000016014e-02 2.953397216000012288e-02 2.699723205999964709e-02 2.401397094000003521e-02 3.005306811950679904e-02 2.994805628333330541e-02 1.101843109999972592e-02 3.723832549000071629e-02 3.376184081999947240e-02 2.473363650000000996e-02 2.952585735284001325e-02 2.700213470000016949e-02 3.550033570000014210e-02 2.450059813999978450e-02 1.799953611999953809e-02 2.650940548617375034e-02
7.803013922029998639e+01 1.749846191999968048e-02 3.246951428283994384e-02 3.074515075000053971e-02 3.099493103999993726e-02 3.329473265999986081e-02 2.820920409999962478e-02 2.626945632283989029e-02 3.100967254000024792e-02 2.952079925000034716e-02 2.697603760999938913e-02 2.400449828000018881e-02 2.992889425283992710e-02 3.007200126000007107e-02 1.105343630999996128e-02 3.719952695999963893e-02 3.377482910000019489e-02 2.471790160000018541e-02 2.955813048283998865e-02 2.696700208999973369e-02 3.550966492000079411e-02 2.449287109999859213e-02 1.795566407000005749e-02 2.633678342284081347e-02
7.903013922029998639e+01 1.749892580000014450e-02 3.245811291284028677e-02 3.098138580000050005e-02 3.076446379999979441e-02 3.347807007999872159e-02 2.791504312000081534e-02 2.637935215284023874e-02 3.105493468000022558e-02 2.949089966999963661e-02 2.696716306999972015e-02 2.399993898000029810e-02 2.973283749284000646e-02 3.025735854000031338e-02 1.107656403000000823e-02 3.741363373999993108e-02 3.354593200999973074e-02 2.471553344000003427e-02 2.979419385284000008e-02 2.695973511000011175e-02 3.550726623000009796e-02 2.426859742000015210e-02 1.796640014000004323e-02 2.651242621283965775e-02
8.003013922029998639e+01 1.749356076999974974e-02 3.249630186283995747e-02 3.117336807000028673e-02 3.077999776666596327e-02 3.322886148333296930e-02 2.801147461000073197e-02 2.632299940283994513e-02 3.101292876999959744e-02 2.965779878000030303e-02 2.700925903999980282e-02 2.400020752000018437e-02 2.950950985284016628e-02 3.032458724000007197e-02 1.117789763999935473e-02 3.750800172000017668e-02 3.333765869000037546e-02 2.488190918000000168e-02 2.978629134284019667e-02 2.700100247999980690e-02 3.534719850000037772e-02 2.441013792999947168e-02 1.798959352000092590e-02 2.651468106283923556e-02
8.103013922029998639e+01 1.749249877999973363e-02 3.251148053284016320e-02 3.142268372000017046e-02 3.063267060333333888e-02 3.312232665666573622e-02 2.802383421999984567e-02 2.631145842284079300e-02 3.101260604000017490e-02 2.967959594999992901e-02 2.700876770000015803e-02 2.422800292999982216e-02 2.926213018283997311e-02 3.030333442999999516e-02 1.144666595000053307e-02 3.750040893499936162e-02 3.326055755500040290e-02 2.497619627999974820e-02 2.955199644284002558e-02 2.699636764999977304e-02 3.536063384000044663e-02 2.445503540999925327e-02 1.800363158999971486e-02 2.650553343284082000e-02
8.203013922029998639e+01 1.749200439999985812e-02 3.262343731283892656e-02 3.150948946000026174e-02 3.050146789999998859e-02 3.300216062999970779e-02 2.801930542000045585e-02 2.648870068283961168e-02 3.101129151999994227e-02 2.969553527999960196e-02 2.705780639000024759e-02 2.413925780999998105e-02 2.911393873284014167e-02 2.989114423142857913e-02 1.210191912857096035e-02 3.749319456000084483e-02 3.327416992999954193e-02 2.498782959000004494e-02 2.952804191950673257e-02 2.693908589333344691e-02 3.526347657000005603e-02 2.442686766999904724e-02 1.811466065999993436e-02 2.650642339284079232e-02
8.303013922029998639e+01 1.752238159000019113e-02 3.260176451283960247e-02 3.185142084666658935e-02 3.016312459333348600e-02 3.297763061999939987e-02 2.802347412000090118e-02 2.650365659283963893e-02 3.100626908000031143e-02 2.985989683999941760e-02 2.699176940000054536e-02 2.403626709999953301e-02 2.934198820284009482e-02 2.896823348600000708e-02 1.280994415399982177e-02 3.748912811000045670e-02 3.350589903999955099e-02 2.484886476000019648e-02 2.958369199284015955e-02 2.703680495999997296e-02 3.524417113999952361e-02 2.418963013000029541e-02 1.830237427000101780e-02 2.666598237950570244e-02
8.403013922029998639e+01 1.764816284000116781e-02 3.259266644283945885e-02 3.202566376000031551e-02 2.999674071999907168e-02 3.298106079999997553e-02 2.802000732000160463e-02 2.649768659283893019e-02 3.097260438000012245e-02 2.971346893000009065e-02 2.707609863999989666e-02 2.395069578999991719e-02 2.958834591283994106e-02 2.847245560999999564e-02 1.324103089000018378e-02 3.749160155999998328e-02 3.353040159999966241e-02 2.473176270000021840e-02 2.971717969283981658e-02 2.722349345333386836e-02 3.507642109666631036e-02 2.394210510999983041e-02 1.855206910000124429e-02 2.677249127283887545e-02
8.503013922029998639e+01 1.794133300999965416e-02 3.250299207284063074e-02 3.195397339999981462e-02 2.999910278000024813e-02 3.298316649000043732e-02 2.807960205999843195e-02 2.643936674284088836e-02 3.100835646999967193e-02 2.949940338000014983e-02 2.713453369000001086e-02 2.394296876000025914e-02 2.973792019283991866e-02 2.831904221000004426e-02 1.337596283000020737e-02 3.755987090999988315e-02 3.344959410999965438e-02 2.480670776000024405e-02 2.976145537284010170e-02 2.727039719999993506e-02 3.513160296666659188e-02 2.354457194333323122e-02 1.861316528000024964e-02 2.689128667283991955e-02
8.603013922029998639e+01 1.800839844000001744e-02 3.250541973283964381e-02 3.176888580999984862e-02 2.995363158999971367e-02 3.295886842000036315e-02 2.832965698000043664e-02 2.626033765283957572e-02 3.095352477999986293e-02 2.948360900000043458e-02 2.731632995999918809e-02 2.401365968000063883e-02 2.970194991283988187e-02 2.829165494000026107e-02 1.296590454799981598e-02 3.804002807199984015e-02 3.319579467999994593e-02 2.505300904000014317e-02 2.976785717283983099e-02 2.726043397000030288e-02 3.525743406999972546e-02 2.323569946999923599e-02 1.873709717000165281e-02 2.671080763283923548e-02
8.703013922029998639e+01 1.803532713999884268e-02 3.247752135284065478e-02 3.187951736999948549e-02 2.989668884000057023e-02 3.272540587999974576e-02 2.850619506999937589e-02 2.640764066284066389e-02 3.079405593999963442e-02 2.931276397000037726e-02 2.749500123999989651e-02 2.403859862000026770e-02 2.980286135950664314e-02 2.817807413333320993e-02 1.248999939000022992e-02 3.850856476000044659e-02 3.300659789999938615e-02 2.514910278999996085e-02 2.986456280284001050e-02 2.731630401000074981e-02 3.519559631999800292e-02 2.313992616000104877e-02 1.884043577999982427e-02 2.651137716284040352e-02
8.803013922029998639e+01 1.826095580999972240e-02 3.224633924284010106e-02 3.215521545999945607e-02 2.984001160000043437e-02 3.235760497499941268e-02 2.863135986500055935e-02 2.678446409284008373e-02 3.049990463000012975e-02 2.923452299999989776e-02 2.750933838999938125e-02 2.426660156000070775e-02 2.998357259283993687e-02 2.775512656999990294e-02 1.234826661000006445e-02 3.865683744999987709e-02 3.299789734000025537e-02 2.526290283999987896e-02 2.974589293284006855e-02 2.752570265000031310e-02 3.499216004000045566e-02 2.325589904999797106e-02 1.872686767000122932e-02 2.650268938284000217e-02
8.903013922029998639e+01 1.822770384000177782e-02 3.227237837283939564e-02 3.195719248000028490e-02 3.004145712000003132e-02 3.185898843999918767e-02 2.888347372000037161e-02 2.700642453284019667e-02 3.049457473000020263e-02 2.900963134999983567e-02 2.776103822000024895e-02 2.440872395333305162e-02 2.984469839950664935e-02 2.752606812000012865e-02 1.220073853999929271e-02 3.879356993000037529e-02 3.299359742000035345e-02 2.549013060999986979e-02 2.951203138284017730e-02 2.769366456999959938e-02 3.482066649000116476e-02 2.349247436000004990e-02 1.849628906999860323e-02 2.649829197284036750e-02
9.003013922029998639e+01 1.800067137999867423e-02 3.248630965284012018e-02 3.177707975999983364e-02 3.023460388000021384e-02 3.149892577999999221e-02 2.901160887999867585e-02 2.700186751284111217e-02 3.050425568000027926e-02 2.900560301999939930e-02 2.797482910000055611e-02 2.466954752666642922e-02 2.961012721617335003e-02 2.751555823999988354e-02 1.197013396999973417e-02 3.879273376000055840e-02 3.283349914999982716e-02 2.563659362999997152e-02 2.950923750283991620e-02 2.777082977000027222e-02 3.475763549999974500e-02 2.349113768000097441e-02 1.834078979499900036e-02 2.666128827784016234e-02
9.103013922029998639e+01 1.799732665999908762e-02 3.245203458284033615e-02 3.183283310999977106e-02 3.023053283999979635e-02 3.133103027000033736e-02 2.916370851000101710e-02 2.704598216283905093e-02 3.047267457000016333e-02 2.900273132000001988e-02 2.757578429499974240e-02 2.520708312500028261e-02 2.947699568283978708e-02 2.752030182000007527e-02 1.196556854000045862e-02 3.877500153000000560e-02 3.250226439999916866e-02 2.576143188000032738e-02 2.950209943284016686e-02 2.801149750999975402e-02 3.473243102999913623e-02 2.349727171999984460e-02 1.799445802000118264e-02 2.701797237283992681e-02
9.203013922029998639e+01 1.822053221999958561e-02 3.224852126284079301e-02 3.181091002000066559e-02 3.023406676999948126e-02 3.130186464000071084e-02 2.919644163999910239e-02 2.727744734284008252e-02 3.024200896999973409e-02 2.922399902000033869e-02 2.715650330000009965e-02 2.561625060499991488e-02 2.926236249783996726e-02 2.751464386000006951e-02 1.239127400666693510e-02 3.858389995333418726e-02 3.225890195999875365e-02 2.577206421999999122e-02 2.950705853283998314e-02 2.800906830000021719e-02 3.473410033999971280e-02 2.349819947000069201e-02 1.793670653999943077e-02 2.707617532284009587e-02
9.303013922029998639e+01 1.824279786999977518e-02 3.226985455284104437e-02 3.159370879999987697e-02 3.040689697999987562e-02 3.124766234000053364e-02 2.924313966000045145e-02 2.726822187283926141e-02 3.025777433999974134e-02 2.909019776999994047e-02 2.700356445000090880e-02 2.594664305999904233e-02 2.920518629284033635e-02 2.749779968000020877e-02 1.251533507999993099e-02 3.851073914000007620e-02 3.200646361999991141e-02 2.582146605999987438e-02 2.951619475284023714e-02 2.801173630000012085e-02 3.491053160999945532e-02 2.349960021000006144e-02 1.796937054666777889e-02 2.668494199283900220e-02
9.403013922029998639e+01 1.841630248000001441e-02 3.208976881284018173e-02 3.150412598000002645e-02 3.049436644999950485e-02 3.142637023999995949e-02 2.943071086000029549e-02 2.685287966284004291e-02 3.030530396000012672e-02 2.900889739999984104e-02 2.699566650000071941e-02 2.600073852999958135e-02 2.941836683283981929e-02 2.726579132000006220e-02 1.274886474000013620e-02 3.827773589999997061e-02 3.200003356999971127e-02 2.597313233000022453e-02 2.934392758284011526e-02 2.818460769000011995e-02 3.481572876999998456e-02 2.349729613999952671e-02 1.816677247000043210e-02 2.634292107283974990e-02
9.503013922029998639e+01 1.847606202000169964e-02 3.191825393283963946e-02 3.149261165999923950e-02 3.048873292000062185e-02 3.151760864000097834e-02 2.961032716000045265e-02 2.676392041283872855e-02 3.013247680000040452e-02 2.900813293999963266e-02 2.674326171499981364e-02 2.637807006500042864e-02 2.949016249283958890e-02 2.723930053000003793e-02 1.276946411000026357e-02 3.822360230000049208e-02 3.180843505999930709e-02 2.618989258000001263e-02 2.929893323284013529e-02 2.821633911999961095e-02 3.466746214000158977e-02 2.350073243999795461e-02 1.836870117000071259e-02 2.612956048283988225e-02
9.603013922029998639e+01 1.846015623999992458e-02 3.174120314283920830e-02 3.150117646000034910e-02 3.055189970999927160e-02 3.145150452000088775e-02 2.981212159999995642e-02 2.698535238617305251e-02 2.970975088666649375e-02 2.901423339000029980e-02 2.649132994999984017e-02 2.681560058000031707e-02 2.930458433283966019e-02 2.746541213999989864e-02 1.254790192000000346e-02 3.838406523999947362e-02 3.156173401000071654e-02 2.643806152999986919e-02 2.932550031284026845e-02 2.825027312999954868e-02 3.444089659999954173e-02 2.350216675000119798e-02 1.845372313999978434e-02 2.604290697283970571e-02
