#icel C11 C12 C13 C14 C15 C16 C22 C23 C24 C25 C26 C33 C34 C35 C36 C44 C45 C46 C55 C56 C66
13 225.429178622494 157.510701732895 157.124395732399 -8.29465257339734 -8.44229721930106 -8.19060978279822 233.908069618605 163.262872373804 -3.96959103229619 -3.85084461229894 -3.72743997239695 249.010744479301 12.8556833046986 12.4390230145991 12.6802475218 88.4830193693397 -0.400779565050158 -0.475760713960227 89.0772275616996 0.57923207980366 89.4148225568984
14 228.929304492897 155.336541257793 157.221157950596 -8.98384602810438 -8.35098048149803 -8.47920857220288 245.641775807701 174.219558087702 8.78305275690536 9.23727597979678 9.00809845420554 235.198544088303 -1.644714913607 -1.17862241420426 -0.864959470902704 87.5981499427397 -0.919420903390034 -0.872026760840328 90.8197992341996 2.04123650889869 89.5242933299017
15 253.957392094196 179.4721455488 181.770707384396 1.86065954160313 2.2283279574026 2.27067522679363 249.227636366004 180.228863899993 -0.0530235329961215 -0.588509456997599 -0.703928815005384 251.334700107901 -1.095303985295 -1.93566637530012 -1.26454729629586 93.2600252690008 -2.01032968800519 -1.95247773199299 93.76411833981 -1.31057653715914 94.8342829240005
16 251.197551664973 180.28072122197 179.63947352896 15.2508787389706 14.7540579559973 15.462690034974 215.977063603987 142.968107192996 -21.7829105780083 -21.4469832500072 -21.781171951011 240.178418426967 3.32224046696865 3.15040897598919 3.55314610296773 87.8769779158915 -0.702416708907094 -0.529908387807154 88.6511412751986 -0.166454475902356 89.78765824139
17 244.834769479996 172.887984199497 172.1274763461 6.93083844489593 7.5812040037988 7.20039238439654 229.813440863393 160.637239989092 -5.71762331120453 -6.22934743690848 -6.58712106049961 233.128917868361 -2.28491187040874 -3.09476415979901 -2.70262894657947 89.1661144282978 0.0758769286960614 0.0652099454953259 89.0588222880013 0.326597270100137 89.1796173905959
18 278.692759504975 202.486389540991 203.034391318988 10.4585404979844 10.3471599540171 10.6904904299881 260.125598447007 185.668354689005 -5.55092222598432 -5.57107256699965 -5.93479507499524 262.902263870603 -3.75422114669846 -3.72148030769495 -3.58078785139924 99.8309513218004 -0.693430613597457 -0.953769494498147 100.8058739349 -1.45799002619924 98.5762018485019
19 254.089054496001 180.887605989403 180.310529815006 3.57825023380656 2.74492757350799 3.15424835040403 247.540068804005 169.356397656998 -5.53917691700008 -5.35016467799778 -5.77953316699222 251.20933663189 2.47348814747994 2.14575374795025 2.7103018097101 94.1182517147922 -0.151516204903146 -0.125666524502321 93.8867956543987 -0.343414839301204 92.7049606233936
20 258.669320636398 186.669082628805 186.973740718997 9.68681013860078 9.612341556101 8.86466747100485 240.199897235016 165.81655714599 -12.1825432190235 -11.593161159999 -11.1277384969981 252.125647933406 1.16894100900709 1.30417045220383 1.65665645520221 93.8004019155017 -0.864835990302026 -0.952181642702499 95.8246123929939 0.556311353795991 92.3060733526995
21 259.048576978097 184.454121327497 183.673311882296 6.13341214839807 6.94822093009861 6.64805027659554 255.795172093985 179.450893481999 0.875570615994548 1.51852332899125 1.30773088299065 250.236596956029 -5.4969730099856 -4.82361145895993 -5.71701700096128 93.020370304501 -1.98241817699909 -1.65452842090019 96.0048532382985 0.478199461099393 96.1090580822997
22 233.120215088104 167.168471649302 165.888453134596 -0.939582074602185 -0.992210699303087 -0.817697068100642 236.6117198398 167.964697314392 1.98485819610141 2.19020304069772 1.22063704839093 236.1474120156 1.24175840359726 0.671265514000652 0.0929138342996794 89.0527529737 0.181931532699764 0.224183749398321 90.8142940668029 1.7942153502986 88.394573014898
23 231.866794564985 165.874528130985 164.447541623986 -1.0493121960053 -1.23997247701482 -1.07131182101057 231.873048984994 160.764029181996 -4.68796992499847 -4.37416926499736 -4.35297278099824 242.801728284303 5.92657233829641 5.030487472402 5.03401411079949 88.5357124886014 -0.63948541230161 -0.506265221201829 88.8983794459023 -0.682220155400159 88.5088118974807
24 235.781466887011 164.648368640997 165.541744695997 -15.027611405003 -14.5806496679825 -14.6641339840016 259.544767068996 190.409473146997 8.60448581699984 8.36745313999927 8.38098410199564 253.453290033985 5.45962000301188 6.43012639598055 5.31646718800403 94.3322023158999 -1.38601634210431 -1.15673910920009 95.4855020675041 -0.261100357602118 94.2730674157019
25 233.770981303999 165.5504583387 165.779189890398 -1.76556559009953 -2.0224536503008 -2.29408250229994 246.673341444 175.685062011007 10.1203055718088 10.1477639600034 10.0878582364089 221.414873434503 -9.76278827920396 -9.30898844600279 -10.0382402947048 89.7597650600005 -0.241905523796504 -0.32460697489114 89.1750383662995 -0.612324036499956 87.9508886253007
26 226.775616491506 155.841446387103 155.443354875905 -9.22704657699569 -9.60606653339937 -9.87087929219683 241.18819382129 171.20913657045 4.7951427399596 3.89509139138937 4.248262969179 236.606533954 3.25135887699162 4.04550016198755 4.11907984698701 88.0694512329001 -0.906545866399711 -1.12995324629992 89.458269466104 0.69373142770246 88.5594401194993
