# r	p	err_p
2.519217596749810273e+00 3.353114828175128848e-01 1.936239392603403536e-03
2.968486000001576031e+00 nan nan
3.560597406608535298e+00 3.338991568135510901e-01 2.031457131870419933e-03
4.351185053783588330e+00 3.334027478608072026e-01 1.776803947869483834e-03
5.021546069232483589e+00 3.325165257529014151e-01 1.697356421908776053e-03
5.618600101239282552e+00 3.349572583222143463e-01 1.309808649056797870e-03
6.152907082700890484e+00 3.338538965461801400e-01 1.690722741902764021e-03
6.646165768629281878e+00 3.339330255776585821e-01 1.355776348945294044e-03
7.103120148070031448e+00 3.340978932850748873e-01 1.906478640943265338e-03
7.533180703732244687e+00 3.338282056508544704e-01 1.139690950870447979e-03
7.943150404493935390e+00 3.347450616478867547e-01 1.395589705396402562e-03
8.328550868966299703e+00 3.334826265763984887e-01 1.005131522411667781e-03
8.687109159040055317e+00 3.351404615935199560e-01 1.114836807291209484e-03
9.052017331617966178e+00 3.339122944548606475e-01 1.084573373790622070e-03
9.736667732844946244e+00 3.333205767474329284e-01 1.336042538142164253e-03
1.004302106582197318e+01 3.335778989947950635e-01 1.575576480170077284e-03
1.034912156774619341e+01 3.341860954453954591e-01 9.164850692546247990e-04
1.063820163217498838e+01 3.339509770831420310e-01 8.631347454155882974e-04
1.098778979492184327e+01 3.333541270013550828e-01 9.692436437514750361e-04
1.154836475301013543e+01 3.336249373914380034e-01 9.432412447302816576e-04
1.203128483115078140e+01 3.337305072069344791e-01 8.171825876068435643e-04
1.256464058521250848e+01 3.333113408251949239e-01 7.950680393939836381e-04
1.316179696687533074e+01 3.335046908209364780e-01 8.373680881129374207e-04
1.398427058622207042e+01 3.338541625910077526e-01 8.915646181246231726e-04
1.449560424930965574e+01 3.332565209322017052e-01 8.278106876896925218e-04
1.487572581612294620e+01 3.331234232995187172e-01 5.880684405435892062e-04
1.526079637706490999e+01 3.335024190489574991e-01 6.937314110616101545e-04
1.570478664947945546e+01 3.334596424634339584e-01 7.441693365129690031e-04
1.633188932132767945e+01 3.334409644686844865e-01 7.680785677582148462e-04
1.683866654808912244e+01 3.334656615022295045e-01 6.492086052596426123e-04
1.722607506077149964e+01 3.337676910793557772e-01 4.893285935008581883e-04
1.759830470837783167e+01 3.332327730454650583e-01 5.411777953510842542e-04
1.812995515435302707e+01 3.337186528881203040e-01 7.118844402044850360e-04
1.860414836175289821e+01 3.335300175712406223e-01 6.864819351967219995e-04
1.911274402034684883e+01 3.332466009169197663e-01 5.891315526815417078e-04
1.958313560230873307e+01 3.330259066085276554e-01 6.471896806689307786e-04
