# r	p	err_p
2.521817055319771406e+00 3.356031128404668995e-01 1.217148623754973815e-03
nan nan nan
3.560476718084330194e+00 3.355781702085203766e-01 1.721332207225558658e-03
4.353220718406744183e+00 3.371411468336118489e-01 8.598943422886408351e-04
5.022876504540795928e+00 3.364525627588960677e-01 1.216838685285888400e-03
5.617510080272212214e+00 3.354739756091478231e-01 8.606627776496177627e-04
6.152081399028703323e+00 3.355047633392325701e-01 1.495570703558020973e-03
6.645336068423076448e+00 3.365604210108231742e-01 6.067943313744209770e-04
7.103405414641976279e+00 3.361164632840933364e-01 1.782427937339919714e-03
7.533190576720723008e+00 3.357864855108135815e-01 6.979982683821694825e-04
7.944010495332374688e+00 3.370272803262494010e-01 8.666115758308091293e-04
8.328215066303357617e+00 3.366217606305848542e-01 8.574738963928870902e-04
8.686735092085216436e+00 3.380740899759831497e-01 8.914433504051251728e-04
9.051962229225095413e+00 3.365406103849138963e-01 4.909991042662436352e-04
9.737665583655735091e+00 3.382251696156946541e-01 5.903000133235399537e-04
1.004373025244330009e+01 3.350492051476154365e-01 1.731849707001417629e-03
1.034956511337904139e+01 3.366826642993869245e-01 5.737043104317145897e-04
1.063865848936812242e+01 3.347684297851646340e-01 9.221322083302278382e-04
1.098650700832811289e+01 3.374504884526665083e-01 4.261049772626284717e-04
1.154803940882310798e+01 3.360836784072296357e-01 5.105588145715071833e-04
1.203002770122110654e+01 3.364530981973577473e-01 5.455442244050497927e-04
1.256423813004102641e+01 3.359002676974418566e-01 4.221235207010269434e-04
1.316221849446514014e+01 3.367363345383902473e-01 3.135674808915390479e-04
1.398374143145110615e+01 3.360906328047422731e-01 4.226379288438621346e-04
1.449547492626636647e+01 3.371869973589626257e-01 3.431187553235740353e-04
1.487582970536561255e+01 3.361433415248701317e-01 6.076941990776593997e-04
1.526058553541055574e+01 3.359484079168600923e-01 3.212966575799514231e-04
1.570490216292108343e+01 3.346733528862078089e-01 5.244505745619931249e-04
1.633119802685879307e+01 3.356017455988345999e-01 2.724054171986686561e-04
1.683803882770806482e+01 3.350617918277941643e-01 3.659619899232630872e-04
1.722602632058578820e+01 3.352691021229151636e-01 4.105653320264815551e-04
1.759755972480930808e+01 3.347124708291422390e-01 3.448045329956647351e-04
1.812938706539070566e+01 3.351817034069956569e-01 2.999243332674256701e-04
1.860358233191827892e+01 3.342246126439709641e-01 3.189008266850993896e-04
1.911212660003902286e+01 3.344098754799583739e-01 2.712799845814209258e-04
1.958272201557442571e+01 3.343460978533911998e-01 3.257502610033746510e-04
