# r	p	err_p
2.521817055319771406e+00 3.286868686868686940e-01 1.229288498953125600e-03
nan nan nan
3.560476718084330194e+00 3.306227587251881483e-01 1.736743437239160904e-03
4.353220718406744183e+00 3.255018305769473708e-01 8.706064733576837850e-04
5.022876504540795928e+00 3.271150880918076154e-01 1.230896535190804421e-03
5.617510080272212214e+00 3.276255851808855812e-01 8.694488873834171688e-04
6.152081399028703323e+00 3.226348128076937938e-01 1.515843210317314570e-03
6.645336068423076448e+00 3.257007848287389318e-01 6.141500432191225557e-04
7.103405414641976279e+00 3.258768595938755785e-01 1.805129308336370910e-03
7.533190576720723008e+00 3.309888428858848153e-01 7.044853257443479738e-04
7.944010495332374688e+00 3.298186419232391198e-01 8.740175319583236811e-04
8.328215066303357617e+00 3.323838325532368909e-01 8.648496856463231373e-04
8.686735092085216436e+00 3.291678577748737289e-01 9.023260847428455061e-04
9.051962229225095413e+00 3.281490315417197601e-01 4.962130216517681748e-04
9.737665583655735091e+00 3.327265588749687697e-01 5.953574067748595901e-04
1.004373025244330009e+01 3.339641943734015239e-01 1.744599234021282494e-03
1.034956511337904139e+01 3.291922672617809686e-01 5.798383414583485216e-04
1.063865848936812242e+01 3.308166969147005587e-01 9.310681863227543821e-04
1.098650700832811289e+01 3.313215852203158507e-01 4.300898166481874774e-04
1.154803940882310798e+01 3.285617663548906497e-01 5.160543011742681988e-04
1.203002770122110654e+01 3.304254768800052866e-01 5.504094247373930108e-04
1.256423813004102641e+01 3.315809785432765611e-01 4.257774409855466491e-04
1.316221849446514014e+01 3.316726814939152113e-01 3.164321071336154102e-04
1.398374143145110615e+01 3.303517297058509716e-01 4.266066134387501560e-04
1.449547492626636647e+01 3.317539543057996254e-01 3.461253057072967410e-04
1.487582970536561255e+01 3.308922952497693748e-01 6.141874155093700544e-04
1.526058553541055574e+01 3.318859030503448770e-01 3.240600218850651416e-04
1.570490216292108343e+01 3.321109253300735809e-01 5.284421574156123987e-04
1.633119802685879307e+01 3.310062681578089250e-01 2.747166084237611782e-04
1.683803882770806482e+01 3.324275610312571461e-01 3.687645860020955305e-04
1.722602632058578820e+01 3.319220853129608018e-01 4.140139401423613896e-04
1.759755972480930808e+01 3.321161008864935704e-01 3.475024924609044878e-04
1.812938706539070566e+01 3.320357119311151406e-01 3.023643588715475036e-04
1.860358233191827892e+01 3.313646512319683990e-01 3.212459918423142850e-04
1.911212660003902286e+01 3.304723987251698691e-01 2.735455971190111756e-04
1.958272201557442571e+01 3.330485081906798817e-01 3.280250451287968763e-04
