# r	p	err_p
2.519217596749810273e+00 3.254447771650188503e-01 1.186956422762673906e-03
2.968486000001576031e+00 nan nan
3.560597406608535298e+00 3.248617725955255664e-01 1.782389899790477912e-03
4.351185053783588330e+00 3.326197979569820440e-01 1.424133049846812177e-03
5.021546069232483589e+00 3.369897012321991236e-01 1.263324992425224813e-03
5.618600101239282552e+00 3.336159912604343414e-01 1.580645170378604551e-03
6.152907082700890484e+00 3.386986768564202999e-01 1.394574115751895252e-03
6.646165768629281878e+00 3.339175004548968206e-01 1.413316196879642979e-03
7.103120148070031448e+00 3.294419714836623325e-01 2.478982146824971686e-03
7.533180703732244687e+00 3.306158741240600163e-01 1.127515035808462473e-03
7.943150404493935390e+00 3.318719798994010373e-01 1.521702350099619428e-03
8.328550868966299703e+00 3.308744158926321677e-01 1.106449821160667693e-03
8.687109159040055317e+00 3.324422650812535740e-01 1.814694484594690490e-03
9.052017331617966178e+00 3.315497107733035853e-01 1.236550765859141402e-03
9.736667732844946244e+00 3.314065950456388521e-01 1.183656417720227710e-03
1.004302106582197318e+01 3.321633128642983990e-01 1.300998809865062857e-03
1.034912156774619341e+01 3.318849672669712536e-01 1.416458025557865933e-03
1.063820163217498838e+01 3.330212727325621014e-01 1.485994095766208578e-03
1.098778979492184327e+01 3.319589590774920107e-01 1.077070076079148257e-03
1.154836475301013543e+01 3.321606224255536088e-01 1.035608915048572866e-03
1.203128483115078140e+01 3.322127973091067998e-01 1.010938948605133534e-03
1.256464058521250848e+01 3.321523324068423877e-01 9.712732628065701623e-04
1.316179696687533074e+01 3.318856142842820933e-01 8.993682700719014735e-04
1.398427058622207042e+01 3.319854334978694088e-01 9.016649897023268660e-04
1.449560424930965574e+01 3.320062885766971728e-01 9.329334027507351539e-04
1.487572581612294620e+01 3.317300590443679198e-01 9.663762376405631710e-04
1.526079637706490999e+01 3.325262222020554659e-01 9.253455573665670146e-04
1.570478664947945546e+01 3.320282029899616072e-01 7.236731161665592091e-04
1.633188932132767945e+01 3.320951531067334317e-01 7.414407867577914053e-04
1.683866654808912244e+01 3.322885117715753678e-01 7.628964585946905377e-04
1.722607506077149964e+01 3.321585615136184444e-01 6.688818220708911454e-04
1.759830470837783167e+01 3.322447671699299554e-01 6.547142576263104011e-04
1.812995515435302707e+01 3.322204420686215021e-01 6.173546089670276004e-04
1.860414836175289821e+01 3.321972877195511487e-01 7.238469141838973055e-04
1.911274402034684883e+01 3.319849321769203221e-01 6.307637164922354472e-04
1.958313560230873307e+01 3.319346078381829601e-01 6.271947095266158182e-04
