# r	p	err_p
2.546889669745960649e+00 3.341191222570533137e-01 0.000000000000000000e+00
3.590145118960235138e+00 3.338348126974575170e-01 0.000000000000000000e+00
4.374792448188969729e+00 3.280466399197592975e-01 0.000000000000000000e+00
5.039667030576477025e+00 3.315261044176706640e-01 0.000000000000000000e+00
5.641715507137460506e+00 3.259080145833594400e-01 0.000000000000000000e+00
6.178136746739213869e+00 3.307351367874064030e-01 0.000000000000000000e+00
6.679745500575404726e+00 3.282546668407213541e-01 0.000000000000000000e+00
7.133432965369426171e+00 3.261795360304829972e-01 0.000000000000000000e+00
7.568045095979523573e+00 3.263067892201193532e-01 0.000000000000000000e+00
7.981312904518754969e+00 3.313629820247907531e-01 0.000000000000000000e+00
8.365107554312810834e+00 3.323168454855492948e-01 0.000000000000000000e+00
8.720231918260033410e+00 3.281388519503546375e-01 0.000000000000000000e+00
9.094509922859570494e+00 3.280385087978977543e-01 0.000000000000000000e+00
9.786307324231014348e+00 3.272994298220353593e-01 0.000000000000000000e+00
1.037246334611831777e+01 3.301911815714839715e-01 0.000000000000000000e+00
1.097240646236435602e+01 3.281942456948044873e-01 0.000000000000000000e+00
1.158468459797110484e+01 3.288572524381780382e-01 0.000000000000000000e+00
1.207341093516233776e+01 3.287049706886369660e-01 0.000000000000000000e+00
1.261956667129472365e+01 3.286729529015015583e-01 0.000000000000000000e+00
1.322205888436498356e+01 3.282155407522988622e-01 0.000000000000000000e+00
1.404510207826863244e+01 3.288651228833401330e-01 0.000000000000000000e+00
1.465319618787387412e+01 3.272755655381668349e-01 0.000000000000000000e+00
1.533209055881657434e+01 3.274614468014354629e-01 0.000000000000000000e+00
1.577836432963097124e+01 3.269375741250246103e-01 0.000000000000000000e+00
1.640396381725453523e+01 3.276968119795167778e-01 0.000000000000000000e+00
1.691690305563641061e+01 3.278286617196307651e-01 0.000000000000000000e+00
1.730269268481832867e+01 3.279117399012065337e-01 0.000000000000000000e+00
1.768139717388453747e+01 3.277910114984862178e-01 0.000000000000000000e+00
1.821030915564649177e+01 3.282131842925072318e-01 0.000000000000000000e+00
1.868622531690066069e+01 3.283421830891248838e-01 0.000000000000000000e+00
1.919570883874395761e+01 3.276329594469252204e-01 0.000000000000000000e+00
1.966136338592043842e+01 3.289462679946039136e-01 0.000000000000000000e+00
2.004514751628970615e+01 3.284226757369614336e-01 0.000000000000000000e+00
2.075965572773459300e+01 3.282952278655823508e-01 0.000000000000000000e+00
2.152743475253615202e+01 3.283567377392253572e-01 0.000000000000000000e+00
2.199338062850319275e+01 3.291185940079107142e-01 0.000000000000000000e+00
2.275267280913989865e+01 3.279839990280271622e-01 0.000000000000000000e+00
2.325273725957228876e+01 3.295414675844119401e-01 0.000000000000000000e+00
2.354849369205539489e+01 3.285190943429066035e-01 0.000000000000000000e+00
2.410148640368808870e+01 3.283871799343377473e-01 0.000000000000000000e+00
2.497332387708956603e+01 3.282867792067291068e-01 0.000000000000000000e+00
2.566218476715157237e+01 3.288432023542396387e-01 0.000000000000000000e+00
2.622849434119780199e+01 3.290030158439096186e-01 0.000000000000000000e+00
2.661176514035437179e+01 3.286538935015855256e-01 0.000000000000000000e+00
2.699820089584422433e+01 3.287591989379063939e-01 0.000000000000000000e+00
2.737659745583384208e+01 3.288304104221148605e-01 0.000000000000000000e+00
2.798023433236140178e+01 3.291749440351989797e-01 0.000000000000000000e+00
2.845270439787545769e+01 3.288069954567847120e-01 0.000000000000000000e+00
2.906056609960868897e+01 3.292703845589716183e-01 0.000000000000000000e+00
2.971236603734913473e+01 3.289579982741765996e-01 0.000000000000000000e+00
3.046087590297617709e+01 3.284399056534031969e-01 0.000000000000000000e+00
3.115629016434524345e+01 3.291234509930556773e-01 0.000000000000000000e+00
3.163866894781977024e+01 3.292142623444410665e-01 0.000000000000000000e+00
3.218314430341938248e+01 3.286473568492496167e-01 0.000000000000000000e+00
3.286679280339713927e+01 3.289725664143484107e-01 0.000000000000000000e+00
3.351127145488820958e+01 3.293008358242584532e-01 0.000000000000000000e+00
3.396652921018667115e+01 3.289560071510005401e-01 0.000000000000000000e+00
3.452224085860139269e+01 3.291858166012439635e-01 0.000000000000000000e+00
3.514562965133589501e+01 3.293800845329848959e-01 0.000000000000000000e+00
3.578611444510764272e+01 3.294005194859684904e-01 0.000000000000000000e+00
3.633620597827884069e+01 3.292366611541474586e-01 0.000000000000000000e+00
3.677597307628312251e+01 3.292336957749835147e-01 0.000000000000000000e+00
3.722272214183244188e+01 3.297713858484914717e-01 0.000000000000000000e+00
3.771575244644498781e+01 3.300941966885984069e-01 0.000000000000000000e+00
3.816453223082535828e+01 3.293667448760055350e-01 0.000000000000000000e+00
3.869566485070546236e+01 3.299798615813495650e-01 0.000000000000000000e+00
3.940157837064442248e+01 3.301365226450870827e-01 0.000000000000000000e+00
