# r	p	err_p
2.546889669745960649e+00 3.308087774294670713e-01 1.223668512275243730e-03
3.590145118960235138e+00 3.364926533273155940e-01 1.724967920368061054e-03
4.374792448188969729e+00 3.376880641925777415e-01 8.619180196235606264e-04
5.039667030576477025e+00 3.328313253012047945e-01 1.222868329147100636e-03
5.641715507137460506e+00 3.367703622035406186e-01 8.620616857427371290e-04
6.178136746739213869e+00 3.343267614244230246e-01 1.507521212790812913e-03
6.679745500575404726e+00 3.365471284088295545e-01 6.073022594556131293e-04
7.133432965369426171e+00 3.332959766894542097e-01 1.826662994898088773e-03
7.568045095979523573e+00 3.374714306854991186e-01 6.980474235149890629e-04
7.981312904518754969e+00 3.334777125240455109e-01 8.708813454152873005e-04
8.365107554312810834e+00 3.330760996738941215e-01 8.610133892762825321e-04
8.720231918260033410e+00 3.361591312056737557e-01 9.067590689973595124e-04
9.094509922859570494e+00 3.362139233473780409e-01 4.906057424767761022e-04
9.786307324231014348e+00 3.368023958993261457e-01 5.844747497003226298e-04
1.037246334611831777e+01 3.338434229050621371e-01 5.509614922207551344e-04
1.097240646236435602e+01 3.350255241638170900e-01 3.907552391916480506e-04
1.158468459797110484e+01 3.342495525441063764e-01 5.211497768676976068e-04
1.207341093516233776e+01 3.365837498379593007e-01 5.337123234463917289e-04
1.261956667129472365e+01 3.346062657231281823e-01 4.235073111865355743e-04
1.322205888436498356e+01 3.353121019957723825e-01 3.147136076923636545e-04
1.404510207826863244e+01 3.342819594870168332e-01 4.239116964173422113e-04
1.465319618787387412e+01 3.359098170090358826e-01 2.999761786916955845e-04
1.533209055881657434e+01 3.351114682776107356e-01 3.208187593101559875e-04
1.577836432963097124e+01 3.350667185241737456e-01 5.341914457605517839e-04
1.640396381725453523e+01 3.350456942509484892e-01 2.727487038813693806e-04
1.691690305563641061e+01 3.360256799156076113e-01 3.665918864923340087e-04
1.730269268481832867e+01 3.353671480123692761e-01 4.128217264051984269e-04
1.768139717388453747e+01 3.342006205657960249e-01 3.432074234814656562e-04
1.821030915564649177e+01 3.348818433162418229e-01 3.049722644665207654e-04
1.868622531690066069e+01 3.346770399247210870e-01 3.160786011374044674e-04
1.919570883874395761e+01 3.354815329173783667e-01 2.743543692318142139e-04
1.966136338592043842e+01 3.344387356234068687e-01 3.288238363122659188e-04
2.004514751628970615e+01 3.337106575963718624e-01 3.285908936171100746e-04
2.075965572773459300e+01 3.346216306071300717e-01 1.949760536670576395e-04
2.152743475253615202e+01 3.344096760356503606e-01 2.538147358623508098e-04
2.199338062850319275e+01 3.341690722873556507e-01 2.511309370525837098e-04
2.275267280913989865e+01 3.343188057798416324e-01 1.971103365739883132e-04
2.325273725957228876e+01 3.345969341864366564e-01 3.079411410079148695e-04
2.354849369205539489e+01 3.338443232423983220e-01 3.155853689565559623e-04
2.410148640368808870e+01 3.342418422297409597e-01 1.862643161718862837e-04
2.497332387708956603e+01 3.344847041986045988e-01 1.774142601594040896e-04
2.566218476715157237e+01 3.340334589493810791e-01 1.886088063053875771e-04
2.622849434119780199e+01 3.338301217651855612e-01 2.409272364642222458e-04
2.661176514035437179e+01 3.335661929382729429e-01 2.971403503294903973e-04
2.699820089584422433e+01 3.342536273053215989e-01 2.096340689736895179e-04
2.737659745583384208e+01 3.344490578724828023e-01 2.219184332093750145e-04
2.798023433236140178e+01 3.339633923178991215e-01 1.728375065711078003e-04
2.845270439787545769e+01 3.341439049756417812e-01 2.853241339422454728e-04
2.906056609960868897e+01 3.340442102713608308e-01 1.453620978702007489e-04
2.971236603734913473e+01 3.337197801725250157e-01 1.847321872902341902e-04
3.046087590297617709e+01 3.340882874363083621e-01 1.440358446418817042e-04
3.115629016434524345e+01 3.344633830674437758e-01 1.743162601184175444e-04
3.163866894781977024e+01 3.342029089478243953e-01 1.798064994109614169e-04
3.218314430341938248e+01 3.344173597170442824e-01 1.686003441033131502e-04
3.286679280339713927e+01 3.339774681387911448e-01 1.382946556731590648e-04
3.351127145488820958e+01 3.342275781246780153e-01 1.650516685724497785e-04
3.396652921018667115e+01 3.338640023422632108e-01 1.816556810731148109e-04
3.452224085860139269e+01 3.340003768790260064e-01 1.435644495863273645e-04
3.514562965133589501e+01 3.337162045328356252e-01 1.570997844645162218e-04
3.578611444510764272e+01 3.338587632772457847e-01 1.249220261535198280e-04
3.633620597827884069e+01 3.335654394058084615e-01 1.959099799783948440e-04
3.677597307628312251e+01 3.339067484813811326e-01 1.563603263217264768e-04
3.722272214183244188e+01 3.340901175345150076e-01 1.662170065422344169e-04
3.771575244644498781e+01 3.334274185743270613e-01 1.447543816520781626e-04
3.816453223082535828e+01 3.338676903230875515e-01 1.544517662232121867e-04
3.869566485070546236e+01 3.333603018124576822e-01 1.447233060557559102e-04
3.940157837064442248e+01 3.335523347654535398e-01 1.100399881026720253e-04
