# r	p	err_p
2.529510455655711976e+00 6.730735230975172234e-01 0.000000000000000000e+00
3.103144500000780681e+00 nan nan
3.573306769485404821e+00 5.699502891346250877e-01 0.000000000000000000e+00
4.379614363520927256e+00 5.086957074075485474e-01 0.000000000000000000e+00
5.042554988822569584e+00 4.336193070441179964e-01 0.000000000000000000e+00
5.650741889422828734e+00 3.855880405439820469e-01 0.000000000000000000e+00
6.174846885187857737e+00 3.688489349228063485e-01 0.000000000000000000e+00
6.691984613891833078e+00 3.292402003977744629e-01 0.000000000000000000e+00
7.143904047233657018e+00 3.041431844924754047e-01 0.000000000000000000e+00
7.572161751416730979e+00 2.865934247480588226e-01 0.000000000000000000e+00
7.999119157453596252e+00 2.805641391331907264e-01 0.000000000000000000e+00
8.378299050115039392e+00 2.947055204710667953e-01 0.000000000000000000e+00
8.725984250974075707e+00 2.859123355554244461e-01 0.000000000000000000e+00
9.104385327486509638e+00 2.664484384328742461e-01 0.000000000000000000e+00
9.821588931147749335e+00 2.701819932153662895e-01 0.000000000000000000e+00
1.039425101819342956e+01 2.923667283507289105e-01 0.000000000000000000e+00
1.098571664134379944e+01 2.943278874972871662e-01 0.000000000000000000e+00
1.158350181197845252e+01 2.963625494343787303e-01 0.000000000000000000e+00
1.210403165516921931e+01 3.110961554639521953e-01 0.000000000000000000e+00
1.263401662859944530e+01 3.402596753120917250e-01 0.000000000000000000e+00
1.323074640716457040e+01 3.357130027952687779e-01 0.000000000000000000e+00
1.407052147293467748e+01 3.408347891190416923e-01 0.000000000000000000e+00
1.467870292107949481e+01 3.676901135957109101e-01 0.000000000000000000e+00
1.536453321352234269e+01 3.538186592749288928e-01 0.000000000000000000e+00
1.583097529115851465e+01 3.522322895377264507e-01 0.000000000000000000e+00
1.643848205853581135e+01 3.609818636978198159e-01 0.000000000000000000e+00
1.695263840017313939e+01 3.584996560493371454e-01 0.000000000000000000e+00
1.733459815359960388e+01 3.550672137838085662e-01 0.000000000000000000e+00
1.771462277956618436e+01 3.457878641427289401e-01 0.000000000000000000e+00
1.823186295184548555e+01 3.420487583446517044e-01 0.000000000000000000e+00
1.871113072830994994e+01 3.447092779586760081e-01 0.000000000000000000e+00
1.921962170881979759e+01 3.295119568389340836e-01 0.000000000000000000e+00
1.969214441166104024e+01 3.292448522497775643e-01 0.000000000000000000e+00
2.009916282105923457e+01 3.271433727471734221e-01 0.000000000000000000e+00
2.078934830305795245e+01 3.173798225086315594e-01 0.000000000000000000e+00
2.156702494710480522e+01 3.174687738595786124e-01 0.000000000000000000e+00
2.205840118183801124e+01 3.136054975734202666e-01 0.000000000000000000e+00
2.309155287370631982e+01 3.126026690184386392e-01 0.000000000000000000e+00
2.414757346813144068e+01 3.166482218857706865e-01 0.000000000000000000e+00
2.499376478251154765e+01 3.172741071712280592e-01 0.000000000000000000e+00
2.568901784591218629e+01 3.245956284084450805e-01 0.000000000000000000e+00
2.630809313435678831e+01 3.260417503625226421e-01 0.000000000000000000e+00
2.713917340200455541e+01 3.268722750569578173e-01 0.000000000000000000e+00
2.817388875467852571e+01 3.310351302587213329e-01 0.000000000000000000e+00
2.937543173803470253e+01 3.290087147767973286e-01 0.000000000000000000e+00
3.051852822585924230e+01 3.271900611531008418e-01 0.000000000000000000e+00
3.118304573872652341e+01 3.252942180891585933e-01 0.000000000000000000e+00
3.166717756123250993e+01 3.225192667642541311e-01 0.000000000000000000e+00
3.227191613173025786e+01 3.213646560814145126e-01 0.000000000000000000e+00
3.299223420501026283e+01 3.187423504752854297e-01 0.000000000000000000e+00
3.379099410050905306e+01 3.173247736389193108e-01 0.000000000000000000e+00
3.458965055867896154e+01 3.155783917613128597e-01 0.000000000000000000e+00
3.578576513628369327e+01 3.164157365658451515e-01 0.000000000000000000e+00
3.706216211153657980e+01 3.178429761580809365e-01 0.000000000000000000e+00
3.777458308014425370e+01 3.186897192950262636e-01 0.000000000000000000e+00
3.826507521100441522e+01 3.172410775069657296e-01 0.000000000000000000e+00
3.881398186756482005e+01 3.176324425712147015e-01 0.000000000000000000e+00
3.948492135005179193e+01 3.206321641033081926e-01 0.000000000000000000e+00
