# r	p	err_p
2.529510455655711976e+00 1.836940873386709860e-01 1.230784600363476989e-03
3.103144500000780681e+00 nan nan
3.573306769485404821e+00 2.098508674038754296e-01 1.768036830728081116e-03
4.379614363520927256e+00 2.420823964327908917e-01 8.908304778770143343e-04
5.042554988822569584e+00 2.924314554110129527e-01 1.253001732271219904e-03
5.650741889422828734e+00 3.155783629603219342e-01 8.784938178102084895e-04
6.174846885187857737e+00 3.330076216533124911e-01 1.525825234657089300e-03
6.691984613891833078e+00 3.289947382996399883e-01 6.136084315121968216e-04
7.143904047233657018e+00 3.252616585124171733e-01 1.928495044620812159e-03
7.572161751416730979e+00 3.552370725260201589e-01 6.920240175996915204e-04
7.999119157453596252e+00 3.511079417901381561e-01 8.773622418705964883e-04
8.378299050115039392e+00 3.457544978593579121e-01 8.583838966897919687e-04
8.725984250974075707e+00 3.599345171376319708e-01 9.217291626266419001e-04
9.104385327486509638e+00 3.679533897432730183e-01 4.842365292760936863e-04
9.821588931147749335e+00 3.555285596405977633e-01 5.762674074609773836e-04
1.039425101819342956e+01 3.540525380457860138e-01 5.517264720149703998e-04
1.098571664134379944e+01 3.468320838221032876e-01 4.012593360241230246e-04
1.158350181197845252e+01 3.534075232226616126e-01 5.169630860433834137e-04
1.210403165516921931e+01 3.420345508439768811e-01 5.401231967372951753e-04
1.263401662859944530e+01 3.315298589101638438e-01 4.318302935047891753e-04
1.323074640716457040e+01 3.306961666628884799e-01 3.226898451781795314e-04
1.407052147293467748e+01 3.256707012727726447e-01 4.327331814891726813e-04
1.467870292107949481e+01 3.165343442137736329e-01 3.116801295033190902e-04
1.536453321352234269e+01 3.252208316399723409e-01 3.229578426568705690e-04
1.583097529115851465e+01 3.210353680200925819e-01 5.794951893193678750e-04
1.643848205853581135e+01 3.196074340882203990e-01 2.823605408484509863e-04
1.695263840017313939e+01 3.205452396988573982e-01 3.802675147634450282e-04
1.733459815359960388e+01 3.206203473160360584e-01 4.368701571304291209e-04
1.771462277956618436e+01 3.261496411876748658e-01 3.490477453988618368e-04
1.823186295184548555e+01 3.291476476458445322e-01 3.282410811759139762e-04
1.871113072830994994e+01 3.276173637423367979e-01 3.188296713157913877e-04
1.921962170881979759e+01 3.338596419503681578e-01 2.896449708882123625e-04
1.969214441166104024e+01 3.344896106497833310e-01 3.276103162107425293e-04
2.009916282105923457e+01 3.347992561847298321e-01 3.414807194318250573e-04
2.078934830305795245e+01 3.393110379816066113e-01 2.057626379016623866e-04
2.156702494710480522e+01 3.400411315209092566e-01 2.506744337932998844e-04
2.205840118183801124e+01 3.416001934943598828e-01 2.677494089068817849e-04
2.309155287370631982e+01 3.418052013955465429e-01 1.527807069019559820e-04
2.414757346813144068e+01 3.401707553879303458e-01 1.973421631422451106e-04
2.499376478251154765e+01 3.397973949027304763e-01 1.900518123187653946e-04
2.568901784591218629e+01 3.367446534378955580e-01 1.928948855848469776e-04
2.630809313435678831e+01 3.357523827014535223e-01 2.383328901445730765e-04
2.713917340200455541e+01 3.352848604936461419e-01 1.457762748190667766e-04
2.817388875467852571e+01 3.336856156163511278e-01 1.558747684579731908e-04
2.937543173803470253e+01 3.346003505122351340e-01 1.219600024938546554e-04
3.051852822585924230e+01 3.354041261665686169e-01 1.540482619054719460e-04
3.118304573872652341e+01 3.364672813723172395e-01 1.974042106034299413e-04
3.166717756123250993e+01 3.376729332247024873e-01 1.827197062468611469e-04
3.227191613173025786e+01 3.380528694623309294e-01 1.683725877517908880e-04
3.299223420501026283e+01 3.395422915344758485e-01 1.490828413166836713e-04
3.379099410050905306e+01 3.400213886486433412e-01 1.370017251898091211e-04
3.458965055867896154e+01 3.408266932051132181e-01 1.473515001692534733e-04
3.578576513628369327e+01 3.406662341355438661e-01 9.453307464832439832e-05
3.706216211153657980e+01 3.399307663324471762e-01 1.243534202302852554e-04
3.777458308014425370e+01 3.395634229863586095e-01 1.581117972030325689e-04
3.826507521100441522e+01 3.404165020450239942e-01 1.561576396938308406e-04
3.881398186756482005e+01 3.398804444407281244e-01 1.612793725090592013e-04
3.948492135005179193e+01 3.389064212936093168e-01 1.220870126991212398e-04
