# r	h_0	h_1	h_2	h_3	h_4	h_5	h_6	h_7	h_8	h_9	h_10	h_11	h_12	h_13	h_14	h_15	h_16	h_17	h_18	h_19	h_20	h_21	h_22	h_23	h_24	h_25	h_26	h_27	h_28	h_29	h_30	h_31	h_32	
5.000000000000000000e-01 5.085553283999999508e+02 5.450336608999999726e+02 7.073116454999999405e+02 3.176533203000000185e+02 3.201283263999999917e+02 3.184631653000000142e+02 3.188905029499999273e+02 3.176553040000000010e+02 3.176666869999999676e+02 3.201973266999999623e+02 3.176696471999999289e+02 3.184609985499999993e+02 3.176676636000000258e+02 3.176966857999999547e+02 3.188149948000000222e+02 3.176949768000000063e+02 3.189398498499999732e+02 3.176950072999999293e+02 3.176823120000000245e+02 3.185073394999999437e+02 3.189414978499999620e+02 3.189291687499999739e+02 3.176893006000000241e+02 3.189461517500000127e+02 3.177200012000000129e+02 3.177293396000000030e+02 3.191439819000000284e+02 3.177403259999999250e+02 3.188112335499999972e+02 3.177576598999999646e+02 3.177586670000000026e+02 3.177409972999999468e+02 3.177346802000000139e+02
1.500000000000000000e+00 5.089553223999999432e+02 5.456463013000000046e+02 7.067578430500000195e+02 3.181601714999999899e+02 3.195101623999999561e+02 3.183153380999999627e+02 3.189266663999999309e+02 3.170718383999999901e+02 3.170740051499999481e+02 3.207181701999999746e+02 3.170765076000000136e+02 3.183089904999999362e+02 3.181653290000000425e+02 3.182064972000000012e+02 3.183135070499999983e+02 3.171031647500000190e+02 3.189803468000000066e+02 3.171068267999999080e+02 3.181916656499999476e+02 3.183500060999999732e+02 3.183370055999999977e+02 3.186712341499999752e+02 3.171040039499999921e+02 3.183529968000000281e+02 3.173269958999999858e+02 3.173383178999999927e+02 3.188578872999999589e+02 3.173503417999999670e+02 3.184645843499999955e+02 3.173713379000000145e+02 3.182623443499999212e+02 3.182433319000000438e+02 3.173483275999998909e+02
2.500000000000000000e+00 5.095939941499999577e+02 5.460903319999997620e+02 7.070700073000002703e+02 3.178750000000000000e+02 3.188856812000001355e+02 3.178993530000000192e+02 3.191035004500000696e+02 3.164460143999999673e+02 3.164476623999998992e+02 3.204076843000000281e+02 3.164506836000000476e+02 3.178786622000000079e+02 3.178730163999998695e+02 3.179263306000000284e+02 3.178760072000000036e+02 3.164746703999999227e+02 3.191581726500000968e+02 3.164733276999999134e+02 3.179039917999998579e+02 3.179186707999999726e+02 3.179173279999999977e+02 3.180996602999999254e+02 3.164790344000000459e+02 3.179303284000000076e+02 3.167120056999999633e+02 3.167168274500000962e+02 3.181696167000000059e+02 3.167353211500000043e+02 3.179450074000001223e+02 3.167431488499998977e+02 3.179766541999999845e+02 3.179526671999999508e+02 3.167338409999999840e+02
3.500000000000000000e+00 5.092361602500001254e+02 5.463548278999999184e+02 7.073578185999999732e+02 3.172551727000000028e+02 3.184936829000000671e+02 3.172799988000000440e+02 3.177347717333332184e+02 3.169308166499999970e+02 3.169308318999999301e+02 3.201003418000000238e+02 3.169318389999999681e+02 3.175831756999999698e+02 3.172510070999999243e+02 3.172911682500000552e+02 3.172578430000000935e+02 3.169570007499999065e+02 3.185406493999998929e+02 3.169465026999999964e+02 3.172839965499999835e+02 3.172991638499998999e+02 3.172988434000000098e+02 3.172848206000001028e+02 3.169526672499998767e+02 3.173098144999999022e+02 3.169884948500000519e+02 3.169855041499999970e+02 3.173078461000000061e+02 3.170045013999999810e+02 3.173284911999999167e+02 3.170195007999999461e+02 3.173421630999999934e+02 3.173260040500000514e+02 3.170025024999999914e+02
4.500000000000000000e+00 5.095626526000000922e+02 5.460561828499999137e+02 7.067716674999996940e+02 3.166029968999998800e+02 3.178730163999999832e+02 3.166313476999998784e+02 3.165886535999998159e+02 3.166129760999999689e+02 3.166086731000000327e+02 3.204463348999998971e+02 3.166036682000001292e+02 3.178691711499998291e+02 3.166103515999998308e+02 3.166353454999998576e+02 3.166193238000000747e+02 3.166409912000001441e+02 3.177511597250000932e+02 3.166286621000001560e+02 3.166316833999999290e+02 3.166593323000001874e+02 3.166493224999999256e+02 3.166486510999998245e+02 3.166350097999998070e+02 3.166609802000000400e+02 3.166723328000000492e+02 3.166669922000000952e+02 3.166643371999998635e+02 3.166873169000000416e+02 3.166780091000000539e+02 3.166943359999997938e+02 3.166843261999997594e+02 3.166806641000000582e+02 3.166803283999997802e+02
5.500000000000000000e+00 5.098699951500000225e+02 5.466846924000001309e+02 7.061593323000001874e+02 3.162921600500001205e+02 3.172393188999999438e+02 3.163215026999998827e+02 3.162848205499999494e+02 3.163014831499999673e+02 3.163006591999999273e+02 3.207181549000001723e+02 3.162946624999999585e+02 3.172363280999998096e+02 3.163034973499998159e+02 3.163330077999999048e+02 3.163241729500000474e+02 3.163294982999998410e+02 3.172693175999997948e+02 3.163239899000000150e+02 3.163248443500001486e+02 3.163511657999999898e+02 3.163435058499999286e+02 3.163489990499999749e+02 3.163268280500001310e+02 3.163556670999998914e+02 3.163680114999999660e+02 3.163581695499999569e+02 3.163613433999998961e+02 3.163806610500000716e+02 3.163686675999999807e+02 3.163873290999999881e+02 3.163775024500000654e+02 3.163760070999999243e+02 3.163698272999999972e+02
6.500000000000000000e+00 5.093909911999999167e+02 5.471126709000000119e+02 7.056013184000003093e+02 3.168153382000000420e+02 3.168376465000001190e+02 3.168440248000001702e+02 3.168219909999997981e+02 3.168293456999999762e+02 3.168246460000000297e+02 3.204193114999998215e+02 3.168156739000000925e+02 3.168446656000000985e+02 3.168240052000001015e+02 3.168626403999996910e+02 3.168540039999998044e+02 3.168496703999999227e+02 3.168659973999997419e+02 3.168526612000000569e+02 3.168550110000001041e+02 3.168813478000001851e+02 3.168689880000001722e+02 3.168766785999996500e+02 3.168560182000001078e+02 3.168840027999999620e+02 3.168956603999999970e+02 3.168820190000001276e+02 3.168899841999996170e+02 3.169076537999999346e+02 3.168906860000001871e+02 3.169163514000001669e+02 3.169053346000000602e+02 3.169040221999998721e+02 3.168886413999998695e+02
7.500000000000000000e+00 5.100331726500003242e+02 5.477538147499999468e+02 7.065406494666661956e+02 3.161718597500000669e+02 3.165921783500000402e+02 3.162010192999998708e+02 3.165788117000001876e+02 3.161888581000000613e+02 3.161838226499999109e+02 3.201194764000001669e+02 3.161796722499998396e+02 3.162144928000000164e+02 3.161866761000001134e+02 3.162234801999998126e+02 3.162185210999996343e+02 3.162050171499997759e+02 3.162359924499996850e+02 3.162141570999999658e+02 3.162190247000000909e+02 3.162393646499999704e+02 3.162313232500000595e+02 3.166318664999998873e+02 3.162196807999998782e+02 3.162463531500000045e+02 3.162526702999998633e+02 3.162411804500000017e+02 3.162525024500000654e+02 3.162669983000000684e+02 3.162558288999998695e+02 3.162746734499999093e+02 3.162668304999999691e+02 3.162666778499999509e+02 3.162483215499999005e+02
8.500000000000000000e+00 5.106560059000003093e+02 5.483706664999999703e+02 7.081466369500003566e+02 3.155463561999999911e+02 3.168345184499999050e+02 3.155683593999997356e+02 3.168369904000001043e+02 3.155680237000001398e+02 3.155599976000003153e+02 3.206703185999995185e+02 3.155556946000001517e+02 3.155879822000001695e+02 3.155643615999997564e+02 3.156921539499999199e+02 3.156000365999998394e+02 3.155853577000002588e+02 3.157093201000002409e+02 3.155883178999997654e+02 3.156000365999998394e+02 3.157043457500003569e+02 3.157044983000000684e+02 3.168796692000000803e+02 3.155953675000000658e+02 3.156280212999995456e+02 3.156369933999994828e+02 3.156216735999996672e+02 3.157166748500003450e+02 3.156456603999999970e+02 3.156430054000002201e+02 3.156483459999994921e+02 3.156363219999998364e+02 3.156526794999995218e+02 3.156353454999998576e+02
9.500000000000000000e+00 5.110983275999997204e+02 5.487979736999996021e+02 7.087646485000004759e+02 3.153403473500002292e+02 3.163320159999998396e+02 3.153573455499999909e+02 3.162086486999996850e+02 3.153623657499997535e+02 3.153486633499996969e+02 3.208384857500000180e+02 3.151490173000001960e+02 3.153819885499997326e+02 3.153526764499997626e+02 3.162469787999998516e+02 3.151960144000004220e+02 3.151873474000003625e+02 3.162613220000002912e+02 3.153756714000001011e+02 3.151956786999999167e+02 3.163706818000000567e+02 3.162606506000001900e+02 3.163683319499996287e+02 3.151876830999999584e+02 3.152200317999995605e+02 3.152330017000003863e+02 3.152143555000002380e+02 3.162686768000003212e+02 3.152390137000002142e+02 3.152333068999996613e+02 3.152433166999999230e+02 3.152373352000004161e+02 3.160506592000001547e+02 3.152260132000001249e+02
