# r	vx_0	vx_1	vx_2	vx_3	vx_4	vx_5	vx_6	vx_7	vx_8	vx_9	vx_10	vx_11	vx_12	vx_13	vx_14	vx_15	vx_16	vx_17	vx_18	vx_19	vx_20	vx_21	vx_22	vx_23	vx_24	vx_25	vx_26	vx_27	vx_28	vx_29	vx_30	vx_31	vx_32	
3.300000000000000000e+01 -5.885309285391967377e-02 -3.847277576527038251e-02 -8.935450249070234219e-02 -3.583829419315370107e-02 -9.721340391347342569e-02 -4.181312017038177342e-02 -1.146113585211398916e-01 -1.618740691376829299e-01 -3.259839877030534239e-01 -2.656734855290741049e-01 -8.102310535190783425e-02 -1.516871786952048717e-01 7.682183653464748352e-02 -1.334326142150761008e-01 -7.992422390414320732e-02 -5.424076620815249800e-02 -5.588024423409242852e-02 -6.708398104147474117e-02 -1.587576562502523159e-01 -9.133858144530866696e-02 9.794269818838092362e-03 -1.852255310915524589e-01 -6.892820947251611374e-02 -7.309497576678837538e-02 -1.012220745694618618e-01 -1.499225004831195585e-01 -7.040549604583219712e-02 -6.325759622352412903e-02 -1.198864687878451046e-01 1.163135158436774952e-01 -1.436687094317826985e-01 -1.928467251261617721e-01 nan
3.400000000000000000e+01 -9.894353421401407001e-02 -8.325770982358685068e-02 -1.305285668859263448e-01 -7.895192993251956559e-02 -1.022204931114954057e-01 -8.196539951951474501e-02 -1.153095722354956637e-01 -8.363024373607057249e-02 -3.145230843050758618e-01 -2.869264326910180851e-01 -1.239806848827944979e-01 -1.899989880031293932e-01 6.813176931019190863e-02 -1.562397773109801546e-01 -3.396789995257921274e-02 -1.007055216035753625e-01 -5.311957923603302656e-02 -1.095497588924403548e-01 -1.647014788725303935e-01 -6.395800092922111768e-02 3.034537288729056287e-02 -1.486486363477186601e-01 -1.104978378981102405e-01 -1.127047019313759946e-01 -1.410101614530549496e-01 -1.623468049065983909e-01 -1.144821570066772570e-01 -1.059423932191999873e-01 -1.087788638814150555e-01 7.259716392361134640e-02 -1.681684323422536764e-01 -1.922890656876897475e-01 nan
3.500000000000000000e+01 -1.371066259025355283e-01 -1.278868189847855164e-01 -1.705909743688662217e-01 -1.215986008701723936e-01 -1.133947917327509936e-01 -1.216817521356957782e-01 -1.162718601613998703e-01 3.154738931365642235e-02 -3.110314043785360472e-01 -3.115504899049641452e-01 -1.658339408654122549e-01 -2.231490860383847086e-01 2.444142220645778574e-02 -2.148652027460881686e-01 -1.958724295088722089e-02 -1.463640301996548543e-01 -6.219541742971703563e-02 -1.514162807612669803e-01 -2.567061948171589503e-01 -5.847338367824775340e-02 2.331982784261687341e-02 -7.775245819246888457e-02 -1.506687612336453652e-01 -1.518378946574434618e-01 -1.347629693555883190e-01 -1.869869837193296191e-01 -1.578807952682552418e-01 -1.472348214562047286e-01 -4.972569563605466064e-02 3.503697887348101309e-02 -1.749165502628482749e-01 -1.904473443074705397e-01 nan
3.600000000000000000e+01 -1.758530941288427019e-01 -1.724183461100999848e-01 -2.100268376924944169e-01 -1.638410949556640961e-01 -1.367801603035398439e-01 -1.615786926316039596e-01 -1.314349370596132605e-01 1.170175199534203292e-01 -3.099389975439938993e-01 -3.228764977440699568e-01 -2.072150527267909437e-01 -2.148074140049589520e-01 -1.726604630774028135e-02 -2.682073875193884405e-01 -4.623481744370831065e-02 -1.911095030447538534e-01 -5.214467462999768793e-02 -1.933684626206659540e-01 -3.696364234092964218e-01 -9.558762467510005523e-02 4.462648237094241424e-03 -6.114110830402439550e-02 -1.908743057027002255e-01 -1.919570479822396147e-01 -1.298506264425154655e-01 -1.978210878758117353e-01 -2.005789448805552488e-01 -1.889818811909740326e-01 -6.033281593607169035e-02 -4.906703325886056094e-03 -1.804406235226108102e-01 -2.004004193034661652e-01 nan
3.700000000000000000e+01 -2.137611473601907508e-01 -2.168093802929380587e-01 -2.482404376525470802e-01 -2.048468898532809779e-01 -1.548938264197560200e-01 -2.000712014491667912e-01 -1.556569966439908526e-01 8.111688349571474776e-02 -3.004086427236726808e-01 -3.247436353006435961e-01 -2.468087825470477725e-01 -1.784624656263301135e-01 2.181575343016598292e-02 -2.986330057002121174e-01 -5.847362978778283815e-02 -2.345469331479132502e-01 -4.271383653727315460e-02 -2.332410073996426247e-01 -3.403329009668135119e-01 -1.178025238539822522e-01 -3.627652756135383433e-02 -6.476000072766850690e-02 -2.310499926054063458e-01 -2.322551135838165082e-01 -1.708512437945775564e-01 -1.960209379309878763e-01 -2.417558985975619412e-01 -2.302962102027495128e-01 -1.318260466275905651e-01 -1.060949742606493405e-02 -1.891374527531578809e-01 -2.269208564999428135e-01 nan
3.800000000000000000e+01 -2.495783360808826179e-01 -2.611212159616099759e-01 -2.863378020554931958e-01 -2.476311156801702384e-01 -1.395008272958830620e-01 -2.406111272808271195e-01 -1.529712562650301644e-01 6.434269094299240044e-02 -2.878026489278884825e-01 -3.358302846200498792e-01 -2.863083489569301920e-01 -1.106210264432247320e-01 3.711693725087805013e-02 -3.259903612767410253e-01 -5.782060506366728386e-02 -2.777019898428093603e-01 -6.379802892619297616e-02 -2.730849157468649979e-01 -2.160919178987918687e-01 -1.057338315283949393e-01 -5.922592000428503201e-02 -7.519201934020589007e-02 -2.718052734638168322e-01 -2.729746614189254017e-01 -2.117683666890364247e-01 -1.823612604498436318e-01 -2.835915688290055470e-01 -2.716625225314824310e-01 -1.552229965340700402e-01 -1.484640456744369154e-02 -1.997038116127120566e-01 -2.578428345066334226e-01 nan
3.900000000000000000e+01 -2.847922260597881006e-01 -3.047794759844132395e-01 -3.236226570119686841e-01 -2.909044493140728327e-01 -1.395308879225296006e-01 -2.814472681601610238e-01 -1.443463292302515077e-01 1.104149181094433163e-01 -2.782612070674426175e-01 -3.425878781950573715e-01 -3.251252540263860347e-01 -6.834989394320108158e-02 8.727802815083647928e-03 -3.095862490767156694e-01 -5.104250279343092861e-02 -3.199620577864820126e-01 -7.200353211521595687e-02 -3.126964112432208953e-01 -1.639222451411041503e-01 -1.309285182601490627e-01 -9.544208361078854175e-02 -7.835651204417999616e-02 -3.122151989036737740e-01 -3.129852377618126957e-01 -2.269315436476804504e-01 -2.128748037640650070e-01 -3.248638239225446478e-01 -3.116983735809715217e-01 -8.626399042021201669e-02 -2.534726165399073944e-02 -2.241857202579402575e-01 -2.916446436875134163e-01 nan
4.000000000000000000e+01 -3.203278246871191781e-01 -3.479447168269544366e-01 -3.603646831607381085e-01 -3.340585090822651426e-01 -1.485289031080286315e-01 -3.237489453522888194e-01 -1.448805542428765192e-01 1.091444216575239573e-01 -2.640766297316159972e-01 -3.334231538282353968e-01 -3.635898531937078459e-01 -5.144220460983350146e-02 -9.918292963729882783e-03 -2.728740074631808010e-01 -5.017696723626988153e-02 -3.613784881794536719e-01 -2.787906842075796310e-02 -3.534071959740350266e-01 -1.864082876823222601e-01 -1.842013999670542856e-01 -1.319892065488691701e-01 -5.933511327709760363e-02 -3.515851258864047257e-01 -3.521227908479120372e-01 -1.697620585893856449e-01 -2.312570204098470805e-01 -3.655124131117780673e-01 -3.523544031962150824e-01 -7.077578867309058941e-02 -5.299234929515178605e-02 -2.518120819552623901e-01 -3.259654471064209469e-01 nan
4.100000000000000000e+01 -3.550799223086045786e-01 -3.905023296240229258e-01 -3.959021656746206652e-01 -3.754851302811970659e-01 -1.474914033101122068e-01 -3.632444855657879224e-01 -1.504602272545530750e-01 1.100046262656057955e-01 -2.461603702049788567e-01 -3.337069326644438449e-01 -4.000538388398389711e-01 -5.802015946329432822e-02 -5.942461824254087477e-02 -2.607111085868766831e-01 -8.170873058572138137e-02 -4.004079381593680931e-01 -1.150615672455253431e-02 -3.924945400322740752e-01 -1.481945078614230749e-01 -1.908817429392591636e-01 -1.431288410281984225e-01 -1.216568816820971441e-02 -3.890593689850458947e-01 -3.893165473903071327e-01 -6.373834628550203996e-02 -2.187055469960791920e-01 -4.039690476521512474e-01 -3.921568258197953849e-01 -1.255415403451277667e-01 -1.003488462646384693e-01 -2.958692403134239868e-01 -3.300537167370597436e-01 nan
4.200000000000000000e+01 -3.884069716018679896e-01 -4.322830653491274711e-01 -4.302902156360321473e-01 -4.156151769078079150e-01 -1.368329897212323676e-01 -4.017665301231061470e-01 -1.660186767403027952e-01 3.813252216053133331e-02 -2.336236349955691516e-01 -3.371282734625972166e-01 -4.363875215385380479e-01 -9.717684980954202634e-02 -1.178496658805655017e-01 -2.286418670726034774e-01 -8.326474944820184965e-02 -4.384711674723562047e-01 -5.111281950531397500e-02 -4.304253641448246293e-01 -8.750362107119409594e-02 -1.603261465807244990e-01 -1.282189296279734325e-01 2.322491503430813495e-02 -4.266158146596936152e-01 -4.257938020608400542e-01 3.619411714396175705e-02 -1.807068825885667640e-01 -4.415660232740387103e-01 -4.314549929930656114e-01 -1.363146198633719275e-01 -1.260314086138496770e-01 -3.227949393393319544e-01 -3.262185349099084308e-01 nan
4.300000000000000000e+01 -4.207399032405280126e-01 -4.730481607445987113e-01 -4.636162111689026144e-01 -4.540058950228170187e-01 -1.262100932776718254e-01 -4.394910823327713989e-01 -1.880502787122757535e-01 -3.722832231411414561e-02 -2.254240281987660577e-01 -3.267103514631459205e-01 -4.709182714855667529e-01 -1.495996765590557609e-01 -1.190123139630242383e-01 -1.629165037304173835e-01 -5.348136525771919614e-02 -4.751865281220932213e-01 -1.246278376719805736e-01 -4.665312690333439094e-01 -1.427189492427753392e-01 -1.619678122712501500e-01 -9.841610672431407025e-02 1.955430711073087580e-02 -4.636079101683704407e-01 -4.615396937056172599e-01 3.348872901498430726e-02 -1.744793522287539089e-01 -4.775791321593124694e-01 -4.687398393304087474e-01 -7.765433364752355461e-02 -1.266842663598431173e-01 -3.144260603361367923e-01 -3.241625061448857315e-01 nan
4.400000000000000000e+01 -4.528911426160263654e-01 -5.126221813585646325e-01 -4.960838414980220934e-01 -4.921426367053361450e-01 -1.408574057212328423e-01 -4.781945035034042002e-01 -1.979160139960109699e-01 9.269527936270632873e-02 -2.224843683578343889e-01 -3.329662943520753648e-01 -5.036047835136745476e-01 -1.848150215810028529e-01 -1.495075035279478659e-01 -1.122101739508064300e-01 2.439310622507491130e-02 -5.100889230867017288e-01 -1.522376902625668937e-01 -5.008542562116289343e-01 -1.790478077943728208e-01 -1.611185683553472137e-01 -2.659257124083641219e-02 1.244188224950731753e-01 -4.989467377691349514e-01 -4.956601984815936501e-01 -1.417632410557233963e-02 -2.104372006485306368e-01 -5.123164622282030400e-01 -5.041553927383611855e-01 -9.931924886385116308e-03 -1.074450628800863727e-01 -2.947954071623807848e-01 -3.122488833238433736e-01 nan
4.500000000000000000e+01 -4.852706467921499844e-01 -5.508586261359821323e-01 -5.277521379865747209e-01 -5.299948178402299481e-01 -1.782398070257847911e-01 -5.169519546932260790e-01 -2.051669243330571657e-01 1.870973588447855662e-01 -2.233757570202838383e-01 -3.513896400583337853e-01 -5.337951236933305976e-01 -2.027590381699667377e-01 -2.059740484350155998e-01 -8.405280293680569836e-02 9.127106003346149854e-02 -5.432738884053691653e-01 -1.743386840962904971e-01 -5.334403326881318463e-01 -9.342741285519194638e-02 -1.131433469589137736e-01 4.248372817309341298e-02 2.387734568016310899e-01 -5.327667362174374199e-01 -5.275337476710811879e-01 -4.682390626449826204e-02 -2.592893424024679816e-01 -5.442908552394692956e-01 -5.374990722649584107e-01 -1.961726533222694913e-02 -1.264954644661757666e-01 -2.869066222683956391e-01 -2.862268973072881750e-01 nan
4.600000000000000000e+01 -5.177632837042700498e-01 -5.875128950540997597e-01 -5.578607598356901676e-01 -5.658700737712767381e-01 -2.362702312959225337e-01 -5.546257907914607932e-01 -2.115908396960377857e-01 2.338291152099325754e-01 -2.193314491201364957e-01 -3.471180894641703873e-01 -5.621277492290941424e-01 -1.664322788584448320e-01 -2.130243546582623604e-01 -3.490410636306431891e-02 1.195294239527893432e-01 -5.748784786188105844e-01 -1.979446454258727561e-01 -5.644581831780542958e-01 -5.982796760304175121e-02 -5.417944921931778374e-02 1.345231077833318467e-01 2.647526918054474709e-01 -5.652767176619674094e-01 -5.578729432853901660e-01 -5.814537607845619155e-02 -3.073090649407392294e-01 -5.741575814285124757e-01 -5.693064328366840288e-01 -8.208620142276761011e-02 -1.428233205124481431e-01 -2.940858073539793227e-01 -2.552176193551968786e-01 nan
4.700000000000000000e+01 -5.514931180182033321e-01 -6.224771509686081172e-01 -5.861034672085161379e-01 -6.001933519847524323e-01 -2.975548084212878974e-01 -5.900041548073153841e-01 -2.204127191682971054e-01 1.734891338070839173e-01 -2.176879693508625702e-01 -3.497383439917795545e-01 -5.893169033929311906e-01 -6.670445065240099281e-02 -1.929403946995136288e-01 -4.132781078597233190e-03 9.912907984798231820e-02 -6.056446278219421719e-01 -2.220824614312689183e-01 -5.950089204395274667e-01 -1.423170610551326709e-01 -3.426881066484439159e-02 2.067487374169532932e-01 2.445154438475325431e-01 -5.949310701036347737e-01 -5.867652573494143153e-01 -2.373314372378733036e-02 -3.402370851111455319e-01 -6.024431870772284370e-01 -6.000865571911579988e-01 -1.446452476875533522e-01 -9.582794050208254255e-02 -3.012965863232004438e-01 -2.328044159385411205e-01 nan
4.800000000000000000e+01 -5.862701452636783772e-01 -6.559585434069019616e-01 -6.125363437894186802e-01 -6.330625800094916711e-01 -3.332961475525860751e-01 -6.228259734046325269e-01 -2.391247394501827828e-01 3.200193530437275141e-02 -2.185173758287080326e-01 -3.584334554479178814e-01 -6.145786380055808795e-01 5.852620573846346527e-03 -2.189672218162471706e-01 2.589682513001690181e-02 1.704469735666881355e-02 -6.355035846200928207e-01 -2.408203018756498726e-01 -6.240663365581142763e-01 -1.560986275525793332e-01 1.240182445446028417e-02 2.165190264925906105e-01 1.745270421623340562e-01 -6.215703438493360711e-01 -6.133133434396307315e-01 4.658897144716263317e-02 -3.232733013454400228e-01 -6.288808134482851697e-01 -6.281882470362898374e-01 -1.825190994147407597e-01 -6.846944754444617663e-03 -3.012639878238788094e-01 -2.362333613359320628e-01 nan
4.900000000000000000e+01 -6.206248802700460310e-01 -6.878210528900960963e-01 -6.377351707883565091e-01 -6.656358293751978294e-01 -3.162027897877632276e-01 -6.556163519159772246e-01 -2.441668263776318459e-01 7.755949575074608249e-02 -2.226681748824761164e-01 -3.499452685563948506e-01 -6.398135888350381384e-01 9.199412058975016404e-03 -2.304145664616065736e-01 1.149083839961265591e-01 -3.929057500578596318e-02 -6.646082882372537082e-01 -2.515346883561892510e-01 -6.516830482638222843e-01 -8.054842925745357707e-02 7.461065492983566527e-02 1.781926231496351598e-01 1.207696974496739878e-01 -6.466740253451163101e-01 -6.382849725475783220e-01 1.556377742628879679e-01 -2.911980634642910015e-01 -6.546779242721866288e-01 -6.553936589251667666e-01 -2.323351106120908061e-01 4.077447033949245514e-02 -3.014159709009281984e-01 -2.515448766402839653e-01 nan
5.000000000000000000e+01 -6.534159837642851132e-01 -7.179800352047518430e-01 -6.615187230148306119e-01 -6.972310021016707715e-01 -2.878748910126214811e-01 -6.866660666084550835e-01 -2.564145292883482918e-01 3.517968941388116555e-02 -2.279497015909459356e-01 -3.398472007717344145e-01 -6.641464691537375398e-01 -7.741925220544065844e-03 -2.087440410101028265e-01 1.669602811009068266e-01 -3.036628362978939857e-02 -6.914010854126131367e-01 -2.450187094924450026e-01 -6.767677835422197807e-01 -7.392849484941713123e-02 7.712110652197080862e-02 1.357200048983181473e-01 6.495599425686114300e-03 -6.697388266426955727e-01 -6.608723955665715133e-01 2.395765794893966460e-01 -3.015947970348488716e-01 -6.792302197490784899e-01 -6.810320753392826720e-01 -2.494176100451364619e-01 5.211076182168440651e-02 -3.064220930545968891e-01 -2.620206517192816831e-01 nan
5.100000000000000000e+01 -6.843015159070867659e-01 -7.467969047077328559e-01 -6.844170749184155245e-01 -7.281521520936717895e-01 -2.938110198459154554e-01 -7.169628888501247133e-01 -2.780688922850478306e-01 -9.110938284897081296e-02 -2.275345459004755599e-01 -3.368986337627676297e-01 -6.880774249800010178e-01 -1.126638260102658280e-02 -1.934481120878687732e-01 1.804009163332625232e-01 1.746108920265836487e-02 -7.166921151590290862e-01 -2.382198612632906443e-01 -7.008617295290389126e-01 -1.122067687360081417e-01 7.574952832216999554e-02 1.010124417462930496e-01 -6.533198660296349325e-02 -6.920964869663029928e-01 -6.821853210514928767e-01 2.341488056170459020e-01 -3.143112790505988574e-01 -7.040773805088037518e-01 -7.071301212071618991e-01 -1.427809995572710267e-01 6.162571089069808494e-02 -3.143881007426371221e-01 -2.719152683583622165e-01 nan
5.200000000000000000e+01 -7.133888773918901638e-01 -7.738571436543529858e-01 -7.059961313827990415e-01 -7.562833047706393197e-01 -3.314016026452511476e-01 -7.437352357127160474e-01 -2.864712734239113767e-01 -8.554728324588017907e-02 -2.249249048545521046e-01 -3.380862124118735879e-01 -7.101452205201613799e-01 -2.928566638664963084e-02 -1.816722413742682396e-01 1.828550244971101357e-01 7.634603611342941076e-02 -7.405934863222346509e-01 -2.397377221347498644e-01 -7.229828100828071813e-01 -9.600280927952756227e-02 7.481769456431046350e-02 8.526742694505010101e-02 -1.077819306744542821e-01 -7.126843203082106060e-01 -7.024708028167903073e-01 1.980956437484994448e-01 -2.943768854144008240e-01 -7.270037203587207397e-01 -7.309181621371866333e-01 -2.547265910209693153e-03 3.091270603689847199e-02 -3.153372823810394743e-01 -2.852069246470119168e-01 nan
5.300000000000000000e+01 -7.400863708303994093e-01 -7.993124843798916634e-01 -7.259646836209984189e-01 -7.827913203594787372e-01 -3.770487471906495136e-01 -7.696546891111523125e-01 -2.771556014885400154e-01 -5.718719038915782288e-02 -2.239590223083028075e-01 -3.363723777890036959e-01 -7.316155603769395332e-01 -5.329914278618418100e-02 -1.618087044902952742e-01 1.862231351148655456e-01 1.038343906444026132e-01 -7.642847731760253893e-01 -2.478657090400085694e-01 -7.452120414941224569e-01 -6.700890473237108846e-02 6.860150885233670670e-02 6.434304795457092274e-02 -1.118682076574330775e-01 -7.331702120370690023e-01 -7.226672471072848047e-01 1.219415878516651175e-01 -2.907852496222174121e-01 -7.487417112765741845e-01 -7.529700380578125962e-01 5.868445689140332211e-02 -3.555456937895221797e-02 -3.114661373176225712e-01 -2.901960754285781152e-01 nan
5.400000000000000000e+01 -7.632690971067858099e-01 -8.226684816204732353e-01 -7.441441830143837866e-01 -8.071846087923498780e-01 -4.224121254380678869e-01 -7.933050454652935679e-01 -2.751976196528058694e-01 -1.220518182402570706e-01 -2.257469544003172790e-01 -3.362167923289436366e-01 -7.505978064763796365e-01 -6.322485409914037346e-02 -2.070421406645387152e-01 1.718759996831417391e-01 8.957057084488251331e-02 -7.864355697188051275e-01 -2.384778005366123277e-01 -7.665287074208093632e-01 -1.207109184743975216e-01 5.343619909673061330e-02 2.959917148902972001e-02 -8.578841321468207159e-02 -7.528240297481445520e-01 -7.421311279034951136e-01 7.671808160354394446e-02 -2.801578624874923595e-01 -7.682503226978804056e-01 -7.729484268695603344e-01 5.419528689179547998e-02 -1.519400465021586988e-01 -3.062056875330784744e-01 -2.867666868870292762e-01 nan
5.500000000000000000e+01 -7.832720008661198108e-01 -8.441261242036871559e-01 -7.613361195310682783e-01 -8.311310551834282245e-01 -4.488897262706925684e-01 -8.166411693848650843e-01 -2.889213014013794489e-01 -1.645449491948209886e-01 -2.285784708394393294e-01 -3.391143257912319631e-01 -7.690060344013198712e-01 -7.977530361982045071e-02 -2.643730789810996296e-01 1.490304808055686325e-01 1.704015303430201841e-02 -8.071356145442702967e-01 -2.009070122386831803e-01 -7.865952921708719847e-01 -1.788517531996800247e-01 5.905518995233177693e-02 2.939867444215045131e-02 -1.122617857556979654e-02 -7.717399468643849625e-01 -7.602086578496258795e-01 5.932585634201650859e-02 -2.888910057406416931e-01 -7.863384066904034464e-01 -7.922624339375041735e-01 4.753707855879158589e-02 -2.468756242754595875e-01 -2.995047216057606931e-01 -2.696879608554786922e-01 nan
5.600000000000000000e+01 -8.005504458561903958e-01 -8.639183799197730496e-01 -7.768275391572705413e-01 -8.531425672376701241e-01 -4.137015369164323553e-01 -8.362264158568828432e-01 -2.938976245355116035e-01 -2.612190708036589079e-02 -2.303999701063545180e-01 -3.432804060024006176e-01 -7.852798261737630181e-01 -8.992477004937786400e-02 -2.805019489607690208e-01 1.417569539611285845e-01 1.573180553703590334e-02 -8.260117012195917763e-01 -1.832181614533948122e-01 -8.034121234520030796e-01 -1.198558705661332269e-01 1.074712438644396806e-01 6.268895957123869767e-02 7.727058273946156575e-02 -7.891126931161034364e-01 -7.771458370604883426e-01 9.260123428952474200e-02 -2.861161448279757602e-01 -8.025128934876154529e-01 -8.094653962225317745e-01 5.910416352794164996e-02 -3.190882587171846585e-01 -2.911787536779620877e-01 -2.539114414322273250e-01 nan
5.700000000000000000e+01 -8.155384023220874079e-01 -8.820585574444645971e-01 -7.905872651112849647e-01 -8.728352692454210970e-01 -3.495848969338442025e-01 -8.537284610796577189e-01 -3.095974656056350027e-01 -5.844187211438508014e-03 -2.242407124664685392e-01 -3.451689502211766070e-01 -8.007841239587492055e-01 -8.623769656050930821e-02 -2.421516829286195494e-01 1.057692164585927047e-01 8.562676738768058848e-02 -8.436407549948358175e-01 -2.019629669741284106e-01 -8.191663361679228927e-01 3.868478016882211101e-02 1.620154742201778686e-01 7.497221084871477648e-02 1.109538192627210484e-01 -8.067686219557843597e-01 -7.945358294952028499e-01 8.823853995767247382e-02 -2.979088122206594025e-01 -8.181039715439459847e-01 -8.254669685574471671e-01 3.111296263670833631e-02 -3.621928648825255559e-01 -2.855158417906084600e-01 -2.403901845605591892e-01 nan
5.800000000000000000e+01 -8.291000254841397465e-01 -8.984372624631666859e-01 -8.021236042601694871e-01 -8.896269337226775376e-01 -2.918424726835624483e-01 -8.690059707531790911e-01 -3.146924644024384765e-01 -8.671349950162739184e-02 -2.107569353204359341e-01 -3.409656089384370814e-01 -8.147019827563216632e-01 -1.045403338663435100e-01 -2.516330526772638798e-01 6.042536108319969401e-02 1.536531290823560381e-01 -8.592397926320629598e-01 -2.380962603042079961e-01 -8.341543938576527761e-01 1.430190697313035442e-01 1.802425874243275272e-01 7.389467605040088427e-02 1.124732498235013201e-01 -8.238968608989531983e-01 -8.112541986319861120e-01 3.618416810060448574e-02 -2.959939097623776605e-01 -8.320350288378012271e-01 -8.406352189181286461e-01 -5.409910775994253296e-02 -3.837901504459609314e-01 -2.929412443232692342e-01 -2.411163721562150364e-01 nan
5.900000000000000000e+01 -8.418928267095553419e-01 -9.131806746907307204e-01 -8.124662865044809390e-01 -9.047736687637106812e-01 -2.743986218381413988e-01 -8.828933526820714750e-01 -3.132184272049831630e-01 -1.346871046532835126e-01 -2.020878694551697108e-01 -3.316698931112187498e-01 -8.268737764755973441e-01 -1.812847527130503344e-01 -3.076412449174786290e-01 3.075898679012373238e-02 1.703743865311066474e-01 -8.726831659118658990e-01 -2.660656634283521393e-01 -8.481556398853238310e-01 1.055529783961127871e-01 1.669541460445299330e-01 6.604993015403089196e-02 1.329523866341424110e-01 -8.388446887247872352e-01 -8.260263156121202544e-01 -7.181150497336445671e-02 -2.908221738558023350e-01 -8.438519368602046544e-01 -8.548213954685038862e-01 -1.406039624467693705e-01 -3.785732956332541477e-01 -3.105781394972892961e-01 -2.450289836552146383e-01 nan
6.000000000000000000e+01 -8.558029480378310794e-01 -9.261989352895694250e-01 -8.216539170056379460e-01 -9.191413796502714284e-01 -2.860596082383983219e-01 -8.955979851003549319e-01 -3.184676274425859988e-01 -1.423661260289565134e-01 -1.965452432874836841e-01 -3.281173764600772147e-01 -8.374472404151307448e-01 -2.526760508800481309e-01 -3.595588597784090679e-01 2.349918058887752459e-02 1.141470412359157360e-01 -8.845004237602633879e-01 -2.719928965408581201e-01 -8.607289412291510011e-01 5.269822590481025582e-03 1.101838828446511515e-01 1.816020113013804699e-02 1.467397536492076049e-01 -8.513582764108753587e-01 -8.393297840202339488e-01 -1.338239147620214065e-01 -2.830277024405251640e-01 -8.554902891035335299e-01 -8.681442613902716765e-01 -2.062891106795282647e-01 -3.779948671370451097e-01 -3.192111387648911003e-01 -2.621938690002901806e-01 nan
6.100000000000000000e+01 -8.698253644440701038e-01 -9.372885956732548429e-01 -8.295109312542983115e-01 -9.323493373807414386e-01 -3.093191911976561626e-01 -9.066692207228990164e-01 -3.230595451993082956e-01 -5.546004285836372144e-02 -1.891299205505709569e-01 -3.259713884547023044e-01 -8.464921277022764423e-01 -2.414228114215379861e-01 -4.151297634410565096e-01 1.053222860765148754e-02 1.812670794929817017e-02 -8.948679776942084496e-01 -2.922355042677627912e-01 -8.718429998192085417e-01 -5.863454633185675308e-02 4.616529671663337914e-02 -2.607406908905041988e-03 6.022206738576298818e-02 -8.628199681171644375e-01 -8.513906731514260251e-01 -1.113650673202376540e-01 -3.209849220022693572e-01 -8.668740530463058258e-01 -8.803887108293321218e-01 -1.777842498753235134e-01 -3.629499608063224692e-01 -3.294925319796742080e-01 -2.856134450590639418e-01 nan
6.200000000000000000e+01 -8.801709823849355185e-01 -9.463884940479551089e-01 -8.366601451039022974e-01 -9.438316773644496172e-01 -3.107450069029523143e-01 -9.160190508255533492e-01 -3.169820885101149455e-01 -1.272378945178007439e-02 -1.830275130753112600e-01 -3.155326321960742475e-01 -8.542974093011725945e-01 -1.961143935790575499e-01 -4.406992223139462039e-01 1.419277330085353013e-02 -1.082724377741982602e-01 -9.029790789295885078e-01 -3.006693863404564793e-01 -8.812520724002179673e-01 -5.041491684388138550e-02 1.704194655421205004e-02 4.920709797436215692e-03 -3.792163324584252315e-02 -8.732303491447378496e-01 -8.617261666940356779e-01 -4.368872103541063256e-02 -3.352731915218316039e-01 -8.768855383674529769e-01 -8.897504404475502504e-01 -6.650164698009398967e-02 -3.237881144289043722e-01 -3.061897481263030629e-01 -2.912182341730797930e-01 nan
6.300000000000000000e+01 -8.869635895431937644e-01 -9.530877253226677226e-01 -8.417016839155612162e-01 -9.510501106309660058e-01 -2.854977636606162994e-01 -9.218644054485783945e-01 -2.950861177756355369e-01 2.742941606979056382e-02 -1.788447072875526123e-01 -3.092950974260079700e-01 -8.597572173118381844e-01 -1.602830125533780126e-01 -4.042718119507021646e-01 4.597795997749530572e-02 -1.642624600692925152e-01 -9.074359192675913732e-01 -3.186488437111454353e-01 -8.864315221843115378e-01 3.146568430171193999e-03 5.270189003545823134e-03 8.792471085510405668e-03 -6.805384038527234614e-02 -8.802037036786384272e-01 -8.687790043001221152e-01 -7.557933658356508211e-02 -3.182252001907325822e-01 -8.836965242775922658e-01 -8.960405437135620099e-01 -9.087796388582968302e-03 -2.885619412184198818e-01 -2.854505354085819513e-01 -3.039753051355988944e-01 nan
6.400000000000000000e+01 -8.921849982933122147e-01 -9.571298764912524737e-01 -8.447119664121532923e-01 -9.555599260885203616e-01 -2.587799926249160221e-01 -9.254286439476411275e-01 -2.851470448239046829e-01 -8.273221422648133205e-02 -1.754464106427159331e-01 -3.140126870263529879e-01 -8.633147947707668912e-01 -1.307338002068952343e-01 -4.277806756253887954e-01 6.487954125076339507e-02 -1.166116583580819044e-01 -9.098028247441050098e-01 -3.429597899069510292e-01 -8.890374107143312887e-01 3.306646089681528761e-02 -2.082449554112431826e-03 -3.811204243093080282e-03 -5.452938584557640023e-02 -8.849807818578685481e-01 -8.734091478790714236e-01 -1.795458954923912220e-01 -2.676753519261252934e-01 -8.877548940338867434e-01 -9.001040592724016687e-01 1.637900737591588274e-02 -2.726658206785919636e-01 -2.743917359611280915e-01 -3.238612482425620720e-01 nan
