# r	vx_0	vx_1	vx_2	vx_3	vx_4	vx_5	vx_6	vx_7	vx_8	vx_9	vx_10	vx_11	vx_12	vx_13	vx_14	vx_15	vx_16	vx_17	vx_18	vx_19	vx_20	vx_21	vx_22	vx_23	vx_24	vx_25	vx_26	vx_27	vx_28	vx_29	vx_30	vx_31	
5.000000000000000000e-01 7.065032969999998462e-03 -6.818873353399999837e-02 7.423066467400001034e-02 -4.440218200000000531e-02 -1.370765800000015044e-04 4.478669510999998965e-02 -2.470397899999852466e-04 2.276599999993322777e-06 5.061279399999989419e-04 -5.055359000000066941e-04 -4.454229964999999181e-02 2.063750000004915690e-06 -1.279294000000277339e-05 1.542907450000001283e-04 -1.388679449999983759e-04 4.479164656999999605e-02 -2.489685100000087691e-04 -4.454030073999998979e-02 1.256559999995943053e-06 -9.437599999984059122e-07 -2.230069999998818452e-06 1.358287899999993382e-04 4.465661811000000425e-02 -4.479166184000000356e-02 7.093059999994011121e-06 -4.246519999998099725e-06 4.454765014999998579e-02 -4.454769211999998896e-02 6.078339999999115848e-06 -1.828769999997348347e-06 2.122499999998694729e-06 7.783000000074480942e-08
1.500000000000000000e+00 6.814064009999998110e-03 -6.817829040399998874e-02 7.444279540399999229e-02 -4.477133483999999608e-02 4.316719999991391840e-06 4.492031709999999567e-02 -3.709655999999881800e-04 4.333499999916057440e-07 7.288330100000052925e-04 -7.283325199999922221e-04 -4.455083008000000622e-02 1.145169999998074777e-06 1.579290000003652408e-06 3.253929999993943153e-06 -3.456879999998818570e-06 4.492907641000000452e-02 -3.747040000000197418e-04 -4.454995956999998480e-02 1.482400000003281180e-06 -1.907360000004132569e-06 -1.370989999995231227e-06 -3.953560000002198362e-06 4.480494308000000647e-02 -4.480051955000000780e-02 6.113430000004882480e-06 -4.057320000003983401e-06 4.459793243999999462e-02 -4.459810638999999605e-02 6.024180000002843637e-06 -1.353460000001405225e-06 1.926239100000031964e-04 2.883800000006431020e-07
2.500000000000000000e+00 6.747991939999974619e-03 -6.798892273399992359e-02 7.432332825399994014e-02 -4.465751190000000898e-02 5.780040000013286533e-06 4.489743195000001075e-02 -5.314972100000204354e-04 3.295999999863852027e-07 7.920043800000258188e-04 -7.914001399999961257e-04 -4.436223908000000438e-02 1.296999999908621325e-07 -1.840232700000001508e-04 1.841575499999976182e-04 3.379820000009203799e-06 4.490009309000001642e-02 -5.369689900000366740e-04 -4.436171111999998723e-02 -1.136780000001635984e-06 -1.824737700000014220e-04 1.795044100000040888e-04 -2.420059999997192595e-06 4.465963745999999845e-02 -4.465623474000000176e-02 9.220879999998033580e-06 -7.099919999996018216e-06 4.441511232999999920e-02 -4.441071930999999917e-02 5.203199999982643665e-07 3.919980000000577709e-06 2.449951099999964381e-04 1.031500000004825750e-06
3.500000000000000000e+00 6.726931759999979846e-03 -6.784503235399998167e-02 7.414180053400000470e-02 -4.440824126999999566e-02 7.626349999998183374e-06 4.449653472666664084e-02 -1.607910166666442738e-04 3.049999986615148572e-09 6.339019800000187180e-04 -6.337005600000111599e-04 -4.439633407000000143e-02 -7.018999999672814518e-08 -3.687835799999902788e-04 4.353027399999973555e-04 -6.411895000000526897e-05 4.471576612999998007e-02 -3.188293399999793084e-04 -4.439375686999999515e-02 6.395645999999715454e-05 -4.166488766666645951e-04 4.149589666666600148e-04 -6.993179999998915138e-05 4.447408447999997433e-02 -4.440216903999997383e-02 -5.896987000001558939e-05 -4.663099999987707308e-06 4.440473938999998926e-02 -4.440168532999998890e-02 7.392799999934141466e-07 1.313769999995884099e-06 1.257736300000033137e-04 1.294710000007626186e-06
4.500000000000000000e+00 6.476034529999992982e-03 -6.782946532400005446e-02 7.412859559400003517e-02 -4.414764405999997005e-02 5.186479999997572931e-06 4.413958891999995859e-02 4.864500000030603059e-06 -8.605999999872437535e-07 7.675323599999728892e-04 -7.685333399999536019e-04 -4.439311598000002940e-02 -6.127091999999265235e-05 -1.846389800000110899e-04 5.038940400000001220e-04 -3.143218899999965536e-04 4.467895203500001772e-02 -2.244995249999874327e-04 -4.439203642000003058e-02 2.529418799999916755e-04 -4.989898599999832577e-04 4.982726999999841002e-04 -3.032257200000003871e-04 4.444950104000001956e-02 -4.414439084000000568e-02 -2.935150400000111136e-04 -1.666259999979047362e-06 4.444483947999999796e-02 -4.445986480000001240e-02 1.899108000000069164e-05 -1.668548000000100631e-05 3.133209399999941453e-04 3.465240000014091371e-06
5.500000000000000000e+00 6.412400819999993645e-03 -6.801233276399994143e-02 7.418889526399997936e-02 -4.402593766000002101e-02 3.752899999994951785e-06 4.402071685999999623e-02 3.332520000003569383e-06 -1.647900000079971377e-07 8.834991400000490351e-04 -8.846984800000428110e-04 -4.437015228000000533e-02 -1.251266600000008129e-04 -2.641599999998334310e-05 5.067634499999826162e-04 -4.734397699999817765e-04 4.468330227999995491e-02 -1.890655399999559446e-04 -4.436941834000001500e-02 3.512123100000167026e-04 -5.011047300000200056e-04 4.995445200000062569e-04 -3.121742199999857545e-04 4.433827589999997376e-02 -4.402503661999997153e-02 -3.031677200000217542e-04 7.527161000001570074e-05 4.425793152000000868e-02 -4.452866669000000999e-02 1.971328899999889449e-04 -1.947693100000037671e-04 5.042785700000081703e-04 1.574709999999868072e-06
6.500000000000000000e+00 6.243997200000012474e-03 -6.806533263399992817e-02 7.440513367399993749e-02 -4.425952148999999503e-02 5.705259999990630958e-06 4.425514678999995649e-02 1.470940000035625373e-06 -9.399399999892921648e-07 7.189330999999583426e-04 -7.207275199999457716e-04 -4.448116456000001523e-02 6.233199999769567324e-07 -2.673667899999941340e-04 4.993583700000044697e-04 -3.148277299999790307e-04 4.457344208999993590e-02 -2.667239999937009866e-06 -4.448245392000002574e-02 2.298072699999920674e-04 -4.937621999999805729e-04 4.928329499999904717e-04 -2.334724499999879326e-04 4.449331666999999102e-02 -4.425917589000000901e-02 -2.199279799999885729e-04 2.229454100000111832e-04 4.426088865999997651e-02 -4.474167631999998590e-02 2.517684900000063150e-04 -2.527542100000232297e-04 4.869644100000073013e-04 1.268010000023878107e-06
7.500000000000000000e+00 6.228497330000027678e-03 -6.781706605066677163e-02 7.408857177066677235e-02 -4.426270981000000188e-02 6.658939999988433913e-06 4.433744126000003366e-02 -7.799072000002524828e-05 -1.007090000030075387e-06 7.871307500000512478e-04 -7.879608300000655145e-04 -4.425326003999996427e-02 -1.785299999937706264e-07 -4.621101400000270391e-04 4.638191200000164600e-04 -2.228309600000102377e-04 4.448582458999994493e-02 -4.367069999943851557e-06 -4.425457229000000908e-02 -1.033019999977113827e-06 -4.442413400000077531e-04 4.436813400000118920e-04 -2.690120000011120276e-06 4.426529464000000108e-02 -4.426112137000000335e-02 8.168799999998555423e-06 -7.382209999991573802e-06 4.426446381000000846e-02 -4.448356781000002008e-02 2.250496000000111886e-04 -2.275527999999894639e-04 2.289993199999798773e-04 8.506800000077419255e-07
8.500000000000000000e+00 6.194601429999966290e-03 -6.759953674399989121e-02 7.364227356399992430e-02 -4.424241028000001213e-02 6.225600000016129362e-06 4.449431152000001694e-02 -2.537933399999928825e-04 -1.605219999964901943e-06 1.022064199999840736e-03 -1.022924799999873346e-03 -4.423177186000002564e-02 -2.507019999984550131e-06 -3.274497800000290317e-04 3.324760400000059180e-04 -1.452639999979510395e-06 4.426143036000003417e-02 -2.420044000009511400e-05 -4.423322447999994411e-02 -1.899720000028537513e-06 -2.908330399999755527e-04 2.933079999999932690e-04 -4.086300000017217800e-06 4.424467621999993161e-02 -4.423968811999989120e-02 4.467779999959020653e-06 -3.668219999963184991e-06 4.424241637999998256e-02 -4.423946227999999564e-02 4.101559999980963353e-06 -6.488020000006145322e-06 8.526600000004691529e-06 -1.550299999962589948e-06
9.500000000000000000e+00 6.081036369999947080e-03 -6.742503722399992294e-02 7.347746948399995481e-02 -4.412114869000006295e-02 6.246940000028189792e-06 4.428856201999992886e-02 -1.692565899999863197e-04 -2.740480000011302953e-06 1.097964480000064320e-03 -1.137893689999964347e-03 -4.407050170000002126e-02 -3.027340000016920385e-06 -4.876205399999889757e-04 4.944595200000094590e-04 -4.399100000046019245e-06 4.429355010000008558e-02 -1.771301200000380163e-04 -4.411163636000001165e-02 -2.059800000097311600e-07 -2.023681600000145373e-04 2.063644400000157566e-04 -7.600400000001173250e-06 4.408431853999991018e-02 -4.407700347999989055e-02 1.380919999974139561e-06 -6.668200000149227466e-07 4.408008576000006784e-02 -4.407881926000004752e-02 6.060799999977461785e-06 -9.021019999954660261e-06 1.148681999998189000e-05 -3.443920000017897267e-06
