# r	vx_0	vx_1	vx_2	vx_3	vx_4	vx_5	vx_6	vx_7	vx_8	vx_9	vx_10	vx_11	vx_12	vx_13	vx_14	vx_15	vx_16	vx_17	vx_18	vx_19	vx_20	vx_21	vx_22	vx_23	vx_24	vx_25	vx_26	vx_27	vx_28	vx_29	vx_30	vx_31	
2.030139220299999714e+00 1.321743163999998354e-02 2.000319518000001281e-02 -5.676266173000000387e-02 -5.147068312283999830e-02 3.125342543284000130e-02 2.649388731999999941e-02 1.099493103999998368e-02 4.259808340000018068e-03 1.047609252999998249e-02 1.127950744999996029e-02 -7.021497022283997025e-02 7.187971122840008595e-03 2.847102683000000620e-02 -4.648245986284002540e-02 2.728185101284002351e-02 2.224821319000000117e-02 2.301006775999997131e-02 2.800532836000000844e-02 -6.104836501000000110e-02 -1.434330000006411781e-06 -4.567710000003444218e-06 3.667440000000965693e-06 1.200559921000000051e-02 3.898922881999999923e-02 3.174926758000000404e-02 3.838104259999977445e-03 1.805367343142859349e-02 3.211760400141142752e-02 -4.998684139284000766e-02 2.952152707999998807e-02 2.250546401284002351e-02 1.750973813999999115e-02
3.030139220299999714e+00 1.330226592000001429e-02 1.999706421999999234e-02 -5.699329758000002549e-02 -5.128409636284000234e-02 3.122171156284002727e-02 2.649441528999998269e-02 1.099733275999999552e-02 4.614736325999979107e-03 1.019892944400000931e-02 1.102000731999999011e-02 -7.022122937283997723e-02 7.199496862839987500e-03 2.871762637000001631e-02 -4.649042646284001767e-02 2.704351026284000301e-02 2.224068603000002933e-02 2.291342265666664740e-02 2.810474447333331099e-02 -6.096740263999996662e-02 8.353999999826556004e-07 -7.701109999999289032e-06 7.030490000002486893e-06 1.200420073999998970e-02 3.916106567999998178e-02 3.185748900666667688e-02 3.468450933333360776e-03 1.769356690999995818e-02 3.273662090284006065e-02 -5.020982648284002398e-02 2.972493285999999041e-02 2.251089232284002664e-02 1.727834089999999087e-02
4.030139220299998826e+00 1.328026733999997794e-02 2.018116455000004000e-02 -5.709546813000004190e-02 -5.140139601283995330e-02 3.127002087283994869e-02 2.662034302000002017e-02 1.087579955999999626e-02 4.984132390000104752e-03 1.001309966999990551e-02 1.079643860000003251e-02 -7.008673231284001659e-02 7.214383912840002799e-03 2.878247717999997748e-02 -4.668046705284000647e-02 2.702335797284001820e-02 2.219717255999996766e-02 2.281346740000001275e-02 2.818093871999999625e-02 -6.077480163999991747e-02 8.026399999152999803e-07 -5.734279999990121657e-06 5.062879999991310001e-06 1.200633543999999817e-02 3.919719848000000062e-02 3.201220094000004762e-02 3.277539059999980998e-03 1.771159668000000381e-02 3.280074827283997047e-02 -5.034121457283999984e-02 2.966752930000002286e-02 2.251727125283996267e-02 1.720066224000001837e-02
5.030139220299998826e+00 1.312017212999996851e-02 2.041622924000003128e-02 -5.718193511999995760e-02 -5.145109236284001880e-02 3.113880141283993999e-02 2.674862365000003558e-02 1.074686584999994844e-02 5.262670900000011691e-03 1.015904784400002009e-02 1.022746540933333094e-02 -6.996254000617331548e-02 7.378775232840007435e-03 2.881131401999998537e-02 -4.689172498284008284e-02 2.702006284284009380e-02 2.242759627999996522e-02 2.264730072000002009e-02 2.835020446999999416e-02 -6.080356902999990015e-02 8.666999999149993953e-07 -6.335459999991144595e-06 6.666560000007848185e-06 1.199726563999997837e-02 3.918350219000003853e-02 3.201110229999994811e-02 3.298669429999972428e-03 1.770366211000000412e-02 3.281012860284008431e-02 -5.037943402284004307e-02 2.956823730000000816e-02 2.234009229617331740e-02 1.735257262666668743e-02
6.030139220299998826e+00 1.312850341999997027e-02 2.067361755000004034e-02 -5.762082442999999499e-02 -5.143062346284004577e-02 3.111142104284008239e-02 2.687980650999995808e-02 1.055589751999998563e-02 6.013042834999987249e-03 9.766652295000016401e-03 9.725573739999868184e-03 -6.962512342283980193e-02 7.249646392839986450e-03 2.899674319999996988e-02 -4.694629803283999203e-02 2.683143673283998332e-02 2.249145889999995193e-02 2.276457519000002830e-02 2.822396239000004095e-02 -6.061953811000005132e-02 9.040900000172769223e-07 -5.034639999996670614e-06 5.000310000002627569e-06 1.200259933000000917e-02 3.900673064999998774e-02 3.194437256000001030e-02 3.551269539999975852e-03 1.744219359999997152e-02 3.306774771284008013e-02 -5.042998527284007354e-02 2.961263429000000544e-02 2.194470617284005262e-02 1.750642432999995751e-02
7.030139220299998826e+00 1.284780456399997259e-02 2.092716369000004184e-02 -5.806726532000013735e-02 -5.125982648283988752e-02 3.113145276283994442e-02 2.688217622000004317e-02 1.049129943000004853e-02 6.503134159999899438e-03 9.270318100000054726e-03 9.539583320000042874e-03 -6.936725598284002037e-02 7.242489082839983529e-03 2.881810186999998746e-02 -4.675697157284000594e-02 2.656501371284000421e-02 2.256138839999996537e-02 2.289193419999999146e-02 2.810303652000002358e-02 -6.043940737000000341e-02 1.525797600000260103e-04 -3.394411700000148297e-04 3.378196633333402409e-04 1.166601104666668137e-02 3.901266327999999145e-02 3.193517455000000754e-02 3.565429689999928022e-03 1.736533203999997624e-02 3.332219907284016125e-02 -5.041660216284007956e-02 2.959940186999992714e-02 2.170224819284021639e-02 1.750078049999986146e-02
8.030139220299998826e+00 1.282492978000000262e-02 2.097439881999989611e-02 -5.817660063999994385e-02 -5.138399031283989032e-02 3.131524182283983160e-02 2.669868469000005046e-02 1.049626465999988281e-02 6.664666740000029649e-03 9.146267700000158124e-03 9.437097169999811297e-03 -6.912688734283983782e-02 7.257062352839966334e-03 2.874526748000000645e-02 -4.687859937284003659e-02 2.649717161284004252e-02 2.281402055000000817e-02 2.270746764999996559e-02 2.827207029999999691e-02 -6.041370541999997040e-02 2.579009799999994255e-04 -5.219314599999961028e-04 5.208663999999771886e-04 1.148759768000004455e-02 3.900799251999992334e-02 3.200093996000014096e-02 3.500268539999888077e-03 1.720167237999994589e-02 3.355174961284010382e-02 -5.060055333283999118e-02 2.976933594000001973e-02 2.144719907283979335e-02 1.752282333000016595e-02
9.030139220299998826e+00 1.299513549999992308e-02 2.090361938666670735e-02 -5.814562225666676520e-02 -5.150866377284001041e-02 3.147815076284005142e-02 2.653634493000004216e-02 1.033448129000012240e-02 6.964020279999749534e-03 9.096645620000185298e-03 9.297621659999800309e-03 -6.892139415284000148e-02 7.305652032840225484e-03 2.867581138999994450e-02 -4.700426618284000296e-02 2.648154813284000000e-02 2.301959966666661250e-02 2.247671611333339550e-02 2.818884072666663632e-02 -6.026357828666674410e-02 3.454010000001062606e-04 -5.119308499999988393e-04 5.095977800000128007e-04 1.149443206999999426e-02 3.903529663999989047e-02 3.196654051000005076e-02 3.530529790000036874e-03 1.710284832000004418e-02 3.353083299283982771e-02 -5.063407803283980629e-02 2.971959838000002435e-02 2.149039786284001954e-02 1.766476248999988494e-02
1.003013922029999883e+01 1.285423888000004726e-02 2.118129577999998056e-02 -5.848220061999984121e-02 -5.127816450284008315e-02 3.131620008283989703e-02 2.669172973000006471e-02 9.974972529999990428e-03 7.331497200000012399e-03 9.343882749999988732e-03 8.832746890000112497e-03 -6.870762464284016491e-02 7.246104832839955594e-03 2.851779117000007718e-02 -4.681313307283983122e-02 2.626130889283986164e-02 2.304988631333335439e-02 2.243786926666659770e-02 2.800863342000006750e-02 -5.997026825000013883e-02 2.320663500001046470e-04 -4.905685399999810741e-04 4.881683299999622309e-04 1.152143402999999955e-02 3.926300047999993492e-02 3.172080383000011605e-02 3.776495359999989827e-03 1.675349731000014969e-02 3.373792250283968314e-02 -5.035615369283991810e-02 2.933403931000016368e-02 2.149995251283980807e-02 1.771517334000011559e-02
1.103013922029999883e+01 1.301990356999995109e-02 2.100493163999990476e-02 -5.838053359999987452e-02 -5.120059262284012286e-02 3.122998792284015571e-02 2.675283814999995791e-02 9.753201279999916887e-03 7.526666260000274347e-03 9.560101309999777253e-03 8.352898149999987351e-03 -6.839892305283988561e-02 6.993679622839954133e-03 2.876507873999996703e-02 -4.690301292950666695e-02 2.610854805950666574e-02 2.299496384000028829e-02 2.252279966999969768e-02 2.800667114999996418e-02 -5.976777495999988088e-02 9.338399999478496666e-07 -2.340316900000288976e-04 2.307678199999827590e-04 1.177136842000004423e-02 3.924783324999994022e-02 3.149186402000005158e-02 3.997698970000056022e-03 1.678350219999992857e-02 3.372042408283996290e-02 -5.016886159284003610e-02 2.897937621999990485e-02 2.151836759284014855e-02 1.768715592000005485e-02
1.203013922029999883e+01 1.301237181999995336e-02 2.103066102000011525e-02 -5.850946273000010717e-02 -5.105152494283993203e-02 3.100243665283997085e-02 2.675568236999995367e-02 9.758337389999838588e-03 7.744420386667002359e-03 9.566511013333138178e-03 7.939868170000021971e-03 -6.796082899283992229e-02 6.734066222840010690e-03 2.900009651999992111e-02 -4.677866347284018178e-02 2.584747335284018691e-02 2.289982109000002208e-02 2.277656860999998159e-02 2.798854066000003651e-02 -5.997720643999984724e-02 1.733399999852736119e-06 -9.799199999997654697e-06 6.866480000007868625e-06 1.199566955999998782e-02 3.902253110000001440e-02 3.128836670999989716e-02 4.198028570000133380e-03 1.701087645999978248e-02 3.348938275284017718e-02 -4.996653119284019673e-02 2.893304443000015505e-02 2.152210639283985011e-02 1.775582465000013696e-02
1.303013922029999705e+01 1.298423614999992363e-02 2.102999573000015679e-02 -5.825659943000011803e-02 -5.130213301284002048e-02 3.104851209284006583e-02 2.673511505999997401e-02 9.788304139999650169e-03 7.696798700000363584e-03 9.545108029999960914e-03 7.974096669999722331e-03 -6.776082898283966593e-02 6.514665622840038438e-03 2.921969547999999500e-02 -4.695733473284001425e-02 2.600668471283995586e-02 2.272378080999999314e-02 2.298686371000005849e-02 2.779414061999996299e-02 -5.980587157999982251e-02 1.998899999875902512e-06 -1.026612000005116034e-05 6.869519999963813654e-06 1.204373626000005901e-02 3.897719879999995279e-02 3.107626830800006706e-02 4.416462411999896344e-03 1.700673826000020233e-02 3.360825483950659331e-02 -4.996568077950673537e-02 2.859082438000016407e-02 2.154355566283993467e-02 1.797396888999994516e-02
1.403013922029999705e+01 1.296440124000000638e-02 2.099556273999987621e-02 -5.839783171999991113e-02 -5.132680341283994696e-02 3.103524914283989355e-02 2.696641847000003089e-02 9.558100879999869778e-03 7.739164739999978594e-03 9.684738160000073981e-03 7.826931759999910740e-03 -6.778073255283997844e-02 6.512758452839989033e-03 2.922737504000012809e-02 -4.674823285283998681e-02 2.578351156284002313e-02 2.295058706999975745e-02 2.279759216000022681e-02 2.773420716000000660e-02 -5.954580383000031979e-02 7.690400003184549633e-07 -8.268739999948593959e-06 5.435179999949468921e-06 1.203867034999998344e-02 3.874666138000002619e-02 3.079013365999999294e-02 4.585380053333323880e-03 1.735588581666677385e-02 3.375758574283990732e-02 -4.975647612084008187e-02 2.821402710800007332e-02 2.155188809283972717e-02 1.779676742000031037e-02
