# r	vx_0	vx_1	vx_2	vx_3	vx_4	vx_5	vx_6	vx_7	vx_8	vx_9	vx_10	vx_11	vx_12	vx_13	vx_14	vx_15	vx_16	vx_17	vx_18	vx_19	vx_20	vx_21	vx_22	vx_23	vx_24	vx_25	vx_26	vx_27	vx_28	vx_29	vx_30	vx_31	
2.030139220299999714e+00 1.898646088000000356e-02 2.775240478999999039e-02 -4.302486419999999867e-02 3.700840301000000304e-02 3.025092164000000097e-02 3.724042625284000596e-02 3.425317860999999714e-02 4.159836425999999254e-02 3.390646362000000746e-02 3.626123046999998878e-02 2.824399930284000534e-02 -6.720886746283999402e-02 2.074754027999999723e-02 3.075017911284001065e-02 3.299248582000000041e-02 2.202406615999999429e-02 -4.316315256666665434e-02 3.710075021666665168e-02 4.202396544999999206e-02 2.734811584400001841e-02 2.972795667883999446e-02 3.692982024999999502e-02 3.069416859999998803e-02 3.380713297000000755e-02 3.808419799999999272e-02 2.993390333284001031e-02 3.107669983999998553e-02 3.717835693000000330e-02 2.973550414000001099e-02 3.177103503283999764e-02 3.351319483999999627e-02 2.848500365999999395e-02
3.030139220299999714e+00 1.876969451999997360e-02 2.791973875999999646e-02 -4.320283356000000075e-02 3.723477324999998478e-02 3.026718751000002927e-02 3.701647855284000144e-02 3.447619247999999387e-02 4.150906372000001676e-02 3.400386351999998280e-02 3.626389769999998486e-02 2.807653257284003015e-02 -6.740256405950666163e-02 2.086180420666664675e-02 3.097211514284001557e-02 3.277474746000000327e-02 2.223746491000000089e-02 -4.337583466000000804e-02 3.732809906000000844e-02 4.185970458999997701e-02 2.721002605000003363e-02 2.995087161283997712e-02 3.701066131999999897e-02 3.076669920999997726e-02 3.373777465000000336e-02 3.783056031000003178e-02 3.001876509283997463e-02 3.100300139000000330e-02 3.719225769999998099e-02 2.979783629999999475e-02 3.169593488284001143e-02 3.352052919000000908e-02 2.872253568999998466e-02
4.030139220299998826e+00 1.871213073999997492e-02 2.799933472000000131e-02 -4.309426269999998976e-02 3.729899902000004264e-02 3.022807007999999893e-02 3.679665615283995300e-02 3.474130142999999615e-02 4.146956938999999537e-02 3.402989502000000610e-02 3.626823731999997968e-02 2.799386121284003215e-02 -6.771709730284004858e-02 2.100550537000001397e-02 3.099623930284001183e-02 3.275775069000001066e-02 2.224880067000000253e-02 -4.327527312000001986e-02 3.742967375000001706e-02 4.180873413999997706e-02 2.721592405999999700e-02 3.000174925284002092e-02 3.699839247999999609e-02 3.080720215999999817e-02 3.369366454000000816e-02 3.763186646999997637e-02 3.017679120284001357e-02 3.101006926000002273e-02 3.724949340999996611e-02 2.974003907000001209e-02 3.175900786284000660e-02 3.331851933000000432e-02 2.894566752000000617e-02
5.030139220299998826e+00 1.869299621999998690e-02 2.817696837999999343e-02 -4.311402740999999150e-02 3.711476594000000934e-02 3.038909606000001970e-02 3.662413121283998596e-02 3.485526773000001410e-02 4.153243406999995724e-02 3.409010315000002983e-02 3.604172363999996048e-02 2.818186781284005155e-02 -6.773676893284003020e-02 2.082144164000001088e-02 3.106823637284001141e-02 3.291182174000000654e-02 2.202226868000000184e-02 -4.315396652000001720e-02 3.750793381000001175e-02 4.162650451999998225e-02 2.744219665000005234e-02 2.994917318283996793e-02 3.699672355999998608e-02 3.064213562000000016e-02 3.392599485999998887e-02 3.740942992999998773e-02 3.039862959284003047e-02 3.096837006000000697e-02 3.715072631999996600e-02 2.964317627000002606e-02 3.186671354284002083e-02 3.336590803999999605e-02 2.901773987999997639e-02
6.030139220299998826e+00 1.801290588500003079e-02 2.824410400000003721e-02 -4.312716980000007305e-02 3.724549865999997322e-02 3.020113526000004628e-02 3.681719743283999591e-02 3.475173396999998304e-02 4.125828307400002115e-02 3.448918091599998542e-02 3.583053587999993073e-02 2.842416364284006125e-02 -6.778596174283998965e-02 2.086193237999998604e-02 3.084409492617335227e-02 3.296589788666665771e-02 2.219646606000003422e-02 -4.332713089000002349e-02 3.750696792000000196e-02 4.174863586999995324e-02 2.750713500000001588e-02 2.969533522284002747e-02 3.706628874999998158e-02 3.076096652000003331e-02 3.399060055999998664e-02 3.725249635000000420e-02 3.055056286284000069e-02 3.091410216999997823e-02 3.699099731999999641e-02 2.979449767000003080e-02 3.171428559283998722e-02 3.355708266000000106e-02 2.893156889999997858e-02
7.030139220299998826e+00 1.757779540000001250e-02 2.799074099000001606e-02 -4.307964326000003619e-02 3.737860259000003876e-02 3.001010131999996833e-02 3.701244671284000670e-02 3.480598727999998504e-02 4.082293395000006347e-02 3.486336363999994331e-02 3.563559570000002230e-02 2.883610161617329928e-02 -6.795579765617333623e-02 2.087613524999994835e-02 3.055960904284006630e-02 3.306918259000001664e-02 2.219193115999996621e-02 -4.314286499999998165e-02 3.732823487000000440e-02 4.187680357999997577e-02 2.750056457999985535e-02 2.950291482284017261e-02 3.732454929999998866e-02 3.069842833999996551e-02 3.405086670000005006e-02 3.706546631999999702e-02 3.049956341284000561e-02 3.095496674999997228e-02 3.693363647000000999e-02 2.999362792000001554e-02 3.151592266283998606e-02 3.395895458333331174e-02 2.860862019666668074e-02
8.030139220299998826e+00 1.776546020000000642e-02 2.774253845999999010e-02 -4.289106749999994223e-02 3.721659849999996161e-02 2.998997193000004641e-02 3.707419654283997112e-02 3.493129796999999703e-02 4.065386352999996594e-02 3.490839844000001579e-02 3.555923462000009500e-02 2.921089611283989723e-02 -6.814129773283998659e-02 2.075910034000000987e-02 3.067923299284000191e-02 3.311609917999999014e-02 2.196956480999997380e-02 -4.288996733999997368e-02 3.725427093000002743e-02 4.174833679999992442e-02 2.745065612000007621e-02 2.951944181283997631e-02 3.749042434999998868e-02 3.050619659999997610e-02 3.431326596999997175e-02 3.680623779999996070e-02 3.067876111284010762e-02 3.103679809999998832e-02 3.667170106000003371e-02 3.000153503999999915e-02 3.150812627283997025e-02 3.431476629999996586e-02 2.831339417000003703e-02
9.030139220299998826e+00 1.795519713999997255e-02 2.756636657000001434e-02 -4.276139678999996141e-02 3.718946685999999224e-02 2.983919678000002129e-02 3.730514871283997086e-02 3.467851811000001450e-02 4.070342865000002586e-02 3.507570495000000149e-02 3.534219970999984139e-02 2.939019452284012332e-02 -6.831900312284006072e-02 2.081720581000015557e-02 3.084488280283990275e-02 3.289034805000003170e-02 2.213169554999990310e-02 -4.279759367999995401e-02 3.719186248000001110e-02 4.180520629999996685e-02 2.722846069999996024e-02 2.964250927284008477e-02 3.735248717999997692e-02 3.048526306000003475e-02 3.450570373999999052e-02 3.665336304000002543e-02 3.084336607283999152e-02 3.104975661999994849e-02 3.647221067999999178e-02 3.000200196000003122e-02 3.150543634284001804e-02 3.456535510999999422e-02 2.810093231999999386e-02
1.003013922029999883e+01 1.778983947199994781e-02 2.750780030000016599e-02 -4.297966614000008762e-02 3.724896545000001141e-02 3.000437012000002276e-02 3.726702500283998049e-02 3.447506619999999439e-02 4.078143308999997163e-02 3.524373778999997930e-02 3.528713379999989797e-02 2.920852491284015376e-02 -6.826339551283999718e-02 2.097886961999981953e-02 3.083616851284018759e-02 3.268262555999997682e-02 2.225553284999996426e-02 -4.272679748999994725e-02 3.698349913999995908e-02 4.198979492999996982e-02 2.728974303000004584e-02 2.954964125284002471e-02 3.745614625000003028e-02 3.025090330999992069e-02 3.450072632000010520e-02 3.674760741999980040e-02 3.075292799284013584e-02 3.127606200999998726e-02 3.624280700999993332e-02 2.998166504000012236e-02 3.150715190283997352e-02 3.482584201000001739e-02 2.795433041999990584e-02
1.103013922029999883e+01 1.724586638999999269e-02 2.758373717999995645e-02 -4.288346862000001064e-02 3.730650331000006509e-02 3.000366208999994191e-02 3.728931343284002525e-02 3.422088080000001281e-02 4.101799925999998625e-02 3.532588297000013172e-02 3.516272176999980098e-02 2.919425947284005202e-02 -6.818113081283999621e-02 2.080107422000003134e-02 3.099645559283997071e-02 3.244307059999996384e-02 2.226136627000005475e-02 -4.257120056000000818e-02 3.684226989999995344e-02 4.197979735999997353e-02 2.750470581000008519e-02 2.950551207283999555e-02 3.750634383000002459e-02 3.012717133333327538e-02 3.464515990666672263e-02 3.675130616000005929e-02 3.068259335283992154e-02 3.133560255999993938e-02 3.617620240000014864e-02 2.982092895999987822e-02 3.149070006284004214e-02 3.499912977999998509e-02 2.802733153999997784e-02
