# r	vx_0	vx_1	vx_2	vx_3	vx_4	vx_5	vx_6	vx_7	vx_8	vx_9	vx_10	vx_11	vx_12	vx_13	vx_14	vx_15	vx_16	vx_17	vx_18	vx_19	vx_20	vx_21	vx_22	vx_23	vx_24	vx_25	vx_26	vx_27	vx_28	vx_29	vx_30	vx_31	
2.030139220299999714e+00 2.283923339000000496e-02 3.817603590284000120e-02 -4.397773267284001142e-02 2.718213502000000822e-02 3.759132213284001323e-02 2.974860839999999076e-02 2.898156128000000525e-02 3.428080443999997201e-02 3.574834425284002803e-02 3.201107787999999538e-02 3.498179626000001013e-02 -5.452246093000000238e-02 -1.103439999999409340e-05 2.891421585999999141e-02 4.433242644999998983e-02 3.816894225999999113e-02 -4.113281859999999568e-02 3.326407165000000443e-02 3.575756056284001144e-02 2.450729673999999317e-02 2.826484070999999917e-02 3.248189697000000015e-02 2.496952819999999004e-02 3.780909787284001539e-02 3.348076400999998314e-02 3.077423553000000964e-02 2.998180237000001511e-02 3.074996948999996621e-02 3.477104168284001623e-02 3.549965059000000783e-02 3.449187009999998138e-02 2.751889649999998341e-02
3.030139220299999714e+00 2.248206380333333393e-02 3.853516318950665070e-02 -4.460620323150665117e-02 2.754276855200000693e-02 3.749808943283997054e-02 2.998691558000000576e-02 2.899786071999999396e-02 3.419826966000000246e-02 3.547460004617335183e-02 3.234689177666664334e-02 3.498943176000000183e-02 -5.468009643000000530e-02 -6.633000000033461888e-06 2.857835642666671158e-02 4.483471273333333035e-02 3.800786742999996692e-02 -4.101501465000000068e-02 3.322658691000002912e-02 3.583210355284002085e-02 2.449371871999994621e-02 2.819656677000004913e-02 3.231310423999995962e-02 2.483390911333337864e-02 3.817450937950666451e-02 3.327560234000000172e-02 3.075777129999998985e-02 3.016629638999997892e-02 3.080219726000000408e-02 3.470350250284000293e-02 3.550699384000001457e-02 3.431760561999999681e-02 2.751893307999998817e-02
4.030139220299998826e+00 2.230092773999995184e-02 3.880746136617333614e-02 -4.527805464617329356e-02 2.776635742999997158e-02 3.746626518950667978e-02 3.008324177333329338e-02 2.895382691000004255e-02 3.437516480999993490e-02 3.513380451283996952e-02 3.250509454000007070e-02 3.499926453000000437e-02 -5.453609926999999913e-02 -5.596920000061800648e-06 2.838899538000002817e-02 4.510140380000002280e-02 3.801439819999991726e-02 -4.118309937999992815e-02 3.321849976000003368e-02 3.576918699284001302e-02 2.449741134999999445e-02 2.825399626999999456e-02 3.227833861999997861e-02 2.472846680000002212e-02 3.826733038283996330e-02 3.324626045000000224e-02 3.079633484000003293e-02 3.036906738999996247e-02 3.057949828000000592e-02 3.477155438284000588e-02 3.550173188000002589e-02 3.423864440999998399e-02 2.751386413999998629e-02
5.030139220299998826e+00 2.233000487999997966e-02 3.878992596283999117e-02 -4.523862592283996870e-02 2.771209716999997047e-02 3.736949495617332417e-02 3.007229716666668176e-02 2.889206541999997033e-02 3.460809937000003389e-02 3.504517042284005512e-02 3.253502959999995947e-02 3.497290193999999519e-02 -5.448173678000002573e-02 -4.795839999974305403e-06 2.820415954999996172e-02 4.509820251000003222e-02 3.802373351999997070e-02 -4.112703551999997986e-02 3.315386657999997572e-02 3.574537031283993999e-02 2.464176482000002624e-02 2.811782838000006016e-02 3.228416746999998588e-02 2.475719605000001669e-02 3.823324797283994547e-02 3.328555220000007503e-02 3.075263672999999434e-02 3.058963012999995484e-02 3.050173337999995127e-02 3.486410507284005977e-02 3.549245451999998718e-02 3.415750426000004059e-02 2.737179565999995137e-02
6.030139220299998826e+00 2.250993653000000344e-02 3.881528456283999534e-02 -4.538628065283992208e-02 2.784819336000000575e-02 3.716060011283989217e-02 3.026205749000000778e-02 2.875327147000000458e-02 3.481343384000001873e-02 3.500773527283999875e-02 3.273257674999990874e-02 3.472648620000011455e-02 -5.440003661000001461e-02 -5.165869999996175197e-06 2.795466232000001078e-02 4.529050598999993099e-02 3.802113647999995349e-02 -4.105940553000000243e-02 3.290333863000014653e-02 3.597869626283991401e-02 2.457323075000003923e-02 2.794325866000001504e-02 3.229560545999993204e-02 2.475506593000000033e-02 3.845604079284003357e-02 3.306405485999994176e-02 3.093877105000008079e-02 3.062486268000002426e-02 3.044513548999989300e-02 3.475376264284007338e-02 3.568123015999999370e-02 3.407193299000000480e-02 2.725260315000005082e-02
7.030139220299998826e+00 2.249343058666661288e-02 3.901978436284005147e-02 -4.551235028283997369e-02 2.795219726999994408e-02 3.699529706283992414e-02 3.026252900000010737e-02 2.881370544999999755e-02 3.498323058000005203e-02 3.496697332284011417e-02 3.292245673999995986e-02 3.418323567999989598e-02 -5.399466756000001477e-02 1.468393866667156626e-04 2.755395711333326336e-02 4.548133545000000721e-02 3.801743468999993492e-02 -4.106110228999996364e-02 3.293776855000005860e-02 3.601510756283996667e-02 2.449998930999991095e-02 2.799389496000010205e-02 3.213186950000004177e-02 2.469010316000003549e-02 3.851097393283998971e-02 3.318488617999983126e-02 3.081993714000011431e-02 3.081616210000001979e-02 3.037803345000002209e-02 3.462929822283995068e-02 3.588003541000000379e-02 3.400036316000000503e-02 2.712950133999997987e-02
8.030139220299998826e+00 2.227305704666666941e-02 3.908216535284002313e-02 -4.537717267283999240e-02 2.774983519999978110e-02 3.699173109284020072e-02 3.031699828000003136e-02 2.895816955999998624e-02 3.498853454999998475e-02 3.476544706284011993e-02 3.317851027999986491e-02 3.381646882000007015e-02 -5.361992951000006669e-02 2.507247899998446962e-04 2.718790589000020727e-02 4.556303405999988232e-02 3.796213683000023570e-02 -4.108453978000015799e-02 3.300647582000001273e-02 3.601210309283996852e-02 2.449968722000012492e-02 2.799606015999991232e-02 3.229746703999999274e-02 2.446076659999998903e-02 3.850539419284004783e-02 3.324510763999978524e-02 3.076156617000017426e-02 3.100846556999995243e-02 3.024457398000003974e-02 3.476502668283999037e-02 3.594646149000000485e-02 3.380523681999998004e-02 2.725233155000005361e-02
9.030139220299998826e+00 2.200260009999983543e-02 3.932364332284016967e-02 -4.562798291283991226e-02 2.781343992999973230e-02 3.699369337284005854e-02 3.034516602000010208e-02 2.905266722999999898e-02 3.496249693999998326e-02 3.459506487950664289e-02 3.324999873333338296e-02 3.382743529999999998e-02 -5.344776612000000371e-02 1.819961600000397171e-04 2.701243743999996380e-02 4.565162964000001045e-02 3.811770629999991500e-02 -4.126967162999990030e-02 3.301133423000000844e-02 3.600806943283996892e-02 2.449816208000011111e-02 2.800439910999987306e-02 3.223296202999999943e-02 2.439097901000004606e-02 3.875562917284005454e-02 3.313262748999986490e-02 3.068639678000011084e-02 3.117559816000002593e-02 3.014656981999978488e-02 3.485366193284009789e-02 3.603636627000000869e-02 3.361816710999996488e-02 2.718950500000000964e-02
1.003013922029999883e+01 2.197669678000020374e-02 3.952903119283994460e-02 -4.579247113284011517e-02 2.816488952000008664e-02 3.685907727283983804e-02 3.027153626000019665e-02 2.910196536000003026e-02 3.487050168999994426e-02 3.442264118284001778e-02 3.332305108000000599e-02 3.401760254000003175e-02 -5.349747009000002662e-02 -6.369029999973463208e-06 2.701956482999996745e-02 4.575676880000000696e-02 3.825743712999983559e-02 -4.129233395999981626e-02 3.301666259999983671e-02 3.601450633284002806e-02 2.447749633999992541e-02 2.817141265500019975e-02 3.184985504499995845e-02 2.435847778000006791e-02 3.884967711283988934e-02 3.330024183999994586e-02 3.050186464000018832e-02 3.135066526999980702e-02 3.031484985000006474e-02 3.460175001284005597e-02 3.596325987999991758e-02 3.378220216000008685e-02 2.700006714000010091e-02
1.103013922029999883e+01 2.172546997000008445e-02 3.978163511284001086e-02 -4.596591245283998539e-02 2.849506835999982349e-02 3.670623457284018232e-02 3.001723480999992158e-02 2.929226988000009288e-02 3.470136414999996921e-02 3.451260700284001365e-02 3.329831962999978828e-02 3.393576661000017453e-02 -5.350873108999999045e-02 1.926576000007571628e-05 2.701519773999991672e-02 4.598516540999999375e-02 3.826893614999998805e-02 -4.154563292999991636e-02 3.309023132999991401e-02 3.600657407283997663e-02 2.440229110000000090e-02 2.859189911000005468e-02 3.150839437000003962e-02 2.442696939999986980e-02 3.877611868284002589e-02 3.331748160999995628e-02 3.042166595000009993e-02 3.158477173000000943e-02 3.050086059999994326e-02 3.419921857284004968e-02 3.597523956000009404e-02 3.382280578999989629e-02 2.692912903999995083e-02
