# r	h_0	h_1	h_2	h_3	h_4	h_5	h_6	h_7	h_8	h_9	h_10	h_11	h_12	h_13	h_14	h_15	h_16	h_17	h_18	h_19	h_20	h_21	h_22	h_23	h_24	h_25	h_26	h_27	h_28	h_29	h_30	h_31	h_32	
2.030139220299999714e+00 2.272926711999999725e+02 3.222249755999999934e+02 -2.953453131142000530e+02 2.458626785499999698e+02 4.309046935999999732e+02 5.821593017999999802e+02 1.202912040000000005e+01 1.832950134499999990e+02 3.912868347499999686e+02 5.608191528500000231e+02 7.421253051999999570e+02 1.270129890499999874e+02 -2.090313482642000054e+02 6.510386657999999898e+02 4.845724869999999385e+01 2.134196777999999881e+02 3.235400085999999646e+02 1.077242457666666695e+02 2.932279968499999541e+02 5.033478240999999116e+02 6.400884033199999976e+02 3.239587405000000331e+01 2.170449752999999760e+02 3.705158182999999212e+02 5.395514831499999673e+02 7.299724731499999280e+02 1.233096771499999988e+02 2.786931763499999306e+02 4.645849609999999643e+02 -1.430698309641999799e+02 1.578534420000000082e+01 1.833513183999999683e+02 3.257763366999999448e+02
3.030139220299999714e+00 2.278205033000000412e+02 3.216689758999999071e+02 -2.950646429642000612e+02 2.452535018999999750e+02 4.314273681499998929e+02 5.827633057000000463e+02 1.151338580000000000e+01 1.838943481999999676e+02 3.914396668000000545e+02 5.614589843999999630e+02 7.427784728999998833e+02 1.268288230999999655e+02 -2.101839971975333583e+02 6.504573364999998830e+02 4.898559954999999633e+01 2.128593368500000054e+02 3.240466614000000050e+02 1.071674880999999573e+02 2.938079834000000119e+02 5.031065063499999042e+02 6.391566366000000698e+02 3.257868200000000058e+01 2.176319885999999997e+02 3.714654846499998939e+02 5.401543578999999227e+02 7.293071594500000856e+02 1.230686722499999917e+02 2.780836792000000059e+02 4.640449676999999156e+02 -1.432981634642000586e+02 1.518151094999999984e+01 1.827841569000000277e+02 3.263968353499999466e+02
4.030139220299998826e+00 2.274886627000000772e+02 3.210493163999999524e+02 -2.952863226642000427e+02 2.455746765000000096e+02 4.320696716000002198e+02 5.832100220000002082e+02 1.086099010000000220e+01 1.845674972499999740e+02 3.919153441999999359e+02 5.620648192999999537e+02 7.434060058999998546e+02 1.270429993000000195e+02 -2.115424872142002073e+02 6.498173522999999250e+02 4.846623615000000029e+01 2.122549896000000444e+02 3.234989929500000585e+02 1.071226273499999593e+02 2.942709961000000476e+02 5.033146667999999408e+02 6.393942870999999286e+02 3.307072069999999542e+01 2.180626830999999584e+02 3.720986938999999438e+02 5.405670165999999881e+02 7.287263489499998741e+02 1.232779922999999371e+02 2.783283386000000519e+02 4.645758056499998929e+02 -1.430563116642000523e+02 1.573872764999999418e+01 1.823313243000000057e+02 3.270596619000000373e+02
5.030139220299998826e+00 2.271699982000000091e+02 3.206349792999999408e+02 -2.948124914642000931e+02 2.459496841499999391e+02 4.315235138499999721e+02 5.834689941500000714e+02 1.025733754999999547e+01 1.845336762000000590e+02 3.921958465499998283e+02 5.626463622999999643e+02 7.428549804999997832e+02 1.274320069000000331e+02 -2.112518377642001042e+02 6.491876830999999584e+02 4.819655230000000756e+01 2.127556610000000319e+02 3.228670044000000416e+02 1.070971717999999555e+02 2.946368408499999987e+02 5.027693634499999007e+02 6.399803467000001547e+02 3.339389994999999089e+01 2.183775177499999245e+02 3.715881958499999200e+02 5.412181701499998780e+02 7.282653197999998156e+02 1.239261550999999599e+02 2.787680053999999927e+02 4.645216369999998278e+02 -1.435947943142001009e+02 1.573877339999999947e+01 1.825683136000000104e+02 3.276570129999998926e+02
6.030139220299998826e+00 2.299532928749998746e+02 3.200178223000000344e+02 -2.950939703641997767e+02 2.456024932999998782e+02 4.318299865999997564e+02 5.828356628999999884e+02 1.058933740000000512e+01 1.843480072499999096e+02 3.906394226200000048e+02 5.630853271999999379e+02 7.422380065999996077e+02 1.280265121499999736e+02 -2.109032965641999908e+02 6.497386779999999362e+02 4.762683996666667241e+01 2.124563293999999587e+02 3.234386597000001302e+02 1.068030052500000124e+02 2.943378448500000104e+02 5.030810241999997743e+02 6.406166991999998572e+02 3.276106265000001372e+01 2.180925063999999338e+02 3.718973390000001018e+02 5.418503418000000238e+02 7.281128235500000301e+02 1.245333252000000357e+02 2.791038360499999271e+02 4.640588226499999109e+02 -1.433010016641999300e+02 1.527042629999999690e+01 1.830558396000000130e+02 3.277136840999999094e+02
7.030139220299998826e+00 2.328031768999999258e+02 3.206921538999999939e+02 -2.956864538141999219e+02 2.452476425499999095e+02 4.321406555000000935e+02 5.821911620999999286e+02 1.092108300000000298e+01 1.849510193999999501e+02 3.890656891500002530e+02 5.633825073499999689e+02 7.415604858500000773e+02 1.294086812666666049e+02 -2.103703070142000797e+02 6.503426818999996613e+02 4.680841444999998657e+01 2.121543274000000565e+02 3.231139831999998933e+02 1.073996581999999762e+02 2.940408325500000046e+02 5.034248504499998944e+02 6.409276733499991678e+02 3.210993480000001910e+01 2.187326812999999675e+02 3.722248229999997875e+02 5.424791565000000446e+02 7.278064881000000241e+02 1.239719925000000558e+02 2.787468262499999128e+02 4.634150085999999646e+02 -1.429491644641999528e+02 1.463044884999999340e+01 1.844252217666665672e+02 3.274683227499999703e+02
8.030139220299998826e+00 2.324653472999998485e+02 3.212926482999998825e+02 -2.963269720642001630e+02 2.455500031000001400e+02 4.316329955999999584e+02 5.815828552500001933e+02 1.062152530000000894e+01 1.852780151499999874e+02 3.885473327999998219e+02 5.630893249999999171e+02 7.408854981000004045e+02 1.306076659999998810e+02 -2.100988226642000427e+02 6.500289917000000059e+02 4.709284400000001369e+01 2.126733398999999736e+02 3.225211639499998455e+02 1.080713272499999675e+02 2.943426819000001160e+02 5.030843658999997388e+02 6.403376465000001190e+02 3.160254290000000310e+01 2.190546646499999497e+02 3.715856476499998280e+02 5.431519774999997026e+02 7.271831664999995155e+02 1.242446594000000459e+02 2.794286498999999822e+02 4.627871552000001429e+02 -1.435374822641998662e+02 1.400314910000000168e+01 1.855769805999998425e+02 3.271439514500000314e+02
9.030139220299998826e+00 2.321151734000000033e+02 3.218911590999998680e+02 -2.966093207142000665e+02 2.459160080000001471e+02 4.318633423000001130e+02 5.810593262000002142e+02 1.125275709999999663e+01 1.846453476500000761e+02 3.881624909000001935e+02 5.635410156500001904e+02 7.402520141999993939e+02 1.308706741500000135e+02 -2.107243414642002790e+02 6.496940002500004994e+02 4.758610160000000633e+01 2.120378418500001771e+02 3.226963195999996969e+02 1.087083511999999246e+02 2.946676635999999689e+02 5.036936950999997862e+02 6.398359985999995843e+02 3.171623230000000149e+01 2.184786681999999018e+02 3.709049835000000712e+02 5.434335022000000208e+02 7.267003174000001309e+02 1.245848351000000775e+02 2.798336181999998189e+02 4.621946715999997650e+02 -1.441276312642000903e+02 1.339955044999999245e+01 1.862263259999999718e+02 3.267309875999999349e+02
1.003013922029999883e+01 2.337924713399997927e+02 3.227416686999995363e+02 -2.960516424641996309e+02 2.453823394999999437e+02 4.316271667500000149e+02 5.816490173500001220e+02 1.165182970000000751e+01 1.840271606999999676e+02 3.879343261499998334e+02 5.641530150999997204e+02 7.405886840999992273e+02 1.302989959999999883e+02 -2.110179815641999994e+02 6.502086791999990965e+02 4.805720910000002277e+01 2.114703368999998929e+02 3.227480011499997090e+02 1.091140136999999868e+02 2.940315093999997771e+02 5.039804840499996317e+02 6.404291991999998572e+02 3.184509279999997489e+01 2.191258240500001193e+02 3.703803405999997267e+02 5.428839722000002439e+02 7.266220092999992630e+02 1.240543365999999423e+02 2.804346466499998769e+02 4.616486816999995426e+02 -1.447753057641998566e+02 1.276045374999999638e+01 1.868896638000001076e+02 3.266613158999996358e+02
1.103013922029999883e+01 2.358656540000001769e+02 3.220949859500001367e+02 -2.963186408142000801e+02 2.455963287499998842e+02 4.321288453000001937e+02 5.821471557499999108e+02 1.226141025000001150e+01 1.833658142500000849e+02 3.884558105500000238e+02 5.650852254000006951e+02 7.408988342499997088e+02 1.305378189499999735e+02 -2.103678351142000338e+02 6.499698486500001309e+02 4.861981394999997974e+01 2.108351669499998025e+02 3.221419983000000684e+02 1.092859955000000127e+02 2.934973449999997683e+02 5.033963317999996434e+02 6.409198608500000773e+02 3.211510855000000220e+01 2.196468277000001308e+02 3.702826843666665013e+02 5.435084839000001011e+02 7.272650147000003926e+02 1.243456687999999986e+02 2.810236815999996907e+02 4.619046936000004280e+02 -1.453229742642001838e+02 1.213052605000001449e+01 1.871261749499999496e+02 3.272628326499998366e+02
