# r	vx_0	vx_1	vx_2	vx_3	vx_4	vx_5	vx_6	vx_7	
4.003013922029999350e+01 4.661549999582348391e-03 3.011670379499964838e+02 4.943900006765034050e-03 -5.310100001224782318e-03 -3.010296631000019261e+02 7.324199999857228249e-03 -1.632690000042202882e-02 -9.002699998745811172e-03
4.103013922029999350e+01 7.339499999943654984e-03 3.024178390500028399e+02 -1.214172350002627354e+00 1.210662800000136485e+00 -3.024201583499998378e+02 -6.347700000333134085e-03 1.503000001321197487e-03 -6.317100001069775317e-03
4.203013922029999350e+01 1.000974999988102354e-02 3.018921738000008190e+02 -1.571166950001497753e+00 1.556335400000534719e+00 -3.018841628999998647e+02 -1.718900000014400575e-02 4.165700000157812610e-03 1.000975000170001294e-02
4.303013922029999350e+01 5.676199998561060056e-03 3.014783478499994089e+02 -4.450378999972599559e-01 4.512023999996017665e-01 -3.014888305500026036e+02 -2.603149999777087942e-02 1.300049999917973764e-02 7.354699999268632382e-03
4.403013922029999350e+01 7.995599999048863538e-03 3.011130293999976857e+02 -8.550109499992686324e-01 6.164549999084556475e-03 -3.002699890499970934e+02 -1.952359999995678663e-02 1.750190000166185200e-02 -6.004400001984322444e-03
4.503013922029999350e+01 -1.327500001934822649e-03 3.009786529500015604e+02 -7.479858500009868294e-01 4.638600003090687096e-03 -3.002429656000022078e+02 -4.669199999625561759e-03 2.299499999935505912e-02 -1.901250000082654878e-02
4.603013922029999350e+01 -1.502999999502208084e-03 3.003488312500030588e+02 -3.216553000020212494e-01 -4.821750000701285899e-03 -3.000286713000004966e+02 -1.524999970570206642e-05 1.282505000017408747e-02 -1.150514999972074293e-02
4.703013922029999350e+01 1.518250001026899554e-03 2.994046326499992574e+02 -2.998047000000951812e-01 -7.019100001343758777e-03 -2.991034927499986225e+02 -1.534270000047399662e-02 1.316830000178015325e-02 -1.449500014132354409e-04
4.803013922029999350e+01 3.509549998852889985e-03 2.987333296999986487e+02 -3.078612999997858424e-01 3.051750001759501174e-03 -2.983425700000007055e+02 -9.279379999861703254e-02 -6.500249999589868821e-03 7.019099999524769373e-03
4.903013922029998639e+01 2.349899998080218211e-03 2.984319914999978209e+02 2.368160000332864001e-02 1.300050000281771645e-02 -2.984803466000048502e+02 3.326400001242291182e-03 -7.659899998543551192e-03 8.682199997565476224e-03
5.003013922029998639e+01 1.616664999892236665e-02 2.983963622999999643e+02 1.412965000054100528e-02 8.666999998240498826e-03 -2.984321441499978391e+02 -8.010850000573555008e-03 -7.650000043213367462e-06 -1.525999996374594048e-04
5.103013922029998639e+01 -1.983549998840317130e-03 2.976243133500029217e+02 -1.000980000389972702e-02 1.165770000079646707e-02 -2.971979522999990877e+02 -9.025549999932991341e-03 1.663249999182880856e-03 -4.318299999795272015e-03
5.203013922029998639e+01 -1.159650000772671774e-03 2.986353149000024132e+02 -1.434330000483896583e-02 5.676300002960488200e-03 -2.970907974499987176e+02 -2.241896499999711523e-01 -2.655000000231666490e-03 2.079924999979994027e-01
5.303013922029998639e+01 -6.713999973726458848e-04 2.987511596499971347e+02 -1.163330049996147864e+00 1.397709999946528114e-02 -2.963131485500016424e+02 -4.599758333401382515e-02 1.166783333491139274e-02 2.316794999993021520e-02
5.403013922029998639e+01 6.652899999608052894e-03 2.998043518000013137e+02 -1.284851100001105806e+00 -2.838100001099519432e-03 -2.974463195999996969e+02 -7.675199998629977927e-03 1.342799998383270577e-03 -4.013099998701363802e-03
5.503013922029998639e+01 1.000215000021853484e-02 2.987235183499979030e+02 -9.485167999955592677e-01 8.205260499962605536e-01 -2.984773558999986562e+02 2.670300000318093225e-03 -1.200869999956921674e-02 1.167300000088289380e-02
5.603013922029998639e+01 4.180899999482790008e-03 2.996563338499981910e+02 -9.920043999954941683e-01 1.229003949996695155e+00 -2.999075011999993876e+02 5.828850000398233533e-03 -1.551054999981715810e-02 -2.655000000231666490e-03
5.703013922029998639e+01 2.655049998793401755e-03 2.996990279999990889e+02 -9.015197999979136512e-01 7.493286000026273541e-01 -2.995518341000024520e+02 -1.495350001277984120e-03 -5.172749997655046172e-03 3.013649999047629535e-03
5.803013922029998639e+01 -8.026100000279257074e-03 2.995715178999998898e+02 -2.730102500026987400e-01 -2.786249999917345122e-02 -2.992609863500001666e+02 -1.800539999749162234e-02 1.342799998383270577e-03 3.692599999340018257e-03
5.903013922029998639e+01 -1.783754999814846087e-02 2.987255096500011859e+02 -6.388550000010582153e-01 -1.602175000152783468e-02 -2.980592955999982223e+02 -1.453400000173132867e-02 8.315999984915833920e-04 4.699700002674944699e-03
6.003013922029998639e+01 -1.898195000103441998e-02 2.984281310999976995e+02 -1.251983699996344512e+00 -5.310050000844057649e-03 -2.971683425000010175e+02 -2.021799999056383967e-03 -3.501900000628666021e-03 1.418299999932060018e-02
6.103013922029998639e+01 -1.601404999928490724e-02 2.981201782000007370e+02 -1.873504650000541005e+00 9.333191499972599559e-01 -2.971675033999981679e+02 -8.483850000629900023e-03 -8.178749998478451744e-03 6.515499999295570888e-03
6.203013922029998639e+01 -9.018000000651227310e-03 2.977968445500009693e+02 -9.538269500008027535e-01 9.473571499984245747e-01 -2.977810363499993400e+02 -7.659899998543551192e-03 -1.766969999880529940e-02 1.167299999724491499e-02
6.303013922029998639e+01 -3.357000001415144652e-03 2.975878601500007790e+02 -1.751710000098682940e-02 -3.356499983055982739e-04 -2.975656739000005473e+02 -6.652799998846603557e-03 -1.699830000143265352e-02 0.000000000000000000e+00
6.403013922029998639e+01 -6.019599999490310438e-03 2.976691894000014145e+02 -1.837150000210385770e-02 -5.310100001224782318e-03 -2.972010040499972092e+02 -4.504851500005315756e-01 4.396590500000456814e-01 6.714000010106246918e-04
6.503013922029998639e+01 -6.340049998470931314e-03 2.986428680500030168e+02 -1.367190000019036233e-02 -2.071837500043329783e-01 -2.969171829499991873e+02 -1.510818499999004416e+00 1.504501299998082686e+00 2.662750001036329195e-03
6.603013922029998639e+01 -3.356999986863229424e-04 2.976444855999980064e+02 -3.448550000030081719e-03 -1.347351499971409794e-01 -2.962359695500017551e+02 -1.272666950000711950e+00 1.258514450000802753e+00 1.495349999458994716e-03
6.703013922029998639e+01 -7.171649998781504110e-03 2.978373107999996137e+02 -7.141150003008078784e-03 -6.164499995065853000e-03 -2.976300202000020363e+02 -2.036513999992166646e-01 1.820144999983313028e-01 6.988500001170905307e-03
6.803013922029998639e+01 2.425740333334545085e-01 2.975455882166692163e+02 -2.249150000352528878e-02 -2.838149997842265293e-03 -2.977921753000009630e+02 6.616287500000908040e-01 -6.729507499985629693e-01 2.670898333320508300e-01
6.903013922029998639e+01 -2.678000002561020665e-03 2.978093796000030125e+02 -6.866499999887309968e-03 6.988549997913651168e-03 -2.978163223499996093e+02 2.624029499996538561e-01 -2.657446000006018494e-01 5.473070000093116505e-02
7.003013922029998639e+01 -1.034539999818662181e-02 2.985510405999993964e+02 -8.390502500005823094e-01 3.540100002282997593e-03 -2.977048645499999111e+02 -2.131660000304691494e-02 1.731880000079399906e-02 -9.338399999251123518e-03
7.103013922029998639e+01 -5.035399997723288834e-03 2.993736572000016167e+02 -1.041015600007085595e+00 -2.929599999333731830e-03 -2.983313598999957321e+02 -7.659900002181529999e-03 1.130670000202371739e-02 -1.599120000173570588e-02
7.203013922029998639e+01 -3.376694000016868813e-01 3.002801666499981366e+02 -1.865173349997348851e+00 -8.331299999554175884e-03 -2.980761490000022604e+02 -3.509549998852889985e-03 2.998349998961202800e-03 -1.015469999765628017e-02
7.303013922029998639e+01 -1.320640599999023834e+00 3.003376312000000325e+02 -9.686279000015929341e-01 -8.667000001878477633e-03 -2.980433349499980977e+02 -1.386260000072070397e-02 -6.164549999084556475e-03 7.362300000750110485e-03
7.403013922029998639e+01 -9.563064500016480451e-01 3.000211715500026912e+02 -2.801515000101062469e-02 -9.979149999708170071e-03 -2.980951920000024984e+02 -9.530105999965599040e-01 -3.982600002927938476e-03 6.683400002657435834e-03
7.503013922029998639e+01 -1.166917500086128712e-02 2.980594482249989596e+02 -1.901244999316986650e-02 -1.298116000107256696e-01 -2.967505289999935485e+02 -1.165428100001008715e+00 -1.158527500138006872e-02 5.432175000350980554e-03
7.603013922029998639e+01 -2.201844999763125088e-02 2.959710159999995085e+02 -1.382449999800883234e-02 -8.697550001670606434e-03 -2.959311600000000908e+02 -2.048490000015590340e-02 -1.451110000016342383e-02 5.004900000130874105e-03
7.703013922029998639e+01 -1.701359999970009085e-02 2.951685180999993463e+02 -2.404790000582579523e-02 2.014199999393895268e-03 -2.951294860999933007e+02 -2.131650000046647619e-02 -1.601415000004635658e-02 5.836549999003182165e-03
7.803013922029998639e+01 -1.483306999998603715e-01 2.964619751000027463e+02 -3.814650001004338264e-03 -1.831100002164021134e-03 -2.963084945499995229e+02 -1.525192000026436290e-01 1.271819500016135862e-01 6.156949999422067776e-03
7.903013922029998639e+01 -8.751601500007382128e-01 2.971994857500030776e+02 1.342799994745291770e-03 -5.310099993948824704e-03 -2.963193664000027638e+02 -8.820114500013005454e-01 8.770217499986756593e-01 9.766000002855435014e-04
8.003013922029998639e+01 4.587860000016519280e-01 2.968038482000023350e+02 -2.099600000656209886e-02 5.004799997550435364e-03 -2.972490080999923521e+02 -7.995600000867852941e-03 1.033019999886164442e-02 -6.652899999608052894e-03
8.103013922029998639e+01 1.159820000029867515e-01 2.960560303499951260e+02 -1.351934999547665939e-02 4.999310476705431938e-08 -2.961650085999972362e+02 5.035500016674632207e-04 1.838700000007520430e-03 -1.064304999999876600e-02
8.203013922029998639e+01 8.819500000754487701e-03 2.972691879499980132e+02 -7.019000040600076318e-04 -3.143299989460501820e-03 -2.972943420500032516e+02 8.491499998854123987e-03 -1.248804166667980553e-01 1.252466666652765070e-01
8.303013922029998639e+01 1.399240000318968669e-02 2.979010009999983595e+02 -6.714000046486034989e-04 -1.834717499950784259e-01 -2.977498626500018872e+02 8.987400004116352648e-03 1.733399999648099765e-02 -1.396179999574087560e-02
8.403013922029998639e+01 8.651700001792050898e-03 2.981705169999986538e+02 1.031489999877521768e-02 1.895142000066698529e-01 -2.983973541000013938e+02 -2.183304000027419534e-01 9.330749999207910150e-03 3.173799999785842374e-03
8.503013922029998639e+01 8.331299995916197076e-03 2.995939636500006600e+02 -2.229461500028264709e-01 -9.704600000986829400e-03 -2.990679702999950678e+02 -4.258956999983638525e-01 -8.212280000225291587e-02 6.430054000011296012e-01
8.603013922029998639e+01 -4.086380500011728145e-01 3.002509612499998184e+02 -2.009886999949230812e-01 -1.452640000206883997e-02 -2.993351363499969011e+02 -3.006897500054037664e-01 -6.668099998933030292e-03 3.076706000028934795e-01
8.703013922029998639e+01 -7.661361249971321286e-01 3.014714584249923064e+02 9.704600000986829400e-03 -1.666259999910835177e-02 -3.007984313999950245e+02 9.480587999934186882e-02 -2.172027399996352415e-01 3.298095599980968018e-01
8.803013922029998639e+01 -3.362020333297550678e-01 3.017628428000025451e+02 -3.662000090116634965e-04 -1.696779999474529177e-02 -3.018943290500028525e+02 4.709434833348495886e-01 -1.491801000011037104e-01 -1.501210833339428063e-01
8.903013922029998639e+01 5.242154999723425135e-02 3.026771545500014327e+02 -8.148199995048344135e-03 -1.202395000291289762e-02 -3.026135673000026145e+02 -2.350807000002532732e-01 1.395415999977558386e-01 -1.178588666637949700e-01
9.003013922029998639e+01 3.258514499975717627e-01 3.038926238999993075e+02 -7.324199992581270635e-03 -9.338400006527081132e-03 -3.038716429999985849e+02 -3.465270000015152618e-02 2.597039999818662181e-02 1.007099999696947634e-03
9.103013922029998639e+01 -1.578292499980307184e-01 3.048901519499922870e+02 -3.881530500002554618e-01 3.662000017357058823e-04 -3.043280181999980414e+02 -2.351379999890923500e-02 1.700595000147586688e-02 2.334599997993791476e-03
9.203013922029998639e+01 -9.782410000116215087e-02 3.050292052999975567e+02 -1.486328099999809638e+00 2.174682500044582412e-01 -3.038626480000020820e+02 2.024612499953946099e-01 6.698600001982413232e-03 -2.063216999995347578e-01
9.303013922029998639e+01 2.450559999851975590e-02 3.059761504500020237e+02 -1.268646200005605351e+00 2.226868000070680864e-01 -3.051850281000006362e+02 2.283325499993225094e-01 8.010849996935576200e-03 -2.423401000014564488e-01
9.403013922029998639e+01 2.433780000137630850e-02 3.061349792500041076e+02 -1.276855500036617741e-01 7.385299992165528238e-03 -3.060390167999939877e+02 -2.670299996680114418e-03 0.000000000000000000e+00 -5.996700005198363215e-03
9.503013922029998639e+01 8.506800000759540126e-03 3.072969970499980263e+02 1.150509999570203945e-02 -2.838149994204286486e-03 -3.073278274500007683e+02 -5.348200000298675150e-03 -4.989550001482712105e-03 6.713500042678788304e-04
9.603013922029998639e+01 -3.501899998809676617e-03 3.076333237000071676e+02 1.330559999041724950e-02 -3.967299999203532934e-03 -3.076461638999971910e+02 -1.899720000074012205e-02 3.654449999885400757e-03 4.341150000982452184e-03
9.703013922029998639e+01 -2.670299996680114418e-03 3.083403319999924861e+02 1.202390000980813056e-02 5.981499998597428203e-03 -3.083520203000007314e+02 -1.997370000026421621e-02 8.636399994429666549e-03 -3.326399993966333568e-03
9.803013922029997218e+01 -5.500799998117145151e-03 3.080986632999920403e+02 3.509550006128847599e-03 5.371100000047590584e-03 -3.081036988000014389e+02 -1.851650000025983900e-02 1.051335000374820083e-02 5.034999958297703415e-04
9.903013922029997218e+01 4.654000003938563168e-03 3.077258758000025409e+02 6.408999979612417519e-04 1.000974999624304473e-02 -3.077441710499988403e+02 -1.234439999825553969e-02 9.338399999251123518e-03 -1.100160000351024792e-02
1.000301392202999722e+02 -1.483155000096303411e-02 3.074416808500027400e+02 -9.521400002995505929e-03 1.831000001402571797e-03 -3.074318085000013525e+02 -9.178099997370736673e-03 6.339999999909196049e-03 -6.156950003060046583e-03
1.010301392202999722e+02 -3.367620000062743202e-02 3.064633637000006274e+02 -2.001949999248608947e-02 2.990699998917989433e-03 -3.064213257000010344e+02 -1.499940000212518498e-02 2.670299996680114418e-03 2.334600001631770283e-03
1.020301392202999722e+02 -4.095000499983143527e-01 3.077329940500021621e+02 -1.916509999864501879e-02 -8.239500020863488317e-04 -3.073106765500015172e+02 -1.550289999795495532e-02 -1.663249997363891453e-03 8.666999994602520019e-03
1.030301392202999722e+02 -1.275169249998725718e+00 3.089436491999949794e+02 -1.861569999891798943e-02 -3.051799998502247036e-03 -3.076616438999990351e+02 2.166649999708170071e-03 8.316000021295621991e-04 -1.166535000083968043e-02
1.040301392202999722e+02 -8.731689000014739577e-01 3.093881683000035991e+02 -1.882930000283522531e-02 7.476749997294973582e-03 -3.085153045499973814e+02 1.327500001934822649e-03 -4.653900003177113831e-03 -7.339499999943654984e-03
1.050301392202999722e+02 7.675200002267956734e-03 3.084226380000036443e+02 -1.696780000929720700e-02 2.899170000455342233e-02 -3.084559937000012724e+02 3.662099996290635318e-03 -1.593728999966117499e-01 1.440530999995246475e-01
1.060301392202999722e+02 2.166750000469619408e-03 3.097113418999979331e+02 -7.659949995286297053e-03 2.380370000173570588e-02 -3.097506408500084945e+02 3.318750001199077815e-03 -2.031478499957302120e-01 2.016677999999956228e-01
1.070301392202999722e+02 -8.621749500016449019e-01 3.109556884000048740e+02 -8.945922333368798718e-01 7.604978333256440237e-02 -3.093004760999974678e+02 -7.003750004514586180e-03 1.599880000139819458e-02 -4.501299998082686216e-03
1.080301392202999722e+02 -1.267997799997829134e+00 3.123588485999971454e+02 -1.591949433330796637e+00 -6.036386666289672576e-02 -3.094602203000031295e+02 -7.659900002181529999e-03 1.832580000336747617e-02 -1.533509999717352912e-02
1.090301392202999722e+02 -1.566337650001514703e+00 3.118761521000014909e+02 -4.020080999980564229e-01 -2.708282499988854397e-01 -3.096544952000040212e+02 -2.655050000612391159e-03 9.819049999350681901e-03 -1.151161249999859137e+00
1.100301392202999722e+02 -1.516021800001908559e+00 3.123123779999950784e+02 -1.068120000127237290e-02 4.638700003852136433e-03 -3.108063201999975718e+02 -2.154999000013049226e-01 2.204894999995303806e-01 -1.483657799995853566e+00
1.110301392202999722e+02 -1.263511699999071425e+00 3.122061920499982079e+02 -5.340599993360228837e-03 8.636499995191115886e-03 -3.109589767500001471e+02 -1.904982999985804781e-01 1.923293500003637746e-01 -3.121719000046141446e-01
1.120301392202999722e+02 -9.592636200002857549e-01 3.118399475200029087e+02 -3.662100003566592932e-03 5.004899998311884701e-03 -3.108856964499973401e+02 6.507899997814092785e-03 -8.171099994797259569e-03 1.670849997026380152e-03
1.130301392202999722e+02 -9.002699996926821768e-03 3.109330138999939663e+02 -1.266474999283673242e-02 6.988499997532926500e-03 -3.109218216000008397e+02 3.982599999289959669e-03 -6.988549997913651168e-03 -1.332860000184155069e-02
1.140301392202999722e+02 6.713999973726458848e-04 3.118743439000027138e+02 1.838683500027400441e-01 -1.815490500084706582e-01 -3.118873290999981691e+02 8.987400004116352648e-03 -5.645700002787634730e-03 -2.067569999780971557e-02
1.150301392202999722e+02 -1.298525000311201438e-02 3.124743347500043456e+02 -3.356500019435770810e-04 1.159599996753968298e-03 -3.124769897499973013e+02 5.149900000105844811e-03 -2.151550001144642010e-03 -1.616669999566511251e-02
1.160301392202999722e+02 -2.531440000166185200e-02 3.112951660500038997e+02 7.324249992961995304e-03 -3.356949993758462369e-03 -3.112971649500032072e+02 1.068120000127237290e-02 -1.066580000042449683e-02 -1.634219999687047675e-02
1.170301392202999722e+02 -1.582340000095427968e-02 3.109523162499972386e+02 7.019099997705779970e-03 1.220500053022988141e-04 -3.109559860000008484e+02 -3.127999989374075085e-04 3.471399999398272485e-03 -1.249694999933126383e-02
1.180301392202999722e+02 1.998900006583426148e-03 3.099660186999972211e+02 -1.403809999465011060e-02 5.371099992771632969e-03 -3.101918715999963752e+02 -3.479050003079464659e-03 1.246644999991985969e-02 -1.765439999871887267e-02
1.190301392202999722e+02 -1.838700001826509833e-03 3.110700226500048302e+02 -1.470949999929871410e-02 1.202389999525621533e-02 -3.112923584000018309e+02 -2.975499999593012035e-03 1.534729500017419923e-01 -1.833344999977271073e-02
1.200301392202999722e+02 -8.155850002367515117e-03 3.113778000000056636e+02 -1.100463900002068840e+00 7.354800000030081719e-03 -3.102735519000016211e+02 -1.165009999749599956e-02 2.249755000011646189e-01 -8.651600001030601561e-03
1.210301392202999722e+02 -1.681520000420277938e-02 3.114446563500096090e+02 -1.232330300008470658e+00 -3.326400001242291182e-03 -3.102096863000006124e+02 -8.392499985347967595e-04 6.004350001603597775e-03 -1.399994999883347191e-02
1.220301392202999722e+02 -1.667790000647073612e-02 3.111508179000084056e+02 -1.211243000070680864e-01 -1.068110000051092356e-02 -3.110203552999955718e+02 1.678499997069593519e-03 2.655000003869645298e-03 -1.232910000544507056e-02
1.230301392202999722e+02 -3.767399999924236909e-02 3.119163361000028090e+02 1.733399998920504004e-02 -1.269540000066626817e-02 -3.119319762999948580e+02 2.566530000331113115e-02 -5.676300002960488200e-03 -1.266480000049341470e-02
1.240301392202999722e+02 -3.451540000241948292e-02 3.125170135499975004e+02 1.367190000019036233e-02 -1.937864999490557238e-02 -3.125098038500036637e+02 1.133730000219657086e-02 -7.650000043213367462e-06 -1.067345000046771020e-02
