# r	p	err_p
2.521306609084849271e+00 5.807944567862054486e-01 0.000000000000000000e+00
3.546247646390657149e+00 4.844949017134447811e-01 0.000000000000000000e+00
4.352527721688458584e+00 4.491470553257839171e-01 0.000000000000000000e+00
5.006275696765186467e+00 3.868241469816273148e-01 0.000000000000000000e+00
5.619783029209082237e+00 3.455043299401275858e-01 0.000000000000000000e+00
6.135904104796943592e+00 3.350877192982456010e-01 0.000000000000000000e+00
6.660412506594581394e+00 3.131553352367207332e-01 0.000000000000000000e+00
7.490588852605117864e+00 2.856664892403619760e-01 0.000000000000000000e+00
7.958902812883212441e+00 2.875965217391304174e-01 0.000000000000000000e+00
8.327798419074657232e+00 2.985191569380239995e-01 0.000000000000000000e+00
8.968862617603413412e+00 2.852837008066165247e-01 0.000000000000000000e+00
9.753710821009665466e+00 2.899315417454805255e-01 0.000000000000000000e+00
1.034953005954386462e+01 3.078192717404512058e-01 0.000000000000000000e+00
1.093323215532156745e+01 3.077509294218894187e-01 0.000000000000000000e+00
1.152086432513422132e+01 3.233002898229679900e-01 0.000000000000000000e+00
1.201850602292640957e+01 3.255305117758022226e-01 0.000000000000000000e+00
1.255194586083269925e+01 3.320717137751837966e-01 0.000000000000000000e+00
1.316084352039924532e+01 3.390301063001234239e-01 0.000000000000000000e+00
1.397105146263259279e+01 3.457811950818193147e-01 0.000000000000000000e+00
1.456091277177225329e+01 3.422896619367670201e-01 0.000000000000000000e+00
1.535929980459216004e+01 3.471463133391560207e-01 0.000000000000000000e+00
1.633186390449234793e+01 3.407318087103362592e-01 0.000000000000000000e+00
1.685523262408161571e+01 3.388983266898097924e-01 0.000000000000000000e+00
1.721443803114842197e+01 3.377663490280807257e-01 0.000000000000000000e+00
1.759831481834416067e+01 3.382924767540151922e-01 0.000000000000000000e+00
1.811582397951555379e+01 3.342936433554447584e-01 0.000000000000000000e+00
1.859265725900386812e+01 3.302036078070683667e-01 0.000000000000000000e+00
1.910313527540238709e+01 3.287598779970761220e-01 0.000000000000000000e+00
1.956864024234881327e+01 3.295687434254314652e-01 0.000000000000000000e+00
