# r	vx_0	vx_1	vx_2	vx_3	vx_4	vx_5	vx_6	vx_7	vx_8	vx_9	vx_10	vx_11	vx_12	vx_13	vx_14	vx_15	vx_16	vx_17	vx_18	
5.703013922029998639e+01 1.062000000092666629e-06 1.219999976456165357e-08 -3.137199999764561482e-06 -5.371000006562098827e-07 -1.867679999850224675e-06 2.929679999942891304e-06 -2.929679999942891304e-06 2.075199998216703632e-07 -4.200439999985974544e-05 1.330570000573061447e-06 -2.496340000652708314e-06 1.531980000436306020e-06 -3.802489999361568985e-06 2.404789999127387904e-06 -2.105719999963184704e-06 -1.196289999643340711e-06 4.333600001700688210e-07 -7.995700005267281321e-07 -1.269529999990481957e-06
5.803013922029998639e+01 3.735349999624304625e-06 5.310100001224782526e-07 -7.403570000315085411e-06 6.714000046486035462e-08 1.232900000468362086e-06 -1.269529999990481957e-06 -2.563400012149940960e-07 4.272400001354981197e-07 3.524171000026399552e-05 4.455560000496916870e-06 -4.199220000009518199e-06 1.611339999362826428e-06 -4.675300000235438680e-06 2.734380000038072335e-06 -2.062999999907333309e-06 1.000980001117568396e-06 1.391599999624304406e-06 -4.797359999793116192e-06 1.196279999567195773e-06
5.903013922029998639e+01 1.878967499993450501e-04 -1.855480000085663131e-06 -1.895080699992831869e-04 -5.981400005111936824e-07 1.869690100000298214e-04 -1.873352199996588792e-04 7.995599997229873980e-07 1.820068400003947272e-04 -1.858032299998740281e-04 2.130129999568452943e-06 1.804016199996112853e-04 -1.813964899993152481e-04 -4.235850000259233866e-06 1.928720000432804165e-06 -9.766000002855435647e-08 1.389566666646260259e-05 1.679768933337300073e-04 -1.857360900008643578e-04 1.851257300011638883e-04
6.003013922029998639e+01 2.555663999992248089e-04 -2.197259999957168372e-06 -2.529663199995411645e-04 -5.798339999455492784e-06 2.571350199992593799e-04 -2.564636200004315430e-04 7.934599998407066258e-07 2.539672800005064127e-04 -2.560302800004137782e-04 -1.074220000009518050e-06 2.527038600004743812e-04 -2.526306200001272461e-04 -3.796380000130739176e-06 9.277400007704272556e-07 7.323999889194965396e-08 -1.342779998958576549e-06 2.529052799996861891e-04 -2.547607399996195581e-04 2.559570199999143384e-04
6.103013922029998639e+01 1.259582599996065231e-04 -3.961189999245106889e-06 -1.225341800010937721e-04 -4.394529999262886099e-06 1.287353599997004532e-04 -1.285400399996433401e-04 9.338399999251123377e-07 6.549681999968016120e-05 -6.696166999972774756e-05 -3.204339999501826266e-06 1.287353499996243009e-04 -1.276672300002246587e-04 -2.770999999484047480e-06 6.713899994792882744e-07 0.000000000000000000e+00 -2.014300000155344497e-07 1.255981500005873492e-04 -1.298278800000844148e-04 1.324279799991927558e-04
6.203013922029998639e+01 3.068237300001783207e-04 -1.586899999529123375e-06 -3.076721400000678990e-04 -4.431140000087907686e-06 3.159606999994139060e-04 -3.163940499995078503e-04 -2.990699998917989432e-07 6.853026999961002745e-05 -6.710204999981214744e-05 -4.028320000361418539e-06 1.252014199999393915e-04 -1.256408799999917368e-04 8.056700004090089043e-07 -6.347600006847641995e-07 -1.495369999611284645e-06 1.794430000154534287e-06 3.117920100004994239e-04 -3.150939900006051084e-04 1.275329399999463958e-04
6.303013922029998639e+01 4.934326200003852619e-04 -1.226810000662226146e-06 -4.969421399990096725e-04 -1.129140000557526997e-06 4.647033600005670215e-04 -4.650024400005349804e-04 -1.171869999961927534e-06 1.513366699997277520e-04 -1.524597199997515496e-04 -1.037599999835947533e-06 1.471008200001961059e-04 -1.228027200006181346e-04 -2.470092999938060683e-05 2.529906999916420313e-05 -2.702636999965761630e-05 2.802735000077518618e-05 4.704650899991975367e-04 -4.995971700001973579e-04 1.231628399997134610e-04
6.403013922029998639e+01 4.726318299995909702e-04 -8.667000001878477658e-07 -4.771728500003518877e-04 2.075199999671895065e-06 5.179046550005296382e-04 -5.207000749996950652e-04 1.391599999624304406e-06 1.640014700002211600e-04 -1.665283300004375550e-04 0.000000000000000000e+00 1.615600700002687564e-04 2.398670000548008742e-06 -1.656921400011924681e-04 1.640686100006860193e-04 -1.638000500002817711e-04 1.654296900000190400e-04 3.077270500005397226e-04 -4.760986400004185411e-04 1.213989399999263727e-04
6.503013922029998639e+01 3.040893700002925658e-04 -2.160649999859743005e-06 -3.090332100007799564e-04 5.633540000417269373e-06 3.046997099998407306e-04 -3.099609299999429076e-04 1.800550000189105042e-06 3.601049999997485605e-06 -2.471920000243699130e-06 -2.899159999651601665e-06 2.130119999492308216e-06 -2.862549999554175875e-06 2.166759999818168610e-06 -3.802500000165309930e-06 2.630610000051092308e-06 4.028399998787790761e-07 2.999633800005540142e-04 -3.065002400006051333e-04 2.502430000458844043e-06
6.603013922029998639e+01 2.884521399988443542e-04 -3.723139999783597719e-06 -2.900024399990797932e-04 3.808579999895300509e-06 2.855956999992485942e-04 -2.888671799999428997e-04 4.583130000028177341e-05 2.496339999925112518e-06 -5.981500005873386205e-07 -3.796389999479288107e-06 2.062999999907333309e-06 -3.332519999821670328e-06 1.898190000065369588e-06 -3.228760000638430823e-06 2.227780000976053807e-06 -6.652800002484582542e-07 2.393676700005016806e-04 -2.437316900002770091e-04 1.806649999343790124e-06
6.703013922029998639e+01 8.400268000041250492e-05 -2.001949999976204677e-06 -8.883057000057305590e-05 4.364010000426787628e-06 8.323365000032936594e-05 -8.856812000012723586e-05 4.536742999989655772e-05 5.871579999802633818e-06 -2.941879999707453061e-06 -5.248999994364567464e-07 1.061999998637475037e-06 -3.662099999201018440e-06 -2.907105000049341374e-05 2.733765000011771800e-05 0.000000000000000000e+00 -2.743531000014627454e-05 6.580200000025797694e-05 -6.967163000008439930e-05 3.570549999858485418e-06
6.803013922029998639e+01 1.666249999834690226e-06 -1.867670000501675533e-06 -7.366949999413919098e-06 6.170659999770578387e-06 -2.667229999497067029e-06 -1.702900000236695557e-06 -7.995500003744382559e-07 5.029289999947650404e-06 -2.825920000032056004e-06 -9.764999995240941836e-08 -3.784300002735108375e-07 -4.089349999412661498e-06 -3.640136999965762056e-05 3.519896999932825294e-05 1.196289999643340711e-06 -3.839721999975154182e-05 3.670044000027701493e-05 -4.037474000069778672e-05 4.614240000955760694e-06
6.903013922029998639e+01 1.653320299999904699e-04 -1.686645500005397509e-04 -6.713999973726458511e-08 1.867679999850224675e-06 1.598693699997966264e-04 -1.615722599999571557e-04 -2.697750000515952888e-06 1.650024500013387400e-04 -1.634704700009024332e-04 3.967300006479490559e-07 -1.293940000323345780e-06 -2.264409999770577882e-06 5.920399999013170083e-07 -3.625489999831188446e-06 2.093509999394882426e-06 -8.911099997931160045e-07 -1.403800000844057649e-07 -2.099610000004759100e-06 3.637690000323345998e-06
7.003013922029998639e+01 2.813108999980613623e-05 -3.067014999978709633e-05 1.269519999914337019e-06 4.028399998787790761e-07 2.302855999951134564e-05 -2.383421999911661338e-05 -3.930679999757557773e-06 2.917481999902520260e-05 -2.690429999929619954e-05 6.713800001307390264e-07 -2.001960000779945199e-06 -8.056599996052682761e-07 -8.667000001878477658e-07 -3.454579999379347839e-06 1.721179999003652519e-06 -1.220599995576776437e-07 2.062979999755043433e-06 -3.137199999764561482e-06 4.638600003090686897e-07
7.103013922029998639e+01 -6.591800003661773762e-07 -3.674319999117870073e-06 1.464839999971445652e-06 1.269540000066626895e-06 -6.066880001162644802e-06 5.004860000917688085e-06 -2.197260000684764168e-06 -2.685600004042498794e-07 0.000000000000000000e+00 1.257340000302065139e-06 -2.990700000373181130e-06 6.591400000615976238e-07 -7.934199995361268734e-07 -4.528839999693446065e-06 2.331560000311583188e-06 1.342799994745291702e-07 7.324000005610287459e-07 -3.210440000111702940e-06 4.028399998787790761e-07
7.203013922029998639e+01 5.004900005587841978e-07 -3.900149999390123831e-06 -6.958000012673437951e-07 2.032470000995090112e-06 -4.669190000277012229e-06 4.205319999891799077e-06 -1.672359999793116042e-06 -2.990699998917989432e-07 -8.667000001878477658e-07 1.269529999262886161e-06 -3.369139999267645049e-06 4.638699996576178848e-07 -5.615299996861722015e-07 -3.802480000013020054e-06 2.569569999468513030e-06 -6.042499997420235967e-07 1.037599999108351816e-07 -1.635740000347141109e-06 -6.286599993472918353e-07
7.303013922029998639e+01 -2.099610000004759100e-06 -1.666259999910835164e-06 -4.699700002674944529e-07 1.171869999961927534e-06 -4.132069999468512470e-06 3.228749999834690301e-06 -1.434320000407751597e-06 -7.019099997705780193e-07 -5.004800004826392597e-07 1.239010000426787902e-06 -4.040520000125980295e-06 2.435290000721579259e-06 -4.315190000011170601e-06 -1.043700000195713165e-06 1.666269999986980102e-06 2.624499997182283732e-07 -1.129149999178480343e-06 -8.667000009154435618e-07 -6.042499997420235967e-07
7.403013922029998639e+01 -1.599120000173570592e-06 -6.715000126860104899e-08 -1.647899996896740035e-07 -1.733400000375695532e-06 -1.501469998765969727e-06 4.699799996160436480e-07 -1.239020001230528636e-06 2.270510001108050352e-06 -3.735350000351900420e-06 2.203370001370785569e-06 -2.673340000183088853e-06 -2.990700013469904822e-07 8.403726666704187769e-05 -8.613076666708821669e-05 -1.635749999695690251e-06 2.331539999431697516e-06 6.408800007193349537e-07 -2.508549999038223205e-06 1.403899994329549335e-07
7.503013922029998639e+01 -1.031500000681262450e-06 -1.934820000315085043e-06 8.056700011366047002e-07 -3.173830000741872945e-06 -3.356999994139187083e-07 8.728099994186777860e-07 -1.501470000221161107e-06 3.631599999789614050e-06 -4.895029999170219545e-06 8.300900000904220810e-07 6.713000038871541651e-08 -1.599110000097425654e-06 -1.904300000023795193e-06 3.661999944597482698e-08 -1.269540000066626895e-06 9.399499991559423579e-07 1.098640001146122818e-06 -7.995699997991323361e-07 -1.702880000812001477e-06
7.603013922029998639e+01 1.992188000003807083e-05 -2.562866999942343691e-05 2.136239998799283175e-06 -2.496349999273661449e-06 2.279054000100586602e-05 -2.296142000122926990e-05 -1.898210000945255260e-06 2.661140001146122893e-06 -1.831060000404249954e-06 1.232920000620651962e-06 -2.368170001136604775e-06 2.502440000534988769e-06 -6.964099999458994925e-06 -1.648100005695596227e-07 1.495359999535139707e-06 -1.397689999430440346e-06 1.428210000449325993e-06 -7.263200008310377440e-07 -6.089998350944370342e-09
7.703013922029998639e+01 2.454650900006527048e-04 -2.492004500003531554e-04 1.806639999267645186e-06 -3.002919998834840747e-06 2.463989299983950203e-04 -2.449951299990061563e-04 -2.062980001210235025e-06 6.591800018213689681e-07 -5.371200008084997589e-07 -3.295800008345395460e-07 -2.331540000159293312e-06 2.124020000337623134e-06 -4.187019998789764851e-06 0.000000000000000000e+00 -6.713800015859306184e-07 -1.342799980193376577e-07 2.062999998452141717e-06 -2.258319998509250562e-06 9.277399978600442835e-07
7.803013922029998639e+01 2.224975599994650068e-04 -2.269653299998026369e-04 1.300049999554175800e-06 -2.532970000174827762e-06 2.236267200001748406e-04 -2.234191899988218345e-04 -3.100590000394731911e-06 5.310099993948824566e-07 3.967299999203533129e-07 -5.065999997896142180e-07 -1.959219999844208556e-06 4.400629999872762349e-06 -5.267330000060610221e-06 -5.371200008084997589e-07 -1.464839999971445652e-06 -3.295899980003014060e-07 -6.714000046486035462e-08 1.562500000000000075e-06 2.014199984841979991e-07
7.903013922029998639e+01 -3.137199999764561482e-06 -2.197259999229572576e-06 -4.638799990061670798e-07 1.953200000571087129e-07 -5.371000006562098827e-07 -2.197279999381862453e-06 -1.000979999662377015e-06 9.399599977768958099e-07 -1.599139999598264672e-06 1.586919999681413252e-06 -3.906199999619275497e-07 2.136220000102184890e-06 -4.870600000140257226e-06 -2.001959999324754031e-06 1.342800009297207092e-07 -1.196279999567195773e-06 -2.075200027320533883e-07 1.867680001305416267e-06 -5.981599999358877626e-07
8.003013922029998639e+01 7.934599998407066258e-07 -3.540039999643340506e-06 -1.525880000554025142e-06 2.600119999260641476e-06 0.000000000000000000e+00 -4.260280000744387777e-06 1.586920002591796224e-06 1.147479997598566200e-06 -2.270519998273812318e-06 -2.001959999324754031e-06 1.599119999445974796e-06 -1.330560000496916508e-06 -4.760800016811117552e-07 -7.323999976506456679e-07 -1.196319999871775525e-06 -1.062000001547858221e-06 1.464840001426637244e-06 -1.464840001426637244e-06 -1.013159999274648684e-06
8.103013922029998639e+01 4.638700003852136278e-07 -3.967290000582579359e-06 -2.331539998704101720e-06 4.193119998672045729e-06 -7.629499988979660230e-07 -3.198230000270996034e-06 7.690400001592934491e-07 1.031489999149925920e-06 -1.342700008535757711e-07 -3.131109998503234162e-06 -1.403799993568099953e-07 1.904299999296199608e-06 -2.832040000066626758e-06 1.531990000512450958e-06 -2.996830000483896610e-06 -1.202389999525621589e-06 1.232909999089315432e-06 -1.330570000573061447e-06 4.943899999489076297e-07
8.203013922029998639e+01 2.258300009998492892e-07 -7.794200000353157528e-06 2.838140001404099228e-06 2.294929999334272149e-06 -2.368159999605268033e-06 -4.394600007799453892e-07 -8.972199997515417148e-07 2.280883999992511243e-05 -1.937256000019260723e-05 -4.797359999793116192e-06 -6.042499997420235967e-07 2.374259999487548911e-06 -2.673330000834539499e-06 1.800530000764410961e-06 -5.963129999872763060e-06 1.763910001318436029e-06 -1.232900001923553678e-06 -1.867679999850224675e-06 2.270500001031905203e-06
8.303013922029998639e+01 -4.272999940440059022e-08 -5.090329999802634310e-06 1.531979998981114428e-06 -1.000969999586232077e-06 1.031480000528972574e-06 -1.531980000436306020e-06 -8.972099996753968825e-07 3.759770000760909181e-06 -2.032460000191349590e-06 -2.069109999865759337e-06 -6.591700002900324381e-07 -1.037600000563543329e-06 -1.000007614493370104e-11 7.629600004293024472e-07 -4.260259999136905885e-06 2.331540000159293312e-06 -4.028399998787790761e-07 -3.424070001346990314e-06 2.990729999146424140e-06
8.403013922029998639e+01 1.000959999510087139e-06 -9.399399976246059337e-07 -7.324200007133186221e-07 -4.138159999274648622e-06 2.404759998898953302e-06 1.135260000592097539e-06 -2.270500001031905203e-06 1.806639999267645186e-06 -2.136240000254474767e-06 2.075200027320533883e-07 1.953199971467256614e-07 -4.540999999153428068e-06 8.666800014907493757e-07 1.269559998763725179e-06 -2.929720000247471057e-06 -5.370800005039200065e-07 3.137199999764561482e-06 -3.137199999764561482e-06 7.324000005610287459e-07
8.503013922029998639e+01 -1.538080000318586898e-06 2.075199998216703632e-07 -1.403819999541156039e-06 -2.539059999980963914e-06 1.940920000197365921e-06 1.342799980193376577e-07 -2.465819998178630864e-06 1.196279999567195773e-06 -7.934599998407066258e-07 -4.028199997264891999e-07 1.928700000280514289e-06 -4.797360001248307784e-06 -1.000979999662377015e-06 1.196299999719485649e-06 -2.197259999229572576e-06 5.371000006562098827e-07 2.062979998299851841e-06 -3.869620000477880634e-06 2.734380000038072335e-06
8.603013922029998639e+01 -2.227770000172313285e-06 -1.648000004934147111e-07 -1.769999988027848223e-07 -8.606000017607584797e-07 1.129150000633671935e-06 -2.825929998653009562e-06 -1.709000018308870488e-07 3.662100003566593110e-07 -1.281700009712949460e-07 -1.605219999328255674e-06 3.301990000181831335e-06 -4.541009999229572795e-06 -1.495360000990331087e-06 -3.295899994554929450e-07 -2.001959999324754031e-06 1.293959998292848480e-06 2.166740001121070325e-06 -4.290770000079646594e-06 3.265379999356810172e-06
8.703013922029998639e+01 -1.330559997586533325e-06 -1.928720000432804165e-06 6.591799989109858901e-07 3.418000007513910724e-07 -1.403819999541156039e-06 -2.124020000337623134e-06 1.928720000432804165e-06 -1.342800009297207092e-07 -5.371200008084997589e-07 -3.063959997962228856e-06 2.258299998356960686e-06 -2.661120000993833017e-06 -1.269539998611435303e-06 -9.277400007704272556e-07 -1.135240000439807875e-06 -7.325999904423951694e-08 3.271500000846572094e-06 -2.795420002075843629e-06 1.196300002629868621e-06
8.803013922029998639e+01 -6.591799989109858901e-07 -3.332519999821670328e-06 4.028399998787790761e-07 9.887599997455253831e-07 -3.198240001802332776e-06 2.685600018594414185e-07 4.236450000025797645e-05 7.324999896809459207e-08 -3.723199988598935353e-07 -4.132090001075994362e-06 3.399670000362675634e-06 -3.839109999535139925e-06 -7.934699999168515639e-07 -9.764999995240941836e-08 -1.709000003756955362e-07 -4.943799998727626916e-07 1.629629998933523913e-06 1.342900010058656209e-07 -4.028400013339705622e-07
8.903013922029998639e+01 -2.801510000426787765e-06 -8.239699993282556366e-07 -9.338399991975165417e-07 2.392580000741873014e-06 -5.596920000971294652e-06 3.863510000519454182e-06 4.330446999811101805e-05 6.713600014336407422e-07 -2.075199998216703632e-07 -4.528799999388866312e-06 4.589839998516253998e-06 -4.199199998402036308e-06 -6.592000019736588443e-07 1.953200000571087129e-07 -2.392599999438971298e-06 1.599159999750554548e-06 -3.418000007513910724e-07 8.666800014907493757e-07 5.371200008084997589e-07
9.003013922029998639e+01 -2.807620001840404962e-06 4.760800016811117552e-07 -9.399400005349889059e-07 1.074219998554326669e-06 -3.674319997662678481e-06 4.528799999388866312e-06 -3.796380001585930768e-06 1.806640002178028158e-06 -1.403800002299249135e-06 -3.662119997898116725e-06 4.724119999445975157e-06 -3.393540001707151321e-06 -1.403819999541156039e-06 -5.248999979812651544e-07 -2.539059999980963914e-06 9.399399976246059337e-07 -4.760799987707287301e-07 1.538100000470876774e-06 1.061999998637475037e-06
9.103013922029998639e+01 -5.737200001021847097e-07 7.403563000116263927e-05 -7.530516999977407585e-05 7.387084999936632552e-05 -7.596435000014025904e-05 7.750244000053499406e-05 -4.339599999366327798e-06 4.064939999079797040e-06 -2.966310000920202767e-06 -3.192139999009668714e-06 3.002930000366177488e-06 -7.640991000080248822e-05 7.446899000060511426e-05 -1.232910000544507024e-06 3.662000090116635276e-08 -2.667230000952258621e-06 -5.676300002960487697e-07 2.459719999751541578e-06 5.981399997835978864e-07
9.203013922029998639e+01 -1.232920000620651962e-06 2.550293000007513872e-04 -2.537353499996243306e-04 2.520019499992486077e-04 -2.547668400002294420e-04 2.551696800001082197e-04 -3.332519999821670328e-06 2.258300001267343870e-06 -1.855480001540854511e-06 -2.075179998064413597e-06 1.745599997229874104e-06 -2.546752999987802633e-04 2.542724599989014856e-04 -1.403799999388866162e-06 -4.028399998787790761e-07 -4.467760000261477779e-06 4.028199997264891999e-07 1.599120002356357768e-06 1.928719997522420981e-06
9.303013922029998639e+01 6.714000017382204946e-07 2.108642400009557740e-04 -2.101318000000901645e-04 2.096679599984781694e-04 -2.125976799987256468e-04 2.125244399998337007e-04 -3.930679999757557773e-06 2.136240000254474767e-06 -8.667200017953291281e-07 -2.929679999942891304e-06 3.332519999821670328e-06 -2.128662000002805017e-04 2.099975599994650011e-04 4.339599000231828365e-05 -4.306639000133145873e-05 -4.467800000566057532e-06 -2.685599989490583404e-07 2.465840001241303924e-06 -3.582765000028303006e-05
9.403013922029998639e+01 -3.906400001142174259e-07 2.629395000112708496e-05 -2.583007000212091952e-05 2.573852000205079113e-05 -2.820434000022942368e-05 2.647093999839853550e-05 -2.239989998633973326e-06 3.503420000197365784e-06 -1.202390000980812969e-06 -4.296880000038072199e-06 3.833009999652859047e-06 -2.847290999779943256e-05 2.546997999888844921e-05 2.675354000006336958e-04 -2.666687000004458073e-04 -4.162599999108351886e-06 6.652799987932666623e-07 1.733400000375695532e-06 -2.777100000093923985e-05
9.503013922029998639e+01 -2.032469998812303148e-06 1.403799993568099953e-07 -1.367200000095181106e-06 6.347799993818625896e-07 -1.702879999356810097e-06 4.333499993663281399e-07 -1.733400000375695532e-06 3.100580000318586761e-06 2.990700013469904822e-07 -6.933590001426637400e-06 3.698730000178329480e-06 -1.269529999990481957e-06 -1.434330000483896536e-06 2.544677700017928244e-04 -2.521972600006847846e-04 -5.102539999643340792e-06 2.673339999455493057e-06 -6.042499997420235967e-07 1.397699999506585284e-06
9.603013922029998639e+01 -2.685599989490583404e-07 -6.104000203777104203e-08 -9.399399976246059337e-07 -7.324200007133186221e-07 -2.001959999324754031e-06 1.599119999445974796e-06 -2.600080001866444907e-06 3.076160000637173796e-06 1.196299999719485649e-06 -6.530759998713620343e-06 3.259260000777431009e-06 -1.733400000375695532e-06 -9.277200006181373794e-07 2.760008999903220680e-05 -2.680662999919150081e-05 -3.466800000751391063e-06 2.673340000910684649e-06 -5.371200008084997589e-07 7.324200007133186221e-07
9.703013922029998639e+01 -7.323999889194965396e-08 -1.196299999719485649e-06 -1.953000028152018883e-07 -2.136219997191801707e-06 -5.371200008084997589e-07 2.868639997905120434e-06 3.713380000117467896e-05 1.165780000155791594e-06 3.900129999965428904e-06 -4.364010000426787628e-06 7.019100012257695054e-07 7.019099997705780193e-07 -1.873799999884795430e-06 -3.301980000105686608e-06 4.034409999439958471e-06 -3.527829999802634023e-06 1.562500000000000075e-06 -1.995850000821519595e-06 2.166750001197215052e-06
9.803013922029997218e+01 5.676300002960487697e-07 -5.004899998311885077e-07 -2.038570000149775194e-06 -3.967299999203533129e-07 -3.051999956369400185e-08 1.361089998681563909e-06 -3.549805999791715488e-05 2.136239997344091583e-06 3.137200002674944666e-06 -3.808580001350492101e-06 -4.286500000016531074e-05 -6.652800002484582542e-07 -5.004899998311885077e-07 -3.607180000108201085e-06 2.502440000534988769e-06 -6.652800002484582542e-07 4.699800003436393910e-07 -3.601080000225920207e-06 4.235839999455492920e-06
9.903013922029997218e+01 -1.562500000000000075e-06 1.733390000299550594e-06 -2.770990000863093922e-06 -1.300050001009367392e-06 1.635740001802332701e-06 1.635740000347141109e-06 -1.166788333357544636e-05 5.893963332346174949e-06 4.809569999633822674e-06 -4.370119998930022488e-06 -1.653442000097129624e-05 1.269520001369528399e-06 -8.056599996052682761e-07 -4.528800002299249496e-06 3.735340002458542659e-06 -2.868640000815503195e-06 1.928700000280514289e-06 -3.796380001585930768e-06 3.930659999605268320e-06
1.000301392202999722e+02 6.506958000099984769e-05 -6.397095000138506606e-05 -1.904279999143909732e-06 6.353757999895606062e-05 1.709000003756955362e-07 -6.187133000057656559e-05 7.923786999988350959e-05 -8.393146999976579768e-05 1.330550000420771570e-06 -3.869620000477880634e-06 6.646729000058257473e-05 -6.640015000011771542e-05 1.300039999478030862e-06 6.323242000071331961e-05 -6.622923999966588498e-05 6.652899988694116004e-07 -9.704700001748278988e-07 6.323242000071331961e-05 1.940930000273510648e-06
1.010301392202999722e+02 2.969970599981024769e-04 -2.966064399981405554e-04 -1.062000001547858221e-06 2.907348800014005917e-04 -1.342800009297207092e-07 -2.885986399982357130e-04 -2.941899999859742937e-06 4.500732999877072541e-05 -4.645997000043280365e-05 4.288941000122576888e-05 2.509704500000225331e-04 -2.520996100021875288e-04 1.464860000123735528e-06 6.076658000092720346e-05 -6.159667000029002805e-05 -6.042399982106871725e-07 -7.385300021269358185e-07 2.478027300006942625e-04 3.271480000694282218e-06
1.020301392202999722e+02 2.260314899991499162e-04 -2.258728099986910944e-04 -5.615200003376230594e-07 2.197998099989490590e-04 2.353517000155989165e-05 -2.442016700020758352e-04 -5.371199993533082728e-07 3.940430999937234740e-05 -4.133300999819766925e-05 3.826905000023544040e-05 1.864257699984591364e-04 -1.864990300004137653e-04 -1.952999999048188367e-07 -5.371199978981166809e-07 1.403819999541156039e-06 -3.796400001738220644e-06 0.000000000000000000e+00 1.852661199998692650e-04 1.660160000028554286e-06
1.030301392202999722e+02 3.466800000751391063e-06 -1.342780000413767929e-06 -2.465820001089014048e-06 -2.990719999070279414e-06 1.634643600002163970e-04 -1.614013600017642476e-04 5.981400026939809644e-07 -2.258300001267343870e-06 -7.323999889194965396e-08 -2.685600018594414185e-07 9.277400007704272556e-07 -1.989759999560192275e-06 -3.295800008345395460e-07 -1.135260000592097539e-06 3.259280000929720885e-06 -6.933599998592398943e-06 1.867679998395033083e-06 1.269540001521818275e-06 1.538079997408203714e-06
1.040301392202999722e+02 3.466800000751391063e-06 -1.837170000362675559e-06 -1.330559999041724917e-06 -1.696770000853575661e-06 -1.635750000423286047e-06 7.385265000630169990e-06 -7.086184999207034676e-06 1.037589999032206798e-06 1.062019998789764913e-06 -3.765869999187998468e-06 3.265379999356810172e-06 -2.032469998812303148e-06 -2.197269999305717726e-06 -2.685500003281049413e-07 2.166739999665878733e-06 -5.566399999952409217e-06 5.676200002199039375e-07 5.029299999296199758e-06 -2.264409999770577882e-06
1.050301392202999722e+02 -6.591799989109858901e-07 -2.807619998930022201e-06 3.540039999643340506e-06 3.963012999884085979e-05 -3.729249999742023746e-06 6.896970000525471087e-06 -4.766850000305567075e-06 2.166759999818168610e-06 1.928710000356659439e-06 -6.329350000305566938e-06 5.627430000458843769e-06 -2.691640000557526860e-06 -1.568620000034570617e-06 -3.765849999035708591e-06 1.000969999586232077e-06 -2.972410000802483222e-06 1.666269999986980102e-06 6.506340000487398123e-06 -5.175780001445673418e-06
1.060301392202999722e+02 -1.165780000155791594e-06 -1.464829999895300714e-06 1.965319999726489010e-06 3.830567000113660247e-05 -2.270520001184195079e-06 3.601079998770728615e-06 -3.295999980764463441e-07 -2.270500001031905203e-06 2.600099999108351600e-06 -4.797359998337924600e-06 3.930659999605268320e-06 -1.733400000375695532e-06 -2.465820001089014048e-06 -3.271479997783899458e-06 1.403799999388866162e-06 -2.433470999967539663e-05 2.233277000050293290e-05 -1.326295000180834906e-05 -7.507330000225920288e-06
1.070301392202999722e+02 1.625000100000761449e-04 -1.403819999541156039e-06 -1.641967799994745398e-04 -2.227780000248458435e-06 1.636901999998371937e-04 -1.628662200004328108e-04 1.651367200014646982e-04 -2.526860000216402157e-06 -1.200866600003791935e-04 1.188171399990096700e-04 -1.592041199997765838e-04 1.631958200014196425e-04 -4.333500002394430104e-06 -2.868659998057410311e-06 1.013179999426938560e-06 -2.040649400005349872e-04 2.015258800005540136e-04 -1.927368200005730506e-04 -8.325179998064414320e-06
1.080301392202999722e+02 2.457336400009808007e-04 -2.496339999197516722e-06 -3.981262200002675181e-04 1.503600999989430356e-04 2.449951200003851930e-04 -2.431396399988443573e-04 2.452392599996528443e-04 1.647899989620782340e-07 -5.442911666566487781e-05 5.256754666577308064e-05 -2.426635800002259111e-04 2.441650400010985343e-04 -5.401610000990331380e-06 -1.668396499953814929e-05 1.681214500058558873e-05 -2.466919100013910816e-04 2.449890200005029172e-04 -2.411315799996373267e-04 -7.398275999973976075e-05
1.090301392202999722e+02 2.519653299998026483e-04 -1.737304700000095114e-04 -1.325469999996130245e-04 5.054627000063191924e-05 8.020018999959575281e-05 -7.980346999975154200e-05 7.890015000011772110e-05 2.032470000267494316e-06 -7.324100006371736840e-07 -2.929690000019036031e-06 -7.863769999967190106e-05 2.487670800008345146e-04 -1.733337300000130094e-04 -2.319400009582750525e-07 1.713684099988313297e-04 -2.517394999988027877e-04 7.996826000016880550e-05 -7.686156999989180415e-05 -1.403809999465011101e-06
1.100301392202999722e+02 2.595825000025797746e-05 -2.556763000029604923e-05 -1.989739999407902399e-06 -2.734380000038072335e-06 5.249000008916482324e-07 7.323999889194965396e-08 -8.056599996052682761e-07 1.940920000197365921e-06 -1.464800006942823595e-07 -4.394539998611435453e-06 2.197259999229572576e-06 2.227172999992035277e-05 -2.273558999877423045e-05 -4.199220001464709791e-06 2.456665000063367179e-05 -2.516479000041726809e-05 2.929679999942891304e-06 1.342800009297207092e-07 -1.000979999662377015e-06
1.110301392202999722e+02 1.165769998624455276e-06 -1.202389999525621589e-06 -3.967299999203533129e-07 -3.637689999595750202e-06 -1.647900004172697730e-07 2.899160000379197461e-06 -3.027339999971445727e-06 1.824950000445824138e-06 -1.165770001534838248e-06 -3.094479998981114291e-06 2.795399999013170569e-06 -1.727279998885933397e-06 1.098629999614786288e-06 -4.437260000850074236e-06 2.032460000191349590e-06 -1.361080000060610563e-06 2.630620001582428627e-06 -2.368160001060459625e-06 2.319299994269386018e-07
