# r	h_0	h_1	h_2	h_3	h_4	h_5	h_6	h_7	h_8	h_9	h_10	h_11	h_12	h_13	h_14	h_15	h_16	h_17	h_18	h_19	h_20	h_21	h_22	h_23	h_24	h_25	h_26	h_27	h_28	h_29	h_30	h_31	h_32	
5.000000000000000000e-01 7.652880136700000548e+02 2.837070008000000030e+02 5.703776855500000238e+02 1.027460021999999924e+02 4.006511841499999491e+02 6.823366699499999868e+02 2.207615051499999765e+02 4.937063446500000055e+02 7.841822807700000340e+02 3.252411498999999822e+02 6.031246947999999293e+02 8.973428299199999856e+02 4.082546692000000235e+02 6.985981750999999349e+02 2.322205200500000046e+02 5.250760192499999448e+02 8.042471687700000302e+02 3.264398346499999661e+02 6.194490051499999481e+02 1.566559906499999784e+02 4.497403259999999250e+02 7.287873230499999408e+02 2.561316681000000131e+02 5.226568298500000083e+02 8.080833084700000200e+02 3.415317077999999924e+02 6.194274902500000053e+02 1.604213333499999692e+02 4.320355072499999665e+02 7.275659789999998566e+02 2.712590026999999964e+02 5.602541808999999375e+02 8.497561447699999917e+02
1.500000000000000000e+00 7.655331938200001787e+02 2.839879913499999589e+02 5.704776612000000569e+02 1.032514915499999830e+02 4.009690246999999772e+02 6.825726928999999927e+02 2.201443328999999380e+02 4.943308411000000433e+02 7.844134170700001505e+02 3.254791564999999309e+02 6.025136718500000370e+02 8.968504975200000899e+02 4.087698059999999032e+02 6.988890075499998602e+02 2.324520111499999757e+02 5.256789856000000327e+02 8.048031685199998719e+02 3.265076905000000806e+02 6.201058349999998427e+02 1.569396514999999681e+02 4.491041565500000843e+02 7.294168396000000030e+02 2.563856658999999922e+02 5.220093383999999332e+02 8.086390049200000476e+02 3.435503478999999629e+02 6.196951599499999475e+02 1.606735000500000012e+02 4.323365021000000183e+02 7.281081542999997964e+02 2.717478485500000147e+02 5.608916626000000178e+02 8.490825798700000178e+02
2.500000000000000000e+00 7.652964999699997861e+02 2.843673401000000922e+02 5.706436767999998665e+02 1.027153320499999722e+02 4.007136535999998159e+02 6.823320312999999260e+02 2.197216644999999744e+02 4.940100098000000344e+02 7.841717941699998846e+02 3.251776732999999240e+02 6.018809814000001097e+02 8.962226593700002013e+02 4.084093017999998665e+02 6.987276611999996021e+02 2.321979980999999498e+02 5.253206786999999167e+02 8.044860031700000036e+02 3.266978454499999316e+02 6.197919921999996404e+02 1.567163239000000203e+02 4.484833068999998886e+02 7.291293335000000297e+02 2.561463317999998708e+02 5.215523072000000866e+02 8.080810902199998509e+02 3.443213196000001517e+02 6.194696656000000985e+02 1.604773255000000063e+02 4.326669921999998678e+02 7.278186645999999200e+02 2.712333374499999081e+02 5.605693360000000212e+02 8.484238845699997000e+02
3.500000000000000000e+00 7.658219201699998848e+02 2.848966521999999486e+02 5.709628295999998500e+02 1.020413360999999668e+02 4.002849731999999676e+02 6.828980102499997429e+02 2.195013351500000454e+02 4.933335113500002080e+02 7.847465708199999881e+02 3.247740174000000479e+02 6.024010009999999511e+02 8.967533142699999189e+02 4.080756531499999937e+02 6.983040160999998989e+02 2.317833252000000357e+02 5.250023192999999537e+02 8.041988709199999903e+02 3.260920105000000149e+02 6.194451599499998338e+02 1.563113250999999764e+02 4.490305175499998995e+02 7.288238525499996285e+02 2.557076720999998543e+02 5.212711792499999319e+02 8.083653938699999344e+02 3.439563445999999658e+02 6.199856873000001087e+02 1.600610045999999329e+02 4.328828277500001604e+02 7.275270080499999494e+02 2.712923278999999184e+02 5.602869873499998903e+02 8.477967750699999669e+02
4.500000000000000000e+00 7.655085079700002098e+02 2.852263183999999683e+02 5.706500243999998929e+02 1.015813293999999587e+02 3.996761627000000772e+02 6.825823364999996556e+02 2.201196747000000187e+02 4.926990052000001015e+02 7.844527542699997866e+02 3.241761779999999362e+02 6.020913086000005023e+02 8.973434860699999263e+02 4.083399963499998648e+02 6.976763305999998011e+02 2.314586639499999592e+02 5.253078003000000535e+02 8.044820930699997916e+02 3.257559966999999688e+02 6.200657959000000119e+02 1.556873169000000416e+02 4.487090149000000565e+02 7.291288451999998870e+02 2.553933334500000001e+02 5.218688354500000059e+02 8.086700241700000333e+02 3.442439880499998708e+02 6.206521606500000416e+02 1.594610061999999289e+02 4.322103271999999379e+02 7.278178406000001814e+02 2.714256591999999273e+02 5.605796813999997994e+02 8.471939651700004106e+02
5.500000000000000000e+00 7.652092015700004595e+02 2.858753509999999096e+02 5.703880005000000892e+02 1.013551635499999861e+02 3.999826659999998810e+02 6.822726746000003004e+02 2.207134933999999475e+02 4.924151764000002913e+02 7.841422321700001703e+02 3.244939881000000241e+02 6.017848206499998014e+02 8.979203217200001745e+02 4.084986877999999706e+02 6.970486449999998513e+02 2.317871475499998724e+02 5.256450196000000687e+02 8.038841392699996504e+02 3.260659942999998293e+02 6.206933288499999435e+02 1.559329834000000119e+02 4.483593292499999734e+02 7.284909668000000238e+02 2.557624969999999394e+02 5.221893310999998903e+02 8.092375767200001064e+02 3.445424957499999437e+02 6.213193359499996404e+02 1.588410034000000906e+02 4.319340057499998693e+02 7.272070312999994712e+02 2.707296753000000535e+02 5.607426758000001428e+02 8.477129013700000542e+02
6.500000000000000000e+00 7.658374638700006471e+02 2.865145110999999361e+02 5.709253539999999703e+02 1.016864929000000188e+02 3.996396485000000212e+02 6.828056641000002855e+02 2.212543335000000297e+02 4.929503174000001309e+02 7.846418239699996775e+02 3.242203368999998929e+02 6.020839844500001163e+02 8.976163208699999814e+02 4.085383300999999392e+02 6.964178161499999078e+02 2.320193175999997948e+02 5.253103026999997383e+02 8.034911949699999241e+02 3.254179992999997921e+02 6.211950072999998156e+02 1.556016540999999052e+02 4.488566896000002089e+02 7.278324890500002766e+02 2.550526580999999169e+02 5.215443114999998215e+02 8.095676242699996692e+02 3.442116698999998334e+02 6.209663695999997799e+02 1.581946792999999616e+02 4.325623474499998338e+02 7.266046447999997326e+02 2.700663299500001813e+02 5.607786560499998814e+02 8.473771011700000599e+02
7.500000000000000000e+00 7.663543398700003308e+02 2.866669922000000952e+02 5.706808166499999970e+02 1.018193360000000212e+02 3.993183441499995752e+02 6.825735168500000327e+02 2.209985046499998589e+02 4.927488301666665507e+02 7.844111473200000546e+02 3.239093475500001205e+02 6.014306641000002855e+02 8.973328201699996498e+02 4.080583344000001489e+02 6.965703125000000000e+02 2.324344864500001222e+02 5.250029907500002082e+02 8.028681518700000197e+02 3.251223449999999957e+02 6.205296936500003540e+02 1.551953277999998591e+02 4.482213287499998842e+02 7.280203246999990370e+02 2.547145004500000596e+02 5.212554932000002736e+02 8.089512054700007866e+02 3.439388580499999080e+02 6.206438293500000327e+02 1.583679961999998795e+02 4.330893555000002380e+02 7.260053100999994058e+02 2.694686889999998129e+02 5.603149718999998186e+02 8.470390655699993658e+02
8.500000000000000000e+00 7.657793247700001302e+02 2.870570221499999661e+02 5.709096680000002380e+02 1.018650055000000521e+02 3.998209839000001011e+02 6.828053283499993995e+02 2.216786575500000254e+02 4.929138335999996343e+02 7.846669981200002439e+02 3.245504913499999020e+02 6.009940186000003450e+02 8.978499786699994729e+02 4.085559997999998814e+02 6.965958251999991262e+02 2.326174926999999570e+02 5.256114807499998278e+02 8.022515060700006870e+02 3.257538300000001072e+02 6.199476930000000721e+02 1.546038436999999703e+02 4.476416626000000178e+02 7.285264892499999405e+02 2.560299873499999421e+02 5.217366332999999941e+02 8.085331909699998505e+02 3.444460448999998334e+02 6.220187530749999496e+02 1.584154815999999073e+02 4.324873352500003421e+02 7.255963135000001785e+02 2.691411742999998751e+02 5.608496703999999227e+02 8.475810424699993746e+02
9.500000000000000000e+00 7.652626564199999848e+02 2.876635436999999911e+02 5.702853393999994296e+02 1.011864395000000059e+02 3.993756714000001011e+02 6.821413573999998334e+02 2.220426787999999760e+02 4.924180145499999526e+02 7.840635721200005719e+02 3.251434784500002024e+02 6.007770080999998754e+02 8.971848099199996796e+02 4.081103516000002855e+02 6.960781555499997921e+02 2.320475006500000745e+02 5.261516723999993701e+02 8.019783527199997479e+02 3.264163361000000805e+02 6.197211609500000122e+02 1.541411743999999544e+02 4.472243347000003268e+02 7.291213379000000714e+02 2.579606730333331939e+02 5.213436278999997739e+02 8.083434440699993502e+02 3.439540099999994709e+02 6.235361633499996969e+02 1.578863067500001307e+02 4.320124969499997860e+02 7.257356567666665796e+02 2.697593537000000197e+02 5.604043579000008322e+02 8.473523742699999275e+02
1.050000000000000000e+01 7.657979371700002957e+02 2.878578491500002201e+02 5.698666381999992154e+02 1.005390968499999644e+02 3.999100037000002885e+02 6.815335083500003748e+02 2.226326675499999510e+02 4.929826966000000539e+02 7.846073619700000563e+02 3.256909789999999703e+02 6.010623474000003625e+02 8.965269958699991548e+02 4.086746826499997951e+02 6.965839844000001904e+02 2.325673371000002589e+02 5.257793579000008322e+02 8.021801807699994242e+02 3.269433594000001904e+02 6.201339721999993344e+02 1.546589966000001368e+02 4.477193450999998277e+02 7.293658447500001785e+02 2.590973815999996077e+02 5.219403381500001160e+02 8.085584213700003602e+02 3.445246734999996079e+02 6.239903563999996550e+02 1.584283295000000180e+02 4.325860290999999052e+02 7.268523559999994177e+02 2.702693482000004224e+02 5.609035034500002439e+02 8.475482323199994426e+02
