# r	p	err_p
2.527973141636736365e+00 1.324700191474352529e-01 1.161953621880858298e-03
3.580374568948612612e+00 2.119051231477266928e-01 1.766694615691401368e-03
4.381365262051171605e+00 2.402177222898903841e-01 8.901500297201776334e-04
5.049288552713457889e+00 2.646033240856219271e-01 1.260214135954446221e-03
5.654817615274851050e+00 2.962617776983377249e-01 8.862668194683139813e-04
6.171555470072429550e+00 2.929426910623024738e-01 1.550870197318238337e-03
6.697462433302414198e+00 3.336378864017054968e-01 6.145512525443905293e-04
7.150238441498681929e+00 3.746771542615637274e-01 1.819092335831995044e-03
7.576911673435858141e+00 3.576576122562112325e-01 6.966779573726909281e-04
8.002797488811502546e+00 3.679893447270904949e-01 8.665729387607515582e-04
8.381235758000601166e+00 3.514655062076026959e-01 8.635588389317630899e-04
8.729764720701419733e+00 3.505955986270947178e-01 9.171637797944033393e-04
9.111110904734079696e+00 3.640531750821430768e-01 4.899225742214488762e-04
9.831375290603505235e+00 3.763948129276042942e-01 5.673575834663268985e-04
1.039271781277662221e+01 3.501114119627573573e-01 5.638966351169706626e-04
1.098696779551344171e+01 3.632842505258871979e-01 3.944879902017547988e-04
1.159277165881906591e+01 3.452999727425676291e-01 5.253175547238168744e-04
1.211726409917785574e+01 3.487753602998910907e-01 5.442159900474818424e-04
1.263602242602869730e+01 3.348553024203097528e-01 4.332450761545247604e-04
1.323287552225243147e+01 3.361820453705496314e-01 3.232037465188299227e-04
1.407139823066171935e+01 3.317561890400718139e-01 4.365276930952702804e-04
1.468504468765997117e+01 3.239008916655383707e-01 3.113288559279974083e-04
1.535467057611664465e+01 3.198467717156731616e-01 3.312973946448081347e-04
1.581681116729863668e+01 3.236593888757520743e-01 5.621940501596357949e-04
1.643457159202934292e+01 3.219473050688778648e-01 2.838645769704897684e-04
1.694490159227715509e+01 3.195225689185095530e-01 3.825597996511754975e-04
1.733525421405363787e+01 3.244245758683786396e-01 4.321064169383719835e-04
1.770999884603740071e+01 3.242051524982129673e-01 3.565566471454308909e-04
1.823628289818080717e+01 3.243645007543957681e-01 3.208382583518515157e-04
1.872048567680835163e+01 3.255904480696303338e-01 3.281605689732471271e-04
1.922797161760841433e+01 3.320554412819236023e-01 2.875817822257564684e-04
1.969316608572814431e+01 3.303966645050602779e-01 3.410644511086034607e-04
2.008398797461234864e+01 3.316357011457538584e-01 3.429584117059156483e-04
2.079060463317479091e+01 3.357972307655586186e-01 2.041754140521373191e-04
2.156746431403138331e+01 3.381722925383481848e-01 2.624623307424152081e-04
2.203855874051940589e+01 3.376832514938176710e-01 2.647846675648958905e-04
2.280112082718985889e+01 3.394660848542699338e-01 2.049313807615643342e-04
2.330153405404614730e+01 3.377774044457754754e-01 3.289245041235179111e-04
2.359278136721314567e+01 3.393076925954606748e-01 3.326061354463571399e-04
2.414308946411794210e+01 3.392629120738371862e-01 1.958497458413538210e-04
2.501602240325095394e+01 3.370828501863884497e-01 1.875342781593329665e-04
2.569905170465728972e+01 3.368842322296027869e-01 2.006927111384786252e-04
2.627120786263175489e+01 3.361254887063330199e-01 2.502762086638710809e-04
2.665893101500396867e+01 3.329276260781268149e-01 3.204654178708538884e-04
2.704883814893087290e+01 3.341883488560005167e-01 2.189153935412905931e-04
2.743240154335029146e+01 3.326861696817456915e-01 2.380200745119084177e-04
2.804335539145704814e+01 3.318029872429391625e-01 1.815798467408237689e-04
2.851742922310971551e+01 3.313929113889251821e-01 3.201953790383838027e-04
2.911327743468245544e+01 3.304445758369231601e-01 1.549998936111564914e-04
2.976830872824442409e+01 3.300537933738996732e-01 1.979551556623093342e-04
3.051811553176317560e+01 3.305393460928476856e-01 1.543863113548225212e-04
3.121505008567589101e+01 3.301082744552750192e-01 1.874717899749419692e-04
3.169705014740658910e+01 3.309599175946045246e-01 1.934019841748072161e-04
3.224873112893659055e+01 3.311113665095966052e-01 1.798834578578124399e-04
3.293649060676748519e+01 3.324130569651822520e-01 1.495675124333335315e-04
3.357276936867579309e+01 3.333916356460339681e-01 1.798380753634118900e-04
3.402692890854932273e+01 3.332838394298302531e-01 1.952199766229592364e-04
3.458757600359918172e+01 3.346081311017228832e-01 1.550585213544839630e-04
3.521542712179644496e+01 3.360842908003726093e-01 1.690544541386195302e-04
3.585896269881927623e+01 3.360014904110401601e-01 1.354329901818318463e-04
3.640624477705275552e+01 3.363643114830348058e-01 2.153827371532540116e-04
3.684721845700813248e+01 3.372237624596485239e-01 1.684572497844800498e-04
3.729232573026897057e+01 3.378424609040911464e-01 1.831818771738077717e-04
3.777853176274830105e+01 3.371621313449879587e-01 1.582357298851458989e-04
3.823197785145928407e+01 3.376477510509020563e-01 1.662159666384056518e-04
3.876852606824422054e+01 3.369118421342218173e-01 1.584328885940914191e-04
3.947074495791900262e+01 3.374220599543916732e-01 1.206927595501877762e-04
