# r	p	err_p
2.527973141636736365e+00 1.324700191474352529e-01 0.000000000000000000e+00
3.580374568948612612e+00 2.119051231477266928e-01 0.000000000000000000e+00
4.381365262051171605e+00 2.402177222898903841e-01 0.000000000000000000e+00
5.049288552713457889e+00 2.646033240856219271e-01 0.000000000000000000e+00
5.654817615274851050e+00 2.962617776983377249e-01 0.000000000000000000e+00
6.171555470072429550e+00 2.929426910623024738e-01 0.000000000000000000e+00
6.697462433302414198e+00 3.336378864017054968e-01 0.000000000000000000e+00
7.150238441498681929e+00 3.746771542615637274e-01 0.000000000000000000e+00
7.576911673435858141e+00 3.576576122562112325e-01 0.000000000000000000e+00
8.002797488811502546e+00 3.679893447270904949e-01 0.000000000000000000e+00
8.381235758000601166e+00 3.514655062076026959e-01 0.000000000000000000e+00
8.729764720701419733e+00 3.505955986270947178e-01 0.000000000000000000e+00
9.111110904734079696e+00 3.640531750821430768e-01 0.000000000000000000e+00
9.831375290603505235e+00 3.763948129276042942e-01 0.000000000000000000e+00
1.039271781277662221e+01 3.501114119627573573e-01 0.000000000000000000e+00
1.098696779551344171e+01 3.632842505258871979e-01 0.000000000000000000e+00
1.159277165881906591e+01 3.452999727425676291e-01 0.000000000000000000e+00
1.211726409917785574e+01 3.487753602998910907e-01 0.000000000000000000e+00
1.263602242602869730e+01 3.348553024203097528e-01 0.000000000000000000e+00
1.323287552225243147e+01 3.361820453705496314e-01 0.000000000000000000e+00
1.407139823066171935e+01 3.317561890400718139e-01 0.000000000000000000e+00
1.468504468765997117e+01 3.239008916655383707e-01 0.000000000000000000e+00
1.535467057611664465e+01 3.198467717156731616e-01 0.000000000000000000e+00
1.581681116729863668e+01 3.236593888757520743e-01 0.000000000000000000e+00
1.643457159202934292e+01 3.219473050688778648e-01 0.000000000000000000e+00
1.694490159227715509e+01 3.195225689185095530e-01 0.000000000000000000e+00
1.733525421405363787e+01 3.244245758683786396e-01 0.000000000000000000e+00
1.770999884603740071e+01 3.242051524982129673e-01 0.000000000000000000e+00
1.823628289818080717e+01 3.243645007543957681e-01 0.000000000000000000e+00
1.872048567680835163e+01 3.255904480696303338e-01 0.000000000000000000e+00
1.922797161760841433e+01 3.320554412819236023e-01 0.000000000000000000e+00
1.969316608572814431e+01 3.303966645050602779e-01 0.000000000000000000e+00
2.008398797461234864e+01 3.316357011457538584e-01 0.000000000000000000e+00
2.079060463317479091e+01 3.357972307655586186e-01 0.000000000000000000e+00
2.156746431403138331e+01 3.381722925383481848e-01 0.000000000000000000e+00
2.203855874051940589e+01 3.376832514938176710e-01 0.000000000000000000e+00
2.280112082718985889e+01 3.394660848542699338e-01 0.000000000000000000e+00
2.330153405404614730e+01 3.377774044457754754e-01 0.000000000000000000e+00
2.359278136721314567e+01 3.393076925954606748e-01 0.000000000000000000e+00
2.414308946411794210e+01 3.392629120738371862e-01 0.000000000000000000e+00
2.501602240325095394e+01 3.370828501863884497e-01 0.000000000000000000e+00
2.569905170465728972e+01 3.368842322296027869e-01 0.000000000000000000e+00
2.627120786263175489e+01 3.361254887063330199e-01 0.000000000000000000e+00
2.665893101500396867e+01 3.329276260781268149e-01 0.000000000000000000e+00
2.704883814893087290e+01 3.341883488560005167e-01 0.000000000000000000e+00
2.743240154335029146e+01 3.326861696817456915e-01 0.000000000000000000e+00
2.804335539145704814e+01 3.318029872429391625e-01 0.000000000000000000e+00
2.851742922310971551e+01 3.313929113889251821e-01 0.000000000000000000e+00
2.911327743468245544e+01 3.304445758369231601e-01 0.000000000000000000e+00
2.976830872824442409e+01 3.300537933738996732e-01 0.000000000000000000e+00
3.051811553176317560e+01 3.305393460928476856e-01 0.000000000000000000e+00
3.121505008567589101e+01 3.301082744552750192e-01 0.000000000000000000e+00
3.169705014740658910e+01 3.309599175946045246e-01 0.000000000000000000e+00
3.224873112893659055e+01 3.311113665095966052e-01 0.000000000000000000e+00
3.293649060676748519e+01 3.324130569651822520e-01 0.000000000000000000e+00
3.357276936867579309e+01 3.333916356460339681e-01 0.000000000000000000e+00
3.402692890854932273e+01 3.332838394298302531e-01 0.000000000000000000e+00
3.458757600359918172e+01 3.346081311017228832e-01 0.000000000000000000e+00
3.521542712179644496e+01 3.360842908003726093e-01 0.000000000000000000e+00
3.585896269881927623e+01 3.360014904110401601e-01 0.000000000000000000e+00
3.640624477705275552e+01 3.363643114830348058e-01 0.000000000000000000e+00
3.684721845700813248e+01 3.372237624596485239e-01 0.000000000000000000e+00
3.729232573026897057e+01 3.378424609040911464e-01 0.000000000000000000e+00
3.777853176274830105e+01 3.371621313449879587e-01 0.000000000000000000e+00
3.823197785145928407e+01 3.376477510509020563e-01 0.000000000000000000e+00
3.876852606824422054e+01 3.369118421342218173e-01 0.000000000000000000e+00
3.947074495791900262e+01 3.374220599543916732e-01 0.000000000000000000e+00
