# r	vx_0	vx_1	vx_2	vx_3	vx_4	vx_5	vx_6	vx_7	
3.803013922029999350e+01 8.148190000065369532e-02 -7.415770000079646707e-02 -1.196289999643340707e-02 -1.419065000300179236e-02 1.684570000361418352e-02 -2.252199999929871410e-02 6.500249997770879418e-03 1.300049999917973764e-02
3.903013922029999350e+01 8.548278499984007794e-01 -9.768371500031207688e-01 -1.150514999608276412e-02 1.238098499998159241e-01 1.202389999525621533e-02 -1.031489999877521768e-02 -1.418457499967189506e-01 1.528320500001427718e-01
4.003013922029999350e+01 2.801510000426787883e-02 -1.095336899998073932e+00 -1.666260000638430938e-02 1.075683600000047591e+00 2.990700006193947047e-03 3.661999944597482681e-04 -1.082031199999619275e+00 1.081359800002246629e+00
4.103013922029999350e+01 2.383419999750913121e-02 -1.305297849998169113e+00 -1.904300000023795292e-02 9.033210000052349642e-02 2.532949994929367676e-03 4.638650003471411765e-03 -9.713749999718856998e-02 9.112554999956046231e-02
4.203013922029999350e+01 3.320309999980963767e-02 -1.568664550002722535e+00 -7.354699999268632382e-03 -8.331249999173451215e-03 1.217639999958919361e-02 -3.326350000861566514e-03 -4.028349998407065868e-03 -2.502399998775217682e-03
4.303013922029999350e+01 8.331249995535472408e-03 -4.543456999999762047e-01 1.348880000296048820e-02 -2.084349999859114178e-02 1.055909999558934942e-02 4.150350003328640014e-03 -2.117915000053471886e-02 5.645749999530380592e-03
4.403013922029999350e+01 1.965329999802634120e-02 -2.899169999727746472e-02 5.981399997835978866e-03 2.990699998917989433e-03 -7.324199999857228249e-03 4.028299998026341200e-03 -5.370999999286141247e-03 -5.676299995684530586e-03
4.503013922029999350e+01 1.150509999934001826e-02 -1.968380000107572414e-02 1.202390000253217295e-02 -4.852250000112690032e-03 -6.714500013913493603e-04 -1.046750000023166649e-02 -6.530799997563008219e-03 7.202199998573632911e-03
4.603013922029999350e+01 3.217162999972060788e-01 -3.335570999988703988e-01 1.889035000203875825e-02 2.624549997563008219e-03 -9.826649999013170600e-03 -1.632695000080275349e-02 7.476800001313677058e-03 -3.479000002698739991e-03
4.703013922029999350e+01 6.048583499978121836e-01 -6.206664499986800365e-01 2.966300000116461888e-02 2.891541000026336405e-01 -3.096619000025384594e-01 -1.031489999877521768e-02 5.645749999530380592e-03 -1.159700001153396443e-03
4.803013922029999350e+01 3.153381499978422653e-01 -3.424988000006123912e-01 3.317260000039823353e-02 3.028259499988052994e-01 -3.209839500013913494e-01 -3.130187999995541759e-01 2.990113000014389399e-01 -1.731872499985911418e-01
4.903013922029998639e+01 -1.995850000093923882e-02 -3.723199995874892920e-03 1.672369999869260937e-02 -1.568609999958425760e-02 5.981499998597428203e-03 -1.443664500002341811e+00 1.430358800003887154e+00 -2.329304666660618750e-01
5.003013922029998639e+01 -1.065059999746154062e-02 -9.857250002824002877e-03 4.364050004369346425e-03 -4.699700002674944699e-03 8.697500001289881766e-03 -1.122161899998900481e+00 1.101623599999584258e+00 1.620479999837698415e-02
5.103013922029998639e+01 2.331539999431697652e-02 -3.002929999638581648e-02 6.099999882280826569e-05 1.263430000108201057e-02 1.037599999108351767e-03 -2.337650000117719173e-02 1.464850000047590584e-02 -4.638699996576178819e-03
5.203013922029998639e+01 2.795409999816911295e-02 -3.930660000332864001e-02 -1.037599999108351767e-03 1.934810000238940120e-02 -2.685500003281049430e-03 -2.795409999816911295e-02 1.763909999863244593e-02 -7.690399994316976517e-03
5.303013922029998639e+01 1.157196000000112690e+00 -2.383424999788985588e-02 -1.151519700000790181e+00 1.158996499998465879e+00 -3.326400001242291182e-03 -1.167175299997325055e+00 1.151153599999815924e+00 3.509499998472165316e-03
5.403013922029998639e+01 1.299316450000333134e+00 -1.666259999910835177e-02 -1.279174849998526042e+00 1.282226549996266840e+00 -8.435363499993400183e-01 -4.503173999983118847e-01 4.439697499983594753e-01 8.485411999972711783e-01
5.503013922029998639e+01 1.411437999995541759e-01 -1.834109999981592409e-02 -9.338379000037093647e-01 9.343567500036442652e-01 -1.333313500035728794e-01 -8.151855999967665412e-01 8.201905999958398752e-01 1.374816000025020912e-01
5.603013922029998639e+01 -7.690499995078425854e-03 -8.605900002294220030e-03 -9.866944000023067929e-01 9.803467000019736588e-01 2.099610000004759058e-02 -1.015685999998822808e+00 1.014343199996801559e+00 2.014199999393895268e-03
5.703013922029998639e+01 -1.861549997556721792e-03 -9.979250004107598215e-03 -8.865051499997207429e-01 8.821716500024194829e-01 9.643500001402571797e-03 -9.214782499984721653e-01 9.241637999984959606e-01 -2.502400002413196489e-03
5.803013922029998639e+01 -2.319350001926068217e-03 -1.119995000044582412e-02 2.435305000108201057e-02 -2.301024999906076118e-02 -2.691650500019022729e-01 1.495350003096973523e-03 6.988499997532926500e-03 -1.007049999316222966e-03
5.903013922029998639e+01 3.233337000019673724e-01 -4.449460000614635646e-02 4.916385000251466408e-02 -1.931764999972074293e-02 -3.311767500017595012e-01 -3.013305999993463047e-01 3.136597000011533964e-01 -3.106689499982167035e-01
6.003013922029998639e+01 1.263977049999084556e+00 -4.498289999901317060e-02 4.833979999966686592e-02 -2.331540000159293413e-02 6.347700000333134085e-03 -1.256347699996695155e+00 1.253662099999928614e+00 -1.257659850001800805e+00
6.103013922029998639e+01 1.888793950001854682e+00 -4.599000000234809704e-02 3.884889999972074293e-02 -1.882934999593999237e-02 6.317149996903026477e-03 -1.869171149999601766e+00 1.858520499998121522e+00 -9.313049500015040394e-01
6.203013922029998639e+01 9.614868500029842835e-01 -2.502435000133118592e-02 2.517690000240691006e-02 -1.733395000337623060e-02 1.602170000478508882e-02 -9.563598500062653329e-01 9.390259500032698270e-01 9.002650000184075907e-03
6.303013922029998639e+01 1.733400000375695527e-02 -1.296999999976833351e-02 1.181029999861493707e-02 -2.566529999967315234e-02 2.716069999951287173e-02 -1.181029999861493707e-02 -6.012000001646811143e-03 5.340600000636186451e-03
6.403013922029998639e+01 6.286600000748876482e-03 2.990799999679438770e-03 6.713000038871541619e-04 -2.062980000482639298e-02 3.063960000145016238e-02 -1.464839999971445650e-02 -8.667000001878477633e-03 -7.565309999699820764e-02
6.503013922029998639e+01 -1.708999996480997652e-03 7.995699997991323471e-03 -1.434329999756300822e-02 6.042499997420236468e-03 7.629400002770125866e-03 -1.062020000244956464e-02 -1.867669999774079770e-02 -9.937134000065270811e-01
6.603013922029998639e+01 1.101680000283522531e-02 -3.356949997396441177e-03 -9.002650003822054714e-03 -1.129150001361267641e-03 8.453400001599220559e-03 -5.798350000986829400e-03 -1.770019999821670353e-02 -1.051636500014865305e-01
6.703013922029998639e+01 8.850149995851097628e-03 3.478999999060761184e-03 -8.544999982404988259e-04 -1.296994999938760884e-02 1.031494999915594235e-02 1.342749998002545908e-03 -1.483154999732505530e-02 1.266480000049341470e-02
6.803013922029998639e+01 2.819824999824049883e-02 -8.697499997651902959e-03 3.509449998091440648e-03 -1.580814999761059880e-02 1.763924999977461994e-02 -4.150450000452110544e-03 -1.467899999988730997e-02 9.338449999631848186e-03
6.903013922029998639e+01 -4.638649999833432958e-03 -3.631599996879231185e-03 2.544860999951197300e-01 -2.569884999975329265e-01 4.791250001289881766e-03 6.683349998638732359e-03 -7.171650002419482917e-03 6.683350002276711166e-03
7.003013922029998639e+01 6.323851999986800365e-01 -6.286620000028051436e-01 1.498106500002904795e-01 -1.584776500021689571e-01 6.199950000009266660e-01 1.464850000047590584e-02 -6.409913000024971552e-01 1.965330000530229881e-02
7.103013922029998639e+01 1.257873449998442084e+00 -1.252807550001307391e+00 2.960199999506585300e-03 -1.016235000133747235e-02 2.894897500045772176e-01 5.706749998353188857e-03 -3.045043499987514224e-01 2.615354999579722062e-02
7.203013922029998639e+01 1.872528100000636186e+00 -1.872680699998454656e+00 -2.990699998917989433e-03 -6.683300001895986497e-03 -2.349900001718197018e-03 -6.713999973726458848e-04 -6.469699997978750616e-03 2.368164999643340707e-02
7.303013922029998639e+01 9.637146000022767112e-01 -9.666443000023718923e-01 -5.676299995684530586e-03 -3.356900000653695315e-03 -1.104740000300807878e-02 8.361799998965580016e-03 -1.165769999352050945e-02 3.002929999638581648e-02
7.403013922029998639e+01 1.782224999988102354e-02 -1.416009999957168475e-02 -9.338449999631848186e-03 6.866449999506585300e-03 -2.053829999567824416e-02 1.016239999808021821e-02 -6.317150000541005284e-03 2.517699999589240178e-02
7.503013922029998639e+01 -5.395510000744252466e-02 -1.367190000382834114e-02 -1.068114998997771181e-02 1.367189998927642591e-02 -1.834104999579722062e-02 8.361800002603558823e-03 -1.220699999976204708e-03 2.420045000326354057e-02
7.603013922029998639e+01 -3.252684899998712353e-01 -1.751710000098682940e-02 -1.580814999761059880e-02 1.434329999756300822e-02 -1.171875000000000000e-02 5.523700005142018199e-03 4.333400000177789479e-03 1.733404999686172232e-02
7.703013922029998639e+01 1.269529999990481883e-02 -2.069089999713469297e-02 -2.099610000732354820e-02 2.838129999872762710e-02 -1.873779999732505530e-02 6.109999958425760269e-05 1.647900004172697663e-03 2.368169999681413174e-02
7.803013922029998639e+01 -3.662099996290635318e-03 -7.690450001973658800e-03 -2.166744999703951180e-02 3.152459999546408653e-02 -8.850049991451669484e-03 -2.151489500029128976e-01 2.000122000026749447e-01 3.179934999207034707e-02
7.903013922029998639e+01 -9.766000002855435014e-04 3.052000101888552308e-04 -2.099610000732354820e-02 2.136230000178329647e-02 -3.295899994554929435e-03 -1.344879200005379971e+00 1.327545200001623016e+00 2.392579999286681414e-02
8.003013922029998639e+01 2.502439999079797417e-02 -9.338299991213716567e-03 -1.702870000735856593e-02 2.001940000627655536e-02 -1.165770000079646707e-02 -1.285675050006830133e+00 1.277374350000172853e+00 9.153999999398365617e-04
8.103013922029998639e+01 1.400755000213393942e-02 -2.807600001688115299e-03 -1.449585000227671117e-02 2.380370000173570588e-02 -1.632689999678405002e-02 -1.319885500051896088e-01 1.294860999987577088e-01 -1.007049992040265352e-03
8.203013922029998639e+01 1.483159999770577997e-02 -1.666265000676503405e-02 -7.842999992135446519e-03 2.264409999770577997e-02 -1.580815000488655642e-02 -2.502449999155942351e-03 9.979250004107598215e-03 -8.636499995191115886e-03
8.303013922029998639e+01 1.696780000929720700e-02 -9.643600002164021134e-03 -5.371000006562098861e-03 1.702880000812001526e-02 -1.971440001216251403e-02 3.608703000063542277e-01 -3.515318999998271465e-01 -9.643600002164021134e-03
8.403013922029998639e+01 2.084349999495316297e-02 -1.184084999113110825e-02 1.617449997866060585e-03 2.044699991529341787e-03 -3.845199993520509452e-03 1.575317499955417588e-01 -1.551818999942042865e-01 -1.181034999899566174e-02
8.503013922029998639e+01 1.971429999684914947e-02 -1.470949999929871410e-02 6.652900003246031702e-03 -4.638700003852136433e-03 6.714000046486034989e-04 7.995599997229874134e-03 -8.667000001878477633e-03 1.342799994745291770e-03
8.603013922029998639e+01 1.333615000476129353e-02 -9.826650006289128214e-03 2.838100001099519432e-03 -5.523649997485335916e-03 2.014149999013170600e-03 6.317150000541005284e-03 -1.132199999847216532e-02 3.967299999203532934e-03
8.703013922029998639e+01 1.135250000515952706e-02 3.662099989014677703e-03 -5.309999993187375367e-03 -5.371099992771632969e-03 7.018999996944330633e-03 -8.972199997515417635e-03 -8.361800006241537631e-03 1.068120000127237290e-02
8.803013922029998639e+01 2.099610000732354820e-02 3.967299999203532934e-03 -6.652800002484582365e-03 -7.324299993342719972e-03 1.300049999554175884e-02 -1.135250000515952706e-02 -8.972199997515417635e-03 8.972199997515417635e-03
8.903013922029998639e+01 2.270514999690931290e-02 -3.662500021164305508e-04 -2.960199999506585300e-03 -3.997799998614937067e-03 -5.187950002436991781e-03 1.312250002229120582e-03 -6.133999995654448867e-03 3.997699997853487730e-03
9.003013922029998639e+01 1.568600001337472349e-02 -1.000970001041423529e-02 1.202390000980813056e-02 -3.662100003566592932e-03 -2.203370000643189996e-02 1.232910000544507056e-02 1.342799994745291770e-03 4.028299998026341200e-03
9.103013922029998639e+01 2.188110499919275753e-01 -2.047729999321745709e-02 1.663204999931622297e-02 -3.689880000019911677e-01 3.485107500018784776e-01 -3.641663000016706064e-01 3.803100499935681000e-01 -3.786315499964985065e-01
9.203013922029998639e+01 1.346893349997117184e+00 -1.837159998831339180e-02 1.733399998920504004e-02 -1.477355999988503754e+00 1.462036199998692609e+00 -1.465026900012162514e+00 1.471679700000095181e+00 -1.473632900000666268e+00
9.303013922029998639e+01 1.279693649994442239e+00 -1.135259999136906117e-02 1.635739998891949654e-02 -1.266021699993871152e+00 1.241302499998710118e+00 -1.259643499994126614e+00 1.268676699990464840e+00 -1.266510049994394649e+00
9.403013922029998639e+01 1.488342499942518771e-01 -8.697500001289881766e-03 1.437374999659368768e-02 -1.341858000014326535e-01 1.093140000084531493e-01 -1.293335000009392388e-01 1.338195499920402654e-01 -1.334533499975805171e-01
9.503013922029998639e+01 1.568609999958425760e-02 -1.251224999577971175e-02 2.102659999218303710e-02 -1.336664998962078243e-02 -9.460449997277464718e-03 -3.387500000826548785e-03 5.676299995684530586e-03 -3.326450001623015851e-03
9.603013922029998639e+01 1.538089998939540237e-02 -9.704600000986829400e-03 1.770019999821670353e-02 -1.068110000051092356e-02 -7.629399988218210638e-03 -7.690500002354383469e-03 3.662100003566592932e-03 -2.990700013469904661e-03
9.703013922029998639e+01 4.333500008215196431e-03 4.333499993663281202e-03 1.263430000108201057e-02 -1.898190000792965293e-02 -3.051999956369400024e-04 -5.371099992771632969e-03 6.713999900966882706e-04 -3.662099989014677703e-03
9.803013922029997218e+01 8.514399996784050018e-03 -6.866399991849903017e-03 8.361799991689622402e-03 -1.266480000049341470e-02 1.159650004410650581e-03 -7.275957614183425903e-12 -5.340549992979504168e-03 -7.324250000237952918e-03
9.903013922029997218e+01 9.979249996831640601e-03 2.319350001926068217e-03 4.669199995987582952e-03 -2.114869999786606058e-02 7.659950002562254667e-03 -7.019049997325055301e-03 9.704599993710871786e-03 -7.171650002419482917e-03
1.000301392202999722e+02 2.398679999896558002e-02 -9.674050001194700599e-03 2.349849994061514735e-03 -1.651004999439464882e-02 6.164549995446577668e-03 -2.365114999702200294e-02 2.117924999765818939e-02 -7.873599999584257603e-03
1.010301392202999722e+02 1.367190000019036233e-02 -1.403810000920202583e-02 3.051799998502247036e-03 -3.723199988598935306e-03 8.667000001878477633e-03 -2.996830000483896583e-02 2.319399995030835271e-03 4.333500008215196431e-03
1.020301392202999722e+02 1.113895000162301585e-02 -8.819600006972905248e-03 4.180950003501493484e-03 -7.690499995078425854e-03 1.284794999810401350e-02 -2.084349999495316297e-02 -6.683400002657435834e-03 8.178749994840472937e-03
1.030301392202999722e+02 2.233890000206883997e-02 -1.599119999445974827e-02 3.103637000021990389e-01 -3.093872000026749447e-01 2.380399993853643537e-03 -3.723199988598935306e-03 -1.495360000990331173e-02 4.333500008215196431e-03
1.040301392202999722e+02 2.196654999934253283e-01 -2.183532999915769324e-01 1.953429999994114041e-01 4.028399998787790537e-03 -5.004899998311884701e-03 -1.995239500029128976e-01 1.828613500038045458e-01 -1.930237000051420182e-01
1.050301392202999722e+02 1.543273499919450842e-01 -1.576843500006361865e-01 1.423645500035490841e-01 -5.828850000398233533e-03 4.974349998519755900e-03 -1.538391499925637618e-01 1.440429999929619953e-01 -1.413574000034714118e-01
1.060301392202999722e+02 5.828850000398233533e-03 -3.662150003947317600e-03 -1.034544999856734648e-02 -7.171599994762800634e-03 1.300049999554175884e-02 -1.531984999746782705e-02 1.333619999786606058e-02 -8.667000001878477633e-03
1.070301392202999722e+02 8.315124999935505912e-01 -8.256531499937409535e-01 -1.217644999996991828e-02 -6.595869999966907926e-02 7.377119999966907926e-02 -8.306890000187650003e-02 8.193970000377248653e-02 -7.618199999706121162e-02
1.080301392202999722e+02 1.232635500004107598e+00 -1.990783649998775218e+00 7.584533499903045595e-01 -7.712402499964809977e-01 7.735595500053022988e-01 -7.720946999979787506e-01 7.654418999954941683e-01 -7.667846499971346930e-01
1.090301392202999722e+02 6.173095999984070659e-01 -8.615417999972123653e-01 2.565613000042503700e-01 -4.198913500003982335e-01 4.163817999942693859e-01 -2.115580166622521574e-01 2.084147166655156980e-01 -2.907308166613802314e-01
1.100301392202999722e+02 -1.614990499947452918e-01 1.794433500035665929e-01 -4.272400008630938828e-03 -2.250366499938536435e-01 2.200317499955417588e-01 2.990699998917989433e-03 -1.300049999554175884e-02 3.051999956369400024e-04
1.110301392202999722e+02 9.348145499970996752e-01 -9.270019999967189506e-01 -4.577500003506429493e-04 3.783467166673517568e-01 -3.800251666640406256e-01 1.364135000039823353e-02 -2.896120000514201820e-02 4.791200000909157097e-03
1.120301392202999722e+02 1.257629400010046083e+00 -1.257995600004505832e+00 2.014099998632445931e-03 -9.338299991213716567e-03 7.995599997229874134e-03 1.068110000051092356e-02 -2.398680000624153763e-02 9.766000002855435014e-04
1.130301392202999722e+02 3.496398499992210418e-01 -3.489684500018483959e-01 -1.830999972298741341e-04 -3.967299999203532934e-03 -3.540049998264294118e-03 1.101685000321594998e-02 -1.583865000429796055e-02 7.507299997087102383e-03
1.140301392202999722e+02 -8.361800006241537631e-03 5.004799997550435364e-03 1.342800009297206998e-03 -2.319300008821301162e-03 -1.165770000079646707e-02 1.898190000792965293e-02 -1.763919999939389527e-02 2.624499989906325936e-03
1.150301392202999722e+02 -3.662100003566592932e-03 -4.180900003120768815e-03 3.295900001830887049e-03 -5.645750003168359399e-03 -3.448499992373399436e-03 1.196284999605268240e-02 -7.324249992961995304e-03 -1.016230000823270530e-02
1.160301392202999722e+02 -4.364000000350642949e-03 5.187999995541758835e-04 4.486099998757708818e-03 -6.164549995446577668e-03 -8.483850004267878830e-03 1.080315000581322238e-02 4.968265000206883997e-02 -6.396485000732354820e-02
1.170301392202999722e+02 -1.400755000213393942e-02 1.531372499957797118e-01 -1.458129999955417588e-01 -1.342800002021249384e-03 -3.692649996082764119e-03 2.227800003311131150e-03 3.359863299949665816e-01 -3.386718799986283557e-01
1.180301392202999722e+02 -1.727290000417269766e-02 8.314819000006536953e-01 -8.264770000023418106e-01 6.652800002484582365e-03 -8.728000000701285899e-03 -2.258299995446577668e-03 -6.042500011972151697e-03 2.685500003281049430e-03
1.190301392202999722e+02 -6.652900003246031702e-03 6.104000058257952332e-04 1.708999989205040038e-03 5.004899998311884701e-03 -4.699699988123029470e-03 -4.638700003852136433e-03 -1.342800009297206998e-03 -3.662099989014677703e-03
1.200301392202999722e+02 1.096008350003103260e+00 -1.109344549993693363e+00 1.318360000004759058e-02 -8.850050006003584713e-03 3.692600002977997065e-03 -5.706750001991167665e-03 7.690400001592934132e-03 -7.354749999649357051e-03
1.210301392202999722e+02 1.238006599996879231e+00 -1.258666999994602520e+00 2.233890000206883997e-02 -1.516730000730603933e-02 1.733405000413767993e-02 -1.617434999934630468e-02 9.765499999048188329e-04 2.655049996974412352e-03
1.220301392202999722e+02 8.966060000238940120e-02 -1.060181000066222623e-01 1.934820000315085053e-02 -2.099609999277163297e-02 1.995849999366328120e-02 -1.293949999671895057e-02 -6.713800001307390630e-03 8.667000001878477633e-03
1.230301392202999722e+02 -3.391113499965285882e-01 3.300781500001903623e-01 1.202389999525621533e-02 -2.301019999140407890e-02 1.629640000464860350e-02 -9.643600002164021134e-03 1.037599999108351767e-03 1.062010000168811530e-02
1.240301392202999722e+02 8.270300000731367618e-03 -1.123055000061867759e-02 1.065065000148024410e-02 -1.531985000474378467e-02 6.469749998359475285e-03 -6.133999995654448867e-03 3.814650001004338264e-03 1.159700004791375250e-03
