# r	vx_0	vx_1	vx_2	vx_3	vx_4	vx_5	vx_6	vx_7	vx_8	vx_9	vx_10	vx_11	vx_12	vx_13	vx_14	vx_15	vx_16	vx_17	vx_18	vx_19	vx_20	vx_21	vx_22	vx_23	vx_24	vx_25	vx_26	vx_27	vx_28	vx_29	vx_30	vx_31	vx_32	vx_33	vx_34	vx_35	vx_36	vx_37	vx_38	vx_39	vx_40	vx_41	vx_42	vx_43	vx_44	vx_45	vx_46	vx_47	vx_48	vx_49	vx_50	vx_51	vx_52	vx_53	vx_54	vx_55	vx_56	vx_57	vx_58	vx_59	vx_60	vx_61	vx_62	vx_63	vx_64	vx_65	vx_66	vx_67	vx_68	vx_69	vx_70	vx_71	vx_72	vx_73	vx_74	vx_75	vx_76	vx_77	vx_78	vx_79	vx_80	vx_81	vx_82	vx_83	vx_84	vx_85	vx_86	vx_87	vx_88	vx_89	vx_90	vx_91	vx_92	vx_93	vx_94	vx_95	vx_96	vx_97	vx_98	vx_99	
5.000000000000000000e-01 6.832879999979013618e-06 2.496337900000071162e-04 -3.800186100000018784e-04 1.275527900000042849e-04 2.548309300000027870e-04 -2.530334400000014959e-04 2.512664800000038719e-04 -2.485992499999838319e-04 -1.336013750000120104e-04 -4.730499999823223470e-08 2.562133799999969448e-04 1.256347699999992105e-04 -2.485992499999838319e-04 2.479339599999889399e-04 -3.800491300000089466e-04 9.963950000155819879e-07 3.800201449999804034e-04 1.498409999999239558e-06 -2.899170000000594762e-06 -2.472320499999795872e-04 2.476318300000002626e-04 1.766969999994216882e-06 -2.575347899999996804e-04 2.555694599999924484e-04 1.864620000014838353e-06 -2.531646700000237814e-04 2.505981400000109756e-04 1.834110000004329824e-06 -2.516998300000068516e-04 -4.800409999984367672e-06 2.563995299999760179e-04 -2.571350099999960810e-04 -1.245803799999862333e-04 2.569137549999936745e-04 1.230346649999887519e-04 -2.518676700000014625e-04 -3.662099999928614131e-07 1.291336049999927021e-04 -2.568313599999896791e-04 1.261993449999977159e-04 1.602905250000048938e-04 9.040832499999851746e-05 -2.490661600000066691e-04 2.559326100000135023e-04 -2.571990900000173689e-04 -1.400759999989986751e-06 2.539001499999926702e-04 -5.056335499999931558e-04 -4.064940000012029643e-06 1.308486899999934260e-04 3.797164900000098002e-04 2.233890000002247656e-06 -2.523315400000001262e-04 1.045501733333594591e-04 1.443145666666396248e-04 -1.221481250000010829e-04 1.246475150000094358e-04 3.662200000007942585e-07 -2.556976399999939613e-04 -2.603140000007897261e-06 2.554687399999977624e-04 -2.527679399999954181e-04 1.288009650000162697e-04 1.248336749999907729e-04 -2.520019499999989298e-04 -2.697749999998677490e-06 2.560333199999945673e-04 -2.539001399999961254e-04 -2.966310000010707917e-06 2.556671100000130624e-04 -1.034550000008493950e-06 -1.699819999998908317e-06 -2.522674600000072986e-04 2.570983900000101347e-04 -3.363039999999273322e-06 1.565550000009352501e-06 -2.558013900000105298e-04 2.554992699999956833e-04 -2.559661899999810214e-04 1.733399999989160305e-06 1.054351800000006320e-04 -1.070343000000093507e-04 5.633550000004560893e-06 2.497985800000037770e-04 -3.827468899999985556e-04 2.338821400000142480e-04 1.479309099999909444e-04 -2.516998299999954674e-04 1.042694100000062500e-04 1.482330300000057909e-04 -1.165770000011434669e-06 -1.454681400000026902e-04 -1.699830000006841057e-06 1.474670400000149947e-04 -4.043334899999990648e-04 4.036987299999964559e-04 1.101679999987936824e-06 -2.544677699999965724e-04 2.515991200000144024e-04 5.340599999954064931e-07
1.500000000000000000e+00 6.301880000000891972e-06 1.233993574999658579e-04 -2.722000074999755240e-04 1.464324900000178796e-04 1.275253299999803817e-04 -1.255233799999928141e-04 1.235229525000022528e-04 -1.216583224999794732e-04 -8.699950999998691515e-05 1.232909999976072954e-06 1.222656199999960411e-04 8.448410249999369461e-05 -1.216148424999801179e-04 1.217491199999926657e-04 -2.054496800000038060e-04 -6.636962999998558454e-05 2.724357650000001582e-04 -3.222030500000983320e-05 3.181289499998456497e-05 -1.225593549999757625e-04 1.225341774999833423e-04 1.156615000013516592e-06 -1.302246125000237822e-04 1.281173750000107192e-04 -3.031646500000988431e-05 -1.151837149999892129e-04 1.120434590000059022e-04 1.732781999976396035e-06 -1.118429560000095064e-04 -4.118349999976090088e-06 1.156018100000096586e-04 -9.650086000001465727e-05 -7.796630000001414807e-05 9.567667333335521480e-05 7.650960266664696995e-05 -1.113845809999816080e-04 -1.368714999978237723e-06 3.633320999997522637e-05 -7.461598500000264016e-05 3.789977999998654694e-05 1.341730766666842224e-04 -2.272928966665404136e-05 -1.101269519999959747e-04 1.153802479999740146e-04 -1.158471679999820532e-04 -1.300055000001520931e-06 1.129608210000014926e-04 -2.499267560000362058e-04 -1.164825499999778941e-04 1.284179700000322557e-04 2.406866479999734965e-04 6.518560000017714740e-07 -1.142236289999914360e-04 1.306927469999891428e-04 -1.837708000000475277e-05 -7.906677199998739280e-05 8.078613800000197819e-05 1.333816519999913935e-04 -2.490844800000104444e-04 -2.732844999979988513e-06 1.147161849999974896e-04 -1.129660000000001243e-04 3.593292333334829756e-05 7.783935466663934402e-05 -1.113568129999976009e-04 -3.715514999998959031e-06 1.163595560000203451e-04 -1.131262160000005742e-04 -3.649905000020225789e-06 1.153363050000052678e-04 -4.266379999990022069e-07 -5.529779999960737543e-07 -1.132565290000002320e-04 1.171359230000007257e-04 7.871419533328207982e-05 -8.127400733326339930e-05 -1.153588860000581939e-04 1.154656940000222651e-04 -1.150674440000102483e-04 9.185800000182097895e-07 3.325958666667361621e-05 -3.444519166666850485e-05 4.000854999992498168e-06 1.108868359999917215e-04 -2.419171159999905323e-04 1.610860266666577420e-04 8.178934533333404413e-05 -1.147625719999950954e-04 3.373006000000486679e-05 8.038065599998844716e-05 -1.386107999974228771e-06 -7.772909133332177919e-05 -5.788100000472695532e-07 7.900064933335215203e-05 -1.557986460000165699e-04 1.553982559999894956e-04 3.411840000126176076e-07 -1.139913900000010438e-04 1.118441739999980259e-04 9.667960000115271625e-07
2.500000000000000000e+00 6.184394999991127433e-06 -2.099610000004759100e-06 -1.299331699999925081e-04 1.290145900000311393e-04 2.532959999973627515e-06 3.189099999929112755e-07 -1.734925000005205182e-06 2.932740000005651551e-06 -6.799319999981889569e-06 1.733394999973825271e-06 9.994549999987611599e-07 -6.164599999806341823e-07 4.367075000004661249e-06 -3.349310000021432599e-06 3.814649999867470130e-07 -1.290512049999961264e-04 1.278686550000202352e-04 -1.833191499999884546e-05 1.983338000000003473e-05 1.615905000016937260e-06 -2.465815000050497518e-06 1.365660000010393585e-06 -5.284119999987524546e-06 2.301024999997025776e-06 -1.739960500003689904e-05 -3.701779999983045945e-06 1.333620000013979802e-06 5.340599999726691642e-07 -8.331300000008923456e-07 -3.301999999939653033e-06 4.367059999981393052e-06 1.651916999999229939e-05 1.982114999987061398e-06 -1.873321499999747229e-05 -1.898199999982352800e-06 -1.006999999958679831e-07 -5.340599999613004998e-07 2.233889999934035669e-06 -1.766969999994216882e-06 -1.400759999955880546e-06 2.267459999961829363e-06 -2.767949999974916714e-06 2.966310000010707917e-06 2.001949999976204677e-06 -5.334469999979773636e-06 -2.990700000282231285e-07 1.632689999996728114e-06 -1.057983400000011952e-04 -1.481017999999494344e-04 1.476684499999464547e-04 1.143330866666701694e-04 -5.400586666655726457e-06 -1.968390000024555709e-06 1.635739999983343211e-06 4.974399999809974903e-07 -2.633669999954690829e-06 2.401740000004793000e-06 1.087333649999891401e-04 -1.120323149999649149e-04 -2.767950000031760248e-06 2.465820000008989018e-06 -7.659899999907792973e-07 2.398679999964770083e-06 -3.356999995958176705e-08 -2.990700000054857996e-07 -2.499390000014045807e-06 3.701780000017151727e-06 -1.568600000064179796e-06 -3.732299999910537898e-06 2.798459999985425243e-06 7.995599999730984396e-07 -7.324200000539349188e-07 -1.065059999928052951e-06 5.599970000002940240e-06 6.382040333330678500e-05 -6.688741333339294211e-05 -3.366089999963151090e-06 3.131099999973230344e-06 -4.165649999958987176e-06 1.034550000031231279e-06 2.130119999992530300e-06 -1.797480000004725199e-06 3.567499999996925842e-06 -6.683299999963309739e-07 -1.324478100000305914e-04 1.300155600000835036e-04 6.511433333275818208e-06 -6.377153333329487901e-06 -3.060000040022714331e-09 2.401740000004793000e-06 -1.666260000001784691e-06 6.988500000261410127e-07 -2.014200000303389861e-07 8.667000000059488168e-07 -5.465699999967910190e-06 5.401619999975082624e-06 6.988500000261410127e-07 -3.866579999976238864e-06 1.098629999978584186e-06 -3.997799999979179372e-07
3.500000000000000000e+00 6.698599999981525062e-06 -2.197260000048118112e-06 -9.526824499994291013e-05 9.426726500000767966e-05 2.465819999997620566e-06 6.011999999827822125e-07 -1.034540000091510526e-06 2.066030000059981982e-06 -7.165529999929276800e-06 1.965339999946991297e-06 7.354800000257455322e-07 2.655000000231666573e-07 4.000850000011268915e-06 -2.499390000070888918e-06 -3.021199999693635675e-07 -9.424897000001238327e-05 9.331513000006452948e-05 2.401729999928647851e-06 -1.300049999917973698e-06 1.232919999893056166e-06 -1.998900000035064238e-06 1.766959999986283931e-06 -6.802359999915097692e-06 3.302000000007865443e-06 3.366080000068904995e-06 -2.734380000129022075e-06 9.002800001326249899e-07 -1.342800000202259907e-07 3.997799999524431735e-07 -3.399660000013682113e-06 4.000860000019202078e-06 -5.331420000015896292e-06 2.230840000038369888e-06 3.066999999964536876e-06 -1.531980000027033464e-06 -3.997799999751805554e-07 -1.266480000026604189e-06 3.332520000003569383e-06 -1.834099999973659544e-06 -1.931760000047688836e-06 1.699820000044382975e-06 -2.099599999905876621e-06 2.566519999891170278e-06 2.566539999952510838e-06 -4.733279999891237942e-06 -2.014200000303389861e-07 3.355999988343682895e-08 -1.748209566665536840e-04 -7.704671333331134517e-05 1.253356899999744122e-04 1.285675200000696464e-04 1.199339999925541719e-06 -1.568620000011833288e-06 6.011999999827822125e-07 1.199340000130177891e-06 -2.600100000108795766e-06 2.267460000007304021e-06 -5.004799999596798475e-07 -2.499400000033347000e-06 -2.069080000023859749e-06 2.001940000013746595e-06 -5.340400000022782370e-07 1.034540000000561210e-06 7.995599999048863470e-07 -3.357999989930249341e-08 -3.466780000007929788e-06 4.602039999917905978e-06 -1.269519999914337019e-06 -3.164680000008957201e-06 2.264400000058230842e-06 6.713999994190090273e-08 -1.266480000072078847e-06 9.094947017729282815e-17 -1.694946500001606163e-05 -4.634089999944990676e-06 8.010849998754565665e-07 1.994935000011537505e-05 2.932739999960176470e-06 -4.000859999996464326e-06 6.347600000026431672e-07 -1.989898500000890675e-05 -1.516724999964935666e-06 1.034393999996154853e-05 1.383971000002475167e-05 -8.333434999999553728e-05 5.918274499995277772e-05 1.831050000191680619e-07 2.853350000123100427e-07 -6.027200000062293845e-07 3.201295000008030958e-06 -2.082825000024968246e-06 -1.663200000166398263e-07 4.989650000425172372e-07 1.116934999981822424e-06 -4.483024999990448172e-06 3.016655000010359725e-06 9.841950000009091901e-07 -3.268424999987473620e-06 9.170499999868297720e-07 3.356499997835271956e-08
4.500000000000000000e+00 6.582644999980402258e-06 -1.483154999914404431e-06 -2.716065000083745104e-06 1.565550000020721165e-06 2.050779999990481677e-06 7.156399999985296777e-07 -1.164249999965249957e-06 2.114869999968505076e-06 -7.116700000005948693e-06 2.017215000000760346e-06 3.997799999979179372e-07 1.115414999935637711e-06 3.666690000045491724e-06 -2.482604999977411419e-06 6.713999998737562674e-08 -3.450014999930317769e-06 2.116394999939075296e-06 2.000430000043706821e-06 -1.199340000039228575e-06 1.881404999994629207e-06 -1.931760000070426165e-06 8.499149999806831994e-07 -6.150819999902523623e-06 2.700804999994943607e-06 3.231809999942925205e-06 -1.199339999948279048e-06 -2.838149999661254888e-07 -1.678500002526561747e-08 1.184085000022605435e-06 -3.933714999993753466e-06 3.401184999984252333e-06 -4.867560000013781595e-06 2.017215000034866551e-06 2.684024999950906924e-06 -4.516650000255139971e-07 -1.449584999954822723e-06 -3.158550000080140352e-07 3.816220000044268174e-06 -2.116395000030024611e-06 -2.799985000001470120e-06 1.565549999986615172e-06 -9.841850000611884373e-07 1.484675000074275788e-06 2.667239999982484523e-06 -3.683474999979807920e-06 -3.341700000078162949e-07 -1.199339999982385041e-06 -2.465316749999601435e-04 -2.102665000029446560e-06 1.245346050000080017e-04 1.266342199999599075e-04 1.550290000000131866e-06 -1.486204999969231726e-06 -7.324199999857228261e-07 2.215574999991076890e-06 -2.632140000048366438e-06 2.299500000015086680e-06 -2.502450000065437284e-07 -3.881834999947386288e-06 -7.339500000625776073e-07 2.198795000003883742e-06 -1.199339999982385041e-06 1.533509999956095184e-06 -5.035499998484738452e-08 7.507300000156646565e-07 -3.950499999996282072e-06 4.602055000020754615e-06 -3.845250000267697191e-07 -2.149964999989606319e-06 1.298520000000280643e-06 -6.835899999941830496e-07 -1.264954999965084442e-06 3.005999999459163425e-07 -1.495055999998840011e-05 -5.099490000065998463e-06 1.800540000112960104e-06 1.758117499994113996e-05 2.633665000030305111e-06 -3.698729999996430849e-06 1.132204999976238469e-06 -1.911621500000819528e-05 -8.331299999781549108e-07 3.238372999998091300e-05 -1.098327499997822140e-05 -4.133610000008048051e-06 -1.716918499996609209e-05 1.034539999977823670e-06 2.014199999621268935e-07 -1.068120000036287856e-06 2.633670000068377897e-06 -2.166749999923922515e-06 -1.007000000754487667e-07 9.338299999399169270e-07 5.004900001040368783e-07 -3.668210000068938896e-06 2.035520000026736124e-06 7.659900000362540610e-07 -2.801510000062990079e-06 5.340599999954064931e-07 3.357000000505649768e-08
5.500000000000000000e+00 4.864500000053339964e-06 -6.012000000509943052e-07 -3.094479999913346471e-06 2.096560000086355990e-06 2.536009999880661749e-06 -4.363999999668521764e-07 -8.972200000243901912e-07 2.267460000075516431e-06 -4.598389500006305817e-05 4.118347500000254239e-05 -2.014099999996687852e-07 1.300040000046465144e-06 4.464729999926930899e-06 -3.164679999986219448e-06 -1.098629999978584186e-06 -2.767940000035195961e-06 1.666260000092734219e-06 2.365109999846026649e-06 -5.004899998311885077e-07 2.236939999875176108e-06 -2.734379999947123020e-06 9.674099999756436785e-07 -4.476928499998393763e-05 4.169921500006239229e-05 2.600099999835947396e-06 -6.317100000160280703e-07 -5.004899998311885077e-07 1.647899998715729525e-07 8.392400000957422412e-07 -3.439339999931689849e-06 2.301029999921411071e-06 -3.533940000011171093e-06 -7.358601333335172603e-05 7.742207333333226392e-05 -4.699700000173834113e-07 -7.626342333330739893e-05 7.510070333325984690e-05 3.533940000033908422e-06 -2.133179999941603478e-06 -2.136230000110117630e-06 1.303100000109225178e-06 -1.101679999987936824e-06 9.673999998994987404e-07 2.197270000033313522e-06 -3.265379999902506913e-06 1.007099999242200318e-07 -1.232909999953335413e-06 -2.458343600001171780e-04 -6.652799999756097778e-07 1.228332550000231938e-04 1.255981450000035805e-04 1.736450000021250059e-06 -1.470949999998083455e-06 -5.981399999654968354e-07 1.199339999948279048e-06 -1.696779999952013973e-06 2.499390000002676931e-06 -2.716100000043298024e-07 -4.162589999941701164e-06 5.004799999142050838e-07 1.330570000027364494e-06 -1.300050000031660554e-06 2.102660000082323512e-06 -4.669199999625561689e-07 9.338399999023750088e-07 -4.132079999999405469e-06 4.132080000022142374e-06 2.319400000487803604e-07 -3.067019999980402778e-06 2.264399999876332211e-06 -9.979199999861522074e-07 -7.324200000084601550e-07 0.000000000000000000e+00 3.332520000003569383e-06 -3.598029999920982082e-06 1.998909999929310333e-06 -1.602180000008956914e-06 1.464850000047590590e-06 -2.697759999955451558e-06 1.065069999913248362e-06 3.357000002779386631e-08 -7.995700000492433777e-07 3.399660000036419866e-06 -1.763909999999668834e-06 -4.635619999930895506e-06 3.533929999866813956e-06 8.026100000506630639e-07 1.342800000202259907e-07 -1.733400000034634963e-06 2.899170000091544502e-06 -1.800530000036815165e-06 -6.011999999827822125e-07 1.699829999961366399e-06 -5.340600000636186917e-07 -2.569579999999405182e-06 2.005010000084439582e-06 -2.655100000993115954e-07 -1.736449999862088545e-06 1.647999999249805087e-07 -3.662099999928614131e-07
6.500000000000000000e+00 4.706575000011525488e-06 -2.049254999985805675e-06 -2.250670000023547009e-06 3.025050000007922669e-06 4.241485749998900873e-05 -4.113997999999696536e-05 4.109522333332051795e-05 -4.096171083331227918e-05 -5.661621583335545513e-05 5.489273083334183113e-05 -3.058622499997909646e-06 4.291178500003525384e-05 -3.588129750007737950e-05 -4.055784999945899156e-06 -7.591200000092612307e-07 -7.423424999728922771e-07 4.020461833329136485e-05 -3.899612583331873094e-05 -8.163449999756267282e-07 4.091647499944883425e-06 3.722025333338478681e-05 -3.976923333336799263e-05 -5.693181666665623054e-05 4.390767416666676513e-05 1.158217999995940777e-05 4.753150000396999758e-07 -1.000972500014540815e-06 4.162394000002222864e-05 -3.988977999999860827e-05 -2.059177499995712561e-06 -5.752550000124756820e-07 -1.449587499996596234e-06 -7.829131500004678473e-05 8.122482000004538404e-05 1.079063450000262482e-04 -2.206644766667068382e-04 7.549906666672540686e-05 2.694089999977222760e-06 3.479843749997826310e-05 -2.075197499937075919e-06 4.200718999991295133e-05 -4.366429499996229112e-05 -3.218490700000984245e-05 3.784180000366177314e-07 3.241302399997038960e-05 1.759339999989606353e-06 -2.475737500026298199e-06 -1.558662424999965931e-04 -1.499940000030619470e-06 4.746195333336800256e-05 7.539388266668538979e-05 1.533815999994203596e-06 5.194080000478607113e-07 7.579589666668198693e-05 -7.672179866672194947e-05 -1.293335999991995864e-06 3.200679999980593619e-06 7.522542466667801525e-05 -7.838521266662610600e-05 1.855459999660524673e-07 -3.356799999778559107e-08 -8.136000000035892289e-07 1.300658000002385879e-06 -6.652599997778451908e-08 1.834715999984837266e-06 -4.815065999997614099e-06 3.247681999948781801e-06 9.729020000122545407e-07 -3.779903999975431508e-06 2.972407999982351562e-06 -7.525599999780752505e-07 -1.053468000009161211e-06 6.475820000105158957e-07 1.261727940000582720e-04 -5.033519000007799965e-05 -7.539815199997974024e-05 -1.387937999970745253e-06 1.513059999956567457e-06 -5.255119999901581134e-07 -9.002679999866814112e-07 1.243652300000178438e-04 -1.241784640000560044e-04 2.520140000046921880e-06 -1.867063999986840015e-06 -2.453612000022076234e-06 6.469740000056844715e-07 1.607054000010066390e-06 1.000975999988895612e-06 -2.700193999964994926e-06 7.961527333332014587e-05 -7.861612933338619851e-05 -7.995599992227652618e-08 7.772867866663090775e-05 -4.109666666408884306e-07 -7.799825399999918256e-05 1.180421999993086445e-06 7.641906866665522185e-05 -7.832519666667394655e-05 7.922339999936412165e-07 -1.152952000006734931e-06
7.500000000000000000e+00 4.750059999969380830e-06 -1.132199999938166105e-06 -3.367620000062743412e-06 1.866160000008676347e-06 5.446064999998725563e-05 -5.139364500000738456e-05 5.240580833337844693e-05 -5.250650833338568117e-05 -4.916384999978618202e-06 2.284239999994497169e-06 -1.434325000013814076e-06 5.309499166676232788e-05 -4.794362666668803587e-05 -3.134155000066130214e-06 -2.014149999922665170e-07 -1.698305000059008378e-06 5.169881166673349091e-05 -4.865010166665797200e-05 -2.699275000031775682e-06 4.000850000011268915e-06 4.896087999993597046e-05 -5.044556000000284014e-05 -4.916384999910405792e-06 2.120056250003017371e-05 -1.715088249998189131e-05 -1.483155000096303486e-06 1.342849998763995373e-07 5.320535833354824806e-05 -5.293985333339606020e-05 -1.914980000037757935e-06 1.916505000076540565e-06 -2.517705000036585449e-06 9.338399999933244304e-07 1.417545000026620927e-06 1.345684770000161762e-04 -1.568859820000170551e-04 -9.674000000586602546e-07 2.966300000116461822e-06 2.011870499995893722e-05 -1.467890000049010277e-06 5.313873166667235640e-05 -5.407257166650651805e-05 -1.955107500016310958e-05 1.202379999995173392e-06 1.841583499999615092e-05 1.782225000033577140e-06 -1.565555000024687535e-06 -2.223356500007867001e-05 -2.032479999979841356e-06 2.633660000174131802e-06 -3.355999997438630344e-08 6.317199998875367305e-07 -1.647999999249805087e-07 7.476602999984152773e-05 -7.389933000001747034e-05 -2.401739999936580590e-06 2.868660000058298644e-06 7.357685666675024795e-05 -7.647907666676019090e-05 -1.983800000061819445e-07 -2.349800000047253094e-07 4.028399999697284977e-07 -1.342800000884381098e-07 1.831060000222350899e-06 1.434319999884792185e-06 -4.998780000005353862e-06 3.567499999985557389e-06 -1.006999998935498309e-07 -3.933719999986351595e-06 2.700800000093295217e-06 5.004999997936465895e-07 -8.026199999903838168e-07 -5.645799999911105386e-07 1.262405450000642407e-04 -5.170847833348943571e-05 -7.393390666663890063e-05 -1.666259999910835164e-06 1.666259999910835164e-06 -5.340599998817197427e-07 -8.331400000542998489e-07 1.245765724999842086e-04 -1.241096524999988975e-04 2.200319999997191290e-06 -1.431279999951584698e-06 -3.234860000043226947e-06 1.666260000092734219e-06 2.667239999914272537e-06 3.355999997438630344e-08 -2.432240000030105695e-06 7.695414000008895042e-05 -7.638955999991594908e-05 -3.326400001242291271e-07 7.508848999998463526e-05 5.991600000470497948e-07 -7.678629000008641058e-05 2.133180000237189178e-06 7.392170999985410169e-05 -7.675678999996761898e-05 2.099599999905876621e-06 -9.002599999803351137e-07
8.500000000000000000e+00 4.934689999913643818e-06 -1.132200000006378092e-06 -2.801519999979973503e-06 6.012000000055195414e-07 3.399659999990944784e-06 4.333500000029744084e-07 8.331299999781549108e-07 3.357000005053123493e-08 -5.667119999998249229e-06 9.002699999427931954e-07 -7.018999999672814518e-07 1.632689999883041258e-06 4.235840000183088293e-06 -3.268440000033479146e-06 4.333500000029744084e-07 -3.698730000155592151e-06 1.699830000143265454e-06 3.933719999986351595e-06 -4.000860000087413641e-06 3.399660000104631852e-06 -2.200310000080207866e-06 1.867670000137877635e-06 -6.799320000050101979e-06 3.332520000026306711e-06 2.600099999835947396e-06 -2.667229999860865139e-06 1.132199999847216578e-06 1.901240000006510027e-06 -2.133179999873391492e-06 -2.932739999960176470e-06 3.765869999983806250e-06 -3.067010000086156683e-06 4.333500000257117903e-07 1.669310000011137117e-06 1.364129999842589276e-06 -1.165769999875010484e-06 -2.349799999365131903e-07 2.868649999800254439e-06 -2.865599999790902013e-06 -1.934820000019499344e-06 1.666259999979047362e-06 -1.300039999910040958e-06 1.834099999905447557e-06 1.599120000173570592e-06 -3.732300000228860927e-06 9.338400000842739578e-07 -5.004900001722489709e-07 -8.331299997735186329e-07 -1.065060000109952006e-06 1.965329999984533215e-06 3.326400001242291271e-07 8.331299999326802530e-07 -1.266480000026604189e-06 1.733400000011897634e-06 1.342799998383270682e-07 -2.536009999789712433e-06 2.633669999977428158e-06 -2.319400000260429786e-07 -3.231810000033874521e-06 7.965100000774327643e-07 -9.766000007402908048e-08 -1.342699999895557899e-07 -4.669199998033946017e-07 2.133179999873391492e-06 1.535029999945436363e-06 -4.534909999983937973e-06 3.701780000096732590e-06 1.007099999696947690e-07 -5.368040000030305506e-06 2.798460000121849640e-06 1.235959999826263866e-06 -5.676300000004630702e-07 -1.599119999991671749e-06 3.231810000033874521e-06 -1.934809999875142207e-06 -1.983699999982491255e-07 -1.599120000173570592e-06 1.632690000042202984e-06 -7.019000000582309792e-07 -3.967299999885654055e-07 1.632689999996728114e-06 -2.166749999992134501e-06 2.331550000030802078e-06 -6.317200000012234810e-07 -3.799439999852438642e-06 1.998909999929310333e-06 3.067009999881520299e-06 -1.333619999968504933e-06 -1.666260000069996678e-06 2.633670000250276529e-06 -2.069090000077267147e-06 -4.333500000939238829e-07 1.135249999970255860e-06 1.031500000135565709e-06 -2.865600000041013055e-06 1.867669999955978792e-06 -3.326400001242291271e-07 -1.934809999875142207e-06 1.333609999960572193e-06 -7.324199999857228261e-07
9.500000000000000000e+00 5.499270000086653623e-06 -1.434320000021216371e-06 -1.831059999972239858e-06 -5.676300000004630702e-07 3.567509999970752800e-06 2.133180000055290123e-06 -1.733400000171059148e-06 1.199340000312076946e-06 -4.998780000096303178e-06 1.599119999968934208e-06 -1.300050000008923225e-06 -9.002700001246921444e-07 6.631469999956607742e-06 -3.765859999862186866e-06 -4.638700000214157828e-07 -2.370147500002985785e-05 2.123260499993193681e-05 3.668210000250837951e-06 -7.995600000867852960e-07 2.630609999869193253e-06 -3.997799999888229845e-06 1.998900000035064238e-06 -6.533356000006733367e-05 6.150055000005067482e-05 3.900150000117719203e-06 -2.335205000017594854e-05 2.168578999990131823e-05 -2.041778499988140374e-05 -3.380381166673487604e-05 -7.814533333271355472e-06 4.023589999999331059e-05 1.906586000000061031e-05 -5.861511000009613615e-05 4.083251500007918080e-05 -1.678500000025451330e-07 1.068120000013550527e-06 -2.035524999860172103e-06 2.534484999978303516e-06 -7.827750000842570074e-07 -3.250120000006972923e-06 1.451105000001007224e-06 -1.484675000051538459e-06 2.366634999907546608e-06 9.017950001179996929e-07 -2.935790000083215964e-06 2.034000000071500938e-06 -2.467349999983525819e-06 -3.292643333334126541e-05 -5.544033333308106846e-07 2.766418666669778648e-05 6.768799999986186053e-06 4.165650000004461728e-07 5.157449999160235293e-07 -3.662099998109624641e-07 6.820699998570490212e-07 -1.783754999974007736e-06 2.151485000013053491e-06 -1.634210000088387485e-06 -1.382449999800883301e-06 7.995599998821490181e-07 6.714000001011299536e-08 -4.501299999901675568e-07 1.327500001252701585e-07 5.676249998941785085e-07 1.550289999954657209e-06 -3.718564999962836799e-06 2.650454999934481683e-06 1.483155000096303486e-06 -5.749515000206884367e-06 2.867125000193482329e-06 9.674049999603084325e-07 2.334649999966131981e-07 -9.017950000270502713e-07 1.101989500002673640e-05 -1.163635499997326374e-05 9.155300000202260282e-07 -1.814270000068063285e-06 9.491000000707572631e-07 -1.663250001001870326e-07 2.502450000292810573e-07 6.988550000187388240e-07 -2.049254999997174128e-06 1.983639999957631617e-06 -9.002699999655306302e-07 -2.566525000088404367e-06 2.049255000201810512e-06 1.933289999919907022e-06 -6.500300000425340817e-07 -1.933284999836360001e-06 1.666259999728936321e-06 -6.500249999589868489e-07 1.831049999964307065e-07 -4.333499999120249339e-07 8.010900000954279845e-07 -1.800540000112960104e-06 9.689349999462138980e-07 -1.007099999696947690e-07 -3.173850001076061982e-07 -3.356499985329719213e-08 -9.826699999848643128e-07
