# r	vx_0	vx_1	vx_2	vx_3	vx_4	vx_5	vx_6	vx_7	vx_8	vx_9	vx_10	vx_11	vx_12	vx_13	vx_14	vx_15	vx_16	vx_17	vx_18	vx_19	vx_20	vx_21	vx_22	vx_23	vx_24	vx_25	vx_26	vx_27	vx_28	vx_29	vx_30	vx_31	vx_32	vx_33	vx_34	vx_35	vx_36	vx_37	vx_38	vx_39	vx_40	vx_41	vx_42	vx_43	vx_44	vx_45	vx_46	vx_47	vx_48	vx_49	vx_50	vx_51	vx_52	vx_53	vx_54	vx_55	vx_56	vx_57	vx_58	vx_59	vx_60	vx_61	vx_62	vx_63	vx_64	vx_65	vx_66	vx_67	vx_68	vx_69	vx_70	vx_71	vx_72	vx_73	vx_74	vx_75	vx_76	vx_77	vx_78	vx_79	vx_80	vx_81	vx_82	vx_83	vx_84	vx_85	vx_86	vx_87	vx_88	vx_89	vx_90	vx_91	vx_92	vx_93	vx_94	vx_95	vx_96	vx_97	vx_98	vx_99	
2.450000000000000000e+01 -1.647899999056789988e-07 -6.802365000112331357e-06 6.249995000143826144e-06 -1.818850000199745362e-06 -1.599114999953599174e-06 1.318360000004758956e-06 -3.051760000016656802e-06 3.164670000114711106e-06 7.018499991318093888e-08 -8.361799999875074425e-07 1.202390000071318330e-06 -6.011850000732010833e-07 2.151484999944841504e-06 -2.514649999955054031e-06 2.328489999979410708e-06 -1.797484999951848246e-06 -1.867675000175950210e-06 -9.857199998805298822e-07 2.005009999993490266e-06 1.113885000040681985e-06 -3.845200000341719608e-07 -1.733390000117651750e-06 -2.076477099997646415e-04 2.077819750000344391e-04 3.768919999879472031e-06 -2.285759999926995026e-06 1.351924999926268301e-06 -9.002599998893856921e-07 2.297964999888790871e-06 -2.664180000010674016e-06 -9.490949999872100303e-07 1.300049999963448567e-06 1.031494999915594291e-06 7.507250000344356156e-07 -2.374877999991440290e-05 -5.676199998561060395e-07 2.532959999734884926e-06 -2.270499999872299734e-06 2.540282000002207520e-05 -5.233760000010079198e-06 2.951039999970817214e-06 -2.667230000042764194e-06 -2.178344999992987138e-05 6.042599998181685348e-07 -8.728199998358831873e-07 3.668219999940447662e-06 2.071838500014564597e-05 -2.381896500007769772e-05 2.014199999166521562e-07 2.685400000700610542e-07 1.928719999887107424e-06 -1.062019999881158607e-06 -6.042400000296765566e-07 -1.898199999982352800e-06 2.300415000000839474e-05 -2.290038999989292264e-05 3.131099999882281028e-06 8.361799998965580209e-07 -1.135239999871373593e-06 2.301019999981690318e-06 -2.636719999964043255e-06 1.434320000043953699e-06 2.685600000404519815e-07 -2.697760000228299928e-06 3.363040000112959967e-06 -6.347599999799058383e-07 -1.867680000191285244e-06 7.690400001592934491e-07 -1.709000000118976382e-07 -4.162580000047455916e-06 2.264400000080968171e-06 1.800540000090222775e-06 -1.281800000924704284e-07 6.286600000066755386e-07 -1.867680000009386190e-06 2.532960000007733296e-06 -2.563479999935225249e-06 -5.004800001188414676e-07 1.531980000072508122e-06 1.037599999790472742e-07 -1.171879999992597814e-06 1.336680000054002508e-06 -6.652800002484582542e-07 1.196280000294791569e-06 -4.638599999452708447e-07 2.233879999835153190e-06 -2.203360000021348305e-06 9.338400000160618652e-07 1.269519999937074348e-06 -1.403799999934562904e-06 5.309999998644343655e-07 -4.229739999937010152e-06 3.198239999983343498e-06 -1.562499999931787876e-06 -1.104739999982484660e-06 6.335459999877457527e-06 -3.735359999882348406e-06 4.333500000029744508e-06 -6.463620000022274384e-06 2.204589499999656251e-05
2.550000000000000000e+01 7.659950000970638590e-07 -6.863405000149213894e-06 6.079100000170001160e-06 -2.682490000188408802e-06 -3.814699999566073365e-07 5.126949999976204192e-07 -2.413945000080275490e-06 3.366095000092173192e-06 -1.400760000001355416e-06 2.502399999912085882e-07 1.818850000017846519e-06 3.051999999570398586e-08 6.683349999775601207e-07 -1.748659999975643610e-06 1.049805000002379550e-06 -1.699829999961366399e-06 -9.338350000689388177e-07 -1.202395000109390905e-06 1.702885000122478256e-06 9.307850000141115223e-07 -2.838149998524386324e-07 1.718444500002078696e-05 -2.485351500003161822e-04 2.482665999999880864e-04 4.534910000165837452e-06 -2.161560000013196115e-05 2.168274000011933782e-05 -1.666259999888097835e-06 2.532959999734884926e-06 -3.332519999844407657e-06 -5.310099999860540673e-07 7.629400001633257147e-07 1.031499999953666654e-06 -1.876526500018371702e-05 3.163452500011772249e-05 -1.351930000055290191e-06 2.700804999949468949e-06 -1.000974999953996345e-06 -3.146361999991995485e-05 1.464537999981985205e-05 4.034429999956046033e-06 -3.533939999761060051e-06 1.423644999977113835e-05 1.831000008678529494e-08 -1.034544999947684046e-06 4.318239999975048792e-06 -1.520080500013136691e-05 1.188354500014838704e-05 -6.988550000301074884e-07 1.364135000039823365e-06 2.334594999956607483e-06 -2.532950000386335890e-07 -1.034544999856734730e-06 -2.877810000063618592e-06 -1.248169000000416444e-05 1.389465500005826523e-05 1.565549999941140514e-06 1.855470000009518193e-06 -1.104740000005222201e-06 1.736454999991110436e-06 -2.951054999834923262e-06 1.580814999761059799e-06 1.709000001937965872e-07 -1.882935000139695975e-06 2.395629999955417657e-06 -1.031494999926962956e-06 -1.232910000169340462e-06 1.300045000243699233e-06 -4.852250000112690113e-07 -4.614260000198555296e-06 2.648925000130475484e-06 1.867679999895699333e-06 1.159650001113732320e-07 7.812500000113687019e-07 -2.230835000091246840e-06 2.465815000073234847e-06 -2.301019999981690318e-06 -9.674099999756436785e-07 2.352904999861493898e-06 -5.004849999068027892e-07 -2.014150000150038989e-07 9.521500000573723600e-07 -1.550300000053539476e-06 1.632695000080275347e-06 -9.185849999994388304e-07 -1.298827750006239491e-05 1.354065250000644494e-05 6.164549999994051414e-07 1.165770000056909327e-06 -1.000975000067683202e-06 5.340549999232280307e-07 -4.083254999932250670e-06 2.532964999954856344e-06 -6.317149999517823475e-07 -2.001954999991539711e-06 7.281495000154336333e-06 -4.464720000157739901e-06 4.284664999920550764e-06 -6.164549999914470128e-06 1.947025000004032518e-06
2.650000000000000000e+01 4.028399998560416943e-07 -7.733159999770577403e-06 6.195070000103441998e-06 -1.831050000328105016e-06 -1.300049999917973698e-06 8.361799998965580209e-07 -2.703859999746782696e-06 3.070069999739644162e-06 -5.004899998539258367e-07 6.652799999073976852e-07 -1.342699997621821301e-07 7.690399998637076437e-07 1.696780000133912816e-06 -3.363040000135697296e-06 2.093510000145215551e-06 1.661986999970394962e-05 -1.811523999967903386e-05 -2.703850000034435656e-06 3.234859999793115905e-06 1.135250000061205388e-06 -1.336670000000594899e-06 6.820684999911463444e-06 -2.521698049999031126e-04 2.512664849999055147e-04 4.318235000096137731e-06 -9.667970000077729707e-06 9.570315000064511589e-06 -1.284789999999702591e-06 1.965329999984533215e-06 -2.716064999981426912e-06 -9.002649999956702538e-07 1.699830000006841057e-06 2.990700000736978922e-07 -7.498164999924483349e-06 7.284539999818661820e-06 1.312250000410131091e-07 1.504519999798503648e-06 -1.351929999816548026e-06 -6.433104999689475822e-06 3.732299999683164185e-06 3.881835000174760425e-06 -4.501345000244327684e-06 2.383424999970884483e-06 -1.229854999837698426e-06 3.967249999504929365e-07 4.003905000104168362e-06 -2.169800000228861063e-06 -1.815794999890840655e-06 -2.319299999385293760e-07 9.338349999552519613e-07 2.313235000042368642e-06 4.669150001063826488e-07 -1.217650000216963150e-06 -2.981564999936381530e-06 -8.239999999659630068e-08 1.831055000116066338e-06 1.486204999855544870e-06 8.026100000279257350e-07 -1.370235000001684895e-06 1.882935000003271790e-06 -2.481080000291058447e-06 5.645750003168359675e-07 1.068114999907265965e-06 -1.165774999935820176e-06 1.199344999986351411e-06 -7.202149999784524289e-07 -1.449585000068509580e-06 2.102659999945899539e-06 -9.185749997413950492e-07 -4.714969999986351103e-06 2.966309999828808862e-06 8.331299999554175819e-07 1.501465000046664559e-06 -4.364049999821873165e-07 -1.498410000158401072e-06 2.182010000149148409e-06 -1.766969999960110677e-06 -1.815800000076706080e-06 3.448489999937009797e-06 -1.113894999912190539e-06 2.990750000208208867e-07 2.990750001345077431e-07 -8.972200001153396127e-07 2.432250000128988174e-06 -1.950070000202685870e-06 2.273254000004954029e-05 -2.176818500000763518e-05 2.166699999975207815e-07 1.022340000201893461e-06 -1.034540000193828718e-06 1.617399999418012044e-07 -3.594969999903696493e-06 1.998900000035064238e-06 -3.509550000671879587e-07 -1.467890000014904283e-06 6.668089999868697918e-06 -4.684449999842854737e-06 4.882814999984929866e-06 -6.863410000005388049e-06 2.066045000003668892e-06
2.750000000000000000e+01 1.049804999922798687e-06 -7.864379999773519393e-06 5.215454999779467883e-06 -1.232905000142636763e-06 -1.486209999529819547e-06 1.736444999733066655e-06 -3.933710000092105500e-06 3.701784999975643651e-06 -6.866499998750441356e-07 8.545499993033445828e-08 3.967250000641797928e-07 -4.638699999986784009e-07 3.317264999873259386e-06 -4.269414999862420182e-06 2.551269999958094370e-06 2.586364833326797486e-05 -2.719726333338030628e-05 -2.584844999910274206e-06 2.517700000316836114e-06 1.235959999746683003e-06 -7.995500001811706424e-07 -1.553344999774708497e-06 -2.458831799998733680e-04 2.448516799997378104e-04 4.031375000101888752e-06 -1.718139999991308335e-06 1.068109999982880247e-06 -8.148100002699720337e-07 2.062990000558784379e-06 -2.795410000294395845e-06 -7.171699999958037018e-07 2.551274999871111635e-06 -8.026150000659982041e-07 9.307850003096973276e-07 -1.248170000144455102e-06 6.683399999019457334e-07 1.766965000024356505e-06 -1.333619999900292946e-06 1.812739999991208504e-06 -3.378294999856734525e-06 2.529909999793744487e-06 -3.799434999746153869e-06 2.752684999722987333e-06 -2.682495000044582534e-06 9.002600001394967337e-07 4.281624999953237706e-06 -2.514645000155724257e-06 -2.453619999801048713e-06 7.171649999918372261e-07 1.495350000141115642e-07 3.134155000157079530e-06 -1.312300004428834762e-07 -8.697449995452188888e-07 -2.532965000170861604e-06 -1.498410000010608223e-06 2.145384999880661571e-06 9.887750000416417393e-07 2.282715000183088676e-06 -2.432250000094881969e-06 2.462759999991703853e-06 -2.099610000050233758e-06 -1.367184999799064750e-06 2.716064999913214502e-06 -2.563480000026174988e-06 1.315314999737893194e-06 7.995600002345781457e-07 -1.330569999811359657e-06 1.968390000001818380e-06 -2.255260000129055620e-06 -2.932730000247829430e-06 2.032465000183947295e-06 1.116945000148916678e-06 1.416019999851414536e-06 -1.345830000002479135e-06 -7.049550002079740660e-07 2.386475000218979497e-06 -1.617434999695888150e-06 -2.630615000452962781e-06 3.747560000192606903e-06 -6.164500000522820939e-07 -6.714500000271072717e-08 6.012000002101558194e-07 -9.521500001937965452e-07 2.603150000140885944e-06 -1.550295000015466901e-06 5.340599998589823079e-07 -1.452635000009650019e-06 1.834100000007765537e-06 1.168829999676290813e-06 -1.718144999665582800e-06 -3.509500000859588648e-07 -3.216555000108200908e-06 2.319340000030933870e-06 -7.537849998584533793e-07 -1.080324999986714825e-06 5.764770000178031791e-06 -4.449460000193994348e-06 4.849240000055487782e-06 -4.733270000031097629e-06 -5.645750000098814977e-07
2.850000000000000000e+01 2.929993000003605568e-05 -3.569640999994589829e-05 4.696655000225291803e-06 -5.493200002092635112e-07 -2.081300000281771739e-06 -9.024414099978912706e-05 -3.927001999977619167e-06 1.253204329997970414e-04 -1.217644999860567546e-06 -2.955017499966743321e-05 1.666259999547037266e-06 2.820129500012171880e-05 -1.183593760000235253e-04 8.777466100003720681e-05 3.283689999921079973e-06 -3.131104999920353391e-06 8.148199998686323234e-07 -2.563480000026174988e-06 -9.050109599993447587e-05 1.284182000074451924e-06 1.215319890000841928e-04 -1.240759349999962034e-04 -1.501794449998897067e-04 2.425537099996290561e-04 4.400635000172315054e-06 -2.218629999958920816e-06 3.102111999996850551e-05 -3.115234000015334613e-05 2.249140000276383921e-06 2.706604499987861457e-05 -2.999878000001672394e-05 2.667235000114942339e-06 -9.388793799989798676e-05 9.345458799980405605e-05 -5.706749998353188417e-07 -6.725464000028295733e-05 7.658996500013017319e-05 -5.310100000087913963e-07 -9.855346399996279063e-05 1.175384590000589882e-04 -2.643433499979437197e-05 -3.750610000133747342e-06 -6.530761750018427626e-05 6.657409749986982115e-05 -9.338349998643025397e-07 -6.269989249997251751e-05 9.418182250010431885e-05 -2.405090500012647633e-05 -9.973144000001638639e-05 9.411621000001560498e-05 2.966310000022076369e-06 -1.248169999962556259e-06 -1.284790000136126776e-06 -1.165774999935820176e-06 2.748413500002015844e-05 -2.773437999975385417e-05 8.062749999953667309e-06 -3.912355000284151009e-06 4.852295000068806790e-06 -5.239869999991242555e-06 5.001829999901019643e-06 -1.666259999910835164e-06 -4.864495000219903561e-06 -2.764899999601766602e-06 2.667239999937009866e-06 -6.686096250010677676e-05 6.587524249986245067e-05 5.340600000636186917e-07 -6.970825249991322123e-05 7.268676749990845047e-05 2.368160000082752788e-06 2.270509999902969802e-06 -6.817624999916916031e-06 7.385255000008328523e-06 -9.387204999961796295e-06 -6.578369500005010846e-05 6.750183000024208215e-05 -2.832030000354279718e-06 -6.552581750001991532e-05 6.827545250014281706e-05 6.848145000003569710e-06 -5.917360000034932528e-06 -2.334594999774708428e-06 1.035156499965523918e-05 -6.957999998121522032e-07 5.981399999654968354e-07 -2.600099999995109122e-06 -5.001830000003337835e-06 1.553350000119735435e-06 -2.737430000115637171e-06 -6.699829249996582870e-05 -3.707884999857924529e-06 7.088928249977470401e-05 5.001835000052778651e-06 -7.916265000017120237e-06 5.850220000229456181e-06 3.598024999769222651e-06 -2.899169999977857433e-06 -3.598020000015367111e-06 5.563349999999899902e-06
2.950000000000000000e+01 3.116454500002419054e-05 -3.646850499972060643e-05 4.321294999681413224e-06 -7.171699999162228388e-07 -1.385500000105821426e-06 -2.162017750000814022e-04 -1.065069999822299046e-06 2.485504200001741764e-04 -8.344879500021988908e-05 -4.295745600001055361e-05 9.570556600003783285e-05 3.011779499997828668e-05 -2.144805900001756614e-04 1.822143550001555882e-04 1.641847000030338690e-05 -1.518556000046373835e-05 -9.490950000326847940e-07 -8.666999998240498679e-07 -2.150848400000540954e-04 2.102665000074921218e-06 2.461975100001836600e-04 -2.062835600001562762e-04 -6.856690500026161401e-05 1.752090474999931787e-04 7.056121250025170649e-05 -9.596923499997274420e-05 1.276678449999622096e-04 -2.196960500034492625e-05 -9.750364999854354325e-06 2.956848000021636798e-05 -3.208313000001225817e-05 1.815805000080672450e-06 -1.750488300003780738e-04 1.751495350003096920e-04 -2.838199998222990089e-07 -1.875630683335998664e-04 2.479187066669282825e-04 -2.909366668518487126e-07 -2.305969266668284892e-04 2.002166750000469546e-04 -2.753295499969681207e-05 -7.128448750008828871e-05 -1.190119425002194469e-04 1.872812900001008627e-04 -1.852419999977428226e-06 -1.458831749999262787e-04 1.800811749999411461e-04 2.519530999999233250e-05 -2.753936749999524956e-04 2.186004649999517932e-04 2.532954999799130755e-06 -6.760558499991020870e-05 -3.042604999973264067e-06 6.679992500006618947e-05 2.919922000002088573e-05 -2.955017000017505632e-05 5.995891000007986523e-05 -1.229014124998343606e-04 1.237375891665692485e-04 -5.692850166664485169e-05 5.647073500002761700e-05 -7.765543400013257241e-05 1.933532900009140538e-05 -2.618409999922732866e-06 4.150395000033313563e-06 -1.867340166667645445e-04 1.842681916663650623e-04 7.507350004743784517e-07 -1.877614400000311408e-04 2.423868833330402651e-04 -2.264363333320034026e-05 2.698730333348748955e-05 -5.738830833347492244e-05 5.924581166667266792e-05 -6.124471166648390709e-05 -1.505493100002013290e-04 1.519317650000402903e-04 -3.631600000153412160e-06 -1.846506733330897942e-04 1.873850483332034969e-04 5.926208833333603703e-05 -5.721435833339683422e-05 -3.298949999953037936e-06 6.201883499998075435e-05 -6.978299999900628171e-07 1.780196666697975155e-06 -2.856446666669398664e-06 -5.794678000000104103e-05 -6.483307000004287913e-05 -2.001954999957433930e-06 -1.189966850000928324e-04 -4.532876666780794228e-06 1.897969616669229300e-04 5.709228166662114694e-05 -5.965576166666650934e-05 5.798344999880100585e-06 5.556640666678731784e-05 -5.476379666675938734e-05 -3.533939999908852901e-06 5.765482999999776151e-05
3.050000000000000000e+01 6.760864250011309725e-05 -4.586795000068377938e-06 3.018190000148024410e-06 -1.495300002716248741e-07 -6.882630250001967032e-05 -1.705261224997229848e-04 -1.428220000525470719e-06 2.397125300005427460e-04 -1.570007350001787969e-04 -2.161560499982897443e-05 1.786987349998525956e-04 -8.300800000370145777e-07 -1.735656749998952346e-04 1.725830099999029756e-04 6.383870333326057713e-05 -1.295140533334574763e-04 6.590729000017745440e-05 -1.531984999746782799e-06 -2.367858950005029262e-04 2.600100000267957492e-06 2.374023399999032331e-04 -1.584838800001307421e-04 -8.578186499944422138e-05 8.556213499978185277e-05 1.604705799999010124e-04 -1.788726800003587333e-04 1.787384000003385248e-04 5.820008000005145619e-05 -1.256515500001114608e-04 6.640167000007294934e-05 -6.902618250000500295e-05 6.954192749992671907e-05 -1.574523949999274974e-04 8.984375500003807466e-05 6.621094000001903049e-05 -2.459350600001926086e-04 2.486145000002579685e-04 -1.416010000116329955e-06 -1.536804249999704436e-04 8.495483249989775371e-05 3.376770000068063360e-06 -9.320220750014413522e-05 -8.084716500015929469e-05 2.384857150002062630e-04 -9.857149998879321769e-07 -1.527160650002315490e-04 1.547485300001426398e-04 -3.933714999902804151e-06 -2.376983600003313845e-04 2.413177400003178386e-04 2.413944999921113764e-06 -1.576324449997628123e-04 -3.683475000434554922e-06 8.930816750025770228e-05 6.627349750001485169e-05 9.857199997441056969e-07 2.313235000110580629e-06 -1.547119150000071349e-04 1.556488000001422605e-04 2.114870000002610858e-06 -3.366084999811391659e-06 -1.574005150003358650e-04 9.080047250026837449e-05 6.473236749989155086e-05 -6.285858499977621441e-05 -1.709884650002322856e-04 2.357971199996654701e-04 2.349850001337472265e-07 -2.386993449996225518e-04 2.351318400000309270e-04 2.685549999796421623e-06 7.293649998700857328e-07 -6.548156749987583286e-05 6.734924250000631730e-05 -1.034544999811259861e-06 -1.574310300002025489e-04 1.568481500002008046e-04 -3.350830000272253484e-06 -2.367462149999482914e-04 2.406005800000229921e-04 -1.190150000070389073e-07 -6.598358750005672282e-05 6.415253249997477031e-05 -6.423645249997207577e-05 6.648254250030732264e-05 2.154539999764893004e-06 -2.572624999993422574e-06 3.539999999929932576e-07 -1.556335500000159276e-04 1.312300000108734855e-07 -8.163146499985032953e-05 -4.400639999948907923e-06 2.409667949996219163e-04 -6.347649998133420294e-07 5.938719999994646027e-06 -2.886964999834162957e-06 -2.484120000167422612e-06 1.193236500018883793e-05 -1.061706000018602974e-05 6.649779999975180802e-06
3.150000000000000000e+01 1.553192150000995734e-04 -6.768795000243698965e-06 2.816775000246707473e-06 -9.766000002855435647e-08 -1.532348650001949834e-04 -3.662099999928614131e-07 -2.066039999772329022e-06 1.560974100000748859e-04 -1.540649400001939287e-04 -1.516724999942198337e-06 1.557678249999298772e-04 -1.333619999968504933e-06 -1.522155750002639337e-04 1.516510000002426872e-04 3.668215000175223246e-06 -1.551025400000071461e-04 1.518310550000023860e-04 -3.082274999906075968e-06 -1.516357450003852022e-04 2.053835000151593534e-06 1.538330099998347572e-04 -1.540008550000493328e-04 -8.296813999950245161e-05 8.168639999967126084e-05 1.580322250000222020e-04 -1.565185499999984203e-04 1.561676000000034004e-04 -2.951049999933275296e-06 -1.507476800001313565e-04 1.509338400000615464e-04 -1.534362849999979525e-04 1.550689749999037436e-04 -1.561035200000333140e-04 1.818849999835947464e-06 1.527832000003399968e-04 -2.496826149999833251e-04 2.528167699998448638e-04 -1.666259999910835164e-06 -1.520019499999761975e-04 -3.549194999868632296e-06 4.650874999788356709e-06 -5.252069999914965190e-06 1.651000000128988242e-06 1.535827649997372575e-04 -9.674099998846941511e-07 -1.504302999996980246e-04 1.517150949995993805e-04 -2.883914999893022518e-06 -1.535308849998727855e-04 1.560333299998546740e-04 2.801509999835616366e-06 -1.544555649998073947e-04 -2.279664999878150551e-06 -3.718566666681226689e-05 1.893005316666482004e-04 4.180949998954020050e-07 2.133180000237189178e-06 -1.516326900004060017e-04 1.528656000002911173e-04 1.699824999991506022e-06 -3.863520000186326988e-06 -1.534515399998781515e-04 2.548214999842457594e-06 1.507843049999792098e-04 -1.505157449999387656e-04 -4.180949998271899124e-07 1.519470249999585519e-04 -4.303000001527834439e-07 -1.334503199999744535e-04 1.305511500002466978e-04 2.517699999953038004e-06 7.324249996599973972e-07 -1.306335449996595319e-04 1.453308099999958344e-04 -1.696779999815589788e-06 -1.671691900001860741e-04 1.677002000003085342e-04 -1.711731500035966775e-05 -1.317169150002882761e-04 1.494689900003322682e-04 -1.411742500001764686e-05 -1.321533249999674831e-04 1.444702200002211698e-04 -1.435669000005873489e-04 1.449340800005302263e-04 2.862549999849761574e-06 -2.563470000040979154e-06 -3.662200000235315874e-07 -1.440979000001561740e-04 -8.056599998099045540e-07 2.685499998051454762e-07 -5.334469999797875005e-06 1.505371100000047499e-04 -6.347600000253806020e-07 -7.290802249999046457e-05 7.570953249976355211e-05 -2.502439999761918315e-06 2.313537500008351446e-05 -2.266540500008886583e-05 1.993102500002805829e-05
3.250000000000000000e+01 1.195007350000423736e-04 -8.486940000148025201e-06 3.518675000304938453e-06 -5.004900001949862998e-07 -1.154144299998733850e-04 1.116944999739644122e-06 -3.701779999755672233e-06 1.180175800000142760e-04 -1.210184800001343382e-04 2.836105000028510464e-06 1.181823750001058252e-04 7.202099998494304324e-07 -1.145019550000824936e-04 1.128662200000917387e-04 3.201289999901746184e-06 -1.176513700000214141e-04 1.152313200003845839e-04 -3.067010000449954369e-06 -1.141815199996926887e-04 1.101679999874249967e-06 1.163665849999688398e-04 -1.394165099998645051e-04 2.623290999981691031e-05 -2.776489000025321718e-05 1.446655300003158091e-04 -1.196838350000007284e-04 1.188842700000350340e-04 2.532955000151559988e-06 -1.425659100001212245e-04 1.436645499999713194e-04 -1.468017600000166476e-04 1.484314000003223637e-04 -1.474670400006289242e-04 2.353515000031620872e-05 1.234680300000036250e-04 -2.501342900002782952e-04 2.515319900005124373e-04 -2.990800002635296337e-07 -1.221649150000985210e-04 -2.666931499952625105e-05 4.138189999503083648e-06 1.873168500023893906e-05 -2.173461499987752033e-05 1.459350500001164650e-04 -7.019000003538166787e-07 -1.425964299997531316e-04 1.438659699997515474e-04 -3.033459999983279152e-06 -1.449340799998253594e-04 1.464965799998253770e-04 2.838139999926170307e-06 -1.459350600001926173e-04 -3.100579999590990965e-06 -1.049011300001211593e-04 2.493347299999641047e-04 1.562500000204636247e-06 4.699599994637537718e-07 -1.416015599999809725e-04 1.446350200003280540e-04 5.676199999925302248e-07 -2.398680000010244740e-06 -1.471374599997943701e-04 2.532960000098683036e-06 1.436340399995970191e-04 -1.436340399995970191e-04 -2.319300002682212012e-07 1.456359899996869083e-04 -1.568599999882280741e-06 -1.322479349997593076e-04 1.306182950000220387e-04 1.232899999899928016e-06 1.562499999840838349e-06 -1.308837899998252280e-04 1.529998800000157723e-04 -1.016229999868301082e-06 -1.672302300001547281e-04 1.664337200000090870e-04 -2.377015000020037556e-05 -1.309143049998965551e-04 1.549499550001087343e-04 -2.153321000001824488e-05 -1.314483550002705731e-04 1.519775400003709419e-04 -1.518127499999536649e-04 1.526855500000238021e-04 2.597044999833997265e-06 -2.084349999995538465e-06 -1.516725000010410535e-06 -1.507812500001591701e-04 2.807600001688115297e-07 -2.014149999013170690e-07 -5.133055000260356178e-06 1.571014350000041291e-04 2.685550001615410795e-07 -1.566192549999868779e-04 1.602874750001546933e-04 -3.820800000175949827e-06 3.036499999871011771e-06 -3.118904999882943264e-06 8.514450000120632169e-07
3.350000000000000000e+01 1.126275669998221928e-04 -7.965089999925112463e-06 -1.054400649998569849e-04 2.648919999728605223e-07 1.867700000047989421e-07 -3.588880000506833321e-07 -1.845701999991433763e-06 2.011718000142081957e-06 -1.895203000009360007e-05 3.536682333339058698e-05 1.050292966664187532e-04 -1.207763639998233896e-04 6.274400000165769233e-07 1.056713839999815776e-04 2.832034999846655340e-06 -1.095520029997715033e-04 1.070861829997738878e-04 -1.099462909999374518e-04 1.797699100013687667e-05 -3.284759500006657684e-05 1.253478999999515630e-04 -7.748414999878150495e-06 -1.168701149999833426e-04 1.153045650000422006e-04 2.719726499988155317e-05 -1.057881666667640327e-04 1.048909466667396345e-04 1.672973999995974850e-05 -3.953551999984483971e-05 4.120177999989209589e-05 -4.465026499997293492e-05 4.618529999988823208e-05 -4.453429999994113950e-05 -8.269196000001101583e-05 1.255783100001281027e-04 -1.700836150001123234e-04 1.729003849999571820e-04 -1.986689999921509385e-06 -1.599823049999940928e-04 1.158844049998151554e-04 2.749635000145645003e-06 1.849975000041013186e-05 -2.066955000045709218e-05 4.231872500022291225e-05 -8.483950001391349764e-07 -4.093322500011709189e-05 4.224853499981690827e-05 -1.834109999708743913e-06 -4.288329500004692854e-05 4.446716500006004887e-05 2.450560000033874589e-06 -4.411926499997207552e-05 -1.315310000063618729e-06 -1.287170350000224194e-04 1.692321750000246527e-04 -9.035796500008927944e-05 9.277801000025646711e-05 -3.971863000042503934e-05 4.266967500025203028e-05 1.214604999995572045e-06 -3.933720000031826253e-06 -4.396362000006775084e-05 1.831050000328105016e-06 4.356689499982167337e-05 -4.311828499994590082e-05 9.521449999056130346e-07 4.291382499984592545e-05 -1.007946799998876540e-04 5.597961000006535285e-05 4.085083499994652953e-05 1.531985000019631170e-06 1.565544999994017466e-06 -4.209899499999210322e-05 4.166870000001381309e-05 6.500249996406637146e-07 -4.352111499965758199e-05 4.247131000001900245e-05 -1.733395000337622957e-06 -4.221801499988942055e-05 4.426574000021901034e-05 4.486100000121950956e-07 -4.361266499990961240e-05 4.193114500012598312e-05 -4.124755000048025870e-05 4.277953500022704044e-05 1.867675000016788484e-06 -1.879885000016656693e-06 3.631650000215813504e-07 -4.228210500018576444e-05 -8.545499979391024653e-08 3.663000018150342210e-08 -4.986575000293669482e-06 4.716796499997144885e-05 -9.857149998879321769e-07 -4.586486999999124493e-05 5.123596000000816468e-05 -4.254145000004427687e-06 2.767939999966983974e-06 -2.731319999975312512e-06 2.807600000096499626e-07
