# r	vx_0	vx_1	vx_2	vx_3	vx_4	vx_5	vx_6	vx_7	vx_8	vx_9	vx_10	vx_11	vx_12	vx_13	vx_14	vx_15	vx_16	vx_17	vx_18	vx_19	vx_20	vx_21	vx_22	vx_23	vx_24	vx_25	vx_26	vx_27	vx_28	vx_29	vx_30	vx_31	
5.000000000000000000e-01 1.787893218999998812e-02 -4.579903411999999147e-02 3.055406951999999066e-02 2.376333618000001091e-02 6.820559691999997232e-02 2.815806183400002341e-02 2.063433686000000142e-02 2.288253173999998946e-02 9.765997309999999848e-03 4.076713562000001262e-02 2.994993286999997339e-02 3.445613157400002902e-02 2.443092958000000342e-02 2.145538319999980292e-03 4.145428480000009838e-03 2.783510741999999788e-02 3.118218993999999009e-02 6.920846771400002151e-02 -4.169759125400000765e-02 1.796020600000019889e-04 6.364798643399999234e-02 -6.381732237399999341e-02 -9.033300000055533363e-07 6.381842712400000173e-02 2.904663199999959230e-04 -6.394506287400002209e-02 6.365286315400002504e-02 2.575988800000118210e-04 -2.562622000000146986e-04 -6.382216858400001358e-02 6.407846740400002794e-02 -6.407835754400000028e-02
1.500000000000000000e+00 1.779889525999999583e-02 -4.572230071999999756e-02 3.031833038000000813e-02 2.395787354000000410e-02 6.800042724000002203e-02 2.814726471399997196e-02 2.064990234000000854e-02 2.286972807999999163e-02 9.878002939999965329e-03 4.090917358000004111e-02 2.970335693999995655e-02 3.475053313400003341e-02 2.419353485000000359e-02 2.339141869999991630e-03 3.919787580000002117e-03 2.801406859999999721e-02 3.093216554000000409e-02 6.947635405900000338e-02 -4.176751615900002601e-02 3.779905000001235844e-05 6.386399292399999594e-02 -6.389119629400000222e-02 -4.638599999907455554e-07 6.389406188400000020e-02 1.231018200000107631e-04 -6.380728822400001665e-02 6.368108888399999501e-02 2.649840999999923864e-05 -2.503357000000505672e-05 -6.389635986399996859e-02 6.405606139399996901e-02 -6.405565857399997398e-02
2.500000000000000000e+00 1.781346436000001004e-02 -4.555186919999999751e-02 3.007179717000001487e-02 2.430285035666663457e-02 6.776915283333335982e-02 2.802846435399999198e-02 2.065066527999999749e-02 2.291566468000000995e-02 9.678592511999976888e-03 4.112674804799999057e-02 2.968312987999997821e-02 3.496372590400003560e-02 2.413830107999999711e-02 2.381976329999997873e-03 3.706826769999997662e-03 2.822783204000002197e-02 3.069529723999999196e-02 6.953029846399999547e-02 -4.161619323400000264e-02 9.399399999983870963e-06 6.374166321400002999e-02 -6.373979553399999887e-02 -2.331540000068343997e-06 6.374586243400008623e-02 2.457977299999583956e-04 -6.374346070399999897e-02 6.349426331400001566e-02 -1.867680000009386190e-06 3.063960000008591847e-06 -6.374625915399999287e-02 6.400242676399998942e-02 -6.400116944400001395e-02
3.500000000000000000e+00 1.798419801000000068e-02 -4.576976853999999845e-02 3.010843734999999258e-02 2.460001018666668066e-02 6.759675495333335171e-02 2.808419708399997189e-02 2.045256501000002405e-02 2.277822264666664459e-02 9.524343873333339025e-03 4.145530089999997780e-02 2.961636353000008173e-02 3.497596496399994759e-02 2.430789795000000766e-02 2.437475589999985644e-03 3.464730830000007592e-03 2.829766236000002752e-02 3.068106993999995119e-02 6.956722778400001306e-02 -4.145376953399997760e-02 8.300789999930202305e-06 6.338648945733339757e-02 -6.338405416733335074e-02 -4.034409999985655212e-06 6.339026753733333075e-02 3.437968066666599013e-04 -6.367282778399994958e-02 6.342313294399996859e-02 6.803282999999282288e-05 -1.622873899999945112e-04 -6.339261128400001943e-02 6.374596008399999181e-02 -6.374456238400003083e-02
4.500000000000000000e+00 1.779696959999998995e-02 -4.582430113999997473e-02 3.035283507999996661e-02 2.459826863333336097e-02 6.734585978666669803e-02 2.815313171399996123e-02 2.038993530000000193e-02 2.263599853000000661e-02 9.415133065999987602e-03 4.190433716399999398e-02 2.960686645999994690e-02 3.478925688400008598e-02 2.453939973000002564e-02 2.461737059999950187e-03 3.202468870000029898e-03 2.849219665000000609e-02 3.067593383999992623e-02 6.956556305400006524e-02 -4.138043121399993807e-02 4.138179999972635662e-06 6.298692688399996908e-02 -6.298166564400008161e-02 -5.261239999890676807e-06 6.298902648399996862e-02 4.893310599999949571e-04 -6.348355774399999651e-02 6.323739685400001087e-02 2.479980499999783123e-04 -4.901336700000229283e-04 -6.299360107399994135e-02 6.349322876399997317e-02 -6.349222778399994660e-02
5.500000000000000000e+00 1.760820159999998413e-02 -4.587816772999998155e-02 3.056030275000001795e-02 2.467326657999992581e-02 6.711836548999999819e-02 2.815569366400004492e-02 2.032606964000000307e-02 2.263746338000000718e-02 9.225604250000015577e-03 4.233426515000000834e-02 2.961760251999994570e-02 3.469319519400000662e-02 2.457709350999998446e-02 2.458471680000002321e-03 3.010501100000010505e-03 2.868489989999998060e-02 3.067442933000001995e-02 6.937020019399997572e-02 -4.119310058399996977e-02 6.005849999928614031e-06 6.280342469400006233e-02 -6.280112367400002282e-02 -7.470699999976204621e-06 6.280906433400000599e-02 4.127014199999848418e-04 -6.322213196399997792e-02 6.295418559066665032e-02 2.167582199999856232e-04 -3.582478866666520068e-04 -6.281303160399998031e-02 6.331156676400000183e-02 -6.331099914400005468e-02
6.500000000000000000e+00 1.760840148000006669e-02 -4.609486694000002049e-02 3.080243223999996199e-02 2.458670349000008012e-02 6.719307250999990988e-02 2.813692535400000305e-02 2.013079682000002216e-02 2.263973083999994834e-02 9.200402820000000079e-03 4.260620118000005979e-02 2.940714112000005279e-02 3.475112365399993242e-02 2.461466064999997400e-02 2.286404410000022775e-03 3.015930190000017455e-03 2.868897093000000523e-02 3.067142639999992718e-02 6.941007141400008795e-02 -4.123136657400013755e-02 2.797240000008969067e-05 6.281652283400003534e-02 -6.282132019400001044e-02 -2.044678000002022453e-05 6.284149841399998271e-02 1.756062933333282750e-04 -6.299933126733330002e-02 6.282179627399996080e-02 1.686991399999897018e-04 -1.606363999999302849e-04 -6.281689922066677201e-02 6.309508984066673765e-02 -6.312618317399994183e-02
7.500000000000000000e+00 1.761133730000001216e-02 -4.612463532000003752e-02 3.097823026999997273e-02 2.435397035000000723e-02 6.745520628999993051e-02 2.787759155400008210e-02 1.990751831600000646e-02 2.286794861399998879e-02 9.239501959999962127e-03 4.263950193999999083e-02 2.936106566999988066e-02 3.473976196400017230e-02 2.461609498000002366e-02 2.271209719999979070e-03 3.032589710000001965e-03 2.867017212999999065e-02 3.067436521999998209e-02 6.940829835400000314e-02 -4.121896118400009135e-02 2.657592700001260044e-04 6.256223206399995351e-02 -6.264652771400001929e-02 -1.756042599998181649e-04 6.282249512399985802e-02 -1.678399999946122876e-07 -6.257015441399998990e-02 6.256755737399999351e-02 1.638779999984762897e-06 6.262229999992996235e-06 -6.265692811399990736e-02 6.265915894399991248e-02 -6.283265748399995132e-02
8.500000000000000000e+00 1.752026824999998109e-02 -4.623103637999995824e-02 3.092089539999999526e-02 2.440874021999998172e-02 6.762360230000004357e-02 2.764686037399997215e-02 1.962692867999999216e-02 2.317140503999999199e-02 9.295666500000061491e-03 4.282362975999994686e-02 2.901541342000000384e-02 3.504495097399999703e-02 2.464060058000004660e-02 2.047137459999976133e-03 3.254895020000049197e-03 2.820138304399990789e-02 3.091977783599988983e-02 6.937733521400009373e-02 -4.095733399400001279e-02 2.446045000000594675e-04 6.231732849400000579e-02 -6.255329041400005397e-02 3.295800001069437500e-07 6.255349793399996028e-02 -1.336660000015399489e-06 -6.232319397400001154e-02 6.232172911399998239e-02 5.981600000268371842e-07 7.537839999986317352e-06 -6.256626648400001600e-02 6.256839660399995950e-02 -6.256510071399984385e-02
9.500000000000000000e+00 1.734983214999992820e-02 -4.599250182999999048e-02 3.071846617999999737e-02 2.458000794000004055e-02 6.738345946999997615e-02 2.765883392399996407e-02 1.971406554999998589e-02 2.334266510000002071e-02 9.301104730000042328e-03 4.276126101999998264e-02 2.863820187000001155e-02 3.526099610399997114e-02 2.480249939999998668e-02 2.058300779999990698e-03 3.271768180000071691e-03 2.771096497999997119e-02 3.138666380000013079e-02 6.921420043399979793e-02 -4.077049925399992697e-02 3.229979999978240603e-05 6.234746155400011647e-02 -6.237052674400006547e-02 -2.435289999993983463e-06 6.237543395400002577e-02 -8.056599999690660682e-07 -6.235573181399990672e-02 6.235446837400000081e-02 -1.202380000086122919e-06 7.867420000093261684e-06 -6.238352720400002632e-02 6.238619444400005792e-02 -6.238466247400006187e-02
