# r	h_0	h_1	h_2	h_3	h_4	h_5	h_6	h_7	h_8	h_9	h_10	h_11	h_12	h_13	h_14	h_15	h_16	h_17	h_18	h_19	h_20	h_21	h_22	h_23	h_24	h_25	h_26	h_27	h_28	h_29	h_30	h_31	h_32	
5.000000000000000000e-01 5.085553283999999508e+02 6.657588195999999243e+02 3.628549957999999833e+02 4.599483338000000003e+02 5.992766724000000522e+02 7.251329955999998447e+02 8.659233047699999588e+02 2.082833405000000084e+02 3.226959991999999602e+02 4.584724884500000144e+02 5.753616638500000136e+02 7.251113281999998890e+02 8.973919860700000299e+02 2.587349854000000278e+02 3.678360697333333178e+02 5.112696533000000159e+02 5.691483154000000013e+02 -1.437213436999997640e+01 9.313186447699999917e+02 2.850113220499999898e+02 2.823960113499999807e+02 1.041968630970000049e+03 2.811360169000000155e+02 2.811829834000000119e+02 1.041969638069999974e+03 1.043421969669999953e+03 2.811096802000000139e+02 1.041960971069999914e+03 1.043248965470000030e+03 1.041967654470000070e+03 2.801160277999999266e+02 1.043249148569999988e+03 2.836563416000000188e+02
1.500000000000000000e+00 5.089553223999999432e+02 6.657570190999999795e+02 3.623321685999999318e+02 4.596303253500000210e+02 5.997783508499999243e+02 7.245334778000001279e+02 8.652698013699998683e+02 2.077076645000000212e+02 3.220563048999999864e+02 4.585799865999999838e+02 5.759921875000000000e+02 7.245089721999997892e+02 8.982616378700000723e+02 2.584176635499999861e+02 3.685283355999999912e+02 5.108763124000000175e+02 5.696565246999999772e+02 -1.497864076999997707e+01 9.318252517949999856e+02 2.837161712999999281e+02 2.824509888000000046e+02 1.042496630869999990e+03 2.807366637999999170e+02 2.816988373000000365e+02 1.042508639519999633e+03 1.043124148620000142e+03 2.807193298999999911e+02 1.042493151919999946e+03 1.042625643970000056e+03 1.042500476120000030e+03 2.798379974999999149e+02 1.043298983770000177e+03 2.832363280999999233e+02
2.500000000000000000e+00 5.095939941499999577e+02 6.655476684499999465e+02 3.617523499000001266e+02 4.599383239999999660e+02 5.994573364999998830e+02 7.244899903000000450e+02 8.646323120699998981e+02 2.070739899000000150e+02 3.216523133000000598e+02 4.587536468999999215e+02 5.756790160999998989e+02 7.240946654999997918e+02 8.989132950199998504e+02 2.587931518499999584e+02 3.682506713999998738e+02 5.102656555500000195e+02 5.703225097500001084e+02 -1.540832827000009075e+01 9.315043060699999842e+02 2.826786652499998809e+02 2.826213378999999577e+02 1.042178652970000257e+03 2.801028289499999460e+02 2.813806763000000046e+02 1.042197329770000124e+03 1.043426318419999916e+03 2.800978393999999980e+02 1.042180331470000056e+03 1.042170993069999440e+03 1.042186312869999711e+03 2.801583404499999688e+02 1.043467150920000222e+03 2.826094970500000727e+02
3.500000000000000000e+00 5.092361602500001254e+02 6.661780395999999200e+02 3.622608337499998470e+02 4.602664947499999926e+02 5.991588440000000446e+02 7.247348328000000492e+02 8.651558182199999010e+02 2.066069947000000866e+02 3.204981079333333014e+02 4.581233214999997472e+02 5.753963317999998708e+02 7.234781494500002736e+02 8.983579742700003408e+02 2.590858154500000410e+02 3.679196624999999585e+02 5.096799927000001844e+02 5.709633484000000863e+02 -1.570883487000003242e+01 9.313266479700000673e+02 2.820243530000000192e+02 2.819510193999999501e+02 1.041031751536666661e+03 2.794400024999999914e+02 2.802391153999999460e+02 1.041042646336666621e+03 1.042761630369999693e+03 2.794379882999999154e+02 1.041513156170000002e+03 1.041853320320000421e+03 1.041041883369999823e+03 2.795043335000000297e+02 1.042808627370000067e+03 2.819396667999999408e+02
4.500000000000000000e+00 5.095626526000000922e+02 6.668596801500000311e+02 3.628596801999999570e+02 4.599766541999997571e+02 5.994776611500003582e+02 7.240753174000001309e+02 8.648409759699998176e+02 2.059790038999999524e+02 3.191589965499999835e+02 4.575103302499999245e+02 5.757563476999998784e+02 7.237906799999996110e+02 8.977369644199998220e+02 2.596223145000001296e+02 3.682116395000000466e+02 5.100494766500000878e+02 5.706383667000000059e+02 -1.510464782000008199e+01 9.316118118699996558e+02 2.813883514499999592e+02 2.813180236999999124e+02 1.039664981119999538e+03 2.788263244499999018e+02 2.788788299499998402e+02 1.039675479120001000e+03 1.042122134419999838e+03 2.788338470499999175e+02 1.040891329969999788e+03 1.042131320219999907e+03 1.039680651869999565e+03 2.788905029499999273e+02 1.042178790319999734e+03 2.812963409499999443e+02
5.500000000000000000e+00 5.098699951500000225e+02 6.665746765499998219e+02 3.634633331499999258e+02 4.595219727000003331e+02 5.988920287999999346e+02 7.237571716499996910e+02 8.645356399699999201e+02 2.053543396000000030e+02 3.185416565000000446e+02 4.576669921999996404e+02 5.763410035000001699e+02 7.244290160999998989e+02 8.978949920699997165e+02 2.599688110499998857e+02 3.675820008000000598e+02 5.115521698500001548e+02 5.703198547499996494e+02 -1.445596616999995376e+01 9.309613220699993690e+02 2.807490235000000212e+02 2.806883545000000595e+02 1.039042971869999747e+03 2.782200011999998424e+02 2.782600097999998070e+02 1.039045321670000703e+03 1.041108828769999491e+03 2.782296753000000535e+02 1.039769096903333093e+03 1.040852888003332964e+03 1.039061648569999306e+03 2.782733153999997739e+02 1.041554324369999449e+03 2.806773072000000866e+02
6.500000000000000000e+00 5.093909911999999167e+02 6.668729857999996966e+02 3.631586609000000863e+02 4.588981323500001963e+02 5.984986572999996497e+02 7.243750304999998662e+02 8.650596572699996614e+02 2.049019928000000164e+02 3.181006469999997535e+02 4.576886749000000236e+02 5.771336670000000595e+02 7.241693726000003153e+02 8.979249908700003289e+02 2.601866455499998665e+02 3.671709899999996196e+02 5.118333282999997209e+02 5.709635010500001044e+02 -1.391961976999994022e+01 9.305506622699995205e+02 2.792220001499999853e+02 2.791757507499999065e+02 1.038616305569999895e+03 2.778069762999998602e+02 2.778376465000001190e+02 1.038614962769999693e+03 1.039492994236666391e+03 2.778093262000002142e+02 1.038605319270000109e+03 1.039448814969999830e+03 1.038645632969999497e+03 2.778590088000000833e+02 1.040036586069999885e+03 2.791687469499998997e+02
7.500000000000000000e+00 5.100331726500003242e+02 6.671753234499997234e+02 3.628223266999998486e+02 4.584028167500000563e+02 5.977811889499998870e+02 7.250423583999995572e+02 8.644303161699999691e+02 2.031562591800000064e+02 3.174960022499999468e+02 4.571298371000002589e+02 5.768910217499997088e+02 7.236963500999991084e+02 8.973951599199999691e+02 2.596639862500001072e+02 3.665291595500002586e+02 5.112358398499995928e+02 5.716199646000000030e+02 -1.457931826999998748e+01 9.299471619200003261e+02 2.772271423500001220e+02 2.771739959999999883e+02 1.037992312669999592e+03 2.771779785500000344e+02 2.772064972499999840e+02 1.037994128420000379e+03 1.037993289219999497e+03 2.771744842999999037e+02 1.037980304019999494e+03 1.037988497920000555e+03 1.038019809069999610e+03 2.772225189499999942e+02 1.038030963219999649e+03 2.771700287500000286e+02
8.500000000000000000e+00 5.106560059000003093e+02 6.665638427499998215e+02 3.633253478999995423e+02 4.589519653999996081e+02 5.971366576999998870e+02 7.255720215000001190e+02 8.638063233699995180e+02 2.011293181999999433e+02 3.169863433999998961e+02 4.576883239999997386e+02 5.775828246999999465e+02 7.226598917999999685e+02 8.978846466699997109e+02 2.602760010000001785e+02 3.658469850000001315e+02 5.117856750999999349e+02 5.722823180999998840e+02 -1.438054197000005274e+01 9.292786438700004510e+02 2.765346680000002380e+02 2.764773255000000063e+02 1.037301638869999806e+03 2.764909972999998899e+02 2.765206603999999970e+02 1.037304324369999449e+03 1.037297641069999372e+03 2.764873351999999613e+02 1.037290316770000572e+03 1.037293307569998433e+03 1.037330996770000638e+03 2.765299988000001576e+02 1.037341647370001738e+03 2.764769897999999557e+02
9.500000000000000000e+00 5.110983275999997204e+02 6.659621581999999762e+02 3.628886720000000423e+02 4.585293273999996018e+02 5.967343139999993582e+02 7.248693237500001487e+02 8.631634933700006513e+02 2.009221725499999138e+02 3.176354980500000238e+02 4.570545044499999676e+02 5.779473268000001553e+02 7.211383361500002138e+02 8.974433166700000584e+02 2.606441651000000093e+02 3.653939818999997442e+02 5.113533324999998513e+02 5.727636719000001904e+02 -1.290646667000011405e+01 9.288536559700005455e+02 2.761323241999998572e+02 2.760866698999998334e+02 1.036899966470000436e+03 2.760926514000002499e+02 2.761303406000001814e+02 1.036912326069999835e+03 1.036908297770001809e+03 2.760946654999997918e+02 1.036901980569999068e+03 1.036895968670000002e+03 1.036935305769999104e+03 2.761316833999999290e+02 1.036948641970000608e+03 2.760693358999997145e+02
