# r	h_0	h_1	h_2	h_3	h_4	h_5	h_6	h_7	h_8	h_9	h_10	h_11	h_12	h_13	h_14	h_15	h_16	h_17	h_18	h_19	h_20	h_21	h_22	h_23	h_24	h_25	h_26	h_27	h_28	h_29	h_30	h_31	h_32	
5.000000000000000000e-01 2.521184921500000087e+02 3.415131530999999541e+02 1.125179824999999880e+02 2.652883300999999392e+02 3.841050109999999904e+02 5.424816895000000159e+02 6.431323241999999709e+02 3.327510070000000297e+01 1.891690064000000007e+02 3.715259857499999612e+02 4.683096618999999237e+02 5.688615111999999954e+02 7.064375000000000000e+02 8.562491227499998558e+01 2.694626769999999283e+02 2.901898193999999762e+02 4.293653564999999617e+02 -1.755353423700000803e+02 6.872031555500000195e+02 -3.798096007000009422e+01 -3.708294977000002746e+01 7.237180175999999392e+02 -3.792962947000000895e+01 -3.793414612000003672e+01 7.228633422999999993e+02 7.227797851666664428e+02 -3.711499327000012727e+01 7.228580017499998576e+02 7.224106750999999349e+02 7.228935242000000017e+02 -3.795483702000012727e+01 7.237230224999999564e+02 -3.795428772000002482e+01
1.500000000000000000e+00 2.527673492999999780e+02 3.417618255999999519e+02 1.131503219999999743e+02 2.647419739000000050e+02 3.845313416000000188e+02 5.436539917666667634e+02 6.437609864000000925e+02 3.369000249999999852e+01 1.895863494999999830e+02 3.714463195999998106e+02 4.687170104999999012e+02 5.692176513499999828e+02 7.058143311500000436e+02 8.368670400000000598e+01 2.701133728999999448e+02 2.897123107999999547e+02 4.297826537999999346e+02 -1.763681670700000268e+02 6.871683349999998427e+02 -3.782397757000001093e+01 -3.763498232000000598e+01 7.231885070999998106e+02 -3.777099916999998186e+01 -3.777331846999993559e+01 7.230183715999999094e+02 7.226481730333331370e+02 -3.672394107000002350e+01 7.230209961000000476e+02 7.223283691999999974e+02 7.230536498999999822e+02 -3.779297177000012198e+01 7.241116943000000674e+02 -3.779095767000012529e+01
2.500000000000000000e+00 2.524630126999999220e+02 3.415303344999999808e+02 1.137709884999999872e+02 2.641299743500000545e+02 3.856442261333332340e+02 5.447816772999999557e+02 6.444023437999999260e+02 3.428866010000000841e+01 1.902396698500000127e+02 3.700452758599999470e+02 4.693416595500000312e+02 5.704925740666666343e+02 7.060933227999998962e+02 8.356697850000000471e+01 2.707030334999999468e+02 2.892371673499999361e+02 4.303763275500000418e+02 -1.769588348200000496e+02 6.870296630999998797e+02 -3.738830867000001490e+01 -3.734131167000009555e+01 7.234803467000001547e+02 -3.733197326999993493e+01 -3.734363097000004927e+01 7.234473266999998486e+02 7.234406738999996378e+02 -3.610263367000004564e+01 7.234569701999998870e+02 7.218578186499998992e+02 7.234880370999999286e+02 -3.735663147000002482e+01 7.247171631500000331e+02 -3.735034486999995806e+01
3.500000000000000000e+00 2.521366729999999734e+02 3.420576630499999737e+02 1.132088203499999679e+02 2.637510070999999243e+02 3.867510580333333223e+02 5.450938111000000390e+02 6.448269654000000628e+02 3.396834374999998829e+01 1.899604873499999371e+02 3.681198272999999972e+02 4.690534821000001102e+02 5.724044596666668667e+02 7.055425110000001041e+02 8.393713379999996960e+01 2.712731933999999683e+02 2.885968475500000068e+02 4.300851593500001400e+02 -1.773211395199999174e+02 6.876539916999995512e+02 -3.675384826999999177e+01 -3.671234432000011338e+01 7.240998230000000149e+02 -3.670016787000002978e+01 -3.672033992000001490e+01 7.240771789999998873e+02 7.240755005000000892e+02 -3.641415712000002713e+01 7.240804748999998992e+02 7.215863342499999362e+02 7.241123352500001147e+02 -3.673282161999998152e+01 7.244110107500000595e+02 -3.672583312000000433e+01
4.500000000000000000e+00 2.527271575999999413e+02 3.417120055999998840e+02 1.125904998999999975e+02 2.643546752999998262e+02 3.873460184666666350e+02 5.448311768000000939e+02 6.454628296000000773e+02 3.421887970000000223e+01 1.902493286000001262e+02 3.662346618799999192e+02 4.693323058999999375e+02 5.738129882999996880e+02 7.058289795000000595e+02 8.319557801999999924e+01 2.719309997999998814e+02 2.879433441500000299e+02 4.304043274000000565e+02 -1.770276519700000790e+02 6.882530212500000744e+02 -3.610199277000003804e+01 -3.608130187000006117e+01 7.247386475000002974e+02 -3.605499567000015304e+01 -3.608130187000006117e+01 7.247153320999996140e+02 7.247100220000002082e+02 -3.610730287000001226e+01 7.247142945000005056e+02 7.222465210000000297e+02 7.247539673000001130e+02 -3.609900206999998318e+01 7.247216797000000952e+02 -3.609399716999996599e+01
5.500000000000000000e+00 2.533473281999999926e+02 3.413883361999999124e+02 1.119974975499999914e+02 2.647990113000000747e+02 3.881653441999997085e+02 5.454516602000003331e+02 6.460919800000001487e+02 3.542672219999997907e+01 1.906516570999999658e+02 3.646696777500001190e+02 4.697619933999999375e+02 5.744466553000002023e+02 7.061368407999998453e+02 8.112864304999993692e+01 2.722611694499998976e+02 2.873136749499999496e+02 4.307381744499998604e+02 -1.767013274700000238e+02 6.879551696499997888e+02 -3.581582942000005687e+01 -3.578580017000007274e+01 7.250310058999998546e+02 -3.577429506999999376e+01 -3.581164857000010215e+01 7.250013123500002621e+02 7.249856568000000152e+02 -3.581347962000000962e+01 7.249899902500001190e+02 7.230111390000001848e+02 7.250363160000001699e+02 -3.581515801999995574e+01 7.250186463000000003e+02 -3.581231992000004993e+01
6.500000000000000000e+00 2.538963165999998637e+02 3.419383240000001933e+02 1.114639893000000939e+02 2.654761504999999033e+02 3.884096679500003120e+02 5.457426758000001428e+02 6.467013244999998278e+02 3.662414169999999558e+01 1.912501602500000217e+02 3.641026610999997501e+02 4.704091797000000952e+02 5.748466797999999471e+02 7.055900269000003391e+02 8.051021194999998443e+01 2.716186675999999807e+02 2.866983185500000673e+02 4.301431732000000920e+02 -1.773113433700000314e+02 6.882830199999998513e+02 -3.641781917000008661e+01 -3.627795717000003606e+01 7.245079955999999584e+02 -3.630194397000002482e+01 -3.640417787000012595e+01 7.245043335000000297e+02 7.243916626000000178e+02 -3.631531067000014446e+01 7.243938293500000327e+02 7.227831725999994887e+02 7.242261657999997624e+02 -3.625051170333332351e+01 7.245059814999995069e+02 -3.640597837000001391e+01
7.500000000000000000e+00 2.536718139500001143e+02 3.417285004500001833e+02 1.111053238499999907e+02 2.659964751999998498e+02 3.877663269499998933e+02 5.450929870499999197e+02 6.472979735999997501e+02 3.681009480000000167e+01 1.918983308000001671e+02 3.636935120499997538e+02 4.708931732000000920e+02 5.754418335500004105e+02 7.054466756333328021e+02 7.991983414999992874e+01 2.710200348500000018e+02 2.861829834000000119e+02 4.295338440499999706e+02 -1.779059784200001104e+02 6.885925293000004785e+02 -3.695929257000011603e+01 -3.563049622000005456e+01 7.247611695000000509e+02 -3.605197447000011834e+01 -3.692999577000011868e+01 7.247623291499999141e+02 7.238510131999992154e+02 -3.566913142000004200e+01 7.238653564000005645e+02 7.225929870999998457e+02 7.242019958999999290e+02 -3.607648007000011603e+01 7.247704772999995839e+02 -3.694397276999995938e+01
8.500000000000000000e+00 2.543596725499999138e+02 3.419610137999998187e+02 1.108058319000000438e+02 2.654103089000000182e+02 3.874540099999999256e+02 5.445969849000002796e+02 6.477153320999996140e+02 3.653376389999999674e+01 1.925246734499999093e+02 3.634646759000002021e+02 4.703136901999996553e+02 5.760686645999994653e+02 7.043040161000008084e+02 7.929694749999998749e+01 2.705116883000000598e+02 2.867861634000003050e+02 4.277930786199998465e+02 -1.784196807700000136e+02 6.880823364000007132e+02 -3.631967466999998351e+01 -3.509665216999997028e+01 7.245240173499996672e+02 -3.627646176999996896e+01 -3.627481387000000268e+01 7.245143432999993820e+02 7.244986877499995899e+02 -3.512997737000006282e+01 7.245063476499999524e+02 7.232396239999998215e+02 7.245326537999999346e+02 -3.631198422000011305e+01 7.245264892499999405e+02 -3.629550476999997954e+01
9.500000000000000000e+00 2.546730042000003778e+02 3.414221649500000240e+02 1.114596558000000641e+02 2.650519867000000431e+02 3.879520264000002499e+02 5.444815673999995624e+02 6.479345092500002465e+02 3.720629499999995460e+01 1.931513366999997743e+02 3.641410217000002376e+02 4.707456664999999703e+02 5.764869995000008203e+02 7.039348144499999762e+02 7.863753129999997782e+01 2.709356689999999617e+02 2.872945099000003211e+02 4.258493348000001788e+02 -1.780289947699998265e+02 6.884959717000001547e+02 -3.581048887000002878e+01 -3.564898987000015040e+01 7.250433350499997687e+02 -3.576431582000003573e+01 -3.577649227000006249e+01 7.250361633499996969e+02 7.250093384499996318e+02 -3.568200987000000168e+01 7.249985047000000122e+02 7.236613159000007727e+02 7.250341797499995664e+02 -3.579397882000012032e+01 7.250318298999991384e+02 -3.578631897000002482e+01
1.050000000000000000e+01 2.552401505000002544e+02 3.419396667999999408e+02 1.118699799999999414e+02 2.652333373999999822e+02 3.874573669999999765e+02 5.433129883000001428e+02 6.476593323500001134e+02 3.763043219999997291e+01 1.935833434999999554e+02 3.645783386000002793e+02 4.714026794500000506e+02 5.759818420499996137e+02 7.032858276499991916e+02 7.809397889999991094e+01 2.715433349499999167e+02 2.867380065999996077e+02 4.253796539500003746e+02 -1.785909759700000450e+02 6.891404724499998338e+02 -3.636133117000008497e+01 -3.528131407000012132e+01 7.245013428000002023e+02 -3.631195377000005919e+01 -3.633764957000005325e+01 7.244913329999999405e+02 7.244753418000000238e+02 -3.531030577000012727e+01 7.244636840999992273e+02 7.231176758000001428e+02 7.244779663000008441e+02 -3.632330626999998913e+01 7.244906616000007489e+02 -3.632532046999995146e+01
1.150000000000000000e+01 2.547168350000001737e+02 3.422825317500000892e+02 1.125793266499998708e+02 2.659286804499997743e+02 3.878853455999997095e+02 5.420409851250001338e+02 6.483436278999997739e+02 3.828871159999999918e+01 1.942323380000000270e+02 3.652629852500003835e+02 4.720440062999996371e+02 5.764781493999998929e+02 7.026999817500000063e+02 7.850553129999980229e+01 2.721773376999999527e+02 2.864010010000001785e+02 4.247970123499999318e+02 -1.780535003200000119e+02 6.897496338000000833e+02 -3.592529597000009289e+01 -3.462445372000007637e+01 7.249356690000004164e+02 -3.588263237000001027e+01 -3.591266176999999971e+01 7.249323120000008203e+02 7.249030151999995724e+02 -3.465698542000006910e+01 7.248953247999997984e+02 7.236399841500006005e+02 7.249106446000005235e+02 -3.589197077000005720e+01 7.249169922000000952e+02 -3.590198056999997789e+01
1.250000000000000000e+01 2.541306763000002320e+02 3.429361724999998842e+02 1.122969970999997713e+02 2.656751708999995572e+02 3.884656677500006481e+02 5.401238810333337597e+02 6.487486573000005592e+02 3.806945609999996805e+01 1.948296661999997923e+02 3.652143250000008265e+02 4.715073242000003120e+02 5.771156616000007489e+02 7.020431519000003391e+02 7.912501150000002781e+01 2.716356659000002765e+02 2.857551575499996943e+02 4.249773253999992448e+02 -1.780733062700001028e+02 6.903375243999998929e+02 -3.647748106999995343e+01 -3.493396302000007836e+01 7.243891601499999524e+02 -3.642630307000001721e+01 -3.644064637000008133e+01 7.254929810000003272e+02 7.254578552499997386e+02 -3.495648497000007637e+01 7.243623351999995066e+02 7.242423096000002261e+02 7.243754883000001428e+02 -3.534347841999999673e+01 7.243656616499993106e+02 -3.645563047000013057e+01
1.350000000000000000e+01 2.546525039999996807e+02 3.427113343000000896e+02 1.124713363999999274e+02 2.659113464000001841e+02 3.890963439999995899e+02 5.400036620999999286e+02 6.494598388999993404e+02 3.830146790000003421e+01 1.952606811999999081e+02 3.650236663999994562e+02 4.718300170999991678e+02 5.775553588999991916e+02 7.014464722000002439e+02 7.972456359999978304e+01 2.719276734000004581e+02 2.854069823999998334e+02 4.244473266499999227e+02 -1.785571624700000939e+02 6.909666747999999643e+02 -3.592798157000004267e+01 -3.544583432000001721e+01 7.249373169500004224e+02 -3.589297787000009521e+01 -3.588397522000002482e+01 7.253601379500005351e+02 7.253408508000011352e+02 -3.526599426999996467e+01 7.248938293500004875e+02 7.249071655500001725e+02 7.249174805000002380e+02 -3.547494812000007869e+01 7.246679688000003807e+02 -3.591629332000007935e+01
1.450000000000000000e+01 2.552598114500001429e+02 3.423206786999999167e+02 1.119361762999999428e+02 2.653778228999999556e+02 3.895176697000006243e+02 5.394584961000000476e+02 6.492260132000001249e+02 3.774209410000003118e+01 1.958878402999998798e+02 3.656380004999991797e+02 4.721418456999999762e+02 5.778521728999994593e+02 7.009913329999981215e+02 7.918336489999978767e+01 2.722438354500000059e+02 2.848394776000000093e+02 4.238088379000000714e+02 -1.791631500200001028e+02 6.913753051999992749e+02 -3.602929987000004530e+01 -3.597033997000005456e+01 7.248439942000004521e+02 -3.619778747000009389e+01 -3.598401187000001755e+01 7.246276550500006124e+02 7.246094666000008147e+02 -3.583581851999997525e+01 7.248043212999982643e+02 7.248026734000013676e+02 7.246245116999998572e+02 -3.600000307000004796e+01 7.249654846499997802e+02 -3.600830377000011140e+01
1.550000000000000000e+01 2.549696504000003188e+02 3.419851836999996522e+02 1.122616806000000906e+02 2.656766662999998516e+02 3.901723480000000563e+02 5.397193604000003688e+02 6.494923096000002261e+02 3.801285169999994196e+01 1.965426483000001099e+02 3.662523193500001071e+02 4.715568389999998544e+02 5.775390015000002677e+02 7.004803467000001547e+02 7.951409909999983938e+01 2.719720153999996910e+02 2.841920013499998277e+02 4.240913390999994590e+02 -1.798029815700001564e+02 6.920103150000004462e+02 -3.647464297000004763e+01 -3.642779847000002746e+01 7.243843383999992511e+02 -3.648767396999994617e+01 -3.643365787000004730e+01 7.243246460000009392e+02 7.243016357999986212e+02 -3.645999447000008331e+01 7.243391418499995780e+02 7.243630065999986982e+02 7.243226929000011296e+02 -3.646679992000008497e+01 7.243441467000011471e+02 -3.645932312000002185e+01
1.650000000000000000e+01 2.546693267999999080e+02 3.423371887499997683e+02 1.129231835000000501e+02 2.659696502500000861e+02 3.908250121999990370e+02 5.400331726000003982e+02 6.490005188499999349e+02 3.867907715000001190e+01 1.968233261999998831e+02 3.668680115999995905e+02 4.709361724999998842e+02 5.781846924000001309e+02 6.998631592000001547e+02 7.986239625000007436e+01 2.725870056000003387e+02 2.835926818999996613e+02 4.245186768000003212e+02 -1.803463164699996923e+02 6.913658142499989481e+02 -3.709799502000004168e+01 -3.704367367000008926e+01 7.237578430499997921e+02 -3.705649102000000994e+01 -3.705096737000013718e+01 7.237533569999995962e+02 7.237229919999990670e+02 -3.708182067000007009e+01 7.237223205500013137e+02 7.237391968499996437e+02 7.237405090499996732e+02 -3.707879937000001291e+01 7.237234803000010288e+02 -3.707898252000012462e+01
