# r	p	err_p
2.513673482801171755e+00 2.157906999966714423e-01 1.435084936243717852e-03
3.562699089984351808e+00 2.544127405441273804e-01 2.036337925012047904e-03
4.356758055373565419e+00 2.646284132964358271e-01 1.019890768983400470e-03
5.011641061791826779e+00 2.512912197059992137e-01 1.438483514226439807e-03
5.623010744859624488e+00 2.425804099623842247e-01 1.017454687804519170e-03
6.132611948508179367e+00 2.387270951806536867e-01 1.893769673232951600e-03
6.667122930735237318e+00 2.415625604331850806e-01 6.951154073835995664e-04
7.520068592724743262e+00 2.497723706387182940e-01 7.780726099710530376e-04
7.961600350571280238e+00 2.482776406439965999e-01 1.072978244188389600e-03
8.328957519749279115e+00 2.494869205459817052e-01 1.008966126078428326e-03
8.972798701858023307e+00 2.483710537395937001e-01 5.104336170268023972e-04
9.754298941277102841e+00 2.468062416221700472e-01 6.803128108392303679e-04
1.035902125665518980e+01 2.481054740581093432e-01 6.284987700373717697e-04
1.093757666937020723e+01 2.483556004805015927e-01 4.784271264254952001e-04
1.152884201630290839e+01 2.479261644028763478e-01 6.059437578396477614e-04
1.201431771502746315e+01 2.464148406341995223e-01 6.386850019897591076e-04
1.255541935281167909e+01 2.473918160276085687e-01 4.984772247069553996e-04
1.315911327071642845e+01 2.468346384339684396e-01 3.733401542184762055e-04
1.397199883743514981e+01 2.471038522207405497e-01 4.958188775693854076e-04
1.455148587281913208e+01 2.458503956997317719e-01 3.714181647226441488e-04
1.534771532800446359e+01 2.482649987389019541e-01 3.148658974159018460e-04
1.634024119072267567e+01 2.464541994529538815e-01 3.137004028793507929e-04
1.686779471084488691e+01 2.460551527219446144e-01 4.423261175373088177e-04
1.746918063295660772e+01 2.462250564142849374e-01 3.102564303085988311e-04
1.811315307445416067e+01 2.469425763565721854e-01 3.898050690664760210e-04
1.858871784709167230e+01 2.461113587472625319e-01 3.480109349692620565e-04
1.910037476518077781e+01 2.460444763112085154e-01 3.398263017905786337e-04
1.956385524822637478e+01 2.456866014653027452e-01 3.673907058725159195e-04
