# r	p	err_p
2.523264460538344967e+00 1.914737946003950975e-01 0.000000000000000000e+00
3.544614579726781400e+00 2.773471562833058623e-01 0.000000000000000000e+00
4.354594086290756394e+00 2.804154844680410430e-01 0.000000000000000000e+00
5.010282283623298305e+00 2.892602009928562645e-01 0.000000000000000000e+00
5.620345691211056760e+00 3.135484643477219890e-01 0.000000000000000000e+00
6.125091675628357990e+00 3.068681929317625956e-01 0.000000000000000000e+00
6.668897450820519879e+00 3.414242290231027099e-01 0.000000000000000000e+00
7.508832717805876911e+00 3.512065282106959230e-01 0.000000000000000000e+00
7.965476038936058600e+00 3.552280471283714713e-01 0.000000000000000000e+00
8.325032129655815183e+00 3.496674584323040125e-01 0.000000000000000000e+00
8.968924038525454279e+00 3.466141512129003455e-01 0.000000000000000000e+00
9.752987861184850615e+00 3.507511501056853609e-01 0.000000000000000000e+00
1.035330478927259890e+01 3.419932071631884840e-01 0.000000000000000000e+00
1.094012154814291371e+01 3.439135898189984997e-01 0.000000000000000000e+00
1.152654826383991171e+01 3.348972623358304479e-01 0.000000000000000000e+00
1.201743086554021822e+01 3.326467559217301528e-01 0.000000000000000000e+00
1.254907702247600909e+01 3.288229210600817076e-01 0.000000000000000000e+00
1.315984018885032469e+01 3.282050192659021204e-01 0.000000000000000000e+00
1.396604562479225997e+01 3.256379621795897905e-01 0.000000000000000000e+00
1.455075653834342653e+01 3.248155343553191243e-01 0.000000000000000000e+00
1.534651261316665760e+01 3.223811234600809095e-01 0.000000000000000000e+00
1.633869901990457052e+01 3.244779400936756986e-01 0.000000000000000000e+00
1.687173642202093404e+01 3.255489733709093225e-01 0.000000000000000000e+00
1.746923068377102339e+01 3.261373785457662433e-01 0.000000000000000000e+00
1.810971621671115628e+01 3.253746426150526116e-01 0.000000000000000000e+00
1.858847945525889855e+01 3.294482264623436740e-01 0.000000000000000000e+00
1.909885082471020468e+01 3.300598372782062584e-01 0.000000000000000000e+00
1.956371515465366429e+01 3.297820382151601115e-01 0.000000000000000000e+00
