# r	p	err_p
nan 1.020479835639889754e-01 1.836500591497885473e-04
3.525026649769575915e+00 8.625884589534887903e-02 1.500478807402622647e-04
4.327740189345829158e+00 9.372526174827704171e-02 1.754375731202007329e-04
4.982350743021348727e+00 9.128336323060709523e-02 1.639441586415973776e-04
5.588497452704476842e+00 9.213555261987264877e-02 1.071921902128845054e-04
6.114015743806375802e+00 9.202353202572829960e-02 1.636569221014909272e-04
6.608071903434189487e+00 9.198237776718959369e-02 7.410428975386869246e-05
7.062373408251854556e+00 9.278742973940386218e-02 3.555372050838733399e-04
7.482853168214169237e+00 9.238466719242673098e-02 1.558435210098883545e-04
7.911917928571460479e+00 9.247784948580053954e-02 1.683656410612231400e-04
8.289336037012210667e+00 9.277733167259401281e-02 1.386192091745902012e-04
8.643536546370601314e+00 9.267667918880866107e-02 1.414368772483474697e-04
9.011808562267694001e+00 9.225096211795542900e-02 1.082949122724164803e-04
9.670194055459814919e+00 9.242238707918769280e-02 7.106690932984621723e-05
