# r	p	err_p
nan 1.000000000000000000e+00 0.000000000000000000e+00
3.523293809293915668e+00 8.530116206865963058e-01 6.647051604562645129e-04
4.326503867234044343e+00 9.213731263383297954e-01 1.818715780149503909e-04
4.975750146361786364e+00 8.961885440497259214e-01 3.316784198443129255e-04
5.588494342368760748e+00 9.072690217391304879e-01 2.152711428332108141e-04
6.118710162896028315e+00 8.941824275796025345e-01 3.978802168738521344e-04
6.605370062830325573e+00 9.047453910864506899e-01 1.553110269697832496e-04
7.055130357433900379e+00 9.027241208519068971e-01 4.717030086694608401e-04
7.486987064664941016e+00 9.075918390575647976e-01 1.700556177339535187e-04
7.912113290955461231e+00 9.107995091132221610e-01 2.076530298188307530e-04
8.291699968264717668e+00 9.066655462890994555e-01 2.086538151034529642e-04
8.639736318779434043e+00 9.085173501577287203e-01 2.126816903116669787e-04
9.011116661792771154e+00 9.084660405607730693e-01 1.228324448426721576e-04
9.672709248026663431e+00 9.100637792142142191e-01 1.440006021822598709e-04
