# r	p	err_p
nan 8.992013257532165404e-01 1.052618433107725801e-04
3.523293809293915668e+00 9.127519856191647074e-01 1.290980501411900447e-04
4.326503867234044343e+00 9.065681441203679025e-01 6.921568208235070422e-05
4.975750146361786364e+00 9.087626880246548744e-01 9.424166397948125450e-05
5.588494342368760748e+00 9.078026914192073304e-01 6.868059391821029324e-05
6.118710162896028315e+00 9.092034175147631903e-01 1.110804338005669066e-04
6.605370062830325573e+00 9.081648069659487010e-01 4.812448088194322898e-05
7.055130357433900379e+00 9.076648545462090434e-01 1.451040617149041681e-04
7.486987064664941016e+00 9.076915403471762511e-01 5.454832008285763251e-05
7.912113290955461231e+00 9.078164028020357934e-01 6.891339832238379355e-05
8.291699968264717668e+00 9.072226817127381215e-01 6.686002973527433552e-05
8.639736318779434043e+00 9.076102428165412350e-01 6.885545845539418940e-05
9.011116661792771154e+00 9.079053694801660912e-01 3.970497476783157439e-05
9.672709248026663431e+00 9.080912194091419476e-01 4.728942601351624641e-05
