# r	p	err_p
2.529510455655713752e+00 5.459899749373433586e-01 0.000000000000000000e+00
3.103144500000780681e+00 1.000000000000000000e+00 0.000000000000000000e+00
3.573306769485404377e+00 2.744150943396226339e-01 0.000000000000000000e+00
4.379614363520924591e+00 2.779650744346376934e-01 0.000000000000000000e+00
5.042554988822582906e+00 4.297673710647149647e-01 0.000000000000000000e+00
5.650741889422822517e+00 4.323396245612249889e-01 0.000000000000000000e+00
6.174846885187816881e+00 5.476656744477518268e-01 0.000000000000000000e+00
6.691984613891845513e+00 2.711285145880231173e-01 0.000000000000000000e+00
7.143904047233457177e+00 1.483916262445749423e-01 0.000000000000000000e+00
7.572161751416789599e+00 3.505142628898578749e-01 0.000000000000000000e+00
7.999119157453588258e+00 2.719529480335404203e-01 0.000000000000000000e+00
8.378299050115039392e+00 2.661049542027225101e-01 0.000000000000000000e+00
8.725984250973967349e+00 3.622412616574418043e-01 0.000000000000000000e+00
9.104385327486536283e+00 3.677907668904394911e-01 0.000000000000000000e+00
9.821588931147733348e+00 2.661092524193595099e-01 0.000000000000000000e+00
1.039425101819344732e+01 3.339149342384387098e-01 0.000000000000000000e+00
1.098571664134379589e+01 2.915888318796439616e-01 0.000000000000000000e+00
1.158350181197853068e+01 3.537401043750058038e-01 0.000000000000000000e+00
1.210403165516917490e+01 3.325682122113330919e-01 0.000000000000000000e+00
1.263401662859948438e+01 3.482438019796968987e-01 0.000000000000000000e+00
1.323074640716462014e+01 3.263885831617837630e-01 0.000000000000000000e+00
1.407052147293451050e+01 3.109762454625010775e-01 0.000000000000000000e+00
1.467870292107959429e+01 3.402432908976204540e-01 0.000000000000000000e+00
1.536453321352220591e+01 3.520693792301463065e-01 0.000000000000000000e+00
1.583097529115833169e+01 3.279628985767319982e-01 0.000000000000000000e+00
1.643848205853573674e+01 3.348248064043043981e-01 0.000000000000000000e+00
1.695263840017330281e+01 3.444065638908846982e-01 0.000000000000000000e+00
1.733459815359963940e+01 3.283852338970449369e-01 0.000000000000000000e+00
1.771462277956593212e+01 3.351064047431024373e-01 0.000000000000000000e+00
1.823186295184571648e+01 3.387487977632465119e-01 0.000000000000000000e+00
1.871113072831012403e+01 3.417680465252042610e-01 0.000000000000000000e+00
1.921948898467853084e+01 3.319544322733949948e-01 0.000000000000000000e+00
1.968746904212462923e+01 3.359932918474006769e-01 0.000000000000000000e+00
