# r	p	err_p
2.529510455655713752e+00 5.459899749373433586e-01 9.658148715740849915e-04
3.103144500000780681e+00 1.000000000000000000e+00 0.000000000000000000e+00
3.573306769485404377e+00 2.744150943396226339e-01 1.769283648214980140e-03
4.379614363520924591e+00 2.779650744346376934e-01 8.857195582013304086e-04
5.042554988822582906e+00 4.297673710647149647e-01 1.137285142941328727e-03
5.650741889422822517e+00 4.323396245612249889e-01 8.030679601084209085e-04
6.174846885187816881e+00 5.476656744477518268e-01 1.203966949670369577e-03
6.691984613891845513e+00 2.711285145880231173e-01 6.266982394359171338e-04
7.143904047233457177e+00 1.483916262445749423e-01 1.891996087607170389e-03
7.572161751416789599e+00 3.505142628898578749e-01 6.967326736403250910e-04
7.999119157453588258e+00 2.719529480335404203e-01 9.082163856789584894e-04
8.378299050115039392e+00 2.661049542027225101e-01 8.883185207690217928e-04
8.725984250973967349e+00 3.622412616574418043e-01 9.331223181651022167e-04
9.104385327486536283e+00 3.677907668904394911e-01 4.852474746497616718e-04
9.821588931147733348e+00 2.661092524193595099e-01 6.013882987136535399e-04
1.039425101819344732e+01 3.339149342384387098e-01 5.617668298972748175e-04
1.098571664134379589e+01 2.915888318796439616e-01 4.144615713160845847e-04
1.158350181197853068e+01 3.537401043750058038e-01 5.198053006295871165e-04
1.210403165516917490e+01 3.325682122113330919e-01 5.453163255543646160e-04
1.263401662859948438e+01 3.482438019796968987e-01 4.302075531144215021e-04
1.323074640716462014e+01 3.263885831617837630e-01 3.250085891459838995e-04
1.407052147293451050e+01 3.109762454625010775e-01 4.384504192367202685e-04
1.467870292107959429e+01 3.402432908976204540e-01 3.091386927823280124e-04
1.536453321352220591e+01 3.520693792301463065e-01 3.197926251972451608e-04
1.583097529115833169e+01 3.279628985767319982e-01 5.795122978173193259e-04
1.643848205853573674e+01 3.348248064043043981e-01 2.816522218113315834e-04
1.695263840017330281e+01 3.444065638908846982e-01 3.764748405436651210e-04
1.733459815359963940e+01 3.283852338970449369e-01 4.379911525748062927e-04
1.771462277956593212e+01 3.351064047431024373e-01 3.486827187101023437e-04
1.823186295184571648e+01 3.387487977632465119e-01 3.286455186542818169e-04
1.871113072831012403e+01 3.417680465252042610e-01 3.172747931747472213e-04
1.921948898467853084e+01 3.319544322733949948e-01 2.912069626060433407e-04
1.968746904212462923e+01 3.359932918474006769e-01 3.322349353781914511e-04
