# r	h_0	h_1	h_2	h_3	h_4	h_5	h_6	h_7	h_8	h_9	h_10	h_11	h_12	h_13	h_14	h_15	h_16	h_17	h_18	h_19	h_20	h_21	h_22	h_23	h_24	h_25	h_26	h_27	h_28	h_29	h_30	h_31	h_32	
5.000000000000000000e-01 3.478713379999999802e+02 6.231990051499999481e+02 1.562586593999999991e+02 4.271676635999999689e+02 7.061771545499999547e+02 2.308509902999999781e+02 4.849971771499999704e+02 7.578683472000000165e+02 2.812786254999999755e+02 5.252223510999998553e+02 7.942050907699999698e+02 2.962247009499999422e+02 5.766226807000000463e+02 1.051631583999999862e+02 3.892878417999999101e+02 6.560226440000000139e+02 1.868423461999999802e+02 4.359260254000000145e+02 7.252050170999999636e+02 2.561466674999999213e+02 5.326773682000000463e+02 8.017004559199999676e+02 2.975193176999999878e+02 5.681060180999999147e+02 9.260987860000000182e+01 3.766741638500000136e+02 6.432814941500000714e+02 1.680145111499999757e+02 4.104501647999999818e+02 6.948796997999999121e+02 2.181898269499999969e+02 5.001323547000000076e+02 7.652880318200000147e+02
1.500000000000000000e+00 3.472486572000000251e+02 6.234533691499998440e+02 1.567693328999999949e+02 4.276288299999999936e+02 7.067884826999999177e+02 2.309063109999999597e+02 4.850533447000000251e+02 7.583436584499999071e+02 2.806536408000000051e+02 5.257323303499999838e+02 7.936853801699999167e+02 2.965093536499999800e+02 5.774734344999999394e+02 1.057778244499999971e+02 3.898780060000000276e+02 6.565103454499999316e+02 1.873615112499999782e+02 4.363961944499999390e+02 7.256963195999999243e+02 2.566020050000000197e+02 5.322776489000000311e+02 8.011776096700000380e+02 2.980326691499999470e+02 5.677653198499999689e+02 9.312413789999999381e+01 3.772894897500000297e+02 6.438506775500000003e+02 1.683110199500000022e+02 4.100589904999999931e+02 6.954326782500002082e+02 2.188398209000000065e+02 5.006358185000000276e+02 7.655331923700000516e+02
2.500000000000000000e+00 3.466399842000000717e+02 6.232423705999999584e+02 1.569866714999999999e+02 4.272886657999999898e+02 7.062839966000001368e+02 2.310889740499999903e+02 4.851780090500000142e+02 7.580313110000001871e+02 2.806039734000000863e+02 5.254013061999999081e+02 7.930452758699998412e+02 2.968846742000000631e+02 5.772895812999997815e+02 1.052268180999999743e+02 3.895923462000000654e+02 6.559114990499999749e+02 1.870153351000000157e+02 4.360673523000000387e+02 7.251611633499999243e+02 2.562743529999999055e+02 5.316618652499998916e+02 8.005473625700001321e+02 2.977453308000000334e+02 5.680989990500000886e+02 9.261631014999997547e+01 3.769830018000000109e+02 6.435086670000000595e+02 1.680886687999999367e+02 4.099993285999998989e+02 6.951266479999999319e+02 2.185263366999998880e+02 5.003659668000000238e+02 7.652964718700000049e+02
3.500000000000000000e+00 3.471856689500000357e+02 6.237804870499999197e+02 1.572578430499999627e+02 4.269593200999998999e+02 7.063480225000002974e+02 2.305006409000000076e+02 4.845556640999998308e+02 7.574151611500001309e+02 2.808594970999999987e+02 5.250774841499999184e+02 7.935490429700000732e+02 2.974073334000000841e+02 5.766906739000000925e+02 1.052949906000000055e+02 3.889396973000000344e+02 6.562128296500000033e+02 1.867176743499999816e+02 4.357794953000000078e+02 7.252269897999995010e+02 2.559950104000000692e+02 5.319581603999999970e+02 8.010742618700003277e+02 2.974635009999999511e+02 5.674856568000000152e+02 9.268307499999997390e+01 3.766905060000000276e+02 6.432290039499998784e+02 1.686123275999999578e+02 4.102979888999998366e+02 6.948281860499998857e+02 2.182590026999999964e+02 4.996983185500000673e+02 7.658219225700001971e+02
4.500000000000000000e+00 3.468676757999996880e+02 6.234986572999996497e+02 1.569406586000000061e+02 4.272918396000000030e+02 7.065280151500001011e+02 2.311435210999999583e+02 4.841978454999998576e+02 7.567596436000003450e+02 2.811373443499999212e+02 5.253666686999999911e+02 7.932613670700002331e+02 2.990092712200000165e+02 5.769411621499998546e+02 1.057411575499999685e+02 3.882817077999998219e+02 6.565759888000002320e+02 1.870664978500000188e+02 4.361273345999998128e+02 7.256776733500000773e+02 2.563818207000000484e+02 5.316073609000000033e+02 8.007775071699998080e+02 2.990240661799999771e+02 5.668439941499998440e+02 9.284729769999995597e+01 3.773031768999999258e+02 6.435755005000000892e+02 1.683056641000000582e+02 4.106444701999998870e+02 6.954559937000003629e+02 2.198668060599999876e+02 4.999905089999999745e+02 7.655085069699998712e+02
5.500000000000000000e+00 3.465446778000000450e+02 6.231828307999999197e+02 1.562786483999999518e+02 4.275879974499998752e+02 7.068265076000002409e+02 2.325820159999998396e+02 4.845256805499996062e+02 7.564239807499998278e+02 2.817556610999999975e+02 5.256551819500000420e+02 7.926101477199999863e+02 3.005699920500001099e+02 5.772540282999998453e+02 1.063154945499999826e+02 3.876298065999999380e+02 6.571685181000002558e+02 1.864623260999999275e+02 4.362826537999999346e+02 7.262676696499997888e+02 2.557716522000000623e+02 5.312763367000002290e+02 8.004745781199999328e+02 3.004346618999998100e+02 5.670473021999996490e+02 9.221601110000005974e+01 3.776118316999998115e+02 6.438528137999996943e+02 1.679963302499999145e+02 4.112160034500000165e+02 6.960980225499997687e+02 2.213256682999999612e+02 5.005894928500001697e+02 7.652092089200000373e+02
6.500000000000000000e+00 3.470616759999998067e+02 6.237310181000002558e+02 1.556216735999998946e+02 4.272933350000002974e+02 7.065230102999994415e+02 2.326475219999999808e+02 4.838680115999995905e+02 7.567043152000001101e+02 2.814343261999997594e+02 5.253316650999995545e+02 7.919174034700008633e+02 3.002739867999998751e+02 5.769236449999998513e+02 1.068453294000000824e+02 3.869623108000000684e+02 6.577734985500001130e+02 1.858889923499999668e+02 4.363124694999999065e+02 7.267846680000002380e+02 2.553403167999999823e+02 5.318159789999999703e+02 8.009864112699997349e+02 3.004965057500000967e+02 5.670713196000001517e+02 9.161230089999997972e+01 3.769656678000001193e+02 6.435496825999998691e+02 1.685426635999999689e+02 4.108673402000003989e+02 6.966376952999999048e+02 2.213443298499998946e+02 5.002639771000003748e+02 7.658374731200001406e+02
7.500000000000000000e+00 3.468588256999998976e+02 6.230731811499999822e+02 1.553508529999999155e+02 4.268403319999997620e+02 7.062293396000004577e+02 2.320981750500000089e+02 4.835756683499998871e+02 7.569196778000004997e+02 2.811215058000000226e+02 5.250449830000002294e+02 7.916279900200006523e+02 2.999665069499997117e+02 5.766623230499999408e+02 1.062313156499999423e+02 3.866971740999997564e+02 6.582363280999998096e+02 1.852509918000000653e+02 4.358013152999997146e+02 7.265539856000000327e+02 2.550778351000001294e+02 5.316473083999999290e+02 8.007501232200002050e+02 2.999113311999999496e+02 5.665151672500001041e+02 9.176813509999999496e+01 3.767128448500002378e+02 6.432726745500003744e+02 1.683006591499998876e+02 4.105571746999999050e+02 6.963619994999999108e+02 2.207996597999999722e+02 4.999709931000002143e+02 7.663543579699999100e+02
8.500000000000000000e+00 3.471326751500000682e+02 6.224243163999990429e+02 1.559533386499999779e+02 4.266718292999998994e+02 7.068683472000002439e+02 2.327616577499998129e+02 4.841549987999997029e+02 7.574348449999997683e+02 2.816309814999999617e+02 5.255983277000004819e+02 7.922744486199999301e+02 3.012730789499998991e+02 5.772483215499996732e+02 1.056253205000000435e+02 3.872669982999996137e+02 6.580784911999999167e+02 1.848748321499999747e+02 4.363316651000004640e+02 7.268151550499997029e+02 2.557328415499998755e+02 5.323299866000002112e+02 8.010082866700004161e+02 3.005545044000000416e+02 5.670250243999998929e+02 9.178730015000007825e+01 3.773236846999998306e+02 6.438316651000004640e+02 1.689476623499999732e+02 4.118880004999998619e+02 6.965984802000002674e+02 2.213886566500000299e+02 5.004790038999999524e+02 7.657793319200000042e+02
9.500000000000000000e+00 3.466001587000000654e+02 6.219866944000004878e+02 1.566196671000000151e+02 4.270503234999996494e+02 7.073373413000008441e+02 2.333801575000002231e+02 4.839058227999998962e+02 7.579576721499997802e+02 2.810090026999998827e+02 5.257974854000003688e+02 7.928140594699998474e+02 3.024966431000002558e+02 5.777173461999991559e+02 1.049704933000000437e+02 3.874878234500001781e+02 6.586913146999995661e+02 1.853893280000002051e+02 4.356926727999998548e+02 7.263173217999992630e+02 2.560750121999999465e+02 5.326203613999996378e+02 8.003427383700000064e+02 3.010853272000003926e+02 5.666086425999992571e+02 9.127904895000006036e+01 3.779578399500001069e+02 6.435929870999998457e+02 1.692763214000001426e+02 4.131810303000002023e+02 6.959446411999997508e+02 2.218543395999995482e+02 5.000416869999999108e+02 7.652626499699999840e+02
