# r	vx_0	vx_1	vx_2	vx_3	vx_4	vx_5	vx_6	vx_7	vx_8	vx_9	vx_10	vx_11	vx_12	vx_13	vx_14	vx_15	vx_16	vx_17	vx_18	vx_19	vx_20	vx_21	vx_22	vx_23	vx_24	vx_25	vx_26	vx_27	vx_28	vx_29	vx_30	vx_31	
5.000000000000000000e-01 5.765313413999999942e-02 5.345901379399999737e-02 5.301345386000000381e-02 5.650712280000000365e-02 4.524165787399999500e-02 5.737801132999999221e-02 5.532566835000000960e-02 5.507496244399999463e-02 5.583186798999999895e-02 5.390766601000000074e-02 5.574706025399998183e-02 5.861583709000000447e-02 5.282263182999998724e-02 5.531602844400001356e-02 5.483459471999996976e-02 5.255086807400002891e-02 5.685537033999998879e-02 5.482116089999999192e-02 5.524906637900001138e-02 5.641750222499998524e-02 5.557142637000000301e-02 5.334093689400000449e-02 5.904879762000000282e-02 5.234060057999996574e-02 5.382659363400002506e-02 5.229320067999999877e-02 5.408910469400001614e-02 5.623882559999998643e-02 5.545726318999999460e-02 5.256348328400001907e-02 5.407951354999999266e-02 5.736227111000001544e-02
1.500000000000000000e+00 5.746789702999997168e-02 5.331248382400001484e-02 5.313795014000000094e-02 5.653603515999998386e-02 4.524699463400001787e-02 5.736049804000000613e-02 5.553110046999999022e-02 5.498072723400000694e-02 5.578543243999999762e-02 5.383013609999996035e-02 5.583489441400003861e-02 5.856413574000000899e-02 5.279836425999997335e-02 5.534476379400001672e-02 5.500980223999996782e-02 5.246349701400002813e-02 5.685136565999997921e-02 5.483292848000000802e-02 5.498776612400001901e-02 5.663800353000001536e-02 5.550946654999996954e-02 5.356856292400002245e-02 5.904420013999999578e-02 5.233540038000000783e-02 5.377062745399998483e-02 5.230213317000000084e-02 5.391894106399999775e-02 5.622815123000000220e-02 5.544240418000001558e-02 5.282686828399997536e-02 5.381962280000000126e-02 5.736167603000000281e-02
2.500000000000000000e+00 5.765532990000002411e-02 5.331048301399997358e-02 5.311672096000000926e-02 5.655193481999999661e-02 4.524146027399999354e-02 5.735993194000000434e-02 5.559980468999999731e-02 5.483168853400000042e-02 5.585416412999998081e-02 5.383813476000000320e-02 5.583172973400001016e-02 5.857320251999999228e-02 5.280660399999999310e-02 5.533939273399998693e-02 5.507449947999998319e-02 5.230830827400003574e-02 5.685142440000000991e-02 5.482259826999998087e-02 5.508922942400001910e-02 5.662907561999998285e-02 5.553552248000000885e-02 5.350226805399999758e-02 5.916999817999996775e-02 5.229926756000002203e-02 5.354623017399999518e-02 5.236750030000000833e-02 5.404904961399999846e-02 5.603551522000000534e-02 5.562696228000004600e-02 5.264869065399996328e-02 5.399730606000000682e-02 5.736760254000000669e-02
3.500000000000000000e+00 5.783337098000002063e-02 5.331655507399998134e-02 5.294910715000000767e-02 5.670830078000001218e-02 4.531404290399998480e-02 5.729321783999998668e-02 5.565866394000006795e-02 5.464476381399994281e-02 5.582463377999998672e-02 5.401040037999996213e-02 5.582966065400005173e-02 5.855326537999999692e-02 5.281187439999998623e-02 5.533622802400000457e-02 5.495606384000002731e-02 5.249111084399998156e-02 5.666455077999998230e-02 5.500517272000006452e-02 5.509522691399995620e-02 5.657996901999997469e-02 5.552542725000002982e-02 5.331796935400000270e-02 5.934996643999997795e-02 5.230039976999999868e-02 5.340519775400001667e-02 5.256949768000004214e-02 5.399422326399994781e-02 5.585000953000000823e-02 5.580752564999996029e-02 5.264944670400002746e-02 5.406561737999997924e-02 5.729996947999998341e-02
4.500000000000000000e+00 5.780426941999999152e-02 5.339658874399999533e-02 5.306880493000001170e-02 5.650953978999996574e-02 4.558728546400002413e-02 5.702339935999998360e-02 5.592391052000002943e-02 5.456958985399999046e-02 5.582713317999998814e-02 5.406733398000005547e-02 5.583269866399993842e-02 5.836905975999995971e-02 5.275064087000003871e-02 5.540019897399998949e-02 5.507473449999997911e-02 5.254787143900004065e-02 5.661312159499997526e-02 5.500036622000006870e-02 5.496372970399993063e-02 5.670959854000002381e-02 5.534673462000005290e-02 5.330956634399992844e-02 5.934596405999998520e-02 5.230830078000001104e-02 5.366272949400002074e-02 5.261297148499997911e-02 5.376132827900002159e-02 5.583316238999999626e-02 5.575919800000005838e-02 5.289649872399994346e-02 5.387692718999997910e-02 5.729753417000001819e-02
5.500000000000000000e+00 5.755223540999993698e-02 5.347218441400004851e-02 5.318767946999996415e-02 5.634563600999999838e-02 4.575441534400004340e-02 5.686124077000001553e-02 5.599447632000001396e-02 5.466122268399996320e-02 5.582706833000000701e-02 5.393843079000002622e-02 5.584116577399995257e-02 5.854716490999999079e-02 5.250062867000000050e-02 5.549670470399997724e-02 5.519132692000002643e-02 5.241852019399999285e-02 5.672644500999998729e-02 5.482830200999992687e-02 5.494973206400009108e-02 5.669309386000000173e-02 5.535036925999993473e-02 5.337566284400006855e-02 5.928659974000004274e-02 5.230986938999995089e-02 5.384586394400003168e-02 5.244662932999999416e-02 5.379845346399997341e-02 5.602484425999996326e-02 5.552290040000007476e-02 5.295911239399995335e-02 5.399437941999997437e-02 5.735980226000010618e-02
6.500000000000000000e+00 5.730546876000007506e-02 5.365460303399994385e-02 5.300952112000001382e-02 5.659537352999995802e-02 4.549919571400003193e-02 5.701746443999997777e-02 5.595463562999993673e-02 5.455679229400006713e-02 5.579970245000004381e-02 5.413436278999998047e-02 5.584086365399994201e-02 5.854687196000004507e-02 5.234212339999996799e-02 5.557173829400000736e-02 5.533313291999993749e-02 5.235837159400007212e-02 5.657002257999997619e-02 5.504743652000006204e-02 5.489536345399997214e-02 5.649233552999999297e-02 5.534879453999997506e-02 5.364526124400004203e-02 5.903593140000002598e-02 5.230263975999995679e-02 5.383949493400001785e-02 5.263473055999993294e-02 5.379741269400004772e-02 5.604458618000000142e-02 5.532283326000005802e-02 5.314245513399994125e-02 5.401737215999994485e-02 5.736033322000003154e-02
7.500000000000000000e+00 5.705362853999995654e-02 5.383316177400002123e-02 5.308160324000000402e-02 5.657833252999994178e-02 4.525946335400005821e-02 5.711223526000001188e-02 5.611710203999996371e-02 5.446692643400001532e-02 5.563250351000001426e-02 5.432856139999994727e-02 5.583286651400003187e-02 5.835866852000003852e-02 5.259549559999997237e-02 5.555016541399999258e-02 5.534967043000001141e-02 5.232012159399998530e-02 5.660197066999996668e-02 5.503876648000004951e-02 5.485546707399999167e-02 5.630640181999992805e-02 5.533716126000017693e-02 5.383869385399989160e-02 5.884573059000004075e-02 5.231166991999994242e-02 5.382252870400002637e-02 5.283000181000001988e-02 5.383809017399996538e-02 5.599650516999997441e-02 5.514173278000007727e-02 5.333988403399994582e-02 5.400371705000006628e-02 5.733996276999987762e-02
8.500000000000000000e+00 5.680376283999994530e-02 5.384423201400003606e-02 5.332133866000000194e-02 5.632453002000002013e-02 4.526599144399997415e-02 5.735840492999992601e-02 5.610792846000003942e-02 5.421973403400002361e-02 5.564226913999991558e-02 5.434480285999997856e-02 5.582262329400013851e-02 5.835736999999990154e-02 5.283326416000004577e-02 5.532226623400001569e-02 5.554067382000003189e-02 5.236516632399998428e-02 5.660035552999993086e-02 5.480206909999996850e-02 5.486052917400006945e-02 5.628326415000001193e-02 5.534473268000010548e-02 5.385659850399993065e-02 5.883345947999996800e-02 5.230140380000000006e-02 5.384212707399999714e-02 5.282133789999998025e-02 5.407436154400001999e-02 5.583576784000001542e-02 5.507087098999990937e-02 5.334875091400006347e-02 5.405634002000003768e-02 5.733660278999996168e-02
9.500000000000000000e+00 5.661099547999983578e-02 5.403740333400014473e-02 5.330986290000000460e-02 5.611540527999987066e-02 4.530490935400011826e-02 5.753608856000005239e-02 5.614146118000008095e-02 5.403386751399984894e-02 5.561013336000000806e-02 5.452426145999998003e-02 5.565239625400004303e-02 5.837959898999997566e-02 5.303007201999999920e-02 5.527866272400000502e-02 5.559219971000002591e-02 5.232949165399997798e-02 5.658670159000005195e-02 5.464483641999995367e-02 5.496369461399999712e-02 5.615039901999994282e-02 5.533666381999992334e-02 5.404933837400008323e-02 5.883459167999999240e-02 5.210073852000002975e-02 5.404232849400002897e-02 5.282479858000015127e-02 5.408117080399983678e-02 5.584369249000001312e-02 5.505566710000012187e-02 5.333558869399985386e-02 5.408610992999997313e-02 5.735059813999996564e-02
