# r	vx_0	vx_1	vx_2	vx_3	vx_4	vx_5	vx_6	vx_7	vx_8	vx_9	vx_10	vx_11	vx_12	vx_13	vx_14	vx_15	vx_16	vx_17	vx_18	vx_19	vx_20	vx_21	vx_22	vx_23	vx_24	vx_25	vx_26	vx_27	vx_28	vx_29	vx_30	vx_31	
5.000000000000000000e-01 5.506553342999999379e-02 5.877426056400000820e-02 5.418180083999999536e-02 5.580189818999999746e-02 5.709709686400000345e-02 5.082923736999999526e-02 5.457423401000000701e-02 5.684438537399998798e-02 4.878874511999997665e-02 5.379654793400002327e-02 5.256625174999999400e-02 5.607959595000001907e-02 5.787042525399998388e-02 5.682493667999998638e-02 5.334696044000002135e-02 5.832627015399998588e-02 4.981673584000000793e-02 5.785579833999998645e-02 5.835065979399998992e-02 5.530614014000002215e-02 5.380461754399998298e-02 5.132610207000000424e-02 5.411734007999998569e-02 5.706310181400001819e-02 5.681285705000000547e-02 5.332146606000000982e-02 5.710893311399997674e-02 4.848713073000000123e-02 5.688590699999998557e-02 5.682435514400001331e-02 5.638850555000000236e-02 5.303113542400000185e-02
1.500000000000000000e+00 5.524094238999996409e-02 5.882552246400003099e-02 5.417189942000000258e-02 5.583193053999998406e-02 5.698589537400000626e-02 5.082940674000001324e-02 5.465806274999997910e-02 5.662432618400001921e-02 4.901573790999999569e-02 5.359060996399998833e-02 5.272712441000001332e-02 5.619281616999999285e-02 5.782320770400001253e-02 5.682003631000000221e-02 5.332646788999997889e-02 5.833256287400000878e-02 4.980693663999999354e-02 5.786002502999999797e-02 5.834346679400001512e-02 5.513512878000000061e-02 5.377999215399999894e-02 5.153334160999997748e-02 5.394653014000000413e-02 5.723409332400000021e-02 5.683307037000000922e-02 5.331223755999999619e-02 5.705439819399999585e-02 4.834959410999999790e-02 5.707473755000004589e-02 5.684375824399996030e-02 5.635919952000000704e-02 5.297947477400000160e-02
2.500000000000000000e+00 5.532047727999997444e-02 5.891118989400000866e-02 5.406039885999999739e-02 5.579906616000002845e-02 5.712332520399996533e-02 5.081780700000000650e-02 5.457066039000003227e-02 5.667686219399997727e-02 4.895946655999996316e-02 5.352879393399998659e-02 5.293020938000004422e-02 5.608098141999994651e-02 5.774977707400003046e-02 5.687310562000002373e-02 5.326383056999998283e-02 5.838309692400000389e-02 4.981040344000000480e-02 5.781876220999997845e-02 5.838496764399999511e-02 5.507750244999999600e-02 5.377709946400004853e-02 5.160192335999997520e-02 5.407073365000000797e-02 5.706579193399997918e-02 5.687333833000000199e-02 5.330513304000000785e-02 5.707833007399997632e-02 4.838213195999999106e-02 5.702546388000000882e-02 5.684226745399999225e-02 5.636792602000002816e-02 5.298610101399999633e-02
3.500000000000000000e+00 5.531896361999997375e-02 5.885780091400000941e-02 5.394029540999998457e-02 5.587774048000007654e-02 5.699285339399993988e-02 5.081100463999996264e-02 5.457189941000006178e-02 5.685119690399997178e-02 4.884359740999998090e-02 5.369431176400003142e-02 5.293398779999999859e-02 5.585666809999999954e-02 5.788319305399997755e-02 5.672894134000000532e-02 5.345462646999999540e-02 5.826329865399999114e-02 4.981236419000000665e-02 5.788949889999989856e-02 5.831593383400011238e-02 5.519262999999998559e-02 5.382322029400006536e-02 5.144017753999992337e-02 5.400443116000001181e-02 5.720181335399998623e-02 5.680148620000000786e-02 5.330769958999997254e-02 5.723899444400001174e-02 4.833713225999997781e-02 5.690603943000000636e-02 5.684849304400001885e-02 5.628786317000001455e-02 5.322472080400002942e-02
4.500000000000000000e+00 5.532619629999999122e-02 5.885072997400006556e-02 5.407023619999999642e-02 5.584723511000001805e-02 5.708543090399996467e-02 5.061086487999998107e-02 5.451235962000009622e-02 5.703786986399991127e-02 4.884586487000001226e-02 5.357893967400004925e-02 5.331191054399995327e-02 5.558637818599996422e-02 5.792232879400002060e-02 5.650811004999996973e-02 5.365885620000008377e-02 5.826043152399995595e-02 4.981216734999995704e-02 5.791006775000005075e-02 5.830315918399998909e-02 5.504510803999999174e-02 5.383402925399995848e-02 5.181164151600003293e-02 5.356398559399997567e-02 5.736299042400001824e-02 5.689117583999999533e-02 5.325446472000003317e-02 5.710836243399999151e-02 4.846776121999996773e-02 5.696230470000009788e-02 5.704449218599992599e-02 5.602474058799999934e-02 5.310359959399998248e-02
5.500000000000000000e+00 5.532763059999997596e-02 5.878149323400000403e-02 5.426186980999998799e-02 5.584770203000007094e-02 5.731343139399991404e-02 5.038873290999995591e-02 5.437966004000004128e-02 5.722866578400002957e-02 4.877990417000000606e-02 5.339099315399999102e-02 5.375429858000001920e-02 5.533680724999994610e-02 5.797462296400002213e-02 5.626286240999998911e-02 5.390774230000006106e-02 5.802109131399993402e-02 4.996406553999999806e-02 5.799700316999997080e-02 5.806312622400005424e-02 5.510093690000003597e-02 5.383964828399993852e-02 5.215434646999997370e-02 5.332252805999997125e-02 5.719607149400007806e-02 5.707916411999994916e-02 5.324819641999997688e-02 5.699103300400003985e-02 4.864393464000001804e-02 5.697640381999995174e-02 5.720785886400003850e-02 5.585276491000003979e-02 5.292394321399997159e-02
6.500000000000000000e+00 5.533386842000009159e-02 5.854046081399992552e-02 5.433433228000007775e-02 5.584593505999983082e-02 5.738723205400010630e-02 5.024409791999992492e-02 5.456726072000010058e-02 5.710833191399992959e-02 4.877946777999996042e-02 5.331714767400026062e-02 5.383364637999980135e-02 5.532993163999999631e-02 5.814666659400004323e-02 5.602339627999999849e-02 5.416223755000000584e-02 5.778542847399997101e-02 5.008469542999998553e-02 5.809443970000006952e-02 5.787345947399994556e-02 5.529513243999999855e-02 5.383408645399995196e-02 5.206434861000006770e-02 5.331496277000000866e-02 5.707052597399996097e-02 5.707067338000002682e-02 5.331680295999995101e-02 5.716092591400001588e-02 4.846493532000008264e-02 5.715407101999989831e-02 5.710365662399999320e-02 5.578392945000009567e-02 5.311469920399995021e-02
7.500000000000000000e+00 5.524287109000002027e-02 5.861786408399998621e-02 5.429789579999996785e-02 5.587780152000013795e-02 5.733609680399991138e-02 5.029549865999997232e-02 5.466880189000012519e-02 5.700269531399990153e-02 4.878469544000003932e-02 5.331660140400008158e-02 5.383003309999980640e-02 5.533916322000004273e-02 5.807612823399999763e-02 5.609317168999996411e-02 5.430783080000001206e-02 5.756526245400005182e-02 5.011006469999992885e-02 5.815053406000006420e-02 5.786709961400001573e-02 5.531389465999995980e-02 5.382056296400005574e-02 5.199457130999994570e-02 5.332076721000002933e-02 5.721292328399997518e-02 5.698894195000004520e-02 5.331196594000002509e-02 5.716792663399990204e-02 4.845130311000000328e-02 5.716096495999999777e-02 5.704986177400001024e-02 5.583426666000004812e-02 5.327667297399994034e-02
8.500000000000000000e+00 5.505832824999979530e-02 5.886813416400018401e-02 5.414369812999998699e-02 5.603930358000006745e-02 5.734099182399991085e-02 5.027866820999998126e-02 5.465596924000001161e-02 5.700155701400003855e-02 4.879346924000010216e-02 5.333522418399989223e-02 5.396205577999999004e-02 5.519504851999995632e-02 5.783772950400006829e-02 5.632833555999991471e-02 5.416229858000005948e-02 5.752159790400000750e-02 5.029136659000009446e-02 5.809669798999984869e-02 5.794586701400003537e-02 5.531942901000006657e-02 5.373566001400004177e-02 5.207157325999992037e-02 5.329410399999996717e-02 5.711478486400003302e-02 5.710727690999994888e-02 5.330159608000012428e-02 5.718552916399990277e-02 4.858806762999997447e-02 5.694209594000008284e-02 5.712036500399995248e-02 5.581806944999998660e-02 5.306006560400001321e-02
9.500000000000000000e+00 5.507730714000008687e-02 5.908892425399990544e-02 5.408613127999992859e-02 5.605740356000023933e-02 5.737089295399987188e-02 5.010513305999993172e-02 5.481036986999997945e-02 5.677259582400001614e-02 4.895769654000009519e-02 5.340331481399989560e-02 5.409884644000007708e-02 5.504414061999977903e-02 5.761295913400017732e-02 5.650346603000002549e-02 5.424069824999987882e-02 5.750193237400012813e-02 5.006066895999992938e-02 5.812492979999988457e-02 5.811386779400013608e-02 5.530906983999994003e-02 5.354447539400007672e-02 5.231084748000007500e-02 5.310466307999977403e-02 5.709641098400015935e-02 5.733575820000001017e-02 5.312702942999994460e-02 5.729899657400005369e-02 4.878094178000001030e-02 5.655272217999991052e-02 5.734426939399995399e-02 5.563746948000006937e-02 5.304419259400001280e-02
