# r	h_0	h_1	h_2	h_3	h_4	h_5	h_6	h_7	h_8	h_9	h_10	h_11	h_12	h_13	h_14	h_15	h_16	h_17	h_18	h_19	h_20	h_21	h_22	h_23	h_24	h_25	h_26	h_27	h_28	h_29	h_30	h_31	h_32	
2.030139220299999714e+00 1.259036674999999832e+02 3.859729919999999197e+02 6.360169677999998612e+02 8.998005031975332031e+02 4.010576629999999341e+02 6.473070067999999537e+02 9.073136512641999616e+02 4.109936523999999736e+02 6.610333252000000357e+02 9.248519889142000920e+02 4.260316619999999830e+02 6.831069946499999332e+02 9.448749762641999723e+02 4.422220306499999651e+02 7.035820313000000397e+02 9.661449805642000683e+02 4.646934966999999688e+02 7.197979736999998295e+02 2.259609985999999822e+02 4.810676270000000159e+02 7.385683593999998493e+02 1.003573660964199917e+03 5.048306884999999511e+02 7.672549743999999237e+02 2.647360077499999420e+02 5.160086669999999458e+02 7.735863314642000432e+02 2.798093567000000235e+02 5.310806580500000109e+02 3.852079009999999926e+01 2.985116577000000007e+02 5.547749939000000268e+02 8.136320868642000050e+02
3.030139220299999714e+00 1.264933357499999715e+02 3.854263458499999615e+02 6.365673523000000387e+02 8.994286795141997573e+02 4.013221587999998974e+02 6.477940063999999438e+02 9.078129950642000949e+02 4.115579834000000119e+02 6.615658264500000314e+02 9.251314764641999773e+02 4.254386901999998827e+02 6.829386597999996411e+02 9.453933097642000121e+02 4.425160217499999362e+02 7.040816955499999494e+02 9.654831382141999256e+02 4.653150024999998777e+02 7.203285217499998225e+02 2.264641799999999705e+02 4.804363403499999663e+02 7.390910034000000906e+02 1.003017493364199936e+03 5.053293456999999762e+02 7.678254394999997885e+02 2.641149901999999656e+02 5.165553283500000816e+02 7.741002790141999412e+02 2.803321838499999785e+02 5.312973328000000492e+02 3.907089425000000205e+01 2.990073242000000278e+02 5.550523376999999527e+02 8.141098834141998850e+02
4.030139220299998826e+00 1.259754829499999573e+02 3.848469849999999042e+02 6.360338440000000446e+02 8.986668082142000458e+02 4.010626220999999987e+02 6.472384949000000915e+02 9.072719946642002924e+02 4.110601501999999527e+02 6.609858093499999541e+02 9.248739691642003891e+02 4.259428711499999736e+02 6.823248595999998543e+02 9.448446646641998541e+02 4.428370056000001114e+02 7.035771789499999613e+02 9.648243018641996969e+02 4.649833373999997548e+02 7.197944946000000073e+02 2.259603424499999846e+02 4.798390197999999600e+02 7.385744629000000714e+02 1.002397315064200029e+03 5.047879944000000023e+02 7.675054321999996318e+02 2.634951782499999240e+02 5.160869751500000575e+02 7.735120602642000449e+02 2.797648467999998729e+02 5.310343628000000535e+02 3.852763180000000176e+01 2.984911651499999152e+02 5.548096924000001309e+02 8.135452719642000829e+02
5.030139220299998826e+00 1.262688178999999877e+02 3.853411560499999950e+02 6.361270141999998486e+02 8.989544669141996565e+02 4.015759735500000716e+02 6.475083313499999349e+02 9.075207180308667603e+02 4.113391570999999658e+02 6.610679931999998189e+02 9.254008246142002463e+02 4.266113433999998961e+02 6.817053222999998070e+02 9.451598349641999448e+02 4.430805054499999187e+02 7.029396362000002227e+02 9.644716254641998603e+02 4.646853485499998442e+02 7.198756714000001011e+02 2.260473174999999628e+02 4.803409881499999301e+02 7.379563600000001315e+02 1.001740798114200061e+03 5.050110016000000996e+02 7.671863098500002707e+02 2.635866699000000608e+02 5.154689941999999974e+02 7.737989083141999345e+02 2.791343383999999332e+02 5.315756836000000476e+02 3.882068065000001411e+01 2.987498169499999676e+02 5.541744995499998367e+02 8.138088446642000235e+02
6.030139220299998826e+00 1.260623245000000452e+02 3.850373230000000149e+02 6.375191406599999482e+02 8.992206488642004842e+02 4.012893066999999974e+02 6.478173218000001725e+02 9.072533178641997438e+02 4.116676636000001963e+02 6.615218201000000136e+02 9.260081473141999595e+02 4.272570037999998931e+02 6.822336730999998053e+02 9.465903273392004849e+02 4.425093078999998397e+02 7.034856567500000892e+02 9.641489555141997698e+02 4.653220062500001859e+02 7.203451537999999346e+02 2.262419814999999517e+02 4.809348145999999815e+02 7.384373473999999078e+02 1.001122626364200187e+03 5.047206725999999435e+02 7.678277282999997624e+02 2.637718048999998928e+02 5.159688415499999792e+02 7.740803824641998290e+02 2.796653442499999755e+02 5.313143311000003450e+02 3.896527100000000132e+01 2.990983275999997204e+02 5.540956421000000773e+02 8.135975523642000553e+02
7.030139220299998826e+00 1.265914803000000575e+02 3.847591705500001353e+02 6.390957030999998096e+02 8.997161475142002018e+02 4.006363220499999898e+02 6.480834655999997267e+02 9.078614798641997368e+02 4.122168274000000565e+02 6.621605225000002974e+02 9.266167975141997886e+02 4.278106842000004235e+02 6.828850098000002617e+02 9.478866492641991499e+02 4.422108154500001547e+02 7.041133118499997181e+02 9.648018027641996923e+02 4.659623566000000210e+02 7.209998473999999078e+02 2.256036681999999018e+02 4.816198425499999303e+02 7.390505066499999884e+02 1.001656127064199609e+03 5.052701721500000076e+02 7.685146179000003031e+02 2.640778198499999689e+02 5.165778503500000625e+02 7.745070887308662577e+02 2.803081818000000567e+02 5.310209961000000476e+02 3.828464380000000489e+01 2.996493377499998587e+02 5.546899719499997445e+02 8.131831770642002084e+02
8.030139220299998826e+00 1.262793197999999393e+02 3.850806732500000180e+02 6.387603760000001785e+02 8.999959708141996089e+02 3.999970094000000245e+02 6.474206543000000238e+02 9.075366431641996314e+02 4.125668335499999557e+02 6.624700012500002231e+02 9.263076240642003540e+02 4.275083312999995542e+02 6.826033324999998513e+02 9.475479651641999226e+02 4.425271759499996733e+02 7.038096924000001309e+02 9.651364584641996771e+02 4.662675018499999169e+02 7.213398437500000000e+02 2.252596816999999874e+02 4.825570068000001811e+02 7.387420044000000416e+02 1.001336630864199833e+03 5.049299928000000364e+02 7.688121642999994947e+02 2.637949828999999227e+02 5.162429810000003272e+02 7.739689239641999166e+02 2.799840088000000833e+02 5.312979736499996761e+02 3.743330005000001393e+01 3.000015411500000937e+02 5.550006714499995724e+02 8.125689440641999681e+02
9.030139220299998826e+00 1.259819984499999919e+02 3.842013041000000158e+02 6.384373473999994530e+02 8.993969794641998305e+02 3.997099914999998873e+02 6.468564757999997710e+02 9.072424841642005049e+02 4.119150085999999646e+02 6.618723145999992994e+02 9.256559821142000146e+02 4.270343322999997326e+02 6.821103516000002855e+02 9.472312995142001455e+02 4.419026794000001246e+02 7.034824829500003034e+02 9.645146399641998869e+02 4.656673278999996910e+02 7.215059815000004164e+02 2.255898285000000669e+02 4.833776550000002317e+02 7.384385071000006064e+02 1.001047461614200074e+03 5.046549988000001576e+02 7.681367797999992035e+02 2.634764862499998799e+02 5.155914917499999319e+02 7.731824065142000109e+02 2.796914978000002066e+02 5.314276733999995486e+02 3.778151509999997870e+01 3.003210144499998933e+02 5.551890259000001606e+02 8.119516821641991555e+02
1.003013922029999883e+01 1.272825870749999240e+02 3.832431182499999522e+02 6.390646972999993523e+02 8.997843161641999359e+02 4.002806397000003926e+02 6.470923461999991559e+02 9.078723060142001486e+02 4.114899902999995902e+02 6.614689942000004521e+02 9.250289984642004129e+02 4.261600036666668530e+02 6.814580078000003596e+02 9.477683173641999019e+02 4.414953613999996378e+02 7.039960327999997389e+02 9.641019812642007309e+02 4.653486633499996969e+02 7.214980163999998695e+02 2.249690093999997771e+02 4.831683350000002974e+02 7.390736694499992154e+02 1.001638815964200148e+03 5.052803497499999139e+02 7.677393188999994891e+02 2.639909974000001966e+02 5.149909668000000238e+02 7.725351382642002136e+02 2.802366637999998602e+02 5.314759826499998780e+02 3.838673400000004676e+01 3.000299987999997029e+02 5.552363586500005113e+02 8.113107711142001790e+02
1.103013922029999883e+01 1.287501755499999945e+02 3.837126617499998247e+02 6.395763549999992392e+02 9.013214713141987886e+02 4.002378336999997259e+02 6.474590149499999825e+02 9.084169684642001812e+02 4.112250213500001337e+02 6.612554626999999527e+02 9.247586509142001887e+02 4.252392578499998308e+02 6.809566650500000833e+02 9.475058127641996180e+02 4.412904816000000210e+02 7.037198182000001907e+02 9.638369895142004680e+02 4.658823548000000301e+02 7.209954834500003926e+02 2.246746673999998620e+02 4.837369843000001310e+02 7.396911620999999286e+02 1.002247985014199912e+03 5.058003539999999703e+02 7.671850281500001074e+02 2.637438354999999319e+02 5.146109618999998929e+02 7.722420374141993307e+02 2.799823303500002112e+02 5.309311523500005023e+02 3.874387365000001182e+01 2.988536682333333374e+02 5.545930176000001666e+02 8.114904776641997159e+02
