# r	vx_0	vx_1	vx_2	vx_3	vx_4	vx_5	vx_6	vx_7	vx_8	vx_9	vx_10	vx_11	vx_12	vx_13	vx_14	vx_15	vx_16	vx_17	vx_18	vx_19	vx_20	vx_21	vx_22	vx_23	vx_24	vx_25	vx_26	vx_27	vx_28	vx_29	vx_30	vx_31	vx_32	vx_33	vx_34	vx_35	vx_36	vx_37	vx_38	vx_39	vx_40	vx_41	vx_42	vx_43	vx_44	vx_45	vx_46	vx_47	vx_48	vx_49	vx_50	vx_51	vx_52	vx_53	vx_54	vx_55	vx_56	vx_57	vx_58	vx_59	vx_60	vx_61	vx_62	vx_63	vx_64	vx_65	vx_66	vx_67	vx_68	vx_69	vx_70	vx_71	vx_72	vx_73	vx_74	vx_75	vx_76	vx_77	vx_78	vx_79	vx_80	vx_81	vx_82	vx_83	vx_84	vx_85	vx_86	vx_87	vx_88	vx_89	vx_90	vx_91	vx_92	vx_93	vx_94	vx_95	vx_96	vx_97	vx_98	vx_99	vx_100	vx_101	vx_102	vx_103	vx_104	vx_105	vx_106	vx_107	vx_108	vx_109	vx_110	vx_111	vx_112	vx_113	vx_114	vx_115	vx_116	vx_117	vx_118	vx_119	vx_120	vx_121	vx_122	vx_123	vx_124	vx_125	vx_126	vx_127	vx_128	vx_129	vx_130	vx_131	vx_132	vx_133	vx_134	vx_135	vx_136	vx_137	vx_138	vx_139	vx_140	vx_141	vx_142	vx_143	vx_144	vx_145	vx_146	vx_147	vx_148	vx_149	vx_150	vx_151	vx_152	vx_153	vx_154	vx_155	vx_156	vx_157	vx_158	vx_159	vx_160	vx_161	vx_162	vx_163	vx_164	vx_165	vx_166	vx_167	vx_168	vx_169	vx_170	vx_171	vx_172	vx_173	vx_174	vx_175	vx_176	vx_177	vx_178	vx_179	vx_180	vx_181	vx_182	vx_183	vx_184	vx_185	vx_186	vx_187	vx_188	vx_189	vx_190	vx_191	vx_192	vx_193	vx_194	vx_195	vx_196	vx_197	vx_198	vx_199	
5.000000000000000000e-01 1.327337650000003956e-02 1.188800050000008920e-02 1.167251599999986032e-02 6.732208100000206842e-03 1.175335689999974439e-02 6.668304500000204332e-03 -7.661233825999997915e-01 2.429199999960474107e-05 5.186737000000221469e-03 2.017703249999999726e-02 1.176495369999975074e-02 8.933411000002706211e-04 2.341003299999897674e-03 1.733410000008461921e-05 5.108001800000010716e-03 7.715972799999917635e-03 -4.595949999998083605e-05 3.228760000001784766e-05 -1.495350000004691552e-05 -2.700819999995474137e-05 -2.371210000001155982e-05 -1.464849999990747226e-05 5.569459999981063767e-05 7.629400000041642005e-06 1.232900000013614703e-05 2.308685400000058674e-03 -2.360015900000007709e-03 2.466003499999828898e-03 -9.329219999983707253e-05 5.090606600000001196e-03 1.494409199999984124e-02 1.513122540000006247e-02 1.262802119999992083e-02 1.272402959999999368e-02 1.478826900000012809e-02 1.189639279999983069e-02 1.025567640000008343e-02 1.305801380000002655e-02 1.529565420000005872e-02 1.022406039999987186e-02 9.606262000000014706e-03 1.284228510000002578e-02 1.744940189999999794e-02 7.676300000000082883e-03 1.004165659999989649e-02 9.998962399999982917e-03 7.499420100000066085e-03 1.016561890000002716e-02 1.635736079999992529e-02 4.793151857142788873e-03 -1.200164757142715586e-03 8.196319499999958624e-03 4.896057199999972846e-03 8.704386333333445636e-03 3.608235666666701012e-03 9.889343299999950321e-03 1.003722999998899411e-04 5.020660399999997241e-03 -5.401609999989887044e-05 7.608276400000022442e-03 1.509374999999999953e-02 1.003668219999985858e-02 7.684936300000117480e-03 1.020935060000010761e-02 1.253961189999972664e-02 1.201051843333357343e-02 2.005899966666447633e-03 8.491943499999933878e-03 1.242169180000018969e-02 1.615731815000003707e-02 9.042694049999909153e-03 1.501666270000009788e-02 7.539306599999917764e-03 5.095642100000077716e-03 1.123999019999996629e-02 1.685131840000008221e-02 -1.794440000003305513e-05 2.868659999967348989e-05 1.941955500000176445e-03 1.152740470000026066e-02 1.299926949999644348e-03 -9.460454999975808949e-05 7.532592799999974532e-03 1.010400380000010118e-02 1.184503179999978756e-02 1.333636480000018228e-02 1.267169179999996266e-02 9.934936599999900572e-03 2.013702390000002979e-02 7.583618099999966944e-03 1.526806640000017909e-02 1.238800049999986240e-02 1.262994389999994374e-02 1.498431410000011961e-02 9.765499999957683857e-06 1.010125729999981556e-02 1.512597650000020548e-02 1.487768570000002830e-02 5.246337900000071219e-03 2.539001499999812752e-03 7.553649700000050933e-03 1.010742199999981571e-02 4.869262600000184155e-03 1.024401859999989062e-02 7.544311500000276151e-03 2.447021499999891495e-03 1.001269520000005325e-02 1.011791999999991226e-02 1.153137209999999940e-02 1.336566169999969106e-02 5.180358800000249564e-03 1.267523484000003010e-02 1.495696199999997644e-02 1.272481930000003529e-02 1.750351520000003810e-02 7.596772999999984628e-03 1.764866649999999662e-02 1.496102900000005273e-02 1.002820969999993449e-02 1.523239140000009692e-02 1.511460869999996237e-02 9.949428699999998682e-03 1.247053519999985829e-02 4.975318900000047853e-03 5.325935299999997458e-03 1.470001990000000154e-02 1.521138010000004301e-02 1.271014389999982133e-02 1.421735380000018270e-02 1.362031550000006135e-02 1.244430549999992787e-02 1.507130439999991751e-02 7.799041700000088756e-03 4.777313199999980164e-03 1.004100029999994981e-02 2.805999800000108686e-03 1.235833750000006094e-02 1.494902030000002865e-02 1.029965210000000249e-02 1.650201419999984889e-02 1.118130489999998728e-02 5.750467900000103515e-03 1.682951860000002700e-02 1.228967289999991462e-02 5.185348500000145668e-03 7.598342999999885966e-03 9.861694200000102259e-03 1.010165409999990577e-02 1.277931209999996938e-02 7.496017599999959223e-03 1.004666119999995944e-02 7.630645900000046847e-03 1.731802360000000290e-02 1.275865189999996104e-02 1.059202559999999904e-02 1.181631480000004328e-02 1.527035520000004018e-02 5.049987799999940130e-03 7.969360400000027878e-03 1.815948299999945413e-03 5.355316300000027147e-03 1.005065899999999651e-02 7.900695799999879823e-03 1.233136000000013138e-02 4.936645600000020076e-03 4.931335399999966541e-03 2.015002439999989334e-02 1.253900140000018849e-02 5.069000399999936540e-03 7.669341799999983451e-03 1.500933839999993302e-02 3.333333466666658831e-03 1.176059973333337845e-02 1.519000240000002548e-02 1.242135629999995688e-02 1.264663689999997662e-02 1.518334960000004147e-02 1.243701169999997073e-02 7.604370100000096798e-03 1.497995000000003005e-02 -2.260620099999982764e-03 -1.440440000010312340e-05 -4.898070000001552795e-05 3.839110000001255549e-05 6.410000000869330916e-07 -4.971320000004198267e-05 1.724737550000008876e-02 1.277999879999992990e-02 2.650665200000048606e-03 7.320800899999994373e-03 1.018319699999983667e-02 1.015603630000009618e-02 7.193237499999895548e-03 1.036145010000007020e-02 7.483947599999964985e-03 1.512731940000003328e-02 1.003933709999989786e-02 1.245999150000011435e-02 1.017663580000009900e-02 1.013269040000000162e-02
1.500000000000000000e+00 1.300903320000043085e-02 1.228765870000029202e-02 1.003399650000005687e-02 9.703979500000060182e-03 1.270269779999944233e-02 2.746032700000341793e-03 -7.622453612999997574e-01 3.016552719999708761e-03 2.257434079999938968e-03 2.300148928000021395e-02 8.573217720000230607e-03 4.239807999995264388e-04 3.778320300000245942e-03 2.600099999983740415e-05 4.447692899999992552e-03 5.171966400000201428e-03 1.650695899999845900e-03 4.299920000016754979e-05 -4.467770000019300239e-05 1.535039999998844099e-05 -3.533940000011170923e-05 -4.467769999985193950e-05 7.034299999975246367e-05 -5.004899999676126930e-06 2.667240000005222022e-05 7.782896999999592983e-04 -7.843017000002419593e-04 7.723387999999431529e-04 2.502440000012029611e-05 7.259613100000023717e-03 1.496606450000012925e-02 1.518527209999990732e-02 1.199002089999987725e-02 1.327801510000017546e-02 1.499395749999985102e-02 1.208898920000001445e-02 8.397064199999930770e-03 1.468334980000008706e-02 1.509027089999995068e-02 6.831481899999857985e-03 1.102716060000034221e-02 1.434271239999975432e-02 1.628497320000008020e-02 8.449340799999845511e-03 1.000732419999985669e-02 1.002264400000058182e-02 8.576019499999688184e-03 1.003503410000018865e-02 1.634866329999977094e-02 8.767303500000024619e-03 -4.973266599999874062e-03 6.332946699999979744e-03 4.850036699999918550e-03 7.143951399999877785e-03 7.518707300000187360e-03 9.372985699999844891e-03 1.430054000002200978e-04 3.122039800000038501e-03 1.836303799999996003e-03 5.184326199999986576e-03 1.506738279999990555e-02 1.140527339999971440e-02 8.593017499999860628e-03 7.875976600000285377e-03 1.393237310000040516e-02 1.109014879999949653e-02 4.123474100000521121e-03 5.875366299999541624e-03 1.428167729999995500e-02 1.821765129999994293e-02 6.544983000000229728e-03 1.497863779999988702e-02 8.699035500000264209e-03 4.924926700000014160e-03 1.130108649999965638e-02 1.433966060000011616e-02 6.626587000000653963e-04 6.701659999998809888e-05 4.552002000000129542e-03 1.064331049999987094e-02 -1.054321299999628429e-03 1.317993199999818949e-03 6.569946199999549159e-03 1.197100840000052749e-02 1.042364499999939680e-02 1.533654780000051621e-02 9.882812599999851386e-03 1.160900879999985508e-02 2.012701410000022548e-02 8.147033700000066297e-03 1.636877439999966447e-02 1.076586909999991890e-02 1.310937510000030615e-02 1.526495350000004608e-02 1.202399999965564425e-05 1.004132079999999448e-02 1.491400140000041612e-02 1.280499270000018397e-02 7.353698699999313380e-03 1.889953700000205575e-03 5.855346600000302902e-03 1.009301759999971237e-02 4.909973199999967744e-03 1.034863280000013208e-02 7.421752799999694304e-03 2.479675399999905355e-03 1.236462400000027696e-02 9.955627400000138794e-03 1.028808600000002092e-02 1.487499999999977209e-02 5.011962900000071011e-03 1.211353564000046401e-02 1.507966679999958592e-02 1.086573690000022969e-02 1.889179990000047771e-02 8.563650199999528131e-03 1.529878040000004144e-02 1.669641130000013712e-02 1.009445940000023266e-02 1.530548469999962365e-02 1.490905769999994850e-02 1.008257670000011798e-02 1.087200170000005538e-02 7.319503699999813963e-03 5.045753600000011524e-03 1.490351860000004025e-02 1.522620390000042727e-02 1.194213109999964217e-02 1.474070759999995123e-02 1.368128180000030558e-02 1.157935339999994519e-02 1.535830679999980984e-02 6.129013100000065516e-03 7.276672399999824584e-03 1.002098069999988149e-02 2.038665800000444631e-03 1.306835939999996359e-02 1.497268690000009943e-02 1.006661969999981913e-02 1.516201800000067067e-02 1.029602039999963359e-02 5.074005199999646540e-03 1.970463549999999439e-02 1.191430670000022396e-02 3.283004800000071353e-03 1.000704960000029994e-02 1.002667229999951864e-02 1.014495860000033667e-02 1.197171009999965438e-02 7.979004000000032570e-03 8.199310399999888699e-03 8.466674600000202722e-03 1.627398679999993159e-02 1.257061779999997866e-02 1.108638000000007617e-02 1.389770489999989436e-02 1.310127269999998220e-02 6.985748199999988750e-03 6.196990999999912181e-03 3.805938700000183281e-03 3.159393299999806171e-03 1.008990480000011326e-02 7.457702699999913150e-03 1.276434330000006390e-02 5.015991200000144076e-03 6.735076899999967344e-03 1.826962269999978655e-02 1.351129160000016406e-02 5.038696200000004032e-03 6.321044899999947453e-03 1.547296149999999662e-02 2.135376000000178270e-03 1.293322760000001001e-02 1.520538319999980084e-02 1.190063480000014794e-02 1.277966299999980064e-02 1.509741220000000717e-02 1.382958979999989423e-02 8.584716800000023740e-03 1.276596070000016354e-02 -7.503051999998433400e-04 -1.689666700000088968e-03 1.593627899999887571e-03 5.239870000025348336e-05 4.400629999986449417e-05 -1.739500000007865410e-05 1.873736570000005333e-02 1.093667599999980679e-02 3.568969900000297339e-03 5.178344699999911857e-03 1.142730699999992827e-02 1.016009519999988737e-02 8.382934599999999209e-03 1.014068610000003895e-02 5.144958500000029918e-03 1.510736080000015143e-02 1.149462879999987343e-02 1.341107190000002426e-02 1.006826770000020591e-02 1.078866589999984138e-02
2.500000000000000000e+00 1.296069319999969618e-02 1.231274420000045243e-02 1.003393560000040430e-02 1.005664059999889989e-02 1.309802240000044506e-02 2.054687600000761234e-03 -7.634213258000013269e-01 6.945648300000357468e-03 8.535760000040682393e-05 2.335498050000160350e-02 7.482025199998134160e-03 7.406310000001212722e-04 4.908050600000024230e-03 1.841058280000197524e-03 -4.418880000230273987e-06 5.091980000000148610e-03 2.011352600000009417e-03 2.600080000001980717e-05 -4.400620000023991251e-05 2.404780000006212517e-05 -4.669180000018968702e-05 -4.998779999959879374e-05 9.399399999983870625e-05 -1.666260000001784734e-05 3.729260000000067358e-05 4.028199999993376022e-06 -1.202379999995173434e-05 2.801499999986845098e-05 1.800540000022010534e-05 7.912658799999918238e-03 1.493603499999971926e-02 1.518389900000010999e-02 1.209539799999993261e-02 1.320202640000025032e-02 1.487329099999988059e-02 1.353338619999976816e-02 6.736633400000300795e-03 1.491864000000032303e-02 1.510668959999975428e-02 5.217956399999820749e-03 1.209936519999973807e-02 1.504870600000003840e-02 1.551199350000024429e-02 1.005166619999999997e-02 9.976257400000122094e-03 1.008837889999995158e-02 7.495605400000385915e-03 1.006939699999975270e-02 1.764163209999969686e-02 7.587738100000024008e-03 -3.178009100000053679e-03 5.753967300000340131e-03 4.880706899999949847e-03 5.077301000000034037e-03 1.010339350000003834e-02 7.546600399999534026e-03 4.669180000018968702e-05 2.540649399999665627e-03 2.586670000000367443e-03 4.904052599999886471e-03 1.507592780000049926e-02 1.262066649999928764e-02 7.555358900000782967e-03 7.194702199999482989e-03 1.550732420000031260e-02 9.692626799999288362e-03 4.748047000000042532e-03 5.073364200000469657e-03 1.628662119999989971e-02 1.697668439999961212e-02 7.481689500000356791e-03 1.505828859999996938e-02 7.597961499999882941e-03 4.969360399999914191e-03 1.254931640000040739e-02 1.257067859999961082e-02 2.477661200000511738e-03 1.093748999996933016e-04 5.775940000000446065e-03 9.275390599999809929e-03 -2.521057099999779883e-03 3.088012699999808340e-03 4.455688499999495983e-03 1.260290520000035067e-02 1.011071780000020147e-02 1.554130053333301412e-02 9.702107666666051969e-03 1.197924800000055301e-02 2.018737800000053664e-02 7.954711999999744196e-03 1.715063459999964859e-02 1.018530280000050012e-02 1.242871099999933934e-02 1.757232660000022234e-02 -5.438230000004295751e-05 1.072338860000058951e-02 1.436663819999967062e-02 1.026531989999966699e-02 7.939331000000493521e-03 2.061279399999875733e-03 5.146117999999659867e-03 1.008459480000055940e-02 4.917358400000011558e-03 1.036328119999961953e-02 7.773437599999852114e-03 2.081909200000154735e-03 1.308203119999961847e-02 9.834716800000933845e-03 1.008801259999927459e-02 1.465594500000042856e-02 5.084655599999905219e-03 1.383052594000014346e-02 1.393986020000011206e-02 9.997446199999785940e-03 2.051837529999988793e-02 7.604236700000001001e-03 1.502334199999998468e-02 1.709271239999998054e-02 1.016921240000010634e-02 1.520601660000011138e-02 1.509117119999882524e-02 9.974250800001072809e-03 1.003662119999967212e-02 9.905448800000386106e-03 3.054511999999988403e-03 1.504414379999991468e-02 1.515238940000062859e-02 1.205970759999945574e-02 1.565966809999963516e-02 1.459429930000032995e-02 1.066370389999974494e-02 1.459568010000020927e-02 5.199951400000145385e-03 9.871337799999992460e-03 8.109985400000368008e-03 3.439361400000052332e-03 1.164065560000017256e-02 1.495269779999944086e-02 1.011795039999992610e-02 1.493734739999968107e-02 1.024136360000011368e-02 5.053314199999476772e-03 2.002734380000129044e-02 1.216000359999907209e-02 2.787994400000570663e-03 1.028802480000013016e-02 1.003668219999963133e-02 1.012661740000021446e-02 1.324801639999986964e-02 6.604003800000100670e-03 7.693664599999806147e-03 1.064431770000010165e-02 1.392864990000009656e-02 1.303997799999979251e-02 1.331536860000028313e-02 1.190069579999976715e-02 1.252130130000000431e-02 7.608734099999992471e-03 7.472961500000110079e-03 2.549011300000074594e-03 2.487335199999961277e-03 1.007131959999992346e-02 7.471313399999644778e-03 1.270065300000010160e-02 5.144348300000274599e-03 7.333709499999940644e-03 1.509171151999987547e-02 1.792775887999994294e-02 4.770507700000280182e-03 4.648681699999769948e-03 1.558563230000015697e-02 2.516418499999758911e-03 1.000073240000028812e-02 1.759985349999988041e-02 1.251464850000002030e-02 1.217730699999992720e-02 1.510211179999987503e-02 1.545825209999998097e-02 7.642394900000226525e-03 1.211999520000017587e-02 4.595939999990150611e-05 -2.009338400000160434e-03 1.923339800000121525e-03 4.534920000014608550e-05 3.729239999984202048e-05 1.203979599999911504e-03 2.114976505000004323e-02 8.742965650000086852e-03 1.974639899999829258e-03 4.971313400000326906e-03 1.257336429999963978e-02 1.014901740000004847e-02 7.475677499999847098e-03 1.014532460000009371e-02 4.900634800000261415e-03 1.510668940000004998e-02 1.263201909999998006e-02 1.253204349999987276e-02 1.006451419999984838e-02 1.264108280000027576e-02
3.500000000000000000e+00 1.128002920000062588e-02 1.399432380000007435e-02 1.014196769999989485e-02 9.956298900000092392e-03 1.144177240000044532e-02 3.732971199999610482e-03 -7.646220397000002000e-01 9.403350699999464199e-03 2.623388720000548267e-03 1.825722647999919110e-02 8.749023500001385650e-03 9.968566999993982471e-04 5.114501900000277892e-03 4.516326999999819257e-03 -4.460266199999751192e-03 5.158599899999444585e-03 3.795654300000251072e-03 2.835079999977096874e-05 -3.399659999990944784e-05 9.002799999962008470e-06 -4.467779999981757728e-05 -3.231810000011137277e-05 7.431029999997917554e-05 1.333619999968505060e-05 1.101680000033411482e-05 -4.034420000016325280e-05 2.865599999995538312e-05 -1.068119999968075700e-05 6.683399999928951973e-06 6.214660600000115886e-03 1.503567499999985610e-02 1.512063609999995603e-02 1.370269780000012323e-02 1.156594840000025291e-02 1.487106319999929871e-02 1.522134400000004460e-02 5.015655600000399998e-03 1.499896250000006155e-02 1.508837870000002100e-02 3.530853333333311504e-03 1.535977176666676776e-02 1.508673110000017907e-02 1.507034289999955971e-02 8.188964699999815022e-03 9.981994600000689000e-03 1.190966799999978315e-02 6.321594300000015106e-03 1.008740229999966626e-02 1.883761600000025127e-02 6.341034099999432946e-03 -1.297637999999551621e-03 3.245025499999883416e-03 4.915954600000077557e-03 4.962707599999702929e-03 1.199566660000027721e-02 5.654968100000132974e-03 7.233275999997204348e-04 3.784668100000089953e-03 6.313476000004811413e-04 5.718627999999626073e-03 1.435705559999996689e-02 1.264233399999966506e-02 8.229919400000652863e-03 6.922668399999565465e-03 1.498608400000011817e-02 1.195861830000058065e-02 3.082031099999312483e-03 6.940673800000240166e-03 1.575433369999973410e-02 1.581433100000094807e-02 8.698913499998980545e-03 1.330236820000072796e-02 8.092346199999610884e-03 5.042663499999889762e-03 1.195166009999957223e-02 1.320770280000033332e-02 3.769958500000029564e-03 1.230468000003384090e-04 5.621032699999886813e-03 9.320617700000184344e-03 -3.764282200000252342e-03 4.340942299999824006e-03 4.417663600000196721e-03 1.069671629999948033e-02 1.077062990000013029e-02 1.452563490000056794e-02 1.089990236666653865e-02 1.353607163333345013e-02 1.822308350000002852e-02 8.224670300000071557e-03 1.688531509999938868e-02 1.202429200000051414e-02 1.161303699999962150e-02 1.862963880000006664e-02 -8.972300000095855807e-06 1.134301760000016625e-02 1.380133060000025662e-02 9.929626499999812811e-03 6.290649399999437806e-03 1.980041400000118190e-03 5.044678000000203319e-03 1.015063480000026261e-02 4.921996799999760544e-03 1.211071780000020151e-02 6.181945799999539158e-03 1.834655800000746344e-03 1.266070569999965326e-02 1.044000229999937808e-02 1.015332030000036002e-02 1.402539070000102632e-02 6.473876799999288972e-03 1.482001824000008135e-02 1.378885650000029328e-02 1.006630629999949629e-02 1.674466183333379529e-02 9.661475566666240938e-03 1.501858329999998867e-02 1.878244010000025901e-02 8.221370699999170154e-03 1.712464910000062457e-02 1.214032489999976837e-02 1.293918100000019007e-02 1.010359190000031070e-02 9.997657699999763087e-03 1.235572900000022310e-03 1.509807579999994723e-02 1.515293129999986319e-02 1.183566280000013585e-02 1.524999999999999967e-02 1.702634450000005059e-02 8.169654699999227138e-03 1.509602360000098994e-02 7.005279399999835878e-03 1.081167599999980668e-02 5.522354300000188038e-03 4.624160700000174568e-03 1.044282529999964078e-02 1.499502560000019052e-02 1.004197699999986003e-02 1.439668269999947424e-02 1.089166270000077943e-02 4.953643800000464073e-03 2.010200489999897436e-02 1.377037050000035415e-02 1.286010700000133570e-03 1.007028200000013342e-02 1.010203550000005578e-02 1.012464909999926006e-02 1.499034120000032957e-02 4.201339700000062370e-03 9.572021500000119434e-03 1.123999019999996629e-02 1.375727860000006304e-02 1.147036729999979278e-02 1.500631710000004636e-02 1.015734869999982901e-02 1.378332520000026366e-02 6.260070700000142443e-03 8.814941499999805197e-03 1.299346900000045895e-03 3.678008999999747043e-03 8.276672400000052721e-03 7.402984700000160741e-03 1.274429310000005020e-02 6.914733999999952800e-03 6.192657499999768000e-03 1.208261089999996402e-02 1.993475339999986259e-02 5.069946400000390103e-03 5.141967799999747762e-03 1.511340319999999321e-02 2.495300400000360300e-03 7.075775150000026582e-03 2.045822144999965425e-02 1.268167100000005057e-02 1.254763800000023403e-02 1.506335440000020759e-02 1.692834489999972894e-02 6.414703400000007841e-03 1.393728629999986882e-02 -1.812316799999734874e-03 -1.905700700000124894e-03 1.814330899999731708e-03 1.912353600000187654e-03 3.964230000019597453e-05 5.707931499999858646e-03 1.993009959999994876e-02 5.558013900000105360e-03 1.386413000000175067e-04 4.955658099999937088e-03 1.372634870000001735e-02 1.015432750000013623e-02 6.214691199999606772e-03 9.633300700000064012e-03 5.462005600000111039e-03 1.511532589999978887e-02 1.205371090000016861e-02 1.311035160000005757e-02 9.346923899999864602e-03 1.275067130000024848e-02
4.500000000000000000e+00 1.235705570000027349e-02 1.275762940000004127e-02 1.004776004999894182e-02 1.019656365000082623e-02 1.252136249999966783e-02 1.903991600000154005e-03 -7.626983948000002345e-01 1.253372192000097064e-02 5.089208959999268894e-03 1.513902596000025330e-02 6.854040459999851190e-03 4.368438999999853093e-04 5.689865100000133721e-03 5.247009299999262806e-03 -5.169342099999539412e-03 5.195342999999866263e-03 1.899963299999853908e-03 -1.000979999935225386e-05 -1.928680000037275182e-05 2.734359999976732029e-05 -6.866439999976137328e-05 -6.714000000101805321e-06 5.603040000005421494e-05 2.996799999982613299e-05 -6.652799999756098625e-06 -3.601080000044021068e-05 2.331540000068344081e-05 -1.794419999987439864e-05 -7.995600000867853172e-06 7.476623500000641534e-03 1.508731080000006927e-02 1.506597909999982284e-02 1.243600459999970494e-02 1.276773060000050385e-02 1.553359989999944513e-02 1.452642830000013333e-02 7.664819200000465640e-03 1.500998543999935465e-02 1.249581906000048551e-02 1.083374999993793594e-04 1.941665650000050022e-02 1.325738509999973766e-02 1.510333280000031655e-02 8.073272600000109753e-03 9.391998300000068550e-03 1.255004869999993417e-02 8.159301799999411214e-03 1.196522216000050695e-02 1.512742923999974183e-02 8.187713600000279604e-03 -1.357025200000862210e-03 1.430023200000505408e-03 4.279968300000291416e-03 4.002003966666052397e-03 1.369266773333401889e-02 6.648681599999690592e-03 2.961013700000648778e-03 2.509628299999576689e-03 -2.052001799999743446e-03 7.612670699999398924e-03 1.252270510000016643e-02 1.262701430000015557e-02 1.008160399999996973e-02 5.004028299999845053e-03 1.502532960000007786e-02 1.259869380000054606e-02 3.078979499999604571e-03 8.821655299999292196e-03 1.317932120000068694e-02 1.820532219999949908e-02 6.998047000000951791e-03 1.263958729999922065e-02 1.201138310000032967e-02 5.059997599999860665e-03 8.559661799999958298e-03 1.453601080000043941e-02 2.566650400000071441e-03 1.839965799999845279e-03 5.717041099999733283e-03 7.529662899999493668e-03 -1.946288899998762593e-03 1.890991099999155293e-03 5.097290000000612338e-03 9.997314600000209439e-03 1.328405759999941489e-02 1.388464359999989038e-02 1.084554033333279266e-02 1.417716466666752231e-02 1.576464839999971307e-02 1.072528080000029194e-02 1.438104249999969456e-02 1.268701170000031270e-02 1.258233640000025813e-02 1.759564219999856446e-02 1.918029700001170658e-03 1.328543702000001790e-02 1.469746096000017210e-02 7.166088819999686353e-03 6.274292099999911020e-03 4.235829999925044766e-05 4.378296000000773090e-03 1.020507799999995774e-02 4.984985399999459707e-03 1.445928950000052206e-02 5.551696800000172939e-03 -3.094480000027033454e-05 1.267999259999987721e-02 1.298962410000058243e-02 1.010638429999926279e-02 1.386425780000081348e-02 5.765380899999400163e-03 1.510988864000046249e-02 1.249461919999976175e-02 1.014498699999990053e-02 1.496755599999937715e-02 1.254432870000073315e-02 1.512012679999998055e-02 1.748016349999988867e-02 7.602096599999640276e-03 1.776097100000038204e-02 1.185239166666724429e-02 1.328019193333284352e-02 1.006945800000084990e-02 9.996963599999389785e-03 3.102684000000010493e-03 1.453077709999996657e-02 1.502827449999995235e-02 1.065808860000015505e-02 1.464801030000035045e-02 1.764869689999977800e-02 7.548644999999851342e-03 1.505670170000030297e-02 9.604278599999361773e-03 1.070570359999919660e-02 7.552392660001260027e-03 1.666883839999627444e-03 1.584595104999993870e-02 1.052142715000058994e-02 9.403671299999586536e-03 1.257037370000034515e-02 1.334793069999977953e-02 6.878717020000067045e-03 1.818596497999919875e-02 1.181468210000002732e-02 5.176422120000324749e-03 7.601882880000403186e-03 1.001000979999935175e-02 1.078436289999990493e-02 1.487602210000068224e-02 3.709610099999736260e-03 8.285049500000241790e-03 1.312399289999984821e-02 1.382032770000023517e-02 1.139097599999991037e-02 1.496032710000008530e-02 9.961700499999778108e-03 1.214929200000005975e-02 8.151092399999924215e-03 8.724273799999991003e-03 8.226318000001811093e-04 2.363403199999993161e-03 7.689300599999796849e-03 7.327972400000134882e-03 1.276867679999986634e-02 7.634704600000077369e-03 7.342651299999942809e-03 1.011892699999998591e-02 1.913286343333322689e-02 5.978892066667071577e-03 5.728973399999858808e-03 1.450173949999998546e-02 1.022572766666712558e-03 8.710062533332688095e-03 2.030761730000062854e-02 1.261566169999991938e-02 1.264797969999995053e-02 1.506668079999985872e-02 1.758868410000013691e-02 8.219696000000113051e-03 1.213430799999969112e-02 -1.838623099999949677e-03 -8.087199999863515300e-06 -9.695430000010674077e-05 1.964294400000198872e-03 1.886749300000246932e-03 1.312299197999959761e-02 1.448781732000020347e-02 3.439819400000487803e-03 2.364892559999475560e-03 4.669323680000047987e-03 9.989770559999442898e-03 1.020068360000095722e-02 7.401947099999688084e-03 1.018295280000006651e-02 4.928741500000114600e-03 1.516436769999972983e-02 1.013668819999975247e-02 1.510430899999982979e-02 7.350341900000330157e-03 1.342098989999976691e-02
