# r	vx_0	vx_1	vx_2	vx_3	vx_4	vx_5	vx_6	vx_7	
1.903013922029999705e+01 1.362604999997074628e-02 1.648866005166670163e+02 -1.649186515666670800e+02 1.258953100000098857e+00 1.631348113499998362e+02 -2.600854999991497607e-02 -1.644193458999999393e+02 1.644178505499995708e+02
2.003013922029999705e+01 1.479846666673267919e-02 1.624018224333332796e+02 -1.624401321333332930e+02 5.043220333335085570e-01 1.618838082000002032e+02 -2.400210000087099615e-02 -1.624144185666661429e+02 1.624040730666671948e+02
2.103013922029999705e+01 -2.464200000304117566e-03 1.606923140999992938e+02 -1.607258452999990368e+02 2.159099999971658690e-03 1.606698455499999909e+02 -2.100375000009080395e-02 -1.606979750999998942e+02 1.606768036000003121e+02
2.203013922029999705e+01 1.327400000000125146e-01 1.605187225999993643e+02 -1.606871604999994361e+02 5.794500000092739356e-03 1.606373748999999407e+02 -2.833559999999124557e-02 -1.606641044499999680e+02 1.606480979499999648e+02
2.303013922029999705e+01 1.259433699999817691e+00 1.603504295499994896e+02 -1.616394577499995648e+02 5.462699999952747021e-03 1.616073303000002852e+02 -3.299710000010236399e-02 -1.616308364999999867e+02 1.616229934500001946e+02
2.403013922029999705e+01 1.143108349999920392e+00 1.603620300499997029e+02 -1.615362281999996412e+02 1.152040000010856602e-02 1.614847145000005639e+02 -3.650665000077424338e-02 -1.615002364999998008e+02 1.615142287999995006e+02
2.503013922029999350e+01 2.188494999995782564e-02 1.620076293833331817e+02 -1.620576477333332548e+02 1.401904999988801137e-02 1.620019620166666812e+02 -3.466289999960281420e-02 -1.620137507166668058e+02 1.619987462833330483e+02
2.603013922029999350e+01 4.669199999852935434e-03 1.636613617000000431e+02 -1.637076454000000467e+02 -7.679562500004522008e-02 1.637357807249992447e+02 -2.667239999937009998e-02 -1.636567496999996365e+02 1.636254081999995833e+02
2.703013922029999350e+01 1.645659999985582544e-02 1.646779632500006301e+02 -1.647422256500003641e+02 2.293400000007750350e-02 1.646716308500003834e+02 -2.150730000084877247e-02 -1.647040862499998184e+02 1.646749190500004261e+02
2.803013922029999350e+01 8.090934999997898558e-01 1.657415885499999604e+02 -1.666175765999996656e+02 2.751545000000987784e-02 1.665394744750001337e+02 -2.183152500037977006e-02 -1.665631179999998039e+02 1.665316200250001657e+02
2.903013922029999350e+01 9.360084499999175023e-01 1.675756264499996178e+02 -1.685571747499996036e+02 2.266310000004523317e-02 1.684800148500000887e+02 -2.083585000036691781e-02 -1.685093688999997994e+02 1.684751968000002762e+02
3.003013922029999350e+01 2.067939800000203832e+00 1.676517142999998669e+02 -1.697899322499999926e+02 8.625183000001470646e-01 1.688672484999992776e+02 -2.549739999903977150e-02 -1.688848267000003034e+02 1.688523255000000063e+02
3.103013922029999350e+01 2.499816900000041642e+00 1.685359955000001264e+02 -1.702648696500000369e+02 1.439170999997259059e-01 1.700621146999997109e+02 -2.949530000023514731e-02 -1.700750426999993579e+02 1.700398788499996954e+02
3.203013922029999350e+01 2.420433049999928699e+00 1.694967651500001011e+02 -1.703902206500001739e+02 -6.195099999786179978e-03 1.703459168000003956e+02 -2.399444999991828809e-02 -1.703579941500006498e+02 1.703211517499998990e+02
3.303013922029999350e+01 2.416801500000019587e+00 1.706679916000000503e+02 -1.706985282500002086e+02 -5.348199999843927799e-03 1.706567114999995738e+02 -2.116395000030024676e-02 -1.706657332999993741e+02 1.706267318999998679e+02
3.403013922029999350e+01 2.144188000000212924e+00 1.709461708000005729e+02 -1.709722633500007305e+02 -1.383594999992965313e-02 1.709397735000006833e+02 -1.899720000074012205e-02 -1.709443701999998666e+02 1.709053687999994509e+02
3.503013922029999350e+01 1.869506850000107079e+00 1.711341553000006570e+02 -1.711539116000008107e+02 -1.604079999992791272e-02 1.711246184999993147e+02 -1.666259999910835177e-02 -1.710098305000000209e+02 1.709701728999997385e+02
3.603013922029999350e+01 9.922334000002592802e-01 1.710429152499991687e+02 -1.711502074999993965e+02 -8.976000000075146090e-03 1.711170157999999901e+02 -1.899714999944990268e-02 -1.711381721500006279e+02 1.711076698000001670e+02
3.703013922029999350e+01 1.335334800000055111e+00 1.699097595500011266e+02 -1.712907638500009853e+02 -1.513290000002598390e-02 1.712555503499988845e+02 -7.163999999647785444e-03 -1.712730369499995504e+02 1.712438697999996293e+02
3.803013922029999350e+01 2.461433399999805260e+00 1.698532408999999461e+02 -1.723629378999994515e+02 -6.973200000174983870e-03 1.723102340999985245e+02 6.714000010106246918e-04 -1.723392944999995962e+02 1.723022919000013644e+02
3.903013922029999350e+01 2.470706950000021607e+00 1.691947365000005448e+02 -1.717103920000004109e+02 7.290407333331785367e-01 1.709276860666662401e+02 -7.995600000867852941e-03 -1.716745834499988632e+02 1.716319198500013954e+02
4.003013922029999350e+01 2.560253100000409177e+00 1.690217437999999675e+02 -1.715889206000001650e+02 2.543152000000191038e+00 1.689935912000009921e+02 -1.033020000068063382e-02 -1.715548477000002094e+02 1.715178451000001587e+02
4.103013922029999350e+01 3.275280000000293512e+00 1.677326736000004530e+02 -1.703335571000006894e+02 2.553100600000107079e+00 1.677214507999997295e+02 -1.565549999941140413e-02 -1.702921486500003994e+02 1.702658119499997156e+02
4.203013922029999350e+01 3.452723166666757493e+00 1.691223068333347328e+02 -1.711057243500013101e+02 2.487339000000247324e+00 1.685633927499989113e+02 -1.432804999967629556e-02 -1.710659408999995321e+02 1.710457763999997951e+02
4.303013922029999350e+01 1.938554737500339797e+00 1.719301929124995922e+02 -1.723624305499997718e+02 3.046945857143157355e-01 1.720047346142862068e+02 -4.158100000495323911e-03 -1.732171496999999363e+02 1.731931400500016025e+02
4.403013922029999350e+01 5.414822999999415742e-01 1.741481894999992619e+02 -1.724710005999995701e+02 -1.714138049999291979e+00 1.750648078999988684e+02 -9.426727499994740356e-01 -1.741371879499997704e+02 1.741205253500006620e+02
4.503013922029999350e+01 9.363555999998425250e-01 1.731739959499991528e+02 -1.722843856999988930e+02 -9.179458500002510846e-01 1.744524918000006437e+02 -1.315162650000274880e+00 -1.731559295500001099e+02 1.731427535500015438e+02
4.603013922029999350e+01 2.173431400000026770e+00 1.731110382500005471e+02 -1.731394043500004045e+02 -1.735700000153883593e-03 1.734453086999988045e+02 -3.743362499990325887e-01 -1.730987357999993037e+02 1.730947379999988698e+02
4.703013922029999350e+01 2.543170949999876029e+00 1.733891830000020491e+02 -1.734207191500017871e+02 6.961850000152480789e-03 1.733670806999989509e+02 -2.499389999866252765e-02 -1.733788796000003458e+02 1.733788796000003458e+02
4.803013922029999350e+01 2.521694249999654858e+00 1.737411803499994676e+02 -1.737731932999990931e+02 8.262599999852682231e-03 1.737200928000002023e+02 -1.849364999907265883e-02 -1.737542152500009252e+02 1.737467155499998626e+02
4.903013922029998639e+01 2.408252750000428932e+00 1.748994102499991641e+02 -1.749365501499992206e+02 2.822500000547734089e-04 1.748842658999988089e+02 -9.673999997175997123e-03 -1.749200898000012785e+02 1.748994293999999172e+02
5.003013922029998639e+01 1.157096899999942252e+00 1.746033820499987996e+02 -1.746478842999986227e+02 -3.082300000187387923e-03 1.745990765333340278e+02 -1.410926666721934453e-02 -1.746181475666667211e+02 1.745910276333326294e+02
5.103013922029998639e+01 -3.665949999685835792e-03 1.737235222499998599e+02 -1.737699051500003407e+02 9.765650000190362334e-03 1.737019805499985523e+02 -2.033989999836194329e-02 -1.737280235499997616e+02 1.736903495999990810e+02
5.203013922029998639e+01 9.082799999760027276e-03 1.738530007000013029e+02 -1.738957519500013404e+02 1.051715000039621373e-02 1.738295783500007019e+02 -1.701354999931936618e-02 -1.738676643500016326e+02 1.738248405499994078e+02
5.303013922029998639e+01 7.133399999474931974e-03 1.748969344999995883e+02 -1.749286040999995748e+02 6.362900000567606185e-03 1.748572388000002320e+02 2.334599997993791476e-03 -1.749173049999981231e+02 1.748803023999998913e+02
5.403013922029998639e+01 3.066999999646213837e-03 1.740139618000002883e+02 -1.740480041000000710e+02 5.866999999852851033e-03 1.739738081999994392e+02 4.333500000939238816e-03 -1.740241394000004220e+02 1.740048066000017570e+02
5.503013922029998639e+01 -1.120883949999551987e+00 1.738856086499999947e+02 -1.728052978499999881e+02 -2.132399999936751556e-03 1.727445869499997571e+02 2.334549999432056211e-03 -1.738980750499995338e+02 1.738732414000005519e+02
5.603013922029998639e+01 -1.235851250000450818e+00 1.727374916500002655e+02 -1.715442429000004267e+02 -1.495399999839719385e-03 1.714720687999988513e+02 -1.327499998296843842e-03 -1.727324485500002993e+02 1.727017783499986763e+02
5.703013922029998639e+01 -1.151695499993365956e-01 1.715216446000003998e+02 -1.714517593500008843e+02 6.912199999987933552e-03 1.724963378999991619e+02 -2.334599999812780879e-03 -1.726488342499987994e+02 1.726200027500008218e+02
5.803013922029998639e+01 7.293800000297778752e-03 1.704560317000014038e+02 -1.705078964000013002e+02 7.469099999980244320e-03 1.718714141999989806e+02 -6.988499997532926500e-03 -1.719075623000017004e+02 1.718792267000017091e+02
5.903013922029998639e+01 1.815749999877880327e-03 1.709577217500013830e+02 -1.710072478500014768e+02 1.013555000008636853e-02 1.712464332999988983e+02 4.005450000477139838e-03 -1.712981376499992621e+02 1.712639731999988726e+02
6.003013922029998639e+01 1.518250000117404852e-03 1.718804855999997017e+02 -1.719250297999997201e+02 8.762349999869911699e-03 1.731228546500005052e+02 -1.146850000077392906e-02 -1.731719710999995243e+02 1.728866957999994156e+02
6.103013922029998639e+01 -1.313019999997777632e-02 1.714442671999986487e+02 -1.714849852999986979e+02 1.139830000010988442e-02 1.739032592999992630e+02 -5.660999999236082658e-03 -1.739587326999999277e+02 1.737217408500009697e+02
6.203013922029998639e+01 -2.070619999994960381e-02 1.710499496000002182e+02 -1.710850906000005125e+02 9.925800000019080471e-03 1.735341720500000520e+02 -1.678499993431614712e-04 -1.736005020000011427e+02 1.735615081500000088e+02
6.303013922029998639e+01 -1.333234999992782832e-02 1.703132094499997038e+02 -1.703420791499997904e+02 1.865399999587680213e-03 1.727922172500007036e+02 8.667000000059488229e-03 -1.728677825500003564e+02 1.728304518999998436e+02
6.403013922029998639e+01 1.499150000199733768e-03 1.712088165500003925e+02 -1.712473068500003137e+02 2.231599999959144043e-03 1.736035499499989783e+02 7.675200002267956734e-03 -1.736723785500016675e+02 1.736400451499994233e+02
6.503013922029998639e+01 -3.852999998343875632e-04 1.711970290999984172e+02 -1.712278480499985562e+02 1.129149999997025589e-03 1.726523477000018829e+02 3.005799997481517494e-03 -1.727117079999993621e+02 1.726893844000010176e+02
6.603013922029998639e+01 3.700300000673450995e-03 1.713056488000011086e+02 -1.713236465000018143e+02 -5.966199999420496169e-03 1.725466156000002229e+02 -5.515569333347229986e-01 -1.720564295666654289e+02 1.725831528000007893e+02
6.703013922029998639e+01 8.416137499998512794e-01 1.702567673000003197e+02 -1.702832260000004680e+02 -7.667599998967489228e-03 1.715190506000008099e+02 -1.284156750001784530e+00 -1.702909927499995320e+02 1.715404815999982020e+02
6.803013922029998639e+01 1.277237499998591375e-01 1.710288543499991647e+02 -1.710522269999996752e+02 -2.293014999986553448e-02 1.714293288500002745e+02 -3.908385499998985324e-01 -1.710870933500000319e+02 1.714404259000011734e+02
6.903013922029998639e+01 -5.214699999669392128e-03 1.702160339499978363e+02 -1.702436828499985495e+02 -1.234819999990577344e-02 1.702130318499994246e+02 4.333400000177789479e-03 -1.702672004499995637e+02 1.702272072499995375e+02
7.003013922029998639e+01 1.903113999997003702e-01 1.698516082999994978e+02 -1.692555998999987423e+02 1.899599998978374060e-03 1.701646881500000745e+02 -1.655550000577932224e-03 -1.708511352999994415e+02 1.708114624500012724e+02
7.103013922029998639e+01 -2.192078000007313676e-01 1.696991120000002411e+02 -1.696409035499996207e+02 1.135097550000409683e+00 1.692324600000001737e+02 1.979827999994085985e-01 -1.707117614999997386e+02 1.706701049999983297e+02
7.203013922029998639e+01 -9.338350000689388253e-03 1.703452262000000701e+02 -1.702141284250001263e+02 1.663827875000606582e+00 1.683117600500008848e+02 1.988600999993650476e-01 -1.703990288000004512e+02 1.703511924499998713e+02
7.303013922029998639e+01 -1.732629999969503842e-02 1.694544830000013462e+02 -1.694802170000002661e+02 9.738083499996719183e-01 1.684710387499999342e+02 1.037599999108351767e-03 -1.695046614999992016e+02 1.694513321000013093e+02
7.403013922029998639e+01 -1.140600000053382246e-02 1.685172386000012921e+02 -1.685482101000006878e+02 -9.841950000009092037e-03 1.685220413000006374e+02 -6.820600001447019167e-03 -1.685693893999996362e+02 1.685272292999998172e+02
7.503013922029998639e+01 3.555299999788985588e-03 1.684056167999988247e+02 -1.684424514999991516e+02 -7.453899999745772220e-03 1.684065704000004189e+02 -7.980300000781426206e-03 -1.684556579999989481e+02 1.684209899999987101e+02
7.603013922029998639e+01 7.325000005948822945e-04 1.679097213500008365e+02 -1.679492416500006584e+02 -3.189100000781763811e-03 1.679087677000006806e+02 -1.268005000201810617e-02 -1.679474067999990439e+02 1.679165764000017589e+02
7.703013922029998639e+01 9.537000005366280675e-04 1.686463088500004233e+02 -1.686845779499999480e+02 -2.555799999754526652e-03 1.686489791999974841e+02 -1.585389999854669441e-02 -1.686789854999988165e+02 1.686453245999982755e+02
7.803013922029998639e+01 8.201999999073450454e-04 1.674438399999999092e+02 -1.674799918500002605e+02 -1.348874999894178472e-02 1.674528312499996900e+02 -9.841950002737576142e-03 -1.674851493999976810e+02 1.674528236500009371e+02
7.903013922029998639e+01 1.525899999251123518e-03 1.673558577999992849e+02 -1.673879928999995172e+02 -1.100149999911081977e-02 1.673945616999990307e+02 -3.707899995788466185e-03 -1.674410705000027519e+02 1.674057464999987133e+02
8.003013922029998639e+01 -5.573249999542895239e-03 1.673415375000004133e+02 -1.673733559000002060e+02 -8.132950000799610280e-03 1.673448219500014602e+02 -1.202390000253217295e-02 -1.673847847499982890e+02 1.673624458500034962e+02
8.103013922029998639e+01 -7.366149999143090099e-03 1.686074027999993632e+02 -1.686423034999997981e+02 -8.033749999412975740e-03 1.686236648499962030e+02 -2.019499999732943252e-02 -1.686513328499995623e+02 1.686326714000015272e+02
8.203013922029998639e+01 -2.708500000153435394e-03 1.678681946000015159e+02 -1.679091644000018277e+02 3.188999999110819772e-03 1.678782959500003926e+02 -1.416779999999562278e-02 -1.679146041499989224e+02 1.678892669499982730e+02
8.303013922029998639e+01 -2.205086499998287763e-01 1.667950058000024001e+02 -1.668397064000018872e+02 1.086430000032123644e-02 1.667908478000008472e+02 -9.628300002077594399e-03 -1.668411331999996037e+02 1.668064651999993657e+02
8.403013922029998639e+01 -2.296218499996030005e-01 1.666653289500027313e+02 -1.667134323000027507e+02 1.004410000041389139e-02 1.656792259000021659e+02 -9.002700004202779382e-03 -1.657406081999979506e+02 1.669122161999985110e+02
8.503013922029998639e+01 2.830500001437030733e-03 1.665907669500011252e+02 -1.666390992500018911e+02 -1.060399999914807267e-03 1.647143401499979518e+02 -7.499649997043889016e-03 -1.647751160000007076e+02 1.667410201999991841e+02
8.603013922029998639e+01 -7.144899999730114359e-03 1.656870041000029232e+02 -1.657279663000026630e+02 -1.110050000534101855e-03 1.643919029500002580e+02 -1.047525000103632919e-02 -1.644522093999985373e+02 1.657172012499977427e+02
8.703013922029998639e+01 -2.115629999934753869e-02 1.643714217999986431e+02 -1.644068907999990188e+02 3.509500000291154720e-03 1.639002074999989418e+02 -1.696780000202124938e-02 -1.639544524999964779e+02 1.643894348500016349e+02
8.803013922029998639e+01 -1.646440000149596017e-02 1.633287963999991916e+02 -1.633714293999983056e+02 1.047520000065560453e-02 1.635396117999989656e+02 -1.280214999860618263e-02 -1.635966186500008916e+02 1.633484268000029260e+02
8.903013922029998639e+01 -6.557449999490927439e-03 1.623348808500004452e+02 -1.623727188500006378e+02 1.411449999068281613e-03 1.623436431999989509e+02 -1.966859999811276793e-02 -1.623957558000001882e+02 1.623651008999986516e+02
9.003013922029998639e+01 -2.045439999892550986e-02 1.615638199499990151e+02 -1.615811844499985455e+02 -1.844789999995555263e-02 1.615612869500018860e+02 -1.981355000316398218e-02 -1.616045379999995930e+02 1.615901947500024107e+02
9.103013922029998639e+01 -2.439115000106539810e-02 1.612860070000006090e+02 -1.613101387500009878e+02 -1.488874999995459802e-02 1.612816772999995010e+02 -2.398679999896558002e-02 -1.613177148000004308e+02 1.613173637999980201e+02
9.203013922029998639e+01 -2.671050000026298221e-02 1.612676696999988053e+02 -1.612960281999985455e+02 -1.040649999958986882e-02 1.612561035499984428e+02 -1.982114999918849207e-02 -1.612928085999992618e+02 1.612892913999967277e+02
9.303013922029998639e+01 -2.964780000002065208e-02 1.602941818000017520e+02 -1.603280411000014283e+02 -1.344299999982467853e-02 1.602818222499990952e+02 3.181449999829055741e-03 -1.603365935999991052e+02 1.614870910000008735e+02
9.403013922029998639e+01 -1.354600000013306271e-02 1.589829253500001869e+02 -1.590095214000002670e+02 -1.192480000008799834e-02 1.589701157000017702e+02 3.341600000567268580e-03 -1.590296897500020350e+02 1.602850379999990764e+02
9.503013922029998639e+01 -1.148219999959110282e-02 1.576926117999973940e+02 -1.577268143999972381e+02 -1.914960000067367218e-02 1.576921309500030475e+02 8.162999984051566571e-04 -1.577358474500015291e+02 1.589945298000038747e+02
9.603013922029998639e+01 -1.389314999960333807e-02 1.583107720000025438e+02 -1.557939072200031774e+02 -2.236937999951749134e-02 1.557706069999989325e+02 -6.988499997532926500e-03 -1.558043335400012381e+02 1.574415100399979508e+02
9.703013922029998639e+01 -1.960759999928995967e-02 1.584723281999977189e+02 -1.545205535999975837e+02 -2.434540000103879720e-02 1.544997330000023794e+02 -8.316049999848473817e-03 -1.545359344500029692e+02 1.554127578999978141e+02
9.803013922029997218e+01 -2.468874999976833351e-02 1.581945495499976460e+02 -1.553566092999981265e+02 -1.571279999916441739e-02 1.553288193499984118e+02 -2.148439999655238353e-02 -1.553519897500018487e+02 1.556051560000023528e+02
9.903013922029997218e+01 -2.610780000031809323e-02 1.578104020000009768e+02 -1.553251266999996005e+02 -1.887510000051406678e-02 1.553044967499990889e+02 -1.058197500024107285e-01 -1.552458876999971835e+02 1.555907363499991334e+02
1.000301392202999722e+02 -1.232149999941611895e-02 1.579761504499983857e+02 -1.555054434999983641e+02 -1.628110000001470326e-02 1.554927177000017764e+02 -2.459869500016793609e-01 -1.552996710999996139e+02 1.554820136499965884e+02
1.010301392202999722e+02 -1.289399999222951010e-03 1.585466994999969756e+02 -1.561805076499977076e+02 -2.168660000006639166e-02 1.561730194499996287e+02 -3.030394999950658530e-02 -1.561918488000001162e+02 1.561496734999991531e+02
1.020301392202999722e+02 3.998526999994282960e-01 1.573941917000029207e+02 -1.562942886500022723e+02 -1.689139999962208094e-02 1.562788467000000310e+02 -2.947995000067749061e-02 -1.562950134499997148e+02 1.562700043000013466e+02
1.030301392202999722e+02 1.169872299999951792e+00 1.574262390500007314e+02 -1.574733886500007429e+02 -1.249699999971198849e-02 1.574455413499972565e+02 -2.597039999818662181e-02 -1.574589996999984578e+02 1.574299622000016825e+02
1.040301392202999722e+02 -2.098100000694103073e-03 1.574379235000014887e+02 -1.574717255000014120e+02 -1.888655000038852450e-02 1.576677818000025582e+02 -2.428511500002059620e-01 -1.574602280500021152e+02 1.574300842499997088e+02
1.050301392202999722e+02 -6.431599998904857785e-03 1.573736876999992091e+02 -1.574030837999998766e+02 -1.814270000068063382e-02 1.575952148999986093e+02 -2.340163999979267828e-01 -1.574037017999999080e+02 1.573750609999970038e+02
1.060301392202999722e+02 6.317149999631510582e-03 1.572883109999984299e+02 -1.573168105999984618e+02 -2.230070000041450839e-02 1.573081054000022050e+02 -3.767389999848091975e-02 -1.573128738500035979e+02 1.572855606500033900e+02
1.070301392202999722e+02 1.148610000018379651e-02 1.585490149499973995e+02 -1.585708503499972721e+02 -2.742765000039071310e-02 1.585692863000003854e+02 -3.683475000070757233e-02 -1.585745658499999990e+02 1.585495796000013797e+02
1.080301392202999722e+02 9.108981749996019062e-01 1.585693970500005889e+02 -1.585852813999999853e+02 -3.345490000083373161e-02 1.585858993500023644e+02 -2.567295000335434452e-02 -1.585924758999981350e+02 1.585689773999993122e+02
1.090301392202999722e+02 1.114116675000630607e+00 1.603002815249974446e+02 -1.603233375749973675e+02 -2.408217500033060787e-02 1.603077468499991483e+02 -1.397700000234181061e-02 -1.603263855499967576e+02 1.603023529499982942e+02
1.100301392202999722e+02 6.865305000064836349e-02 1.622477836999969441e+02 -1.622819137999968007e+02 -7.045750000543193892e-03 1.622503013999985342e+02 -1.300049999917973764e-02 -1.622870635999997830e+02 1.622537155000018174e+02
1.110301392202999722e+02 -1.030350000110047404e-02 1.631403579000007085e+02 -1.631638565000002927e+02 -2.120589999958610861e-02 1.631495551499974681e+02 -9.539794000011170283e-01 -1.622438850999960778e+02 1.631520424000000276e+02
1.120301392202999722e+02 -1.253129999986413168e-02 1.634752389000022958e+02 -1.635000878000028024e+02 -1.628494999931717757e-02 1.634773559500008560e+02 -1.293647750000673113e+00 -1.622309722999998485e+02 1.634763108500010276e+02
1.130301392202999722e+02 -6.637599999521626160e-03 1.634895744500017827e+02 -1.635170746000012514e+02 -1.931754999986878829e-02 1.634975585000011051e+02 -3.388518500032660086e-01 -1.631997680999984368e+02 1.634939727499977380e+02
1.140301392202999722e+02 6.722259500002110144e-01 1.644451561499981835e+02 -1.651471100249982555e+02 -1.846315000011600205e-02 1.651119079749973935e+02 -1.734919999580597505e-02 -1.644620667500012132e+02 1.644367218500001400e+02
1.150301392202999722e+02 1.530765550000069197e+00 1.653662338499989346e+02 -1.669308967499991923e+02 -6.034899999576737173e-03 1.664929466500007038e+02 -1.586150000002817251e-02 -1.649930077000008168e+02 1.649726677000016934e+02
1.160301392202999722e+02 1.156341599999905156e+00 1.662167700999989393e+02 -1.674072188999989521e+02 -5.996700000650889706e-03 1.660983885999976337e+02 -1.667779999843332916e-02 -1.649813804999985223e+02 1.649603690999983883e+02
1.170301392202999722e+02 -4.806549999557319097e-03 1.661612815999969825e+02 -1.661804503999974258e+02 -1.047515000027487986e-02 1.650679549500036956e+02 -2.035520000208634883e-02 -1.651182174500008841e+02 1.651052169499980664e+02
1.180301392202999722e+02 3.417900001295492984e-03 1.663006210000003193e+02 -1.663335571000006894e+02 -8.270199999969918281e-03 1.661616820500003087e+02 -1.834104999943519942e-02 -1.662054825000013807e+02 1.661886520500011102e+02
1.190301392202999722e+02 7.888799999818729702e-03 1.672041015499980858e+02 -1.672434196499980317e+02 -7.987949999915144872e-03 1.672104072499978429e+02 2.824508500023625857e-01 -1.675533554500005380e+02 1.672377625000008265e+02
1.200301392202999722e+02 3.639300000941148028e-03 1.676418990499969368e+02 -1.676756667499976174e+02 -8.722076999993078061e-01 1.685122070000006715e+02 1.128311999964353163e-01 -1.678279037999982393e+02 1.676737442499997996e+02
1.210301392202999722e+02 1.216281899999557936e+00 1.664298247999986415e+02 -1.664732742499982123e+02 -1.297271749999708845e+00 1.677407074499988084e+02 -2.317050000056042336e-02 -1.664869536999976845e+02 1.664626159999970696e+02
1.220301392202999722e+02 1.533344249999572639e+00 1.669068031499991775e+02 -1.669394531499992809e+02 -1.557312000000820262e+00 1.684664306500008024e+02 -8.566665000034845434e-01 -1.661249084999963088e+02 1.667378845000002912e+02
1.230301392202999722e+02 8.696822999991127290e-01 1.669966048999976920e+02 -1.670363005999970483e+02 -9.008255000007920898e-01 1.679077986999982386e+02 -9.883875000014086254e-02 -1.669682693499980815e+02 1.672319030500020745e+02
1.240301392202999722e+02 -1.701349999984813621e-02 1.681203002499996728e+02 -1.681542319999998654e+02 -1.587679999920510454e-02 1.681462745999979234e+02 -3.217315000074449927e-02 -1.681546019999977943e+02 1.681392363499971907e+02
1.250301392202999722e+02 -4.222850000587641262e-03 1.691245116999998572e+02 -1.691626091499992981e+02 -8.693650000168418046e-03 1.691527938499984884e+02 -3.849025000090477988e-02 -1.691597861999980523e+02 1.691405830500007141e+02
