# r	h_0	h_1	h_2	h_3	h_4	h_5	h_6	h_7	h_8	h_9	h_10	h_11	h_12	h_13	h_14	h_15	h_16	h_17	h_18	h_19	h_20	h_21	h_22	h_23	h_24	h_25	h_26	h_27	h_28	h_29	h_30	h_31	h_32	
5.000000000000000000e-01 2.771373596000000248e+02 2.771023253999999838e+02 2.771230163999999832e+02 2.770956726000000003e+02 2.771029967999999712e+02 2.771022949000000040e+02 2.770800171000000205e+02 2.770803528000000142e+02 2.770866698999999471e+02 2.771040039000000093e+02 2.770839844000000198e+02 2.770710143999999673e+02 2.770746459999999161e+02 2.770930175999999960e+02 2.770950012000000129e+02 2.770713195999999812e+02 2.770666808999999944e+02 2.770663146999999640e+02 2.770723571999999990e+02 2.770546874999999432e+02 2.770736693999999716e+02 2.770703429999999230e+02 2.770410155999999233e+02 2.770296630999999934e+02 2.770370178000000010e+02 2.755440064000000007e+02 2.770460204999999974e+02 2.770469970999999418e+02 2.770460204999999974e+02 2.770240173000000254e+02 2.755346680000000106e+02 2.770113524999999299e+02 2.770110167999999362e+02
1.500000000000000000e+00 2.774173431499999651e+02 2.773963470500000312e+02 2.774078369000000066e+02 2.773771820000000616e+02 2.773943481499999280e+02 2.773896484499999815e+02 2.773730011000000104e+02 2.773690033499999004e+02 2.773716583500000183e+02 2.773908386000000519e+02 2.773798065500000121e+02 2.773585052500000074e+02 2.773586578499999860e+02 2.773775176999999985e+02 2.773785095499998761e+02 2.773523254499999666e+02 2.773535004000000299e+02 2.773476563000000397e+02 2.773505248999999822e+02 2.773460082999999941e+02 2.773623351999999613e+02 2.775143433000000073e+02 2.773296813999999699e+02 2.773209838999999874e+02 2.773168487499999628e+02 2.761529847000000473e+02 2.773440094000000045e+02 2.773424987999999303e+02 2.773391723999999385e+02 2.773078460500000801e+02 2.761543121999999926e+02 2.772994995499999504e+02 2.772911682500000552e+02
2.500000000000000000e+00 2.757455444399999465e+02 2.760915070249999985e+02 2.761050796499999933e+02 2.760833359000000087e+02 2.757182129399999440e+02 2.760951615250000373e+02 2.760688400750000255e+02 2.760715026999999964e+02 2.760754165999999827e+02 2.760905914499999767e+02 2.760770721749999552e+02 2.760680923999999550e+02 2.756838561999999797e+02 2.757044738799999664e+02 2.760875092249999625e+02 2.756839294599999448e+02 2.760518265250000240e+02 2.756761902199999668e+02 2.756765441999999098e+02 2.760403443000000152e+02 2.760690842000000202e+02 2.761057827000000202e+02 2.760286712999999281e+02 2.760152435499999228e+02 2.756420715599999767e+02 2.756368530600000213e+02 2.760448379750000072e+02 2.760462570249999885e+02 2.760411682749999045e+02 2.756388061600000015e+02 2.760155640250000033e+02 2.760035858499999790e+02 2.759902496749999727e+02
3.500000000000000000e+00 2.737364960499999142e+02 2.746465148999998291e+02 2.742945557333334250e+02 2.742828979999999319e+02 2.737130127499999617e+02 2.748746644000000288e+02 2.748483275999999478e+02 2.742749939000000836e+02 2.742754414666666776e+02 2.742933349999998995e+02 2.742644551999998725e+02 2.748483276000001752e+02 2.736703491499999927e+02 2.736868438999999853e+02 2.739932149333333768e+02 2.736761779999999362e+02 2.748323365000001104e+02 2.736653443000000152e+02 2.736621704500000760e+02 2.748263244999998278e+02 2.742685547000001520e+02 2.738206482000000506e+02 2.742325439333332611e+02 2.742141113333332214e+02 2.737706603999999970e+02 2.736384888000000046e+02 2.748243408000000727e+02 2.748236695000000509e+02 2.741759948999999779e+02 2.737733459999999468e+02 2.747986449999998513e+02 2.741294861000000083e+02 2.747720031999999719e+02
4.500000000000000000e+00 2.731516723999998248e+02 2.741803284000002350e+02 2.731206664999999703e+02 2.731119994999999108e+02 2.731307068000000982e+02 2.737097880333332682e+02 2.736904297000000952e+02 2.731036377000000357e+02 2.731006469999997535e+02 2.731196593999998186e+02 2.730940246999998635e+02 2.736776631666666617e+02 2.730836487000001398e+02 2.730946655000002465e+02 2.739361674333333099e+02 2.730939941000001454e+02 2.736708882999999446e+02 2.730756531000001814e+02 2.730716858000000684e+02 2.736592204000000379e+02 2.730910033999998632e+02 2.733196563500000593e+02 2.730576476999999613e+02 2.730466919000000416e+02 2.732750091499999598e+02 2.730526427999998305e+02 2.736564229666666392e+02 2.736584370999999010e+02 2.737253265499998633e+02 2.732608490000000074e+02 2.742369842999999037e+02 2.736858367999998336e+02 2.735947774333332632e+02
5.500000000000000000e+00 2.727641906999999719e+02 2.736425018499999169e+02 2.727480011500001638e+02 2.727426758500000687e+02 2.727545471500000076e+02 2.735413819000000331e+02 2.727284698500000104e+02 2.735259704999998576e+02 2.735249634000001606e+02 2.727426605499999823e+02 2.727078705000001264e+02 2.727113495500000226e+02 2.727108307000000877e+02 2.727153014999998959e+02 2.727343597500000669e+02 2.727084961000000476e+02 2.727080078500000582e+02 2.726958313000000089e+02 2.726791840000000775e+02 2.726934662000001026e+02 2.727139740499999334e+02 2.727198028999998769e+02 2.726599731999999676e+02 2.734750365999998394e+02 2.726747132000000420e+02 2.726791687499999171e+02 2.726924591499998769e+02 2.726883239999999660e+02 2.726794891499998812e+02 2.726615448000000015e+02 2.735735320999999658e+02 2.726524964000000182e+02 2.726268310499999643e+02
6.500000000000000000e+00 2.720750122500000998e+02 2.724057718999999338e+02 2.720494995500000641e+02 2.720360107499998321e+02 2.720681762999997773e+02 2.724055684666665798e+02 2.720284882000000835e+02 2.723775329666665925e+02 2.723777567666666073e+02 2.720361633500001517e+02 2.720116882499996791e+02 2.720241699500002142e+02 2.720091553000002023e+02 2.720189972499997566e+02 2.720540160999998989e+02 2.720180053999999927e+02 2.719998321999996733e+02 2.720019989499996882e+02 2.719945068500001071e+02 2.719898376500000268e+02 2.720194855000002008e+02 2.720136566000001039e+02 2.719773407500001667e+02 2.723338012666666259e+02 2.719763336499997877e+02 2.719773254500000803e+02 2.718655395666666550e+02 2.720046539500001472e+02 2.719903259499999422e+02 2.719641876499997579e+02 2.724048232999998618e+02 2.719556579999998576e+02 2.719313354999999319e+02
7.500000000000000000e+00 2.714950103999999556e+02 2.722906493999998929e+02 2.714743347499997981e+02 2.716889953999998397e+02 2.714863281499997356e+02 2.722976685000003272e+02 2.716893311000003450e+02 2.714364776999996138e+02 2.716679992999997921e+02 2.716963195999996969e+02 2.714326782499997535e+02 2.716740112999996200e+02 2.716633301000001666e+02 2.716743469000002733e+02 2.716976623999998992e+02 2.714443359500000952e+02 2.716516724000002796e+02 2.714274902500001190e+02 2.716470031999997445e+02 2.716496581999999762e+02 2.714396667500000149e+02 2.716716613999997207e+02 2.713908386500002052e+02 2.714010010000001785e+02 2.716350098000002617e+02 2.716253356999995958e+02 2.716459961000000476e+02 2.716563110999995843e+02 2.716376647999995839e+02 2.716199950999998691e+02 2.716069946999996318e+02 2.716066590000000360e+02 2.715826721000003090e+02
8.500000000000000000e+00 2.709916688000002978e+02 2.714188232999999855e+02 2.709609985999995843e+02 2.710993500499998845e+02 2.709773254000001543e+02 2.717603302500001519e+02 2.710879974499998752e+02 2.709519958000000770e+02 2.710808410499998899e+02 2.710958404500001961e+02 2.709479979999996431e+02 2.710841522499999883e+02 2.710696563500000593e+02 2.710823363999998037e+02 2.711053313999996135e+02 2.709396667999999408e+02 2.710646667999999408e+02 2.709186707999997452e+02 2.710604858500000773e+02 2.710548401000000922e+02 2.709409789999999703e+02 2.710651550499997029e+02 2.709053346000000602e+02 2.709083558000002085e+02 2.710371704499998486e+02 2.710408172500001456e+02 2.710633240500001193e+02 2.710668335499999557e+02 2.710395050000001902e+02 2.710186615000002348e+02 2.710166779000001043e+02 2.710203400499999589e+02 2.709873505499999737e+02
9.500000000000000000e+00 2.705376739499997711e+02 2.708288268999999673e+02 2.705209961000000476e+02 2.708244934499998635e+02 2.708401641999998901e+02 2.711391754000001129e+02 2.705010071000001517e+02 2.708081664999999703e+02 2.704923401499995634e+02 2.705043335499999557e+02 2.708106689999999617e+02 2.708111572500001785e+02 2.704829864499997711e+02 2.704901734000000033e+02 2.708224945500001013e+02 2.704858245999998871e+02 2.704828185999999732e+02 2.704693298500001220e+02 2.707749938999995720e+02 2.704644927999997890e+02 2.704931641000002855e+02 2.704713287500003389e+02 2.707648468499996852e+02 2.707590027500000360e+02 2.707576599000003625e+02 2.707678375499999675e+02 2.707853393999998843e+02 2.707866821000002346e+02 2.707648468499996852e+02 2.707426758500000687e+02 2.707363281499997356e+02 2.707416687499999171e+02 2.707148286000001463e+02
