# r	vx_0	vx_1	vx_2	vx_3	vx_4	vx_5	vx_6	vx_7	
1.300000000000000000e+01 -1.565460164277885091e-01 6.730755171999066588e-01 6.745704106256374954e-01 4.676319523471018230e-03 7.142325918996092482e-02 -7.067963203815139095e-02 -4.365243256477444739e-02 -6.123611988983600207e-02
1.400000000000000000e+01 -1.346742774267550569e-01 6.312245200440792514e-01 6.336960872295693825e-01 7.690572188116569230e-02 1.241031346114692124e-01 -8.790440465307582107e-02 -7.969319036154534630e-02 -2.729985627717044366e-02
1.500000000000000000e+01 -1.081422218878421299e-01 5.904384813838571278e-01 5.948323796553608434e-01 2.736929003306651231e-01 1.968953122145444545e-01 -3.643233829825190395e-02 -6.603197021452844595e-02 5.754372532506125959e-02
1.600000000000000000e+01 -3.704575297177839510e-02 5.495786350331364201e-01 5.558004757256596040e-01 3.744836614304959399e-01 2.160447429200512415e-01 3.413271258164835009e-02 -4.812037971821322285e-02 1.173828242255844923e-01
1.700000000000000000e+01 5.985310539293543092e-02 5.097274414685978305e-01 5.176617864671436697e-01 3.460187108328841021e-01 1.954855070889450763e-01 1.410367232078592048e-01 -6.806289310452348640e-02 1.163295933079954714e-01
1.800000000000000000e+01 6.236833873073173440e-02 4.685776187390431891e-01 4.787501289071928734e-01 2.477897895716169030e-01 1.531498148509178314e-01 1.878938725514501529e-01 -7.486550309011266724e-02 1.222323234058162317e-01
1.900000000000000000e+01 6.927687635031830327e-02 4.264511617467522386e-01 4.397592895027723214e-01 6.690774308907641854e-02 8.280388066252347690e-02 1.008447023353526983e-01 -5.311447054569123222e-02 1.094151379191775908e-01
2.000000000000000000e+01 1.692098121531886434e-01 3.831994308664566917e-01 3.991804675645770906e-01 -4.442235258111936619e-02 3.687662204257115967e-02 3.292092201540594565e-02 -3.598817961937498394e-02 8.204480065270418343e-02
2.100000000000000000e+01 2.294555970740340678e-01 3.393116689096019600e-01 3.568319992426709497e-01 -7.411956481399832250e-03 4.043553169449909043e-03 -3.243529421931802548e-02 -3.742584791807994360e-02 4.994071635386651553e-02
2.200000000000000000e+01 2.752682978602306041e-01 2.955204876011700565e-01 3.140977997962476898e-01 9.142756694568749884e-03 -1.801805402964159683e-02 -9.686683462005089840e-02 -4.835897927477735003e-02 -1.007685455537346043e-02
2.300000000000000000e+01 2.925247051320190028e-01 2.506252000152044968e-01 2.714104399745357887e-01 2.283593391245130819e-02 -1.498016521263680761e-02 -7.279359792451212119e-02 -4.304261630690851825e-02 -9.942827193081966997e-02
2.400000000000000000e+01 2.586680903292627454e-01 2.071991338933229232e-01 2.303963075303097074e-01 6.285082323338171684e-02 -1.583427561203991710e-02 -2.420501212198064231e-02 -3.761040742096390804e-02 -1.475376236077972636e-01
2.500000000000000000e+01 1.523781663670573105e-01 1.647000897344969295e-01 1.904209535726912317e-01 8.281870756150561119e-02 -1.983999916175284428e-02 -1.322398688959201644e-02 -4.099214366755743466e-02 -1.306615703804270279e-01
2.600000000000000000e+01 1.119695937901996480e-01 1.254413000568898873e-01 1.532381582027380340e-01 2.933151779846960780e-02 -7.356811403681849659e-03 1.103144771009591588e-02 -3.630705855113943586e-02 -1.275975609684616707e-01
2.700000000000000000e+01 9.616249944339640143e-02 8.654414150011216500e-02 1.167412250708263349e-01 -3.706779385766621748e-02 -1.390530463875760091e-02 -1.333936994413196728e-02 -2.448414903021957009e-02 -1.687516770556517776e-01
2.800000000000000000e+01 1.900769944433247649e-02 5.059867114396759957e-02 8.287107811941901714e-02 -1.048771740358133003e-01 -7.534418168276522942e-02 -6.896912752513008338e-02 -1.224142104680344019e-02 -1.584517666964054550e-01
2.900000000000000000e+01 -2.349652233856002956e-02 1.466263235574713844e-02 4.851288689979837976e-02 -1.487118016583279523e-01 -1.365181548385592247e-01 -1.074407844585190258e-01 -8.602200071155998579e-03 -1.045154803944822047e-01
3.000000000000000000e+01 -4.890386021782906767e-02 -1.977162079460830987e-02 1.408592710410845605e-02 -1.198507963467862203e-01 -1.582009831851843851e-01 -1.126159017230165676e-01 -2.839766030366242151e-03 -6.692085456005675281e-02
3.100000000000000000e+01 -1.503238423757038422e-01 -5.478909646921359400e-02 -2.139544745461075675e-02 -9.035507338101390895e-02 -1.725007109324336596e-01 -1.131876482079828827e-01 -4.874315825062763494e-03 -5.243639272116554229e-02
3.200000000000000000e+01 -3.480318312089320520e-01 -9.010757841799782453e-02 -5.610723438985859568e-02 -5.065937775602619153e-02 -1.546104426628286121e-01 -1.163880797459433264e-01 -2.969173340807539432e-02 -4.523231374358339940e-02
3.300000000000000000e+01 -3.595735781540609910e-01 -1.245688550950981438e-01 -8.988053038392343486e-02 -1.214994042292821125e-02 -1.223874210334230939e-01 -1.470356862279026122e-01 -3.476600353868230381e-02 -4.264420130737887199e-02
3.400000000000000000e+01 -1.535640912896086563e-01 -1.568657964053804255e-01 -1.222960398631449952e-01 -2.740002151988807019e-02 -1.063762377986310209e-01 -1.956968614438419074e-01 -2.232413131266858947e-02 -3.785059802315435956e-02
3.500000000000000000e+01 -4.371732078039687608e-02 -1.864259101370558114e-01 -1.525410941081042637e-01 -8.689971254669190404e-02 -1.029021088366845332e-01 -2.378884767294108249e-01 -9.271837193946027428e-03 -4.419204065263806352e-02
3.600000000000000000e+01 -7.700776458539750069e-02 -2.143972746906408211e-01 -1.810714616951028255e-01 -1.097958159646457849e-01 -7.931280477379916427e-02 -2.151740253747177756e-01 2.339213958133112489e-02 -3.827677769999548313e-02
3.700000000000000000e+01 -1.353065275811570212e-01 -2.409295336218025829e-01 -2.084152905899731012e-01 -7.420289730975426767e-02 -8.333950972667530932e-02 -1.568244449181634415e-01 1.127409626401156273e-01 -2.617360193833724461e-04
3.800000000000000000e+01 -1.061539863427320290e-01 -2.681389915551416481e-01 -2.366853685250644157e-01 -1.308274111668029371e-01 -1.286689082910582593e-01 -1.518005653739308292e-01 1.375403604554061854e-01 2.291248283604234437e-02
3.900000000000000000e+01 -2.348959271595780010e-02 -2.938284984415253653e-01 -2.650643669578718886e-01 -1.344661103620634623e-01 -1.617170882712010427e-01 -1.196745261083559247e-01 1.033706033975754640e-01 -6.848965945310724274e-04
4.000000000000000000e+01 3.940494748850484341e-02 -3.212776475187329450e-01 -2.947520694437466560e-01 -1.490714443247192211e-01 -1.871056716575504320e-01 -8.170243117272074640e-02 8.891349025175689091e-02 -1.788381060606186734e-02
4.100000000000000000e+01 3.295703182650456392e-02 -3.491659966751163302e-01 -3.245576820598335965e-01 -1.137269674219941185e-01 -1.962753695787997077e-01 -3.722483718799979996e-02 8.383437681500709171e-02 -3.469031781043879770e-02
4.200000000000000000e+01 4.705527889130540348e-02 -3.780014274729897594e-01 -3.561639310271135228e-01 -1.369146342855031839e-01 -1.661720448182696097e-01 8.794350656043257303e-03 5.956470490357190783e-02 -7.469456545154926075e-02
4.300000000000000000e+01 1.346625000746873857e-01 -4.060381587968034944e-01 -3.875104353852236172e-01 -1.339293985230685657e-01 -1.161057520173138791e-01 3.681492380384371321e-03 -8.894342092789043336e-03 -1.134512606359595749e-01
4.400000000000000000e+01 1.853760672429546619e-01 -4.334249530779790693e-01 -4.184566292200537774e-01 -1.934433410739129222e-01 -9.691338876434825444e-02 -3.557551186605106830e-02 -9.993016752821846926e-02 -1.210081751834160418e-01
4.500000000000000000e+01 1.094385436570860654e-01 -4.591538266831110549e-01 -4.477626769077239777e-01 -2.311342126922818485e-01 -1.372176892720783636e-01 -9.152909251348180508e-02 -1.437666267266201336e-01 -1.076492981593227954e-01
4.600000000000000000e+01 7.050161067593523068e-02 -4.847403007895058624e-01 -4.769483666672136857e-01 -1.983527991238637211e-01 -2.108419615515077228e-01 -1.400347770801687319e-01 -1.472692102631323330e-01 -9.793106444785167064e-02
4.700000000000000000e+01 1.213501319101881332e-01 -5.089777267463311272e-01 -5.050812671240600960e-01 -2.007649208228257098e-01 -2.434806967160292879e-01 -1.447643818240723357e-01 -2.138085506632951271e-01 -8.524578303118429679e-02
4.800000000000000000e+01 1.221044227418682931e-01 -5.309260791746348573e-01 -5.321232517168906773e-01 -2.201490274593743690e-01 -2.592435875249884392e-01 -1.204839284085907902e-01 -3.107669189358037709e-01 -8.872461605465474521e-02
4.900000000000000000e+01 -5.360341635151834316e-02 -5.523739531937885694e-01 -5.591378138753586580e-01 -1.910692592111597199e-01 -2.587178108761589712e-01 -3.871497486218115208e-02 -2.769844174159773464e-01 -1.070610385296730527e-01
5.000000000000000000e+01 -1.768897717125799962e-01 -5.732124038390096210e-01 -5.864794570863953727e-01 -1.326157690818156876e-01 -2.212452580361130572e-01 7.044385259661711807e-02 -1.468002261820457732e-01 -9.237968282851995172e-02
5.100000000000000000e+01 -9.561260811629498924e-02 -5.948815252390370345e-01 -6.144502121722895671e-01 -1.926453272854427579e-01 -2.021231920904077994e-01 3.397279884889996271e-02 -1.061672143103389448e-01 -7.403872646245371336e-02
5.200000000000000000e+01 -6.968937034600690417e-02 -6.157289669886862882e-01 -6.412055186117016081e-01 -1.917994122094316689e-01 -1.531295477936859273e-01 -3.737285225319646187e-02 -6.388251455585822192e-02 -7.317428829969459259e-02
5.300000000000000000e+01 -2.108214816497960276e-01 -6.366213843543769846e-01 -6.671760526153380777e-01 -1.236752524118197166e-01 -8.859004850388912944e-02 -1.442977222054718511e-02 -1.740628964889762847e-02 -7.595107008101545376e-02
5.400000000000000000e+01 -2.744145956902408479e-01 -6.558056620591991015e-01 -6.903276213437961051e-01 -8.399900682228494952e-02 -7.964185394406024521e-02 -4.726142721334400387e-02 -4.035723343205224745e-02 -6.664774431437947566e-02
5.500000000000000000e+01 -2.481404719731998554e-01 -6.745218272434927442e-01 -7.120010735954134251e-01 -8.196872234068262875e-02 -8.620947767171083242e-02 -4.433376182035755897e-02 -7.907400311567211459e-02 -4.626895591773078076e-02
5.600000000000000000e+01 -2.538977481603306718e-01 -6.901868504115782343e-01 -7.316679857283361343e-01 -9.077685869074936242e-02 -8.144432966213523140e-02 2.873729208440223976e-02 -7.988241006932278454e-02 -4.054899564742574930e-02
5.700000000000000000e+01 -2.293578291233260291e-01 -7.040403034391230497e-01 -7.504533161432876964e-01 -1.307252448434496339e-01 -9.091293812999724777e-02 2.784209878504000091e-02 -8.068339990920132820e-02 -3.507826925768891407e-02
5.800000000000000000e+01 -1.433797209602462597e-01 -7.156648096428800399e-01 -7.673167960025142342e-01 -9.724166413734994241e-02 -7.550204310381548878e-02 9.684163094100707581e-02 -4.808222777757645977e-02 -3.265790570750795596e-02
5.900000000000000000e+01 -7.265932073356404231e-02 -7.258634201865430402e-01 -7.824344572574116752e-01 -7.464087565077887065e-02 -4.044546540309414823e-02 2.454188620733325221e-01 -1.251741548267726323e-02 -3.151296371343352554e-02
6.000000000000000000e+01 3.889325541500757155e-02 -7.352125688533770465e-01 -7.962731292474442002e-01 -1.710886479737253607e-01 -6.980932226617368730e-02 2.876543952542363058e-01 -8.892847151470484324e-03 -3.755026653092257555e-02
6.100000000000000000e+01 5.854575907607972862e-02 -7.434257875940488702e-01 -8.088970316919746883e-01 -1.954993554419812152e-01 -1.219378668961929452e-01 2.543869083517636964e-01 -2.226417149224737060e-02 -4.899610183662355539e-02
6.200000000000000000e+01 -3.172510540569005270e-03 -7.516268700935082592e-01 -8.199314434657589690e-01 -1.407162848917310194e-01 -1.291187108429548980e-01 1.690315504798115820e-01 -1.631302820281813407e-02 -4.928264622425525265e-02
6.300000000000000000e+01 1.184278622138988830e-02 -7.583442307898911050e-01 -8.280752123777310736e-01 -1.487064802450520085e-01 -1.299401323569788214e-01 -4.884647121769713357e-02 -1.176620609017779880e-02 -4.001659883938366025e-02
6.400000000000000000e+01 3.647320387502269584e-02 -7.641519027592119651e-01 -8.334568135394437860e-01 -1.276420405988401008e-01 -1.282206295551053810e-01 -2.063357798917107577e-01 -2.811348211008352083e-02 -4.702606448670975520e-02
