# r	h_0	h_1	h_2	h_3	h_4	h_5	h_6	h_7	h_8	h_9	h_10	h_11	h_12	h_13	h_14	h_15	h_16	h_17	h_18	h_19	h_20	h_21	h_22	h_23	h_24	h_25	h_26	h_27	h_28	h_29	h_30	h_31	h_32	
5.000000000000000000e-01 9.503413014999998154e+01 9.596537779999999884e+01 1.865179900999999631e+02 2.645449828999999795e+02 2.654403381500000023e+02 2.757426605499999823e+02 2.757581329500000038e+02 2.770343322999999600e+02 2.770230103000000099e+02 2.770736999999999739e+02 2.770586547999999993e+02 2.770416869999999676e+02 2.770456543000000238e+02 2.757996673999999757e+02 2.770419921999999815e+02 2.757963257000000112e+02 2.770700072999999293e+02 2.770749817000000235e+02 2.757793273999999997e+02 2.770736693999999716e+02 2.757893219000000045e+02 2.770633239999999660e+02 2.770863341999999534e+02 2.758248290999999881e+02 2.770603333000000248e+02 2.770783385999999950e+02 2.758281555499999058e+02 2.771166686999999911e+02 2.771163329999999405e+02 2.770973205999999891e+02 2.755986634000000208e+02 2.771033324999999650e+02 2.771373290999999881e+02
1.500000000000000000e+00 9.534774779999997918e+01 9.627117540000000417e+01 1.868571701499999733e+02 2.648509827000000314e+02 2.648136597499999425e+02 2.751147003499999073e+02 2.751311492999999473e+02 2.773259887999999478e+02 2.773188476500000093e+02 2.773546752999999399e+02 2.762733337399999982e+02 2.773281708000000663e+02 2.773284912000000304e+02 2.763953246999999465e+02 2.773343505999999934e+02 2.751736755499999845e+02 2.773544769499999916e+02 2.762767334000000119e+02 2.763713378999999577e+02 2.773569946499999901e+02 2.763856812000000218e+02 2.773608246000000008e+02 2.773774871999999050e+02 2.751944885499999600e+02 2.773508453499999291e+02 2.762852661200000171e+02 2.764206848000000036e+02 2.773989868499999716e+02 2.763315185800000222e+02 2.773914947999999754e+02 2.754716695333333405e+02 2.773888397500000451e+02 2.774173278999999184e+02
2.500000000000000000e+00 9.593407824999997047e+01 9.594650649999996972e+01 1.865828323499999897e+02 2.642301635999999689e+02 2.641896514999999681e+02 2.735330963249999172e+02 2.742086792000000059e+02 2.760311050750000277e+02 2.760228881999999544e+02 2.760563049500000261e+02 2.742378387499999235e+02 2.760284881749999499e+02 2.756532409799999641e+02 2.756949096799999666e+02 2.760397644500000069e+02 2.742666626000000178e+02 2.760617523499999493e+02 2.742453460500000801e+02 2.756718078599999444e+02 2.760585937749999630e+02 2.756921387000000436e+02 2.760673141999999984e+02 2.757016540600000098e+02 2.736029892000000245e+02 2.756770081000000232e+02 2.742476653999999598e+02 2.757124145799998587e+02 2.760966415499999584e+02 2.736126632750000454e+02 2.757229858800000102e+02 2.743540038999999524e+02 2.760976791500000331e+02 2.757455383599999550e+02
3.500000000000000000e+00 9.564165879999998765e+01 9.562221529999999348e+01 1.859376678500000253e+02 2.636470031999999719e+02 2.636150207999999111e+02 2.717193604333333496e+02 2.736255035500000758e+02 2.742296753333334891e+02 2.742242228666667074e+02 2.742562154666666743e+02 2.736683349999998427e+02 2.742294413333333978e+02 2.736595001499999853e+02 2.736823425499999303e+02 2.746088257000001249e+02 2.736943360000000212e+02 2.742692261000000258e+02 2.736663360499999271e+02 2.735501937999999882e+02 2.746243438999999853e+02 2.736806641000000582e+02 2.742668762333333348e+02 2.736963348499998574e+02 2.721580047500001456e+02 2.736644897499998024e+02 2.736745147499998438e+02 2.737131805999999870e+02 2.742889913333331720e+02 2.718025614333334374e+02 2.737123412999999346e+02 2.740866928250000001e+02 2.742875672000000122e+02 2.737364960499999142e+02
4.500000000000000000e+00 9.598342139999999745e+01 9.594067380000001322e+01 1.849478302499999245e+02 2.642515105999999605e+02 2.642111663999999109e+02 2.705730285999998159e+02 2.729579926000001251e+02 2.729706421499997759e+02 2.729660187500001030e+02 2.729926757499999894e+02 2.730059966999999688e+02 2.729759979499999645e+02 2.729919891500001086e+02 2.730109863999998652e+02 2.739083252000000357e+02 2.730339965499997561e+02 2.730116729500000474e+02 2.729970092999999451e+02 2.729933319499998561e+02 2.739391632499998650e+02 2.730186767499999405e+02 2.730113372999999228e+02 2.730263213999999152e+02 2.714814910999998574e+02 2.730836792000000059e+02 2.730996703999999227e+02 2.731250000000000000e+02 2.731243285999998989e+02 2.706503296000000773e+02 2.731329955999999584e+02 2.731096496999998635e+02 2.731126709000000119e+02 2.731516723999998248e+02
5.500000000000000000e+00 9.627839280000000599e+01 9.625688175000004776e+01 1.843123168999999280e+02 2.648996277999999620e+02 2.648613282000001163e+02 2.707857055999998011e+02 2.723149871999999050e+02 2.723133087000001069e+02 2.723225250499999675e+02 2.723463440000000446e+02 2.723554840500000864e+02 2.723294982999998410e+02 2.723591766500001086e+02 2.723701782499997535e+02 2.732991637999998602e+02 2.723951568499999212e+02 2.723673400999998648e+02 2.723628539999999703e+02 2.723593139500001143e+02 2.735189820000000509e+02 2.725096741000002112e+02 2.725016785000002528e+02 2.730097655999998096e+02 2.710916443000000982e+02 2.727095031999999719e+02 2.727216644499999347e+02 2.727355195000000094e+02 2.727450103999999556e+02 2.710926513999997951e+02 2.727488403499999094e+02 2.727366485999998531e+02 2.727468261999999868e+02 2.727641601499999524e+02
6.500000000000000000e+00 9.563549045000002025e+01 9.561460879999992812e+01 1.838033141999999316e+02 2.653379516999998486e+02 2.652996216000001368e+02 2.700621796000000359e+02 2.717333373999999822e+02 2.717373352000004161e+02 2.717456665000004250e+02 2.717866821999996318e+02 2.717839966000001368e+02 2.717600097999998070e+02 2.717896729000003688e+02 2.717980041999999230e+02 2.728310241999997743e+02 2.718166504000000714e+02 2.717883605999995780e+02 2.717863464999995813e+02 2.717793273999996018e+02 2.729728393999998843e+02 2.720178222999998070e+02 2.720161438000000089e+02 2.722538960666665844e+02 2.705209808500001145e+02 2.720048218000001725e+02 2.720248565999997936e+02 2.720304870500001471e+02 2.720418091000001368e+02 2.705176544500000091e+02 2.720653381499998886e+02 2.720374908999999661e+02 2.720504761000001963e+02 2.720749817500000063e+02
7.500000000000000000e+00 9.498589329999992970e+01 9.497165299999994659e+01 1.842599945000001753e+02 2.660481414500000028e+02 2.660176544500000091e+02 2.696360168999999587e+02 2.713915100499998516e+02 2.713945160499997655e+02 2.713923187499999585e+02 2.714246521499999290e+02 2.714290008500001932e+02 2.714116669000000002e+02 2.714351806499998929e+02 2.714361724999998842e+02 2.735326843499997267e+02 2.714683227499999703e+02 2.714378357499999765e+02 2.714440002999999706e+02 2.714354705999999169e+02 2.735438232500000595e+02 2.714425048999996761e+02 2.714466705500003627e+02 2.714638366999997743e+02 2.710396729000003688e+02 2.714390106500000002e+02 2.714525146499995572e+02 2.714571685999999318e+02 2.714720001499999853e+02 2.710271606500000416e+02 2.714821777499996642e+02 2.714614867999998751e+02 2.714739838000000418e+02 2.714949951499997951e+02
8.500000000000000000e+00 9.447129820000009204e+01 9.447418220000008660e+01 1.848391571500001191e+02 2.657231598000000758e+02 2.657209777999999005e+02 2.691405029500001547e+02 2.706683197000002110e+02 2.707038268999999673e+02 2.707056579500003863e+02 2.707399903000000450e+02 2.707380066000000625e+02 2.707010040499999377e+02 2.707363433999998961e+02 2.707401733500000773e+02 2.732468414499999199e+02 2.707615051000002495e+02 2.707398224500002470e+02 2.707309875999999349e+02 2.707364960499999142e+02 2.732498321999996733e+02 2.707571716000002198e+02 2.707545013500002824e+02 2.707656707999994978e+02 2.707825164999999288e+02 2.707401734000000033e+02 2.707548370999998042e+02 2.707610016500002530e+02 2.709630127999998876e+02 2.709580077999999048e+02 2.709986571999997977e+02 2.709479979999996431e+02 2.709543457999998282e+02 2.709916688000002978e+02
9.500000000000000000e+00 9.487033840000003693e+01 9.489071659999990516e+01 1.846985016500000256e+02 2.651468506499998057e+02 2.651436768000000939e+02 2.685593414500003746e+02 2.692257461749998129e+02 2.692601623499999732e+02 2.692444992250000269e+02 2.710220031999997445e+02 2.710306701999998040e+02 2.703693236999997680e+02 2.710296631000001071e+02 2.710256652999996732e+02 2.729306642000001375e+02 2.704309997999998814e+02 2.704146729000003688e+02 2.703956604000004518e+02 2.704106750999999349e+02 2.729410096000001431e+02 2.704273376999999527e+02 2.704299927000001844e+02 2.704416809000003923e+02 2.704543456999999762e+02 2.704053345000002082e+02 2.710426636000001963e+02 2.704296569999996791e+02 2.708335113500002080e+02 2.705061645999999200e+02 2.708551635999997416e+02 2.704964905000001636e+02 2.705120087000000240e+02 2.705376739499997711e+02
