# r	h_0	h_1	h_2	h_3	h_4	h_5	h_6	h_7	h_8	h_9	h_10	h_11	h_12	h_13	h_14	h_15	h_16	h_17	h_18	h_19	h_20	h_21	h_22	h_23	h_24	h_25	h_26	h_27	h_28	h_29	h_30	h_31	h_32	
2.030139220299999714e+00 2.360599823499999843e+02 2.360520019499999762e+02 2.360461807499999907e+02 2.360465011999999945e+02 2.360648345999999833e+02 2.360440139499999646e+02 2.360535125999999764e+02 2.360803298999999811e+02 2.360554961999999932e+02 2.360564804499999809e+02 2.360640106000000173e+02 2.360690078999999741e+02 2.360468444999999633e+02 2.360619964499999810e+02 2.360698395000000005e+02 2.360653381499999455e+02 2.360624847499999817e+02 2.360508498999999745e+02 2.360821838499999785e+02 2.360609894499999939e+02 2.360556564499999865e+02 2.360671691999999666e+02 2.360698471000000040e+02 2.360588227000000074e+02 2.360544967499999984e+02 2.360766678499999784e+02 2.360674895999999876e+02 2.360633239499999831e+02 2.360706711499999528e+02 2.360749892999999986e+02 2.360738372999999797e+02 2.360719985999999722e+02 2.360693359499999815e+02
3.030139220299999714e+00 2.362909927999999695e+02 2.354486694999999372e+02 2.354483337999999435e+02 2.354376679000000081e+02 2.354609986000000390e+02 2.362865066500000353e+02 2.354570008000000598e+02 2.363045043999999848e+02 2.362864990499999749e+02 2.362839890000000196e+02 2.354573364999999967e+02 2.363000030499999866e+02 2.362738418499999966e+02 2.354629975000000286e+02 2.362980041499999970e+02 2.354633331999999655e+02 2.354513244999999984e+02 2.362846679499999993e+02 2.363802235999999937e+02 2.362824936499999637e+02 2.362888259999999434e+02 2.354606780999999955e+02 2.362958450499999685e+02 2.362933273499999700e+02 2.362929992999999627e+02 2.354799957999999833e+02 2.362999877999999967e+02 2.363003234999999904e+02 2.363036728000000153e+02 2.363063201999999876e+02 2.354739989999999352e+02 2.354730071999999836e+02 2.363156661999999528e+02
4.030139220299998826e+00 2.360666808999999375e+02 2.359886703999999895e+02 2.359980163999999832e+02 2.359916687499999739e+02 2.359978332999999679e+02 2.360733336999999210e+02 2.359980087000000140e+02 2.360809784000000491e+02 2.360753173999999035e+02 2.360693512000000283e+02 2.360023499000000129e+02 2.360759888000000046e+02 2.360516663000000790e+02 2.360003356999999937e+02 2.360776672000000644e+02 2.359965133499999865e+02 2.359911499500000218e+02 2.360726623999998992e+02 2.361501388499999621e+02 2.360603484999999182e+02 2.360773467999998729e+02 2.360056686000000354e+02 2.360783386000000519e+02 2.360846862999999303e+02 2.360783233999999311e+02 2.360163421999999400e+02 2.360813445999999658e+02 2.360790100000000393e+02 2.360853272000000516e+02 2.360870209000000841e+02 2.360226669999999558e+02 2.360080032500000584e+02 2.361003113000000440e+02
5.030139220299998826e+00 2.366221771500000841e+02 2.366158371000000216e+02 2.366246719499999926e+02 2.366231765999999652e+02 2.366221847999999000e+02 2.366163406500000974e+02 2.366273422499999697e+02 2.366326523000000179e+02 2.366331558499999801e+02 2.366178360000000112e+02 2.366265106500000002e+02 2.366236496000000216e+02 2.366105118000000402e+02 2.366253433499999801e+02 2.366235046500000863e+02 2.366215134000000262e+02 2.366194839500000171e+02 2.366248398000000179e+02 2.366445083999999497e+02 2.366136703500000067e+02 2.366311722000000373e+02 2.366381760000000440e+02 2.366341705500000216e+02 2.366286774000000150e+02 2.366261597000000165e+02 2.366441726999998991e+02 2.366258315999999695e+02 2.366298370499999919e+02 2.366283416999999645e+02 2.366451797999999371e+02 2.366435165999999981e+02 2.366335067999999637e+02 2.366424789999999803e+02
6.030139220299998826e+00 2.371984939499998291e+02 2.371773376500000268e+02 2.371918258499999865e+02 2.371996765499999356e+02 2.371885147500000812e+02 2.371811752500000239e+02 2.372014922999999271e+02 2.372056579500000453e+02 2.372008285499999829e+02 2.371796646000000237e+02 2.371934966999999688e+02 2.371901626499999338e+02 2.371966781999998375e+02 2.371941757500001131e+02 2.371911850500000583e+02 2.371849898999998913e+02 2.372003326500000639e+02 2.371946792999998479e+02 2.372169952500000818e+02 2.371909942499999033e+02 2.371996612499999628e+02 2.372028503499999488e+02 2.372125091999999995e+02 2.371959991500000342e+02 2.372049941999999874e+02 2.372241592499999570e+02 2.371959914999998773e+02 2.372003250000000207e+02 2.372096710499998835e+02 2.372181625499998745e+02 2.372130127000000357e+02 2.372001724499999682e+02 2.372063293500000327e+02
7.030139220299998826e+00 2.377815018500000406e+02 2.377718200999997862e+02 2.377824936000001799e+02 2.377859802000000400e+02 2.377821579499998279e+02 2.377783203499998308e+02 2.377894974499999989e+02 2.377986831999999140e+02 2.377871705000000020e+02 2.377706680999999662e+02 2.377855073000000630e+02 2.377866822000000866e+02 2.377918243499998425e+02 2.377916488999999274e+02 2.377851562999999260e+02 2.377726669500000298e+02 2.377941742499999691e+02 2.377826538500000879e+02 2.378154984000000240e+02 2.377858353499998429e+02 2.377885056499999337e+02 2.377944947000000866e+02 2.377981491499999720e+02 2.381033478000001651e+02 2.377995071999998800e+02 2.378098374000001058e+02 2.377905044999999973e+02 2.381073380000000270e+02 2.378111496500000612e+02 2.378031692999998086e+02 2.378098221499999454e+02 2.377984848500000226e+02 2.377986756000000241e+02
8.030139220299998826e+00 2.374183349999998427e+02 2.374189910999998574e+02 2.374223327999998219e+02 2.374249878000000535e+02 2.374256592000001547e+02 2.374119872999999643e+02 2.374303436999998667e+02 2.374446717000000717e+02 2.374296722999997655e+02 2.374130096999997477e+02 2.374323426000000836e+02 2.374203339000000597e+02 2.374363250999999764e+02 2.374363250999999764e+02 2.374273223999998663e+02 2.374150085999999646e+02 2.374440155000002051e+02 2.374246521000000030e+02 2.374660033999998632e+02 2.374336700999997447e+02 2.374250031000001400e+02 2.374419861000001220e+02 2.374469909999997981e+02 2.389390106000000742e+02 2.374416657000001578e+02 2.374526673000000301e+02 2.374226684999998724e+02 2.389500121999999465e+02 2.374529876999999942e+02 2.374480133000001842e+02 2.374533234000000448e+02 2.374416504000000714e+02 2.383173523000000387e+02
9.030139220299998826e+00 2.370765075499998602e+02 2.370844956000000820e+02 2.370840072999999393e+02 2.370841522999999142e+02 2.370881501000001208e+02 2.370761566999999559e+02 2.370881805500000610e+02 2.371053314499999942e+02 2.370918274499999825e+02 2.370755080999999791e+02 2.370988464500001101e+02 2.370853348000000551e+02 2.370899810999999318e+02 2.370964889999997922e+02 2.370911560499998814e+02 2.370811767999998665e+02 2.371030044999999973e+02 2.370873260999999275e+02 2.371230087500000536e+02 2.370988465000000360e+02 2.370943451499999810e+02 2.370979919499998232e+02 2.371058273499997995e+02 2.387830098333333808e+02 2.371018371499999375e+02 2.371070099499997923e+02 2.370883483999998589e+02 2.386554947499998889e+02 2.371091613500000221e+02 2.371145095999997920e+02 2.371154861499999242e+02 2.371093215999999302e+02 2.386745071999998800e+02
1.003013922029999883e+01 2.383607673999999861e+02 2.383591576000000032e+02 2.383640022499998850e+02 2.383639869999999519e+02 2.383668213249999326e+02 2.383557396500001460e+02 2.383701782500000945e+02 2.383958244499999637e+02 2.383832512249998672e+02 2.383687630000000581e+02 2.383907623749998947e+02 2.383625030749998359e+02 2.383629036250000581e+02 2.383729896749998716e+02 2.383644104499999230e+02 2.382525558833332582e+02 2.383969154499999377e+02 2.383643188749999808e+02 2.384056740249998256e+02 2.383803482499999973e+02 2.383806801249999126e+02 2.383818207249998977e+02 2.383992386249998390e+02 2.394836884000001191e+02 2.384000015249998796e+02 2.383976783999999043e+02 2.383778458000000455e+02 2.392795104999997875e+02 2.383925705249999965e+02 2.384037590499999624e+02 2.384066505499998812e+02 2.383987388999998984e+02 2.393046569499999805e+02
1.103013922029999883e+01 2.398625106999998025e+02 2.398563232500000595e+02 2.398528442500000892e+02 2.398613205000001471e+02 2.398611602500000117e+02 2.398553237999999510e+02 2.398678436499999407e+02 2.398878326500002913e+02 2.398751678500002527e+02 2.398723526499998115e+02 2.400267906250001033e+02 2.398635024999998677e+02 2.398484879000002366e+02 2.398549881500002812e+02 2.398561554000002616e+02 2.398668518499998754e+02 2.398921661500003211e+02 2.398638229499997578e+02 2.398951798000002782e+02 2.398696823499999482e+02 2.398875198499999897e+02 2.398778304999996180e+02 2.398896637000002556e+02 2.400108528000001797e+02 2.399046707500001503e+02 2.398983459999999468e+02 2.398871765499998219e+02 2.398715134000001399e+02 2.398858261000000311e+02 2.398976821999999629e+02 2.398969802999999956e+02 2.398938216999995348e+02 2.399026642000001175e+02
1.203013922029999883e+01 2.401825104500003363e+02 2.401734925000000658e+02 2.401783447999996497e+02 2.401684951500001262e+02 2.401805038499996954e+02 2.401839980999998261e+02 2.401758423000001130e+02 2.401878280500000074e+02 2.401929855500002304e+02 2.401788406499999837e+02 2.401891632000001664e+02 2.401849976000003153e+02 2.401716614000001755e+02 2.401856614000002992e+02 2.401783294500000920e+02 2.401838455500001146e+02 2.401983261000000311e+02 2.401901627500001268e+02 2.402090072999999393e+02 2.401885071000001517e+02 2.401933442000004106e+02 2.401833267000001797e+02 2.402048340500000450e+02 2.401851731000001564e+02 2.402008362000001398e+02 2.402080154500004028e+02 2.401910095999996884e+02 2.401843413999999939e+02 2.401969909999997981e+02 2.402065125499998430e+02 2.402136535499998899e+02 2.402093276999999034e+02 2.402136611999999332e+02
1.303013922029999705e+01 2.396840057500003240e+02 2.396781692499998826e+02 2.396885071500000777e+02 2.396800002999998469e+02 2.396740036500000315e+02 2.396929931999998189e+02 2.396678390500001115e+02 2.396791610999998738e+02 2.396988296999998056e+02 2.396825103999999556e+02 2.396839981500002068e+02 2.396845017000000553e+02 2.396791610999998738e+02 2.396954956499998843e+02 2.396828308499998457e+02 2.396835022499999468e+02 2.396948318499999004e+02 2.396916656500002318e+02 2.397033386499997505e+02 2.396938324000002467e+02 2.396980056999996123e+02 2.396843338500002574e+02 2.396943283000000520e+02 2.397023392500000227e+02 2.396973342999999659e+02 2.397090072500000133e+02 2.396853409499999543e+02 2.396969986499998413e+02 2.396903304999996180e+02 2.397115097999999307e+02 2.397121658999999454e+02 2.397020035499999722e+02 2.397136611999999332e+02
1.403013922029999705e+01 2.402253418000000238e+02 2.402423247999995510e+02 2.402480163999998695e+02 2.402453308000003744e+02 2.402363280999998096e+02 2.402573241999998572e+02 2.402290192000000388e+02 2.402349854000003688e+02 2.402643280000002051e+02 2.402366791000004014e+02 2.402376556999997774e+02 2.402396698000002289e+02 2.402350005999996938e+02 2.402626495000004070e+02 2.402480010999997830e+02 2.402356719999997949e+02 2.402613373000003776e+02 2.402506561000000147e+02 2.402546844999997120e+02 2.402513428000002023e+02 2.402640075999997862e+02 2.402529906999998275e+02 2.402573241999998572e+02 2.402636871000004248e+02 2.402596587999996700e+02 2.402670135999997001e+02 2.402443542999999408e+02 2.402586670000000595e+02 2.402406615999998394e+02 2.402743529999997918e+02 2.402713317999996434e+02 2.402623290999999881e+02 2.402663269000004220e+02
