# r	vx_0	vx_1	vx_2	vx_3	vx_4	vx_5	vx_6	vx_7	vx_8	vx_9	vx_10	vx_11	vx_12	vx_13	vx_14	vx_15	vx_16	vx_17	vx_18	vx_19	vx_20	vx_21	vx_22	vx_23	vx_24	vx_25	vx_26	vx_27	vx_28	vx_29	vx_30	vx_31	
2.030139220299999714e+00 5.105580000000031507e-06 3.173799999984794175e-07 -1.649459999998725852e-06 2.734359999999469527e-06 -4.269400000001155506e-06 2.532233999999959940e-05 -2.330207999999913638e-05 2.655000000004292754e-07 -1.820359999999254746e-06 1.860039999999685352e-06 4.046619999999734092e-06 -6.118600000007745861e-07 -3.250199999996539156e-07 -1.736459999997919025e-06 -4.714800000016339106e-07 -3.478999999998677422e-07 -1.403819999998745471e-06 2.856439999999338600e-06 7.766799999984641081e-07 1.829539999999951782e-06 -3.492739999998661979e-06 2.899200000001655864e-07 2.243039999999041370e-06 -1.629639999998744353e-06 4.958999999985280555e-07 5.767800000000988982e-07 -1.736439999999106436e-06 3.820799999999735634e-06 -2.754219999999918210e-06 -6.988400000011551706e-07 2.153000000001270519e-06 -7.385199999987435572e-07
3.030139220299999714e+00 1.370999999997479741e-06 1.667780000002494534e-06 -1.888270000000602459e-06 1.739500000002180930e-06 -3.249360000000933775e-06 4.305802000000084851e-05 -4.274826000000189318e-05 4.235080000000834952e-06 -2.902990000001182170e-06 8.232099999986530829e-07 1.316080000003694192e-06 4.394399999995357428e-07 2.448280000001546050e-06 -6.767300000035447258e-07 -1.848599999999578359e-06 -2.548200000006772572e-07 -1.565549999995141617e-06 1.468659999994770177e-06 1.417540000002759448e-06 -1.538089999999669952e-06 3.745999999978266517e-07 1.365700000008018868e-07 2.389530000002082573e-06 -2.129370000000108329e-06 -6.507900000030985718e-07 3.577429999998571293e-06 -2.270509999999603556e-06 8.033699999998588895e-07 -2.230069999998818452e-06 1.708230000002686144e-06 1.599120000000198194e-06 -3.205120000001216071e-06
4.030139220299998826e+00 1.945499999999356093e-06 1.422120000000859346e-06 -3.840639999998529933e-06 2.206420000004527689e-06 -2.580260000001999261e-06 1.759340000000975229e-06 -8.270400000071731244e-07 4.328920000006064638e-06 -2.107240000009369205e-06 -5.523599999889939228e-07 -3.006000000027597707e-07 1.971439999999802353e-06 2.879339999998364750e-06 8.361799999988761070e-07 -7.888799999932416901e-07 -2.984620000006543648e-06 -1.681519999999636661e-06 1.234439999996084201e-06 1.512140000011186274e-06 -2.478020000012293363e-06 2.273560000008956405e-06 -8.346600000038507020e-07 5.107120000002396582e-06 -4.693620000000464986e-06 -1.039120000007187554e-06 4.464720000009947051e-06 -1.922600000000329573e-07 -1.492300000001023311e-06 -3.834540000002561987e-06 4.205319999999801707e-06 -9.109399999999822947e-07 -2.854919999992944319e-06
5.030139220299998826e+00 3.072359999998752920e-06 -2.087399999999206453e-06 -3.753700000004300865e-07 3.359989999995604911e-06 -5.053709999998545917e-06 2.304070000002411620e-06 1.316070000001445890e-06 8.540878000000020991e-05 -8.501433000000133383e-05 1.351160000001527872e-06 -1.013180000001057068e-06 2.337649999998347834e-06 8.697000000097432999e-08 3.616300000032879069e-07 2.014199999962329398e-07 -4.148099999997612360e-06 -1.846399999976711004e-07 2.414709999993647042e-06 2.732079999998404551e-06 -2.740504333333149031e-05 2.703655333333756429e-05 5.317699999977776534e-07 6.439199999988431762e-07 -3.410349999995787588e-06 7.415799999989758318e-07 2.147680000001628075e-06 5.020100000024285295e-07 8.865299999911258325e-07 -5.076589999998759902e-06 2.731320000003734279e-06 2.048500000000786000e-06 -4.832460000000082647e-06
6.030139220299998826e+00 2.658080000003337617e-06 -3.096000000005006053e-06 -5.157400000030065810e-07 5.653380000001107314e-06 -7.695020000005569811e-06 3.775020000000495075e-06 1.377880000006825869e-06 7.819874666666066902e-05 -7.728780666665500292e-05 1.187139999990449784e-06 1.602199999979347894e-07 1.495360000001255585e-06 -1.870719999999437211e-06 1.094039999998130884e-06 2.023320000000694450e-06 -6.163019999996776861e-06 -1.321419999999307005e-06 3.695679999998446875e-06 2.632140000002891780e-06 -2.622980000012375998e-06 2.256780000004709943e-06 6.118800000081137258e-07 -7.782000000020161702e-07 -8.957000000009429133e-07 2.746600000023136166e-07 2.151500000002215483e-06 1.062000000001717102e-06 5.339999999023348022e-08 -4.406719999997221953e-06 1.029960000005303319e-06 2.943419999996876753e-06 -5.496219999997720334e-06
7.030139220299998826e+00 9.857199999942167385e-07 -2.474980000010873677e-06 -2.117909999986977653e-06 6.256859999996322955e-06 -5.713650000001279787e-06 1.517489999991994498e-06 5.119200000081037171e-07 4.317093000000795435e-05 -3.936920000001009910e-05 2.998399999967205169e-07 -2.040099999993572036e-06 1.905830000004016220e-06 -9.391800000059902399e-07 1.667009999994206661e-06 2.654280000001563221e-06 -7.540129999995315492e-06 3.356900000028417528e-07 2.307119999994711155e-06 2.179720000009410734e-06 -2.511590000011665291e-06 3.311996500000873354e-05 -3.045807500000705808e-05 -1.510619999993423329e-06 9.269699999947533670e-07 -5.339999999023348022e-08 2.486419999991085137e-06 4.699700000060147468e-07 9.376499999916632191e-07 -2.503970000003619049e-06 -1.515189999992116933e-06 3.201289999998380362e-06 -6.174469999996290359e-06
8.030139220299998826e+00 4.391479999981129469e-06 -4.634099999998397650e-06 8.087200000090888801e-07 3.053279999994629316e-06 -2.960199999984069902e-06 -2.198800000019218776e-06 3.726200000005519691e-06 4.989600000044447682e-07 -1.515200000017102775e-06 5.233780000003207772e-06 -4.907239999988633288e-06 3.523259999997208138e-06 -3.600999999889609390e-07 5.310000000008585508e-07 2.708439999992151418e-06 -7.821660000013253274e-06 3.208920000020043358e-06 -1.831000000038329747e-07 3.234799999972892651e-07 9.262000000035187026e-07 -1.199340000016491035e-06 2.459720000001652620e-06 -5.904999999984284365e-07 -3.967399999964982510e-07 1.171879999992597814e-06 1.461779999999634933e-06 -2.749619999985952833e-06 5.427540000005137640e-06 -4.046620000008261173e-06 -9.918000000652683095e-08 4.191579999996975354e-06 -7.824699999991936055e-06
9.030139220299998826e+00 3.992459999994934800e-06 -3.044120000004113533e-06 -6.790999999566338052e-08 3.852849999998398142e-06 -3.573610000000826528e-06 -2.659610000000611747e-06 4.193120000002181377e-06 1.130679999994299585e-06 -2.153019999991556873e-06 4.254149999997025816e-06 -2.912910000009105553e-06 3.107460000012451868e-06 -8.430500000145002729e-07 2.418500000203493959e-07 1.241309999988970932e-06 -6.564339999999901985e-06 3.001410000001669536e-06 6.774899999982153152e-07 -7.743799999957445360e-07 1.940149999995810541e-06 1.335199999971337138e-07 8.277799999973467932e-07 9.498600000142687565e-07 -2.668000000005576986e-06 1.498419999995803633e-06 2.828210000006947515e-06 -3.231809999999768316e-06 3.190619999998034585e-06 -2.877050000006420348e-06 -1.220000000330401254e-08 4.431910000005246243e-06 -5.245209999998223820e-06
1.003013922029999883e+01 2.601640000011684444e-06 -2.195759999995061761e-06 -1.415328000001636548e-05 2.119430000004740387e-06 1.082384999999703679e-05 -1.089500000011867046e-06 -1.227720999997927715e-05 1.806638999998995046e-05 -3.970319999984894483e-06 -1.059190000000853573e-05 1.486979999992854633e-06 1.334227999999484455e-05 1.989760000014939700e-06 -2.792400000089401195e-07 -1.876839999999901972e-06 -1.847992999998950808e-05 1.716920999999729176e-05 6.281024000000740633e-05 -6.326956000001189107e-05 -1.211698999999271078e-05 1.522370999999793694e-05 -1.694338000000925610e-05 1.682282000000441370e-05 -1.668394999999236458e-05 9.010299999999915452e-07 1.879120000000966737e-06 1.217040000000224588e-05 -1.139526000000614579e-05 1.370238000000654223e-05 9.628399999883185268e-07 -1.321563999999852996e-05 1.204224000000522188e-05
1.103013922029999883e+01 -7.609175999998570147e-05 7.688522000000830271e-05 -2.494308500000215695e-04 -2.152659333331996598e-05 1.922747433333398773e-04 7.664945999998735125e-05 -2.494224499999972921e-04 1.750068600000190722e-04 -7.743900000377834807e-07 -1.705459499999619714e-04 1.919559999987541381e-06 1.722579999999879956e-04 -9.788500000013300074e-07 7.662047999999685715e-05 -7.897567999999637002e-05 -1.930870099999879149e-04 2.696990999999911783e-04 -2.859054599999922338e-04 2.124984700000027136e-04 -1.712486300000023184e-04 2.474388200000021427e-04 -2.515144400000281027e-04 1.770973400000229838e-04 -1.764106800000035983e-04 4.882799999904819194e-07 2.578719999996792391e-06 1.725044400000001667e-04 -1.725486799999885164e-04 1.705184999999914794e-04 3.982400000040797850e-07 -1.692245399999933340e-04 2.465415899999925161e-04
