# r	h_0	h_1	h_2	h_3	h_4	h_5	h_6	h_7	h_8	h_9	h_10	h_11	h_12	h_13	h_14	h_15	h_16	h_17	h_18	h_19	h_20	h_21	h_22	h_23	h_24	h_25	h_26	h_27	h_28	h_29	h_30	h_31	h_32	
2.030139220299999714e+00 7.075507360000000290e+01 7.078060150000000306e+01 7.078218839999999545e+01 7.077394110000000182e+01 7.078761289999999917e+01 7.076626589999999339e+01 7.089287759999999139e+01 7.077636719999999571e+01 7.077769469999999785e+01 7.076859290000000158e+01 7.077789310000000000e+01 7.079812619999999868e+01 7.079506689999999480e+01 7.079344179999999653e+01 7.078475950000000694e+01 7.078240209999999877e+01 7.078066259999999943e+01 7.077364350000000570e+01 7.078792570000000239e+01 7.079180909999999471e+01 7.080095679999999447e+01 7.078349310000000116e+01 7.078494270000000199e+01 7.079615789999999720e+01 7.078800970000000348e+01 7.079048919999999612e+01 7.079337309999999661e+01 7.078469090000000108e+01 7.080379489999999976e+01 7.079002380000000016e+01 7.078652959999999439e+01 7.079729460000000074e+01 7.079360200000000702e+01
3.030139220299999714e+00 7.140023804999999868e+01 7.140709304999998608e+01 7.141543194999999855e+01 7.140599059999999554e+01 7.141468810000000644e+01 7.139844130000000177e+01 7.161373140000000603e+01 7.139999009999999657e+01 7.142116550000000075e+01 7.140665054999999484e+01 7.141076659999998810e+01 7.141734700000000657e+01 7.141954420000000425e+01 7.143178560000001198e+01 7.142840194999999426e+01 7.141915894999999637e+01 7.141788484999999298e+01 7.141005710000001727e+01 7.141740039999999112e+01 7.142448810000000492e+01 7.141679765000000657e+01 7.141867064999999570e+01 7.141935349999999971e+01 7.143130115000001013e+01 7.142065430000000958e+01 7.141740034999999409e+01 7.143528749999998695e+01 7.142393494999998893e+01 7.142795179999998822e+01 7.141680144999999413e+01 7.142534260000000756e+01 7.143333820000000856e+01 7.141731260000000248e+01
4.030139220299998826e+00 7.200116729999999166e+01 7.201089479999998844e+01 7.201800539999999273e+01 7.199880220000000008e+01 7.200983430000002272e+01 7.199693300000001273e+01 7.200572970000001760e+01 7.200159449999998174e+01 7.202323910000001206e+01 7.201270289999996521e+01 7.200994110000002024e+01 7.200843810000000644e+01 7.201829530000000545e+01 7.203269199999999728e+01 7.203687289999999166e+01 7.203292850000002545e+01 7.201800539999999273e+01 7.200959779999999455e+01 7.201576999999997497e+01 7.202333070000003090e+01 7.201094059999996944e+01 7.202230840000001422e+01 7.201813509999999496e+01 7.204367070000000695e+01 7.202020260000000462e+01 7.201500699999996868e+01 7.203733060000001842e+01 7.203636930000001826e+01 7.202890780000001314e+01 7.200973510000000033e+01 7.203076169999999934e+01 7.202620699999999943e+01 7.201193240000003470e+01
5.030139220299998826e+00 7.147878264999999942e+01 7.149414444999999318e+01 7.148370744999999715e+01 7.148183059999999500e+01 7.149863054999997303e+01 7.147336199999998030e+01 7.148488234999999236e+01 7.149146269999999959e+01 7.191850660000000062e+01 7.149343494999999393e+01 7.150019075000000157e+01 7.149512484999999629e+01 7.150681309999998803e+01 7.150724794999999290e+01 7.150905610000000934e+01 7.151006319999999050e+01 7.148932270000000244e+01 7.148839950000001409e+01 7.150047304999998232e+01 7.151413344999997435e+01 7.137710823333331689e+01 7.151229100000000471e+01 7.151494984999999360e+01 7.151816944999998782e+01 7.150111770000000888e+01 7.150482560000000376e+01 7.151556400000001190e+01 7.151807405000002404e+01 7.152250669999997967e+01 7.149712374999998588e+01 7.151078035000000455e+01 7.152102285000000848e+01 7.149686055000000806e+01
6.030139220299998826e+00 7.172998810000001413e+01 7.174327850000003082e+01 7.172779850000000579e+01 7.172521979999999076e+01 7.175348669999999629e+01 7.171501159999996844e+01 7.173388669999997092e+01 7.174077610000000504e+01 7.213176983333330838e+01 7.174533080000003338e+01 7.175126649999998563e+01 7.175206759999997530e+01 7.175954439999998158e+01 7.175019079999998439e+01 7.175566099999997505e+01 7.176577759999997852e+01 7.173496249999999463e+01 7.172835539999999810e+01 7.174683379999999033e+01 7.175999450000000479e+01 7.174687959999994291e+01 7.175816349999996646e+01 7.176122290000000703e+01 7.175733189999999695e+01 7.175285339999999223e+01 7.175422670000000380e+01 7.176498420000001488e+01 7.177029420000002347e+01 7.177056119999997463e+01 7.174852759999998852e+01 7.175367740000001504e+01 7.176839449999999943e+01 7.174091340000001082e+01
7.030139220299998826e+00 7.240620040000004565e+01 7.241112900000001673e+01 7.239875409999996236e+01 7.238816455000002748e+01 7.241944885000000909e+01 7.239088060000000269e+01 7.239846804999996266e+01 7.240102765000000318e+01 7.261688230000004296e+01 7.242003629999999248e+01 7.242153549999997608e+01 7.241133500000000822e+01 7.242086415000002830e+01 7.241616824999999835e+01 7.242450329999996939e+01 7.243777469999997720e+01 7.240007405000000063e+01 7.240175250000001483e+01 7.241328809999998839e+01 7.242418670000003544e+01 7.241162874999997712e+01 7.257722857500002078e+01 7.242493819999998550e+01 7.241738510000001838e+01 7.242201994999999215e+01 7.242175295000004098e+01 7.243418504999999641e+01 7.243653490000002648e+01 7.244122314999998480e+01 7.242870329999996670e+01 7.242112735000000612e+01 7.243713379999999802e+01 7.240626145000001657e+01
8.030139220299998826e+00 7.310838320000004842e+01 7.313034059999995407e+01 7.310717009999996208e+01 7.311121370000000752e+01 7.312648009999998067e+01 7.311167910000006032e+01 7.310068509999996422e+01 7.311931609999999182e+01 7.312181090000001404e+01 7.311423489999992853e+01 7.314040379999994457e+01 7.311586760000000140e+01 7.313348389999998744e+01 7.313168340000004264e+01 7.313433840000004693e+01 7.314788060000000769e+01 7.310877229999994142e+01 7.312481690000004164e+01 7.312390140000002248e+01 7.312551880000000892e+01 7.313014980000002652e+01 7.312415309999994406e+01 7.313645169999995233e+01 7.313349919999996018e+01 7.313151549999997769e+01 7.313737489999994068e+01 7.314468379999993886e+01 7.313093570000000909e+01 7.315807340000003478e+01 7.313784029999999348e+01 7.313734439999996084e+01 7.315830229999994572e+01 7.311917879999998604e+01
9.030139220299998826e+00 7.339376450000003160e+01 7.341372680000000628e+01 7.339850619999998571e+01 7.339816665000000739e+01 7.341743089999999938e+01 7.339956284999999525e+01 7.338626479999999219e+01 7.340723040000000310e+01 7.341288379999997460e+01 7.340211870000001682e+01 7.342338945000000194e+01 7.340882489999995641e+01 7.342436220000001867e+01 7.342014694999994617e+01 7.342135620000004792e+01 7.342756274999999277e+01 7.339474104999999327e+01 7.340974810000000161e+01 7.341313554999999269e+01 7.340926365000001397e+01 7.341896439999999302e+01 7.341963199999997869e+01 7.342377089999996542e+01 7.342852020000003677e+01 7.341518020000000888e+01 7.342267229999998790e+01 7.343681335000002264e+01 7.342065430000002380e+01 7.343660740000001397e+01 7.342222214999998187e+01 7.342216114999996535e+01 7.344432069999999158e+01 7.341809465000000046e+01
1.003013922029999883e+01 7.284576419999996233e+01 7.285877240000002075e+01 7.284779360000004544e+01 7.277702719999996361e+01 7.278762434999998732e+01 7.284174359999997250e+01 7.283629609999991317e+01 7.277491005000001678e+01 7.286524199999996654e+01 7.284539040000004206e+01 7.279243089999999938e+01 7.279986579999996366e+01 7.286657719999993787e+01 7.287652600000001257e+01 7.287512979999996787e+01 7.286574559999996836e+01 7.277334595000002082e+01 7.285919200000000728e+01 7.317324320000004434e+01 7.285689539999998487e+01 7.279631045000002132e+01 7.287242900000001100e+01 7.278771209999996472e+01 7.287182619999998678e+01 7.278840645000002496e+01 7.279291160000002492e+01 7.280230720000002975e+01 7.286315920000004098e+01 7.280618290000001025e+01 7.287469480000004296e+01 7.287950899999998455e+01 7.281343079999999190e+01 7.287364200000001802e+01
1.103013922029999883e+01 7.347734834999994291e+01 7.309688955000001442e+01 7.348131565000005594e+01 7.223416139999994812e+01 7.212652843333334829e+01 7.308790215000004764e+01 7.347114944999998443e+01 7.222403719999999794e+01 7.309907150000009324e+01 7.309519954999990432e+01 7.224246980000009444e+01 7.225206760000003214e+01 7.311335759999997208e+01 7.310846334999996543e+01 7.349156574999994973e+01 7.309668734999996786e+01 7.213125230000002830e+01 7.347974779999998418e+01 7.205022050000002309e+01 7.311271285000003672e+01 7.225646970000002511e+01 7.349366380000003574e+01 7.223609159999989515e+01 7.312157830000001013e+01 7.223952489999999216e+01 7.224196629999994457e+01 7.225485989999992853e+01 7.311738209999992932e+01 7.225463869999998678e+01 7.310723119999994424e+01 7.310922239999996464e+01 7.226309969999999794e+01 7.349580764999996063e+01
