# r	vx_0	vx_1	vx_2	vx_3	vx_4	vx_5	vx_6	vx_7	vx_8	vx_9	vx_10	vx_11	vx_12	vx_13	vx_14	vx_15	vx_16	vx_17	vx_18	vx_19	vx_20	vx_21	vx_22	vx_23	vx_24	vx_25	vx_26	vx_27	vx_28	vx_29	vx_30	vx_31	
2.030139220299999714e+00 -1.596080000001620727e-06 -1.164239999997107649e-06 6.409000000076047693e-08 3.666679999997768341e-06 -4.164130000003751567e-06 1.899730000002364259e-06 5.363460000000941198e-06 -4.966739999997571203e-06 1.968499999975392824e-07 1.506030000007285800e-06 9.994599999913588652e-07 -4.432680000002165239e-06 3.030390000003535482e-06 1.568610000003900549e-06 -9.002700000110052881e-07 -5.706799999927624993e-07 -2.326970000001438194e-06 6.266790000000810626e-06 -4.238879999996924910e-06 -1.066600000001472019e-06 2.302549999996017339e-06 5.355800000074851066e-07 -2.204879999999320820e-06 -8.651900000018031548e-07 4.434219999996003233e-06 -1.835649999998167818e-06 -8.331300000008923456e-07 1.469439999993937899e-06 8.636300000091523613e-07 -2.304000000037831388e-07 -3.677400000015041016e-07 -5.325299999981325749e-07
3.030139220299999714e+00 -1.684646600000064482e-04 -6.713999999874431767e-08 -2.133179999987078136e-06 4.666140000006180309e-06 1.651016099999992603e-04 -1.659011699999951019e-04 1.695007199999850071e-04 -3.601070000001982208e-06 -5.020099999910598650e-07 -1.653305000000045795e-04 1.685333099999979827e-04 -5.232239999998000902e-06 -1.621688699999935927e-04 1.670013299999936762e-04 -1.669341900000062995e-04 -2.401739999993424124e-06 1.666686900000001947e-04 1.911112999999886440e-05 -1.954599000000598500e-05 1.266469999995933909e-06 -1.656295799999895604e-04 1.670333899999945908e-04 -5.035399999997025536e-07 -6.561000000147032003e-08 -1.626006999999958698e-04 1.639984000000026818e-04 6.713999999874431767e-08 6.698600000049736625e-07 5.294799999944643755e-07 -1.664642400000104902e-04 -1.983599999903162800e-07 1.685317999999938249e-04
4.030139220299998826e+00 -1.560209999998960615e-05 1.869199999998727368e-06 -1.269530000001850621e-06 1.232909999998810283e-06 1.510007999999061142e-05 -1.506499999998140993e-05 1.659394000000702349e-05 -1.132200000029115421e-06 -1.193239999975048642e-06 -1.340026000000307304e-05 1.472777999999834672e-05 -4.864499999985127554e-06 -1.026612000001705371e-05 1.546630000001414338e-05 -1.623077000001558044e-05 -1.072679999992942516e-06 1.630248999997547789e-05 1.549529000001257319e-05 -1.795807000000877322e-05 3.399659999990944784e-06 -1.433563999996749750e-05 1.453400000000328828e-05 1.269539999975677367e-06 -1.272579999999834383e-06 -1.239623999999821556e-05 1.300048000000515394e-05 -4.669199999852935507e-07 1.263440000002446962e-06 3.387400000065099523e-07 -1.287078000002566082e-05 -2.932749999979478086e-06 1.846160999999710680e-05
5.030139220299998826e+00 -1.268010000012509443e-06 1.766969999994216882e-06 -2.990700000054857996e-07 -1.983600000130536619e-07 -1.168829999960507848e-06 2.200319999974453961e-06 1.062010000009650053e-06 1.007099999924321244e-07 -3.063969999993787681e-06 1.734929999997802887e-06 -5.722099999957208557e-07 -2.627559999996265225e-06 2.966309999987970588e-06 -3.677399999787667198e-07 -3.982500000120126305e-07 -4.058900000018184112e-07 1.071170000000165624e-06 3.933719999986351595e-06 -6.167609999988598827e-06 3.500370000006114304e-06 1.400760000001355416e-06 -8.010900000044784571e-07 -1.098630000001321515e-06 -5.035399999997025536e-07 3.602599999976519009e-06 -3.668219999985922320e-06 8.010900000044784571e-07 -2.990700000054857996e-07 3.367619999994531002e-06 -3.326399999878048889e-07 -2.001960000006874746e-06 1.794440000003305513e-06
6.030139220299998826e+00 -4.231259999960457324e-06 2.897639999991952180e-06 1.570139999989805803e-06 -2.232359999970867744e-06 -1.467900000011468358e-06 4.063409999980649308e-06 8.331300000236296746e-07 -9.658800000124757537e-07 -4.232789999991837659e-06 2.766419999989011460e-06 -6.668100000069899012e-07 1.303109999980733945e-06 -5.004899999448752582e-07 -5.981400000109715991e-07 -1.239030000033380825e-06 3.068550000034520019e-06 -1.130670000043210167e-06 4.463190000046779126e-06 -5.200200000035692901e-06 1.733400000011897634e-06 6.378199999971912154e-07 1.931770000010146918e-06 -3.302009999993060854e-06 1.799009999990630665e-06 3.833009999993919404e-06 -5.633550000015929769e-06 8.667000000286861458e-07 1.869209999972554114e-06 1.698299999998198474e-06 -1.029969999967761401e-06 -2.568050000013499928e-06 1.231380000012905029e-06
7.030139220299998826e+00 -1.936350000050879255e-06 2.134700000078737295e-06 6.973199999720236663e-07 -7.644500000424159618e-07 -7.675199999994219859e-07 2.235420000033627567e-06 1.837149999983012182e-06 -2.302539999982400161e-06 -3.300480000007155600e-06 2.967840000019350499e-06 2.349800000047253094e-07 1.028429999951185867e-06 -3.508999998302897216e-08 -1.298520000000280643e-06 -2.497869999979229759e-06 4.301459999987855220e-06 -2.304079999976238578e-06 6.568909999987226502e-06 -5.932610000036220422e-06 5.340600000181439279e-07 1.197810000030585781e-06 7.308899999770801375e-07 6.103973000003861771e-05 -6.076812000005702211e-05 2.066040000045177392e-06 -3.866580000021713522e-06 6.336670000000594715e-05 -5.923766999999315763e-05 -1.596070000050531310e-06 1.330570000027364494e-06 -2.267459999984566692e-06 3.815000000031432283e-08
8.030139220299998826e+00 1.312200000029406401e-07 6.683399999928951550e-07 5.310000000463333145e-07 1.342800000202259907e-07 -2.734380000038072335e-06 3.671279999980470156e-06 2.865600000041013055e-06 -2.999880000061238940e-06 -3.332520000003569383e-06 3.866580000067188180e-06 -2.401740000004793000e-06 3.198239999983343498e-06 0.000000000000000000e+00 -1.800540000022010576e-06 -2.462759999980334977e-06 5.801380000048083869e-06 -3.872680000040418374e-06 8.270259999972041131e-06 -6.466660000023694070e-06 -1.733399999920948106e-06 3.396599999996396948e-06 1.000979999935225386e-06 2.984039200000552323e-04 -2.994689799999832903e-04 2.200319999974453961e-06 -5.999760000031528564e-06 3.054687400000148071e-04 -2.994048999999904628e-04 -9.948799999619949805e-07 1.062019999972108135e-06 -2.334599999994679846e-06 1.751403799999934471e-04
9.030139220299998826e+00 1.597610000044369303e-06 -9.766000002855435647e-08 2.899999999499414276e-08 7.995600000413105323e-07 -2.398680000032982069e-06 2.404770000021016852e-06 3.430179999986648724e-06 -2.700800000002345902e-06 -3.263870000000679125e-06 4.667670000026191768e-06 -2.702330000010988484e-06 9.292599999753293160e-07 1.301579999972091150e-06 -1.066589999982170404e-06 -1.995850000002974483e-06 4.365540000026158290e-06 -3.135680000013962681e-06 7.136530000025232019e-06 -4.832450000003518360e-06 -9.002700000110052881e-07 7.293599999684374490e-07 1.567079999995257754e-06 3.354364966667162636e-04 -3.362345366666886614e-04 1.034559999970952032e-06 -3.732309999986682625e-06 3.134292700000060198e-04 -3.092666799999733659e-04 1.069649999953981123e-06 1.953100000264385121e-07 -1.232909999998810283e-06 3.130371199999899302e-04
1.003013922029999883e+01 -3.219599999965794220e-07 9.689299999763535216e-07 -3.049999986615148572e-09 5.668649999961416730e-07 -2.216334999957325818e-06 2.887719999989712811e-06 5.129239999973833667e-06 -2.514645000019299860e-06 -2.897644999961812556e-06 4.399874999967323960e-06 -5.651860000011765923e-06 8.011000004444213197e-08 2.017209999962687982e-06 -1.715844999989712914e-06 -2.237091333333296564e-05 2.887191333333589732e-05 -6.519314999991365963e-06 8.271029999968959281e-06 -5.065154999965671067e-06 6.637499998305429569e-08 2.281199999970340154e-07 3.483579999988251087e-06 2.168899550000560352e-04 -2.167373750000479093e-04 -4.646249999950668997e-07 -3.966519999971751211e-06 1.803329399999483839e-04 -1.773879949999582000e-04 2.237704999993184044e-06 5.782999999837557446e-07 -1.582329999996545649e-06 1.811836100000164174e-04
1.103013922029999883e+01 -1.237489999948593305e-06 -6.957999999940511522e-07 1.695250000011583377e-06 -3.205000002708402320e-08 -1.167290000012144512e-06 2.503969999997934611e-06 3.997800000070128476e-06 -2.532960000007733296e-06 -5.630400000882218609e-07 3.088759500005835567e-05 -3.265762500004712102e-05 -3.002919999926234652e-06 1.300050000008923225e-06 2.334499999960826208e-07 2.139289999922766412e-06 5.062860000089130743e-06 -5.668640000112645716e-06 6.271370000104070935e-06 -5.099490000065998463e-06 3.567500000008294718e-06 -1.937870000074326427e-06 2.366640000127518026e-06 2.423781999998482283e-05 -2.123641000000588808e-05 -1.264950000040698723e-06 -2.233890000024984985e-06 -3.132629999936398268e-06 2.862539999978253232e-06 2.371219999986351308e-06 -1.403799999934562904e-07 -6.317200000921730084e-07 1.768500000116546321e-06
