# r	vx_0	vx_1	vx_2	vx_3	vx_4	vx_5	vx_6	vx_7	vx_8	vx_9	vx_10	vx_11	vx_12	vx_13	vx_14	vx_15	vx_16	vx_17	vx_18	vx_19	vx_20	vx_21	vx_22	vx_23	vx_24	vx_25	vx_26	vx_27	vx_28	vx_29	vx_30	vx_31	
5.000000000000000000e-01 5.160200195999999767e-02 4.978692687400001343e-02 5.332786255999998060e-02 4.912946777000001819e-02 5.349153198399999448e-02 4.980743101999999395e-02 4.476310425999997789e-02 5.381599181400004150e-02 5.383687134999998181e-02 4.978626099000000443e-02 5.080072691400000506e-02 5.133680419999999550e-02 4.851546630999999804e-02 4.604173340400000147e-02 5.602579651999999716e-02 5.186677245000000797e-02 5.229442657399999833e-02 5.356640166999997871e-02 4.980053102000001758e-02 5.182199157400000505e-02 5.230433959999997856e-02 5.134476929999999550e-02 5.052902587400000950e-02 4.853193054000001089e-02 5.079713133999997493e-02 4.981686463400001458e-02 5.329826659999999106e-02 5.006370238000000528e-02 5.181543183400000308e-02 5.004906465999999637e-02 5.029773556000000090e-02 5.402686219399999851e-02
1.500000000000000000e+00 5.142943420999999959e-02 4.978826661400000131e-02 5.333259886999999061e-02 4.909986876999999222e-02 5.375049500400000402e-02 4.955746764999999221e-02 4.501616516000001705e-02 5.366242127399999812e-02 5.392524414000000876e-02 4.962043455999998881e-02 5.079435638400000425e-02 5.131240082999999341e-02 4.860393677000002938e-02 4.599232849399997880e-02 5.624282835999998981e-02 5.169037475000001075e-02 5.247752747400000195e-02 5.332617187999999508e-02 4.980499266999999924e-02 5.204276337400000341e-02 5.208706816999997269e-02 5.132270203000000725e-02 5.064149230400001589e-02 4.843896486000000973e-02 5.080013425999995585e-02 5.004363159400003480e-02 5.307449646999999604e-02 5.011533204000000186e-02 5.198956358400000366e-02 5.003896789999998790e-02 5.008370665999998389e-02 5.418916229400001783e-02
2.500000000000000000e+00 5.160486755999995484e-02 4.979112913400001589e-02 5.333219909999997732e-02 4.911679687999999377e-02 5.380940003400003224e-02 4.929950255999999281e-02 4.526676939999997595e-02 5.359825806400001641e-02 5.399703063999997804e-02 4.954383545000003164e-02 5.061649688399998820e-02 5.148990022999997557e-02 4.847359618000000175e-02 4.612739929400001826e-02 5.611492918999997498e-02 5.168440551000001021e-02 5.262439333400002056e-02 5.331753843999999937e-02 4.980092774000004219e-02 5.210326293399993730e-02 5.203613587999998680e-02 5.131206663999998696e-02 5.054459594400003558e-02 4.853826598999998188e-02 5.080726317999997160e-02 5.009773623400003845e-02 5.301179807999999161e-02 5.010560301999998634e-02 5.202325501400000690e-02 4.996306761999999568e-02 5.014047241999997073e-02 5.400419525400005499e-02
3.500000000000000000e+00 5.187139891999999197e-02 4.978753419400001184e-02 5.326159668000000208e-02 4.887373352999998394e-02 5.387763122399999438e-02 4.925947264999996217e-02 4.550206298000002841e-02 5.349182801400000076e-02 5.395989990000000375e-02 4.974429930999999666e-02 5.035876221399999964e-02 5.167259826999996003e-02 4.831070556000000016e-02 4.627995971400002823e-02 5.593492738000001990e-02 5.169821165999997914e-02 5.278935761399999177e-02 5.332650298999999650e-02 4.979396057000003845e-02 5.187686523399998723e-02 5.227050172000000106e-02 5.137896423999998435e-02 5.053762877399999714e-02 4.847189940999999114e-02 5.080530396000001309e-02 4.993682464399998994e-02 5.324670562999999496e-02 5.004879455000000449e-02 5.200702882400001087e-02 4.980410156000000116e-02 5.030337219000000776e-02 5.382975982399998416e-02
4.500000000000000000e+00 5.213720702999999346e-02 4.977272399400003294e-02 5.303992920000000916e-02 4.884603881999996511e-02 5.406015991399998333e-02 4.923263854999999911e-02 4.559619140999998654e-02 5.329753479400001215e-02 5.409176636000002231e-02 4.982306517999997991e-02 5.028759521399999571e-02 5.150166932000001946e-02 4.828252563000005187e-02 4.634563964399992381e-02 5.605722961999997506e-02 5.151866455000003731e-02 5.285216431399999276e-02 5.332436826999997076e-02 4.980620118000006480e-02 5.174006103399997336e-02 5.233489990999996844e-02 5.162609557000000932e-02 5.047236542400000692e-02 4.834306793999999102e-02 5.074657288000002792e-02 5.012952026399998540e-02 5.329777526000002708e-02 4.999790038999997466e-02 5.188359437399999580e-02 4.973999937999999676e-02 5.036066589000001703e-02 5.378913025400001990e-02
5.500000000000000000e+00 5.232199402000001914e-02 4.983736938400001176e-02 5.304339295999998399e-02 4.884666746000000670e-02 5.399456696400002642e-02 4.933277130999997456e-02 4.555958862000007020e-02 5.310773986399992819e-02 5.422082824999999856e-02 4.981736755000000516e-02 5.034015565400001141e-02 5.151970518999996612e-02 4.803506775000005585e-02 4.641110138399994617e-02 5.617863006999996439e-02 5.139933166000004022e-02 5.285053161399999588e-02 5.331973572000003880e-02 4.999440003000004545e-02 5.149242461399990145e-02 5.232530365000002265e-02 5.181016541999997754e-02 5.029192870399999682e-02 4.843476868000000379e-02 5.070926512999995167e-02 5.025999359400006722e-02 5.330160827499996756e-02 4.981769561500002524e-02 5.192446503399999330e-02 4.968923187000007236e-02 5.061259766999987725e-02 5.378219816400005293e-02
6.500000000000000000e+00 5.215951843499997548e-02 5.024575255899999676e-02 5.299845886999996619e-02 4.882766723000001724e-02 5.379196687400001481e-02 4.949199981000006188e-02 4.560776976999995902e-02 5.309399475399995821e-02 5.403819580000004258e-02 4.981646727999998470e-02 5.052161010899999111e-02 5.156745300499999268e-02 4.781866456000007093e-02 4.657580321399991397e-02 5.598916321000001195e-02 5.164796143000000700e-02 5.279700379399994425e-02 5.330493162000007196e-02 5.003126831999998164e-02 5.129485841399996499e-02 5.230113829000001407e-02 5.183172608999998127e-02 5.029053405399999677e-02 4.848714802000000934e-02 5.089932048000003761e-02 5.001166137400000350e-02 5.330809633999997188e-02 4.986020505999997493e-02 5.204769347399999108e-02 4.952940064000004028e-02 5.079973143999996082e-02 5.382826905400001777e-02
7.500000000000000000e+00 5.167571004666665635e-02 5.060076201400001000e-02 5.283429717999990616e-02 4.896913453000006217e-02 5.365259460400005620e-02 4.955130309999995070e-02 4.568916930999994408e-02 5.312159485400006625e-02 5.402142944000001834e-02 4.988887328999994791e-02 5.054622255399999348e-02 5.146723631000004601e-02 4.787859496999999354e-02 4.652990326399997212e-02 5.581419524999994136e-02 5.183933716000006103e-02 5.277719636399997444e-02 5.334400175000009875e-02 5.006026611999987025e-02 5.121336120400005881e-02 5.213703310000000757e-02 5.199933164999997331e-02 5.029083008400002386e-02 4.855639343666665747e-02 5.084820555333332409e-02 4.998429932399999637e-02 5.316585998999998758e-02 4.992120970000001046e-02 5.217702316900001830e-02 4.941337052499999299e-02 5.092488606666660533e-02 5.386124735733339997e-02
8.500000000000000000e+00 5.131356507000002509e-02 5.050954268900002125e-02 5.305828628500007527e-02 4.884757080999988649e-02 5.381882842400001477e-02 4.955480501999996040e-02 4.550673215000006211e-02 5.304682525399998655e-02 5.410673372000000814e-02 5.006323850999997577e-02 5.055422272400000860e-02 5.128443450999998349e-02 4.802406311000004258e-02 4.631720336399999111e-02 5.605676576999994720e-02 5.184389647000004625e-02 5.252166808399999498e-02 5.358589478000008038e-02 5.006596680999982757e-02 5.104063018400011031e-02 5.207803496999999920e-02 5.205400390999997268e-02 5.029539092400001771e-02 4.851710053999995498e-02 5.080839537000019640e-02 5.006793580399985372e-02 5.334410401000004576e-02 4.977436216999991253e-02 5.203739838400000400e-02 4.932543182999993281e-02 5.130579834000000006e-02 5.384286865400003674e-02
9.500000000000000000e+00 5.134763794000005155e-02 5.026052460399996896e-02 5.329396514000000334e-02 4.884336243000002298e-02 5.380263580400001383e-02 4.954183503000008509e-02 4.553059690999998466e-02 5.280883087399992903e-02 5.433620148999998567e-02 5.007893065999999976e-02 5.054336303399997038e-02 5.131153260000000799e-02 4.776217040999999885e-02 4.652662414399996726e-02 5.608147276999998071e-02 5.186306457000005449e-02 5.227213197400001204e-02 5.380526122999994970e-02 5.009026488000008909e-02 5.103190065399994951e-02 5.204797057000009469e-02 5.224949950999990822e-02 5.015689148400000186e-02 4.824713439999996079e-02 5.081846618999989046e-02 5.029399627400016337e-02 5.333543853999985623e-02 4.978462830000011247e-02 5.184433348399999225e-02 4.949746400000003960e-02 5.130953368000009535e-02 5.384259705399985912e-02
