# r	p	err_p
2.653698381176470722e+00 1.006965390768042173e-01 4.488025787783440890e-04
3.519749892994607610e+00 1.004542563204632727e-01 4.556448661057768907e-04
4.322691824184581755e+00 1.005309598400463827e-01 2.473459008340644590e-04
4.975988088531915210e+00 1.003907427354984866e-01 2.538569875009327541e-04
5.584405782753156799e+00 1.004652336470893692e-01 2.840817952110119950e-04
6.104981480314951803e+00 9.899454370046188723e-02 3.420641340636280882e-04
6.605821287803802733e+00 1.010322734641019155e-01 1.483505493482591034e-04
7.427543579080572833e+00 1.007229751082811264e-01 3.332228953001630965e-04
7.908410931594061388e+00 9.994651395134554472e-02 3.506448051030878208e-04
8.289810432760399195e+00 1.006267344658277468e-01 2.126168304641627412e-04
8.619612607438075003e+00 9.944110306893787221e-02 4.101541170669377174e-04
9.009221434463473344e+00 1.009817786172346604e-01 2.143778551331359573e-04
9.656809037715090582e+00 9.977239146266271563e-02 2.514150179472546352e-04
