# r	p	err_p
2.653698381176470722e+00 8.993034609231959076e-01 4.488025787308570639e-04
3.519749892994607610e+00 8.995457436795367689e-01 4.556448660959869787e-04
4.322691824184581755e+00 8.994690401599535479e-01 2.473459008946798173e-04
4.975988088531915210e+00 8.996092572645014718e-01 2.538569874960517302e-04
5.584405782753156799e+00 8.995347663529107418e-01 2.840817951377349443e-04
6.104981480314951803e+00 9.010054562995380989e-01 3.420641340513119852e-04
6.605821287803802733e+00 8.989677265358980707e-01 1.483505493156846015e-04
7.427543579080572833e+00 8.992770248917189013e-01 3.332228953090874356e-04
7.908410931594061388e+00 9.000534860486545385e-01 3.506448050794117727e-04
8.289810432760399195e+00 8.993732655341722948e-01 2.126168304286131614e-04
8.619612607438075003e+00 9.005588969310620584e-01 4.101541171056068721e-04
9.009221434463473344e+00 8.990182213827652147e-01 2.143778551984491364e-04
9.656809037715090582e+00 9.002276085373371872e-01 2.514150179999891446e-04
