# r	p	err_p
2.664425190641249497e+00 9.030415056293059628e-01 3.062081011300502227e-04
3.523161579079503447e+00 8.994615514050142702e-01 4.488772714908183573e-04
4.338549515157914982e+00 9.001450524501251049e-01 2.228976689177352528e-04
4.983353079291393151e+00 8.998056118999323560e-01 3.170700634971201849e-04
5.585881170701975762e+00 8.971585202544358761e-01 2.288327597889947072e-04
6.112907769640671951e+00 8.995989304812834764e-01 3.995791901493316142e-04
6.618814351315474021e+00 8.991442794256798710e-01 1.574268621831849066e-04
7.446896582085941851e+00 8.983199118013612816e-01 1.712772491910994840e-04
7.905763599041342182e+00 9.000370313895483809e-01 2.271351066944816998e-04
8.289140151678642709e+00 8.999440217278626974e-01 2.217910238100643714e-04
8.622033661364261192e+00 9.018315600021173939e-01 2.460004470464466440e-04
9.002046047834596720e+00 9.001330249077672541e-01 1.244620129251050394e-04
9.674908401115175138e+00 9.022168649441852928e-01 1.542170676281069761e-04
