# r	p	err_p
2.664425190641249497e+00 1.005064762537363071e-01 4.650274333598408152e-04
3.523161579079503447e+00 9.994278437090492462e-02 6.567591634058047613e-04
4.338549515157914982e+00 1.009152093587537685e-01 3.291896645462211342e-04
4.983353079291393151e+00 1.002389944666078059e-01 4.651987399603137803e-04
5.585881170701975762e+00 1.008906244963182347e-01 3.288876794443724386e-04
6.112907769640671951e+00 9.794262324512584272e-02 5.761875121093686146e-04
6.618814351315474021e+00 1.013611319567989111e-01 2.312285104011766075e-04
7.446896582085941851e+00 1.005407768383713291e-01 2.484772239113499509e-04
7.905763599041342182e+00 9.955739114166561876e-02 3.323520572456162389e-04
8.289140151678642709e+00 1.002571693977568623e-01 3.272935865570212547e-04
8.622033661364261192e+00 9.772843742656281418e-02 3.615798182302190958e-04
9.002046047834596720e+00 1.008097920110861689e-01 1.844812829762563708e-04
9.674908401115175138e+00 9.944764611037498758e-02 2.305528378682708014e-04
