# r	h_0	h_1	h_2	h_3	h_4	h_5	h_6	h_7	h_8	h_9	h_10	h_11	h_12	h_13	h_14	h_15	h_16	h_17	h_18	h_19	h_20	h_21	h_22	h_23	h_24	h_25	h_26	h_27	h_28	h_29	h_30	h_31	h_32	
2.030139220299999714e+00 7.079358679999999993e+01 7.080573280000000125e+01 7.079645539999999926e+01 7.078384400000000198e+01 7.078440860000000612e+01 7.078202059999999562e+01 7.078196719999999686e+01 7.076511390000000290e+01 7.076786040000000355e+01 7.075421910000000025e+01 7.077521520000000521e+01 7.075650790000000256e+01 7.075349429999999984e+01 7.075131229999999505e+01 7.075399779999999339e+01 7.074464419999999620e+01 7.074582669999999496e+01 7.073431399999999769e+01 7.074381259999999827e+01 7.073354340000000207e+01 7.073421480000000372e+01 7.072459410000000446e+01 7.070307920000000479e+01 7.070220949999999505e+01 7.071426390000000595e+01 7.071608740000000637e+01 7.071259310000000653e+01 7.069401550000000611e+01 7.069189459999999769e+01 7.069911199999999951e+01 7.068249509999999702e+01 7.069366460000000529e+01 7.068376159999999686e+01
3.030139220299999714e+00 7.141730880000000070e+01 7.143682100000000901e+01 7.143078994999999054e+01 7.141450500000001966e+01 7.141363524999999868e+01 7.142132570000001124e+01 7.141033554999998501e+01 7.139665224999998827e+01 7.140510179999998286e+01 7.138739014999998744e+01 7.140958789999999112e+01 7.138813784999999257e+01 7.137716675000001487e+01 7.138585284999999203e+01 7.138425445000001446e+01 7.137112049999998931e+01 7.137399289999999041e+01 7.137030029999999670e+01 7.137311934999999607e+01 7.136109925000000942e+01 7.136730194999998389e+01 7.136223985000000880e+01 7.135008619999999269e+01 7.134307100000000901e+01 7.135112000000000876e+01 7.134140780000001314e+01 7.134252549999999360e+01 7.133055880000000570e+01 7.132147219999998811e+01 7.132749939999999356e+01 7.131625370000000430e+01 7.132798770000000843e+01 7.132307049999998583e+01
4.030139220299998826e+00 7.201193240000003470e+01 7.203333279999998240e+01 7.203730009999998174e+01 7.201029970000001867e+01 7.202149960000002693e+01 7.202542880000001446e+01 7.201439670000002025e+01 7.199606319999998050e+01 7.200827029999999240e+01 7.198766339999997399e+01 7.200553130000000124e+01 7.198603819999996745e+01 7.197813419999999951e+01 7.199576580000001513e+01 7.198279580000001943e+01 7.196303559999998356e+01 7.198432919999999058e+01 7.197866819999998711e+01 7.197019960000000083e+01 7.196429439999997157e+01 7.196383680000002414e+01 7.196400460000000976e+01 7.195919799999998645e+01 7.195033260000002429e+01 7.195529940000000124e+01 7.193540200000001050e+01 7.194660199999998440e+01 7.193199920000003544e+01 7.192063139999999066e+01 7.193076320000000123e+01 7.193090059999997266e+01 7.192716980000000149e+01 7.192866520000001174e+01
5.030139220299998826e+00 7.149687579999999798e+01 7.151352310000001467e+01 7.152242279999998686e+01 7.149893190000000232e+01 7.150788120000001413e+01 7.149843979999999988e+01 7.150007635000000050e+01 7.147291565000000446e+01 7.148327634999998281e+01 7.147110750000001644e+01 7.148006825000001641e+01 7.146743394999998600e+01 7.146516040000000203e+01 7.146803284999998596e+01 7.146554184999999393e+01 7.143313219999998864e+01 7.146590425000002256e+01 7.145461654999999723e+01 7.144821550000000343e+01 7.145493319999999926e+01 7.144765090000001351e+01 7.144557570000000624e+01 7.143576434999999947e+01 7.141924664999999095e+01 7.143312455000000227e+01 7.141403964999997811e+01 7.142749409999998988e+01 7.140878680000000145e+01 7.141600804999998786e+01 7.140799714999999992e+01 7.141227344999998650e+01 7.140821074999999496e+01 7.140530774999999153e+01
6.030139220299998826e+00 7.174090580000000728e+01 7.175666810000001306e+01 7.176426700000001802e+01 7.174526220000001331e+01 7.175069430000002058e+01 7.174703219999997827e+01 7.174780279999998811e+01 7.171772770000001174e+01 7.173023990000001504e+01 7.171630099999998720e+01 7.172159579999998869e+01 7.171543120000001181e+01 7.170546719999998686e+01 7.171519469999998364e+01 7.171140289999999595e+01 7.167962649999998348e+01 7.171563720000000330e+01 7.170996100000002116e+01 7.169549560000001520e+01 7.169545750000003181e+01 7.169435889999999745e+01 7.169467170000001488e+01 7.168239599999998291e+01 7.167749029999998811e+01 7.168063359999996464e+01 7.165847020000001066e+01 7.167387389999998959e+01 7.165909579999998869e+01 7.166867070000000695e+01 7.165695959999999332e+01 7.165440369999998893e+01 7.165840150000002495e+01 7.164016730000003008e+01
7.030139220299998826e+00 7.240624620000002665e+01 7.242642215000003603e+01 7.242739869999999769e+01 7.242154694999999265e+01 7.241776659999999310e+01 7.240889359999999897e+01 7.241212085000000798e+01 7.238671109999995679e+01 7.239563750000002074e+01 7.239029694999996423e+01 7.237716295000001310e+01 7.239477919999995947e+01 7.237863924999999199e+01 7.238768005000000016e+01 7.238035584999997241e+01 7.235404969999999025e+01 7.238296510000000694e+01 7.238056564999999409e+01 7.236716084999997634e+01 7.235629654999996774e+01 7.235896299999998860e+01 7.236357115000001272e+01 7.235189820000002214e+01 7.234926225000000954e+01 7.235098650000003317e+01 7.233144759999998996e+01 7.233658220000000938e+01 7.233876420000001417e+01 7.233178709999998546e+01 7.232871249999996621e+01 7.231925584999999046e+01 7.232973864999996749e+01 7.231623839999997472e+01
8.030139220299998826e+00 7.311916350000001330e+01 7.313656620000006114e+01 7.313272859999995035e+01 7.314050290000000132e+01 7.313963320000004842e+01 7.311086269999998422e+01 7.312073520000001281e+01 7.309983829999998761e+01 7.309623720000001867e+01 7.310556029999997918e+01 7.308160399999997026e+01 7.311593630000004396e+01 7.309240720000002511e+01 7.310150150000004032e+01 7.310386659999994663e+01 7.307379909999997381e+01 7.307909389999997529e+01 7.307907099999999900e+01 7.308090210000000297e+01 7.307053380000002107e+01 7.306356809999999768e+01 7.307537079999997331e+01 7.306676479999998719e+01 7.304800420000003669e+01 7.307243349999998827e+01 7.305023189999997157e+01 7.304386139999996885e+01 7.304630280000003495e+01 7.303366849999997612e+01 7.303583530000003066e+01 7.303427120000003470e+01 7.304064180000000306e+01 7.302433780000001207e+01
9.030139220299998826e+00 7.341808319999995547e+01 7.342443850000000793e+01 7.342390060000002450e+01 7.342908860000000004e+01 7.342392734999998538e+01 7.340756989999999860e+01 7.341125870000001896e+01 7.339124300000003132e+01 7.339217379999996638e+01 7.338980099999997719e+01 7.337039184999997588e+01 7.340079120000001467e+01 7.337175750000000107e+01 7.338566209999999046e+01 7.338935470000001260e+01 7.336747364999996535e+01 7.336869815000000017e+01 7.336065675000003239e+01 7.336930849999998827e+01 7.336088945000000194e+01 7.335447694999999158e+01 7.336503985000001649e+01 7.335202789999999595e+01 7.333859249999994745e+01 7.335918810000003987e+01 7.333955384999995886e+01 7.333393480000000864e+01 7.332303999999999178e+01 7.332215880000001107e+01 7.332692720000000008e+01 7.332420730000001186e+01 7.332632830000000013e+01 7.331150819999999158e+01
1.003013922029999883e+01 7.287362680000001092e+01 7.287800600000002760e+01 7.287036139999997886e+01 7.279687885000004144e+01 7.288256079999996473e+01 7.285839839999994183e+01 7.286734779999994771e+01 7.284212500000001000e+01 7.283624269999995704e+01 7.284276579999993828e+01 7.282376099999999042e+01 7.284302520000005643e+01 7.280860900000004676e+01 7.284703060000003916e+01 7.283760840000002190e+01 7.282093050000003132e+01 7.281792450000000372e+01 7.281043250000004718e+01 7.281852720000006229e+01 7.281966399999998885e+01 7.280863190000002305e+01 7.272787859999999682e+01 7.279999539999994340e+01 7.277852629999995315e+01 7.338074875000000930e+01 7.278826140000001033e+01 7.278392789999998058e+01 7.276079559999993762e+01 7.277997589999995398e+01 7.278153229999998075e+01 7.276760869999998249e+01 7.276961519999997563e+01 7.275724790000003850e+01
1.103013922029999883e+01 7.349580385000001570e+01 7.312021634999996422e+01 7.350091554999994514e+01 7.224666600000000471e+01 7.351095205000001442e+01 7.349488450000001194e+01 7.309716800000001058e+01 7.347004700000002231e+01 7.309189995000002682e+01 7.347281650000002173e+01 7.306784824999999728e+01 7.307673265000005358e+01 7.344418335000000297e+01 7.308800124999993386e+01 7.307266624999994065e+01 7.344675064999995584e+01 7.346124650000001566e+01 7.304248814999999695e+01 7.305778505000000678e+01 7.305789950000001909e+01 7.304953389999997171e+01 7.216827389999991738e+01 7.303818515000000389e+01 7.301946645000003855e+01 7.304851909999996451e+01 7.341790394999998171e+01 7.302746590000003835e+01 7.300273515000003499e+01 7.341485214999994469e+01 7.340948489999993853e+01 7.299793245000000752e+01 7.300926970000000438e+01 7.339103320000003805e+01
