# r	h_0	h_1	h_2	h_3	h_4	h_5	h_6	h_7	h_8	h_9	h_10	h_11	h_12	h_13	h_14	h_15	h_16	h_17	h_18	h_19	h_20	h_21	h_22	h_23	h_24	h_25	h_26	h_27	h_28	h_29	h_30	h_31	h_32	
2.030139220299999714e+00 2.360693512999999939e+02 2.360696564499999965e+02 2.360723266499999795e+02 2.360483246000000008e+02 2.360588302999999826e+02 2.360504990000000021e+02 2.360443191499999784e+02 2.360375214000000028e+02 2.360506744499999741e+02 2.360495147999999688e+02 2.360463256999999544e+02 2.360248489499999778e+02 2.360491561999999703e+02 2.360300140499999770e+02 2.360231628499999772e+02 2.360241546999999684e+02 2.360120086999999671e+02 2.360104904499999634e+02 2.359953461000000061e+02 2.360226516999999831e+02 2.360045165999999881e+02 2.360003509499999836e+02 2.359968414499999767e+02 2.360001525999999785e+02 2.359749984499999869e+02 2.359945144499999969e+02 2.359946594499999719e+02 2.359849929999999745e+02 2.359750137499999596e+02 2.359786605999999551e+02 2.359599915000000010e+02 2.359673233499999583e+02 2.359685135000000002e+02
3.030139220299999714e+00 2.363156585499999665e+02 2.363088378999999861e+02 2.354696655999999848e+02 2.362841644499999916e+02 2.362925110000000188e+02 2.362920074499999714e+02 2.354406586000000061e+02 2.354376830999999584e+02 2.362821578999999588e+02 2.354393462999999542e+02 2.354393158000000312e+02 2.362636642499999766e+02 2.354419861000000083e+02 2.362638244999999984e+02 2.362495041000000526e+02 2.354156494000000635e+02 2.362469940499999552e+02 2.354046478000000207e+02 2.353876801000000114e+02 2.354136504999999033e+02 2.362393341499999337e+02 2.362289963000000057e+02 2.362326660499999775e+02 2.362329941000000417e+02 2.353753203999999641e+02 2.362219924999999989e+02 2.362343292499999734e+02 2.353836669999999458e+02 2.362020034999999893e+02 2.362041702500000042e+02 2.362038421999999400e+02 2.362093353500000035e+02 2.362053298999999527e+02
4.030139220299998826e+00 2.361003112999999303e+02 2.360919951999999284e+02 2.360109940499999084e+02 2.360783385999999382e+02 2.360716705000000957e+02 2.360806732000000920e+02 2.359721604000000070e+02 2.359786834999999314e+02 2.360613098000000036e+02 2.359836807499999622e+02 2.359831620000000498e+02 2.360543212999999696e+02 2.359856643999999619e+02 2.360439910999999711e+02 2.360383300999999392e+02 2.359506606999999576e+02 2.360336455999999998e+02 2.359456558500000369e+02 2.359358520999999769e+02 2.359541550000000143e+02 2.360216521999999486e+02 2.360129852000001165e+02 2.360186461999999210e+02 2.360093383999999332e+02 2.361259154999999623e+02 2.360079802999999856e+02 2.360143433000000641e+02 2.359205018000000109e+02 2.359879914000000554e+02 2.359806823999999779e+02 2.360000000000000000e+02 2.359946594000000459e+02 2.359879913999999417e+02
5.030139220299998826e+00 2.366424866000000975e+02 2.366391677999999956e+02 2.366363220499999898e+02 2.366368332000000692e+02 2.366149978499998952e+02 2.366284942500000170e+02 2.366031570500000498e+02 2.366086807499999622e+02 2.366168213499998956e+02 2.366135177999999541e+02 2.366146698000000015e+02 2.366049881500000538e+02 2.366101684499999465e+02 2.365864791999999852e+02 2.365894928500000560e+02 2.365758286000000226e+02 2.365799789499999406e+02 2.365773163000000068e+02 2.365670165999999881e+02 2.365809860499999786e+02 2.365693206999999347e+02 2.365639800999999807e+02 2.365653152500000260e+02 2.365585098499999503e+02 2.363862419249999220e+02 2.365593185499999436e+02 2.365575104000000692e+02 2.365465088499998956e+02 2.365403213499999993e+02 2.365353470000000016e+02 2.365465011999999660e+02 2.365349960500000179e+02 2.365339812999999367e+02
6.030139220299998826e+00 2.372063216999999895e+02 2.372081832999999733e+02 2.372063216999999895e+02 2.372013473499999918e+02 2.371808471999999028e+02 2.371983490500000471e+02 2.371841582999999218e+02 2.371793212999998559e+02 2.371934890500000392e+02 2.371993255500001396e+02 2.371896819999999479e+02 2.371836624000000029e+02 2.371756897000000208e+02 2.371614914499999713e+02 2.371560134999999718e+02 2.371510162499999979e+02 2.371534881999999698e+02 2.371536560499999950e+02 2.371384888000000046e+02 2.371538314499998705e+02 2.371501617500000521e+02 2.371351623999998992e+02 2.371369934499998635e+02 2.371253281000000470e+02 2.371109924499999124e+02 2.371234970500000827e+02 2.371313247999999021e+02 2.371176834000000326e+02 2.371169891499999949e+02 2.370959930500000610e+02 2.371138534500000787e+02 2.370996780500000796e+02 2.370926589999999123e+02
7.030139220299998826e+00 2.377986756000000241e+02 2.377910156000000370e+02 2.377980041499999970e+02 2.377881774999998470e+02 2.379724922249999963e+02 2.377868423999998413e+02 2.377848434999998517e+02 2.377669830999998339e+02 2.377783279499999480e+02 2.377853164499999821e+02 2.377818452000001344e+02 2.377748413499998605e+02 2.377733459999999468e+02 2.377560043500000120e+02 2.377640075999997862e+02 2.377491760499999600e+02 2.377395019499999762e+02 2.377393340999999509e+02 2.377248230499999408e+02 2.377396698499999275e+02 2.377480011000000104e+02 2.377278366000000460e+02 2.377320099500000197e+02 2.377138214500000686e+02 2.377041626499999438e+02 2.377163315499999499e+02 2.377238159500000165e+02 2.377111816500000714e+02 2.377093277499998294e+02 2.391361328200000571e+02 2.377080077999999048e+02 2.380116805999998633e+02 2.391371216200000163e+02
8.030139220299998826e+00 2.383173369999999522e+02 2.374236602999999377e+02 2.374320069000000331e+02 2.374336548000001130e+02 2.389370118000001639e+02 2.374286652000000686e+02 2.382960053000001608e+02 2.374039917000000059e+02 2.374170075000001816e+02 2.374199982000000091e+02 2.374140014999998129e+02 2.374160155999998096e+02 2.374136657999997624e+02 2.373923493000002054e+02 2.374016571000001932e+02 2.373919983000000684e+02 2.373800049000001309e+02 2.373810119999998278e+02 2.373653258999997888e+02 2.373823394999999437e+02 2.373903503999999884e+02 2.373683471999997892e+02 2.373713532000001578e+02 2.373569945999997799e+02 2.373443450999998277e+02 2.373540038999999524e+02 2.373606568000000152e+02 2.373499908999997388e+02 2.373483428999998068e+02 2.398773499999997512e+02 2.373456574000001638e+02 2.388526612000000569e+02 2.398726654000001872e+02
9.030139220299998826e+00 2.386744994999999108e+02 2.370869979999999941e+02 2.370955048000000716e+02 2.370963286999999582e+02 2.386425018499999169e+02 2.370953293000000031e+02 2.390047862333332489e+02 2.370691680499999165e+02 2.370748443499999212e+02 2.370741577499998129e+02 2.370763245499999812e+02 2.370736770500000148e+02 2.370821610000000419e+02 2.370516738500000429e+02 2.370771484999997938e+02 2.370549927500001104e+02 2.370385055999997803e+02 2.370418396499999290e+02 2.370276641999998901e+02 2.370371705000000020e+02 2.370431747000000087e+02 2.368890075999997862e+02 2.370331726500000968e+02 2.370241699499999868e+02 2.370051727999998548e+02 2.370206757000000835e+02 2.370203323999999157e+02 2.370154953500000374e+02 2.370045013999999810e+02 2.395033340499999213e+02 2.370049972499998603e+02 2.385523299999999836e+02 2.395049972500000877e+02
1.003013922029999883e+01 2.393046646000000237e+02 2.386160980399999971e+02 2.383698272999999972e+02 2.383701667999998790e+02 2.392614974999999049e+02 2.383742523249999294e+02 2.400829926000001251e+02 2.383595848499999192e+02 2.383596611500000790e+02 2.383605842749999510e+02 2.387400695800000108e+02 2.383533287499999460e+02 2.383629951499999606e+02 2.383354988500000218e+02 2.383458290499999066e+02 2.383384094749998212e+02 2.383239975500000583e+02 2.383244934499998635e+02 2.383097534499999028e+02 2.386068217333333905e+02 2.383213310749999891e+02 2.377937992999999892e+02 2.383193321749998859e+02 2.382963409750001347e+02 2.382832451000001583e+02 2.383056602750000366e+02 2.382925033750000239e+02 2.383047447500000544e+02 2.382836608999999726e+02 2.399749908000003416e+02 2.382780838249999533e+02 2.391831741999999394e+02 2.399990082000003895e+02
1.103013922029999883e+01 2.399026642000001175e+02 2.395456644999997877e+02 2.398635024999998677e+02 2.398544998000002124e+02 2.398593368500000906e+02 2.398758392499998990e+02 2.398676681499998722e+02 2.398656616000002941e+02 2.398544922000000952e+02 2.398589934999999969e+02 2.407213439999995899e+02 2.398471604000001207e+02 2.398503341499999806e+02 2.398366699000002882e+02 2.398436584999999468e+02 2.398353271999999379e+02 2.398209991500002616e+02 2.398120041000001947e+02 2.398061751999998705e+02 2.398063354999999319e+02 2.398053360499998234e+02 2.398193359500000952e+02 2.398175048999996761e+02 2.397948379999997996e+02 2.397878341999999066e+02 2.398000031000001400e+02 2.397936630499998500e+02 2.398080062999997608e+02 2.397756653000001279e+02 2.397668304500002705e+02 2.397689971999998306e+02 2.397723312499997519e+02 2.397933350000002974e+02
