# r	vx_0	vx_1	vx_2	vx_3	vx_4	vx_5	vx_6	vx_7	vx_8	vx_9	vx_10	vx_11	vx_12	vx_13	vx_14	vx_15	vx_16	vx_17	vx_18	vx_19	vx_20	vx_21	vx_22	vx_23	vx_24	vx_25	vx_26	vx_27	vx_28	vx_29	vx_30	vx_31	
2.030139220299999714e+00 1.754063419999999989e-03 -7.140584393283999631e-02 8.181146239999975006e-03 1.677062999999861940e-04 1.545257500000161684e-04 -1.554656900000054589e-04 -2.795419999984005557e-06 3.373962399999982345e-04 2.815072635000001426e-03 4.495230104999995910e-03 9.367169190000003420e-03 8.979394362840002752e-03 3.770465849999999394e-03 2.388404699999995147e-04 2.597059999999373874e-06 -2.425987300000002650e-04 2.379982100000006590e-04 1.550280000000725572e-06 -2.364059400000002257e-04 -4.103849999998487726e-06 2.407630899999986768e-04 -4.882370000000009025e-04 4.904358000000001673e-04 -6.976319999998281519e-06 -4.865097200000007959e-04 4.886138999999986186e-04 1.942440000001966038e-06 2.044680000000198592e-06 -2.493280000001618464e-06 2.992240000000379218e-06 -3.105159999998363631e-06 -2.938840000001619074e-06
3.030139220299999714e+00 1.528099059999999537e-03 -7.155513135284000126e-02 8.323266600000010784e-03 1.907348599999977498e-04 -6.042500000148720731e-07 1.647999999931926014e-07 -3.063959999985854518e-06 3.097656300000153581e-04 2.685632310000028115e-03 4.501171889999978221e-03 9.495800769999960048e-03 9.232356842840022323e-03 3.596029680000000905e-03 4.149253699999974534e-04 2.620710000002190870e-06 -4.228172300000039878e-04 4.171363700000028842e-04 1.970679999999447220e-06 -4.166000399999972813e-04 -1.766210000002388406e-06 4.196563800000006721e-04 -4.998565699999972002e-04 5.011962899999957820e-04 -6.970210000000065695e-06 -4.965355000000016769e-04 4.982620300000008230e-04 -7.392900000013468861e-07 3.382870000001503334e-06 -2.513889999997331760e-06 2.777869999997051192e-06 -2.400969999999347347e-06 -9.919999999397078463e-09
4.030139220299998826e+00 1.701295470000013755e-03 -7.159922162284003411e-02 8.308593740000015659e-03 2.012695600000370243e-04 -3.332520000094518698e-06 2.685200000769327981e-07 -1.733360000002903793e-06 2.985961599999882327e-04 2.697668460000022736e-03 4.549298089999956503e-03 9.271368410000013424e-03 9.468713972840010068e-03 3.516034700000000152e-03 4.975265400000011828e-04 1.879880000001321658e-06 -5.006728999999950688e-04 4.936324999999896872e-04 2.200320000002875728e-06 -4.946044800000038788e-04 -3.294379999999819201e-06 5.014999400000079302e-04 -5.012206999999989669e-04 5.024337600000024304e-04 -7.960500000007187345e-06 -4.958252000000015628e-04 4.996048000000086848e-04 -4.331960000001799886e-06 3.486620000001039649e-06 -3.634620000008226408e-06 3.181440000008706214e-06 -9.536800000091716204e-07 7.324200000027758228e-07
5.030139220299998826e+00 1.890095529999985145e-03 -7.165625746283997566e-02 8.316699220000009843e-03 1.805663999999069277e-04 6.533204000011209975e-05 -6.853639000003113957e-05 4.333499999916057440e-07 1.328064099999665018e-04 2.932092280000051648e-03 4.412371830000028777e-03 9.095904539999992780e-03 9.554508802839973072e-03 3.850627643333334217e-03 1.573504066666629394e-04 1.799020000004247842e-06 -3.085182199999962778e-04 3.065643199999954155e-04 1.765449999999191265e-06 -3.079070899999976395e-04 3.876646999999593444e-05 2.721504200000026872e-04 -3.141929699999991359e-04 3.133270299999992470e-04 -3.922269999998206973e-06 -3.099022000000047593e-04 3.078872700000033816e-04 2.108759999998710595e-06 1.560219999998935310e-06 -5.439000000001215425e-06 6.516270000003032586e-06 -2.703100000002223043e-06 -2.101890000000139638e-06
6.030139220299998826e+00 1.448711017499988533e-03 -7.183429853284004074e-02 8.504632570000104225e-03 -6.289673000001130192e-05 3.150634699999500126e-04 -2.545349100000066631e-04 -6.406859999999597335e-05 3.162719700000252566e-04 2.997863759999927491e-03 4.242199720000098921e-03 8.942303469999843268e-03 9.804485902840109901e-03 4.017263800000000357e-03 -1.654054000000542240e-05 2.369699999997010342e-06 -2.356193500000017542e-04 2.319068900000047500e-04 5.169680000005882756e-06 -2.374633900000049059e-04 3.882294999999657870e-05 2.028396600000064570e-04 -2.432342700000049342e-04 2.382400500000016934e-04 -1.974480000001222040e-06 -2.372566199999994266e-04 2.327461199999959264e-04 7.510380000007899002e-06 -1.907400000050074464e-07 -7.952879999993455818e-06 9.765619999996034045e-06 -4.672240000002148255e-06 -2.122480000002724360e-06
7.030139220299998826e+00 9.962036100000205233e-04 -7.183483411283998754e-02 8.324102779999975957e-03 -6.359862999997858697e-05 4.393005399999310541e-04 -1.932739299999639113e-04 -2.460632400000008625e-04 4.406982500000367325e-04 2.988403319999906500e-03 4.125964350000049102e-03 8.884570319999965382e-03 1.006077100284005592e-02 3.941261290000000299e-03 5.517959000000019178e-05 1.691439999996191592e-06 -2.492462100000068640e-04 2.469131400000094414e-04 -6.307753000000389210e-05 -3.692337100000031330e-04 1.857612600000038661e-04 1.886917100000061887e-04 -3.764625500000022356e-04 4.407249400000069002e-04 -5.210870000007616488e-06 -4.340377900000021204e-04 4.287094099999933655e-04 -5.874862999999095096e-05 6.841890000000035556e-05 -5.506910000008247152e-06 5.925750000017160014e-06 -3.816220000010162393e-06 4.295399999989513404e-07
8.030139220299998826e+00 9.947357000000011697e-04 -7.170036451283996748e-02 8.323101820000010018e-03 -1.955993600001420510e-04 3.836669800000891179e-04 -2.069090000009055160e-06 -3.810607799999957048e-04 4.456908999999768849e-04 2.925073249999968466e-03 4.315435800000159278e-03 8.692956539999794827e-03 1.031964245284011650e-02 3.689797989999999382e-03 3.172607300000095326e-04 7.186799999772120350e-07 -3.218787999999904036e-04 3.221244800000022234e-04 -2.606773400000065677e-04 -2.561958199999935480e-04 1.957649100000139733e-04 6.401748999999199135e-05 -2.636703400000101082e-04 5.270065200000089833e-04 -7.424919999994017800e-06 -5.187606800000139256e-04 5.138687000000118467e-04 -2.552268900000058210e-04 2.657737699999984052e-04 -3.219600000011268984e-06 8.361800000102448773e-07 4.104600000118807860e-07 -3.121960000021317792e-06
9.030139220299998826e+00 9.967666600000030588e-04 -7.174652693283999072e-02 8.494732659999863419e-03 -3.446716299999025139e-04 3.692749000001640776e-04 -2.266845000015109521e-05 -3.485351499999979059e-04 6.586669799999754016e-04 2.687170410000180518e-03 4.499365239999861092e-03 8.501794440000048567e-03 1.050483610283993105e-02 3.573561850000009886e-03 4.344512899999926933e-04 -3.881070000011277831e-06 -5.018836999999961787e-04 5.071365399999990800e-04 -1.942489699999896469e-04 -3.102149899999971910e-04 6.594772999999350246e-05 2.458404399999949259e-04 -3.172736999999869805e-04 5.119125299999950640e-04 -5.762479999998504743e-06 -5.065246600000023001e-04 5.030425999999920588e-04 -1.842178299999886891e-04 1.912818899999933948e-04 -1.860810000005130794e-06 -1.072689999989506802e-06 1.432799999997769199e-06 -2.147669999999379774e-06
1.003013922029999883e+01 8.587661799999296314e-04 -7.197059157283981767e-02 8.478063979999932859e-03 -2.355346700000154544e-04 5.224853499998062057e-04 -2.616210999998884370e-04 -2.622619600000007331e-04 7.443908600001577234e-04 2.506945819999964638e-03 4.502404779999778957e-03 8.480755610000051750e-03 1.050274183284007068e-02 3.824562070000001555e-03 1.974197600000024942e-04 -1.910097000001087609e-05 -4.782775900000046780e-04 4.983215200000131297e-04 -1.809920000000602184e-05 -4.757698000000118378e-04 2.936859200000071840e-04 1.818702600000051328e-04 -4.808082600000034555e-04 4.843559400000003708e-04 -4.182449999996152009e-06 -4.805549699999915234e-04 4.937606999999843982e-04 -8.651749999989988711e-06 -1.011640000001534637e-06 2.303900000015346520e-07 -2.091210000003229574e-06 1.300059999994118636e-06 1.375196999999843746e-05
1.103013922029999883e+01 6.184890800000005006e-04 -7.197566206284007617e-02 8.221435550000023851e-03 -4.699699999036966079e-07 5.184488966665640446e-04 -3.201822966666213548e-04 -2.008667000000286830e-04 6.917663599999968440e-04 2.508166499999970288e-03 4.564343270000063325e-03 8.243597399999998479e-03 1.052192289284003060e-02 3.984493259999976819e-03 1.908859200000051731e-04 -1.965804999999931960e-04 -2.225952200000051577e-04 4.198905899999999937e-04 -1.978240800000094198e-04 -2.194534399999838637e-04 2.230628899999942481e-04 -3.543089999982385259e-06 -2.245185800000058351e-04 2.483497699999702283e-04 -2.505264999996370439e-05 -2.212753300000031248e-04 4.125701999999933076e-04 -1.897049100000003873e-04 -6.278800000131923610e-07 2.266997000002675207e-05 -2.272644000001946402e-05 1.892100000077334752e-07 2.717620799999963103e-04
1.203013922029999883e+01 5.105346800000915963e-04 -7.197498915283997989e-02 7.973126209999827074e-03 -2.160639999783597855e-06 4.925659199998335151e-04 -2.290038999999524151e-04 -2.650695900000073386e-04 7.687377999998943690e-04 2.514965810000103531e-03 4.697637940000095290e-03 8.019360360000064164e-03 1.077459393283986683e-02 3.765881349999972583e-03 2.234062250000192894e-04 -2.283836449999967165e-04 -2.487199999904987451e-07 2.513984699999809993e-04 -2.531318499999770061e-04 4.632559999981822751e-06 -3.265400000145746422e-07 -3.053279999994629316e-06 -3.485099999988960930e-06 2.549064499999985833e-04 -2.519386299999950966e-04 7.309000000077503119e-07 2.434173599999894582e-04 -2.432342599999856212e-04 -1.449580000007699676e-06 2.495361399999865021e-04 -2.498611599999776616e-04 2.651979999973263889e-06 4.983215400000063277e-04
1.303013922029999705e+01 6.535980399999061913e-04 -7.195106029284008275e-02 7.802258280000023451e-03 -4.125959999873884975e-06 4.826659999998810392e-04 -2.623289999987719125e-05 -4.594970600000351682e-04 9.630675999999539771e-04 2.513360590000047589e-03 4.471398930000213684e-03 8.029101559999798562e-03 1.100952437284001897e-02 3.773870840000017809e-03 2.199447699999836894e-04 -2.246376099999906754e-04 -2.175900000020192202e-06 3.244667133333535743e-04 -3.244407733333304279e-04 2.762600000005477367e-06 -1.678000000993051704e-08 -1.212319999990540911e-06 -3.565970000022389465e-06 2.274536099999977445e-04 -2.248718300000064098e-04 -5.561799999895811189e-07 2.220909200000050886e-04 -2.197837799999888394e-04 -2.359780000028877178e-06 2.208404500000142546e-04 -2.188857999999982017e-04 7.682899999963410885e-07 4.073539700000083225e-04
1.403013922029999705e+01 9.330947999999807379e-04 -7.199169753284015427e-02 7.587469490000148427e-03 3.661999999167164750e-08 4.888976899999761738e-04 -4.389647999994394765e-05 -4.476013200000579723e-04 9.528015199998890418e-04 2.506933600000047727e-03 4.489526359999945412e-03 8.208935539999948072e-03 1.105213683284021059e-02 3.757431779999978981e-03 -4.251079999994544393e-06 -5.004799999824171765e-07 -1.567100000011123445e-06 2.141220200000134395e-04 -2.114166400000158435e-04 -7.323999998334329499e-08 -6.942800000160787438e-07 -7.522399999743356607e-07 -2.238480000005438498e-06 2.566519999982119593e-06 -1.840200000015101936e-06 -2.944800000022951157e-07 1.734920000035344806e-06 3.524799999922834145e-07 -1.828019999993557501e-06 -2.326960000027611236e-06 4.162620000033712216e-06 -7.217600000331003261e-07 1.667350900000201270e-04
1.503013922029999705e+01 1.163069139999970466e-03 -7.197539961283985765e-02 7.501269539999702585e-03 1.135260000228299853e-06 5.091308600000048028e-04 -1.671997100000908207e-04 -3.447998099999949914e-04 8.452270600000929375e-04 2.491284173333042223e-03 4.672961426666733843e-03 8.249127189999854587e-03 1.105509856284031707e-02 3.706710039999961889e-03 -2.574159999994662862e-06 -2.493279999998776669e-06 -2.020259999972040408e-06 4.078317999998546295e-05 -3.696848000001011914e-05 6.790200000068580037e-07 -2.073680000012245579e-06 1.800540000022010576e-06 -4.232780000029379154e-06 1.879880000024058987e-06 -7.812599999851954481e-07 -1.345820000005915059e-06 3.334039999981541897e-06 -5.355799999961163362e-07 -2.438359999996464463e-06 1.300059999994118636e-06 -3.540000000157306394e-07 6.469600000400532939e-07 -6.195000000388972967e-07
1.603013922029999705e+01 1.384431450000101838e-03 -7.216916028283996976e-02 7.499932859999717226e-03 2.300964400001248502e-04 5.086730900000475215e-04 -4.283691300000327701e-04 -7.956544000001031854e-05 7.531982699998934902e-04 2.425484193333249903e-03 4.819651286666703713e-03 8.080566400000316687e-03 1.118394147283986555e-02 3.526505280000015018e-03 -2.625260000013440551e-06 -1.320000000077925616e-07 -1.307679999968058885e-06 1.604469999961111096e-06 -5.798399999775938439e-07 -2.628022000001237779e-05 2.668915000001561430e-05 1.953899999989516743e-06 -2.571879999982229433e-06 5.096399999956701821e-07 -1.644900000019333652e-06 1.837930000010601459e-06 -1.724999999987630779e-06 7.781999997860112014e-08 -1.699867999998332262e-05 1.650887000000693725e-05 1.111609999998108932e-06 3.517099999726269830e-07 -1.679999999987558153e-06
1.703013922029999705e+01 1.441336069999943001e-03 -7.215359632283992186e-02 7.548937979999755313e-03 2.547973600005207337e-04 5.015991199994459604e-04 -5.001342799998156029e-04 2.685600000404519815e-07 7.482605099999773031e-04 2.495703120000143660e-03 4.593731689999913312e-03 7.999432370000067807e-03 1.142947598283985781e-02 3.492497260000004822e-03 -2.215579999983674596e-06 7.064799999852766720e-07 -1.049800000009781845e-06 -6.103499999881023727e-07 4.798899999968853452e-07 1.187129999993885497e-06 6.866400000035355813e-07 -8.300700000063442974e-07 -6.767299999864917292e-07 2.639769999996133433e-06 -4.372409999996307481e-06 2.842719999989640397e-06 -2.706139999986589838e-06 2.365000000054351525e-07 1.097793999999794320e-05 -1.237487999999302656e-05 2.519989999996141502e-06 -8.735600000136401373e-07 -6.896999999753461947e-07
