# r	h_0	h_1	h_2	h_3	h_4	h_5	h_6	h_7	h_8	h_9	h_10	h_11	h_12	h_13	h_14	h_15	h_16	h_17	h_18	h_19	h_20	h_21	h_22	h_23	h_24	h_25	h_26	h_27	h_28	h_29	h_30	h_31	h_32	
2.030139220299999714e+00 2.272926787999999760e+02 2.360629958999999758e+02 6.353660889000000225e+02 6.762718200999998999e+02 6.771103515999998308e+02 6.778829803499999116e+02 -7.922666076420011905e+01 -7.924063786420003908e+01 6.787786559999999554e+02 6.928540191749999622e+02 7.153301696999999422e+02 7.621660156499999630e+02 5.073067480000000273e+01 6.958300404999999955e+01 7.077720639999999719e+01 7.079019169999999406e+01 6.957719804999999269e+01 7.076718909999999596e+01 7.077494049999999959e+01 6.959291079999999852e+01 6.957239155000000608e+01 7.077620699999999943e+01 6.833502199999999505e+01 7.078720099999999604e+01 7.075231940000000463e+01 6.831977080000000058e+01 7.076284029999999348e+01 7.077255250000000331e+01 7.078277590000000430e+01 7.077030949999999621e+01 7.078527069999999810e+01 7.076974490000000628e+01 7.075505069999999819e+01
3.030139220299999714e+00 2.278205184999999346e+02 2.354610137999999324e+02 6.340176696999999422e+02 6.756340026999999964e+02 6.765876769999999851e+02 6.765846557499999108e+02 -7.974683291420012665e+01 -7.976215271420005593e+01 6.781189881000000241e+02 6.915471496500001649e+02 7.140530091000000539e+02 7.615320129499998529e+02 5.136148450000000310e+01 6.934163290000000757e+01 7.141625974999999471e+01 7.142936330000000567e+01 6.931527714999998580e+01 7.140095900000000029e+01 7.141081239999999752e+01 6.932781220000001099e+01 6.931898114999999905e+01 7.141726305000000252e+01 6.891798020000001657e+01 7.142396164999999542e+01 7.138911059999999509e+01 6.890643309999998678e+01 7.139774324999999067e+01 7.139404679999998393e+01 7.141096114999999145e+01 7.139839170000000479e+01 7.141228104999999005e+01 7.140027619999999331e+01 7.140022659999999632e+01
4.030139220299998826e+00 2.274886779999999362e+02 2.359951553500000045e+02 6.343313598999998248e+02 6.758743285999998989e+02 6.768806764000000840e+02 6.768640137999996114e+02 -7.946695626420000735e+01 -7.947562306420002187e+01 6.783496703999999227e+02 6.918380127000000357e+02 7.145845031499998186e+02 7.609413451999998870e+02 5.195260239999998930e+01 6.953277589999999009e+01 7.202040859999999611e+01 7.202980800000000272e+01 6.952644350000002760e+01 7.199460599999997612e+01 7.200560759999999050e+01 6.953258519999997134e+01 6.951611329999997224e+01 7.202361300000001165e+01 6.951750950000001694e+01 7.202967830000002891e+01 7.198987579999999298e+01 6.951074979999998504e+01 7.200877380000002859e+01 7.198711400000001959e+01 7.200454710000002478e+01 7.198637399999998365e+01 7.200228120000002718e+01 7.199751279999998133e+01 7.200117489999999520e+01
5.030139220299998826e+00 2.271700058000000126e+02 2.366204834499999379e+02 6.346715088000000833e+02 6.762550049000001309e+02 6.771578368999996655e+02 6.774844971000002261e+02 -7.919049751419998984e+01 -7.918833076420003181e+01 6.778080139499998040e+02 6.924684753500000625e+02 7.145303345000002082e+02 7.600098572000001695e+02 5.145008855000000381e+01 7.070322676666667405e+01 7.148997879999998872e+01 7.149897390000000996e+01 6.995638280000002851e+01 7.148920440000000553e+01 7.149803165000000149e+01 6.995849620000001323e+01 7.015232854999999290e+01 7.151308065000000624e+01 6.994211580000001049e+01 7.150875095000000670e+01 7.148913960000001566e+01 6.993962859999999182e+01 7.147906495000000859e+01 7.148960875000000215e+01 7.149740984999999682e+01 7.147021484999999075e+01 7.150279620000000591e+01 7.148928069999999479e+01 7.147877124999999410e+01
6.030139220299998826e+00 2.299532909625000343e+02 2.371968460499999765e+02 6.343576660499998070e+02 6.768808289000003242e+02 6.765663452500002677e+02 6.781416626000000178e+02 -7.946332461420001891e+01 -7.978366761419999875e+01 6.781300049000001309e+02 6.931193236999997680e+02 7.143303223000002617e+02 7.590418396499994742e+02 5.173195650000002388e+01 7.181827550000002702e+01 7.173557279999999992e+01 7.174742129999998497e+01 7.056932454999997617e+01 7.172885899999999992e+01 7.175470740000002934e+01 7.056739045000000488e+01 7.076150519999998778e+01 7.177570350000002009e+01 7.055953214999999545e+01 7.175073240000000396e+01 7.174085999999999785e+01 7.055457690000000071e+01 7.171830749999998034e+01 7.175585940000001983e+01 7.175490569999999479e+01 7.171514130000002751e+01 7.176396940000000768e+01 7.174060819999999694e+01 7.172999579999998332e+01
7.030139220299998826e+00 2.328031616499999927e+02 2.377841797000000952e+02 6.349423218000001725e+02 6.765628357000000506e+02 6.762448425500001576e+02 6.784413452499998129e+02 -7.885733706420000999e+01 -8.008765326420001429e+01 6.784481506500001160e+02 6.933901672499996494e+02 7.140199889999998959e+02 7.584428405999997267e+02 5.241438295000000380e+01 7.212068940000000339e+01 7.239658735000000434e+01 7.240504454999998529e+01 7.115881349999995109e+01 7.239337919999999826e+01 7.207799154999997882e+01 7.023182299999996303e+01 7.116062929999998232e+01 7.210408785000001330e+01 7.022177510000000211e+01 7.242539980000003652e+01 7.239934544999999844e+01 7.022915649999998777e+01 7.237270354999995448e+01 7.207896039999999971e+01 7.242105490000000145e+01 7.239352034999996022e+01 7.242314910000004602e+01 7.240406799999999521e+01 7.240621569999998997e+01
8.030139220299998826e+00 2.324653321000000687e+02 2.374390106000000742e+02 6.352695007000002079e+02 6.768850098000002617e+02 6.759070129999995515e+02 6.778253478999999970e+02 -7.851731021420005163e+01 -8.042261411420003014e+01 6.781381530499998007e+02 6.927635192999996434e+02 7.143406983000004402e+02 7.578054809999994177e+02 5.307138059999999768e+01 7.152037054999999555e+01 7.310667420000004313e+01 7.311026759999992919e+01 7.150087359999997716e+01 7.311149599999998827e+01 7.180810929999995551e+01 7.052713019999998778e+01 7.150595475000005763e+01 7.182604220000001760e+01 7.050769049999996696e+01 7.314272310000001198e+01 7.310559850000004189e+01 7.051179509999997208e+01 7.308113860000003115e+01 7.180500415000000203e+01 7.313387299999999414e+01 7.311777499999993779e+01 7.312195589999998901e+01 7.312400820000004842e+01 7.310839839999994183e+01
9.030139220299998826e+00 2.321151581500000702e+02 2.370989914500000850e+02 6.346986694500001249e+02 6.771723327499994411e+02 6.754489745999999286e+02 6.772953491000007489e+02 -7.915030581420000999e+01 -8.089298156419999941e+01 6.787326659999998810e+02 6.921685180500007846e+02 7.146653442500000892e+02 7.571743164500003331e+02 5.336618429999998625e+01 7.123399355000003652e+01 7.340625000000000000e+01 7.338684464999994361e+01 7.087742614999996249e+01 7.341310884999995778e+01 7.244186400000000958e+01 7.089078905000002351e+01 7.122052769999999100e+01 7.244972989999996571e+01 7.086336140000003070e+01 7.342292405000000599e+01 7.339411165000001347e+01 7.086148835000000190e+01 7.337670134999996208e+01 7.245561220000001867e+01 7.341202164999998558e+01 7.340271759999995993e+01 7.339735415000001240e+01 7.340451815000000124e+01 7.339377980000000434e+01
1.003013922029999883e+01 2.334094925000001695e+02 2.377033233999998174e+02 6.341826782000007370e+02 6.765729981000004045e+02 6.753953247500003272e+02 6.780077514999993582e+02 -7.963266666420008733e+01 -8.094397646420009096e+01 6.791102905000007013e+02 6.916450196000005235e+02 7.141570434999994177e+02 7.565608215499996732e+02 5.274221805000001950e+01 7.186502840000002834e+01 7.285212720000004083e+01 7.275662234999998645e+01 7.036523439999996299e+01 7.285684200000002875e+01 7.276634599999999864e+01 7.038749699999993936e+01 7.185592659999997522e+01 7.276527790000000095e+01 7.036123659999998381e+01 7.278301629999998568e+01 7.276210405000000492e+01 7.035932920000004742e+01 7.282813269999996919e+01 7.278487395000001925e+01 7.277981575000001158e+01 7.278096770000001925e+01 7.277051165000000310e+01 7.277701194999997369e+01 7.284577179999996588e+01
1.103013922029999883e+01 2.352725524999999323e+02 2.383649978999999348e+02 6.348190002499995899e+02 6.759261779999997088e+02 6.759238281500001904e+02 6.785160726333330103e+02 -7.941715151420009988e+01 -8.042148501420024331e+01 6.793696594499997445e+02 6.919104919499995958e+02 7.147322082999999111e+02 7.559501952999999048e+02 5.222749710000005052e+01 7.214996339999993324e+01 7.310439299999995910e+01 7.212149049999999306e+01 7.100851439999996728e+01 7.310796734999996715e+01 7.211884694999992007e+01 7.102157975000000079e+01 7.213689419999997199e+01 7.211917875000006006e+01 7.099658585000003086e+01 7.223833469999988210e+01 7.211307145000006358e+01 7.100669480000004796e+01 7.306954580000001442e+01 7.212102125000001251e+01 7.211788184999994655e+01 7.223123170000008031e+01 7.211759949999998298e+01 7.211854555000002165e+01 7.347735595000000330e+01
