# r	p	err_p
2.662839762904640306e+00 8.999934227834780476e-01 1.055272917906989650e-04
3.519399610274570822e+00 9.003176154409968657e-01 1.487750759547245769e-04
4.343558951120601641e+00 8.996115966804901776e-01 7.488401985888395659e-05
4.993063828361401946e+00 9.001853123500804799e-01 1.053904978858539429e-04
5.587095616680723076e+00 8.999379518468726413e-01 7.467997490890315303e-05
6.126295368857743284e+00 8.996253092965712517e-01 1.299141128367803280e-04
6.615991477325652959e+00 8.994654576330023410e-01 5.299476791934635151e-05
7.054126388511011925e+00 8.970213015553361036e-01 1.566155451593918358e-04
7.497157482199592771e+00 8.995500258489143031e-01 6.110774316868339479e-05
7.893676145864580995e+00 8.994871576012347658e-01 7.533585619900661434e-05
8.283524249413005691e+00 8.999116647101688127e-01 7.458456549324405814e-05
8.640599375586136333e+00 8.991856592062488218e-01 7.756438226590479392e-05
9.012740163549290529e+00 8.990344521548855328e-01 4.298241288324891477e-05
9.670873320835331910e+00 9.010229455715973446e-01 5.221362225929438767e-05
