# r	p	err_p
nan 1.107296574195466149e-01 1.389873578751535323e-04
3.524248285922329860e+00 9.150215296949414101e-02 8.985989345970706510e-05
4.331099253913878400e+00 1.012308052169617612e-01 1.077351409996014643e-04
4.989612959140517390e+00 9.762146950981685778e-02 1.030962448540685700e-04
5.583487388937899532e+00 1.002428996053782717e-01 8.006507213571406871e-05
6.121110360886075519e+00 9.818189874383714821e-02 1.063684434804882897e-04
6.607949596772479062e+00 9.947422698638212768e-02 7.433817555715138193e-05
7.060380327702561409e+00 9.944501959483226239e-02 1.340128026876650916e-04
7.487799298105810131e+00 1.000885516870252123e-01 5.337308372611502226e-05
7.894440007255410841e+00 9.988287281655922056e-02 8.879864879696527545e-05
8.280538137103915730e+00 1.002767858374319088e-01 7.500622679695764490e-05
8.640072653299107230e+00 9.973644909140251535e-02 8.508559749742427496e-05
8.999496784626510149e+00 9.972280065001039306e-02 5.058321944686514597e-05
9.669252962861774492e+00 9.961672101174717797e-02 6.981495797670935865e-05
