# r	p	err_p
2.662839762904640306e+00 9.024452694917424189e-01 3.104678454883191482e-04
3.519399610274570822e+00 9.036031420765027189e-01 4.340825735989362207e-04
4.343558951120601641e+00 9.001279044979748623e-01 2.244953100947605362e-04
4.993063828361401946e+00 9.008147512864493889e-01 3.162740985244075599e-04
5.587095616680723076e+00 8.985881800123881602e-01 2.280775440930360117e-04
6.126295368857743284e+00 8.997312515996928051e-01 3.904456632675163828e-04
6.615991477325652959e+00 8.990339869700567643e-01 1.607248873027866936e-04
7.054126388511011925e+00 8.882601351351351315e-01 4.982494392172762436e-04
7.497157482199592771e+00 9.012109168370338041e-01 1.819090073124696226e-04
7.893676145864580995e+00 8.985810402829293997e-01 2.291898445229250932e-04
8.283524249413005691e+00 9.006660444595282478e-01 2.227649888196258407e-04
8.640599375586136333e+00 8.984475920679886318e-01 2.352531469241206212e-04
9.012740163549290529e+00 9.001513594578831601e-01 1.280906476594245464e-04
9.670873320835331910e+00 9.013533185959993199e-01 1.577640464831043827e-04
