# r	vx_0	vx_1	vx_2	vx_3	vx_4	vx_5	vx_6	vx_7	vx_8	vx_9	vx_10	vx_11	vx_12	vx_13	vx_14	vx_15	vx_16	vx_17	vx_18	vx_19	vx_20	vx_21	vx_22	vx_23	vx_24	vx_25	vx_26	vx_27	vx_28	vx_29	vx_30	vx_31	
2.030139220299999714e+00 4.708266905999996393e-02 4.916408674284002828e-02 4.946397043999997689e-02 4.654150594000002611e-02 5.053629285283999656e-02 4.682313842999999420e-02 4.968189699000000875e-02 4.950157069284000233e-02 4.849842453999998748e-02 5.047060548000000674e-02 4.904867421284000301e-02 4.682125203999999014e-02 5.069969789000001309e-02 4.994589842999996865e-02 4.768976346784004061e-02 5.160620346499998623e-02 4.825343017999998707e-02 4.720578686484002556e-02 5.082807983799999402e-02 4.772783507000001590e-02 4.575729201284000486e-02 5.035577086999999674e-02 4.865715942999999932e-02 4.801033155284001319e-02 5.102012938999999497e-02 4.798640441000000256e-02 4.835123275284002042e-02 5.040779874999999632e-02 4.575182800999998828e-02 4.802600079284002205e-02 4.974300080000001317e-02 4.823106689999999419e-02
3.030139220299999714e+00 4.715091247000002816e-02 4.903482572283996560e-02 4.973405991000000304e-02 4.627803955000001773e-02 5.051088392283999834e-02 4.680980834000000174e-02 4.969542846999999014e-02 4.951582776284001175e-02 4.849967348000000511e-02 5.048464048999996845e-02 4.903597489284002714e-02 4.696127986999999032e-02 5.053383790000000320e-02 4.997999267000000079e-02 4.753006422283999333e-02 5.181963806000001310e-02 4.819749755999996194e-02 4.701513045284002462e-02 5.099079436000001492e-02 4.781147154999994264e-02 4.593452893284004357e-02 5.009183350999998896e-02 4.868729857999998939e-02 4.800266247284000476e-02 5.124712525000001129e-02 4.795311278999993265e-02 4.830392593284007358e-02 5.032509764000000357e-02 4.569703368999999266e-02 4.824743025284001369e-02 4.957539824999999956e-02 4.789595336800000352e-02
4.030139220299998826e+00 4.699900512999997948e-02 4.919457226283999174e-02 4.980669251999998715e-02 4.621358642000000100e-02 5.055587217284000789e-02 4.675112990000000052e-02 4.970566407999999631e-02 4.955898305284000410e-02 4.845448263999998367e-02 5.053679810000000910e-02 4.898881857284001495e-02 4.699051017999998636e-02 5.050080565999996718e-02 5.002695922999996631e-02 4.751703320284005050e-02 5.166139832000000987e-02 4.835177001999995533e-02 4.698496229284003511e-02 5.098619383999998533e-02 4.780060423999998170e-02 4.601773207284004519e-02 5.000593262000004730e-02 4.875216675999999999e-02 4.795849133283993510e-02 5.132066040000003021e-02 4.794067992999998667e-02 4.831886020284000688e-02 5.023719583999998461e-02 4.570620116000004285e-02 4.830639631283995677e-02 4.950819853999999937e-02 4.750186768999999781e-02
5.030139220299998826e+00 4.716446228000008983e-02 4.919077818283994902e-02 4.963662795000002570e-02 4.638295897999994422e-02 5.043961471284001685e-02 4.670428006999998577e-02 4.986670226999999345e-02 4.945200750284001190e-02 4.856531868999997004e-02 5.047563780666668859e-02 4.905354806617334001e-02 4.698441104999998702e-02 5.052390544333334316e-02 4.993965656666667086e-02 4.764680311283998188e-02 5.142102966000001996e-02 4.858450622000004548e-02 4.693422682283992370e-02 5.105249329000002834e-02 4.774854126000004778e-02 4.576219465283995480e-02 5.025579986000003330e-02 4.866433716000001519e-02 4.803209058283994248e-02 5.133616636999994293e-02 4.779503786000009052e-02 4.841961957283995310e-02 5.028480072000002243e-02 4.575180664000003811e-02 4.807299482283994979e-02 4.965228422999998226e-02 4.752558289999999491e-02
6.030139220299998826e+00 4.723426512999994581e-02 4.900360013284003197e-02 4.975680160999997742e-02 4.626246336999999959e-02 5.054407942284001171e-02 4.671731108000003879e-02 4.974437256999990342e-02 4.944974196284006307e-02 4.849791564000002081e-02 5.087631224999997898e-02 4.872570517284000730e-02 4.699154167000001159e-02 5.043023376999990204e-02 5.005960692000007567e-02 4.776682570284003504e-02 5.119690245999990869e-02 4.875780640000011712e-02 4.676218855283993669e-02 5.111569671000006782e-02 4.794630430999991672e-02 4.549942915284002631e-02 5.050389555999995617e-02 4.851257019999997977e-02 4.794286177284004524e-02 5.157936858000001373e-02 4.773803099999995858e-02 4.845713789284002149e-02 5.031118928000000851e-02 4.575526427999989515e-02 4.800886517284011501e-02 4.969199983000000681e-02 4.754673765999998386e-02
7.030139220299998826e+00 4.711840210000000501e-02 4.901106855284000086e-02 4.987715911999997948e-02 4.612917480000001264e-02 5.050850813284001734e-02 4.694568327999996959e-02 4.955706483000008045e-02 4.946405393283995200e-02 4.842480239999996661e-02 5.107919311000003182e-02 4.876926709284000461e-02 4.681070557000000659e-02 5.036289977999999778e-02 5.045606487000002527e-02 4.755369752283995777e-02 5.101133882000008501e-02 4.899580280999996096e-02 4.652102439283999080e-02 5.131176301999990086e-02 4.782480468000012419e-02 4.568005813283996380e-02 5.032929990999996522e-02 4.850033569000006262e-02 4.793746473283995446e-02 5.157113036999996791e-02 4.787460327000007954e-02 4.856925641283996870e-02 5.026010896000000089e-02 4.569072264999995275e-02 4.801616422284005203e-02 4.949370345999998255e-02 4.762373961999999405e-02
8.030139220299998826e+00 4.732639771000003714e-02 4.882348234283993144e-02 4.987094648999997049e-02 4.629890138000002792e-02 5.051316661284002002e-02 4.701682739999998861e-02 4.949927367999999023e-02 4.951994307284000862e-02 4.824264374000004213e-02 5.125180051999993908e-02 4.877447970284003176e-02 4.675178508999996291e-02 5.018576660000007711e-02 5.080246581999981609e-02 4.726469556284011719e-02 5.094406432999994822e-02 4.905106811000014416e-02 4.646389907283989679e-02 5.149836424999998385e-02 4.782660522000005410e-02 4.570218947283999356e-02 5.030453183999993721e-02 4.850433350000003113e-02 4.800839673284001269e-02 5.149453432000000025e-02 4.772413940000005961e-02 4.879032117283993442e-02 5.019856872000000303e-02 4.549549867000000913e-02 4.802909527284000141e-02 4.955526886000000131e-02 4.774643555000004924e-02
9.030139220299998826e+00 4.752133179000002372e-02 4.881833630283997222e-02 4.969752807999998356e-02 4.646803588999998819e-02 5.058288024284004342e-02 4.694808119999999835e-02 4.949970396999997524e-02 4.953197386284001469e-02 4.813572160000004208e-02 5.135106198999994653e-02 4.882597030284000633e-02 4.669219511000001488e-02 4.999866333999993667e-02 5.099503783999998624e-02 4.716832716284009158e-02 5.085026549999992901e-02 4.913693848000011410e-02 4.637958966283988599e-02 5.150049896000000182e-02 4.803044128999990614e-02 4.566152021284015233e-02 5.032653350000002718e-02 4.850036926999982956e-02 4.800862714284014759e-02 5.150453337999997411e-02 4.770327149000004596e-02 4.887292462283999300e-02 4.995960235999989674e-02 4.547426758000010227e-02 4.803466092283995015e-02 4.965627061000009446e-02 4.785260007999989074e-02
1.003013922029999883e+01 4.753590698999987652e-02 4.900735761284011338e-02 4.974013214000001099e-02 4.622226867999995603e-02 5.084306469284001484e-02 4.671336366000000684e-02 4.947677000999992775e-02 4.977359144284007608e-02 4.799560546999996624e-02 5.123866577000001088e-02 4.903402617284002840e-02 4.651080550000003672e-02 4.997402648999987179e-02 5.100343933000003882e-02 4.728316022284009129e-02 5.074596711000003979e-02 4.923212889999994957e-02 4.629492933284002493e-02 5.146932982999997269e-02 4.827343749999991190e-02 4.549386121284008239e-02 5.026989747000006753e-02 4.848720702999980564e-02 4.800409223284011345e-02 5.152696991000007415e-02 4.773936157000007591e-02 4.907116224283984002e-02 4.996066893999995956e-02 4.524760131999992080e-02 4.803259413284011181e-02 4.974433288000004727e-02 4.798977354999999639e-02
1.103013922029999883e+01 4.777430113000009221e-02 4.893032590283996619e-02 4.980516129000004538e-02 4.600014037999997085e-02 5.101283246283998263e-02 4.684906464333334075e-02 4.915823363666677048e-02 5.000558722283988955e-02 4.799970587999995153e-02 5.099606323000009656e-02 4.917277980283995403e-02 4.662425524000002319e-02 4.976163330000008683e-02 5.099382933999986600e-02 4.749403212284007691e-02 5.068230285999988927e-02 4.930619201000008278e-02 4.629286482283998666e-02 5.123509672999998488e-02 4.849353639000000826e-02 4.550049879283999538e-02 5.021479795999993917e-02 4.830476683999995746e-02 4.803499280284006384e-02 5.175906984000003264e-02 4.788810424000002758e-02 4.883778822283996179e-02 5.002253723000003177e-02 4.526407165000000815e-02 4.802705595283998652e-02 4.973163375000003855e-02 4.798033752999997237e-02
