# r	h_0	h_1	h_2	h_3	h_4	h_5	h_6	h_7	h_8	h_9	h_10	h_11	h_12	h_13	h_14	h_15	h_16	h_17	h_18	h_19	h_20	h_21	h_22	h_23	h_24	h_25	h_26	h_27	h_28	h_29	h_30	h_31	h_32	
5.000000000000000000e-01 2.770109863000000132e+02 2.770059813999999392e+02 2.770309753000000228e+02 2.770439757999999983e+02 2.755056457999999679e+02 2.770083617999999888e+02 2.769813232000000198e+02 2.769653015999999752e+02 2.767598419999999919e+02 2.769950256000000195e+02 2.769963683999999375e+02 2.767643127999999706e+02 2.769613647999999557e+02 2.769453125999999656e+02 2.769373170000000073e+02 2.769779967999999712e+02 2.769806823999999779e+02 2.769633180000000152e+02 2.769466553999999974e+02 2.769306642000000238e+02 2.769206848000000036e+02 2.769203185999999164e+02 2.769273071999999729e+02 2.769179993999999851e+02 2.767154999499999803e+02 2.769379883999999379e+02 2.768930053999999359e+02 2.769330140000000142e+02 2.769073182000000202e+02 2.768946533999999247e+02 2.768863526000000093e+02 2.766690216999999166e+02 2.766751861999999846e+02
1.500000000000000000e+00 2.772911530000000084e+02 2.773038177999999334e+02 2.773228301999999417e+02 2.773239899000000150e+02 2.761156463999999460e+02 2.773001708999999551e+02 2.772691650500000264e+02 2.772601470999999833e+02 2.772681884499999683e+02 2.773003539999999703e+02 2.772856903499999817e+02 2.772683257999999569e+02 2.772601776000000200e+02 2.772273254500000235e+02 2.772233276499999306e+02 2.772723083999999290e+02 2.772691803499999992e+02 2.772486572000000251e+02 2.772411499500000218e+02 2.772304839999999899e+02 2.772143401999999810e+02 2.772149963499999785e+02 2.772296600500000636e+02 2.772024994000000220e+02 2.772308349500000304e+02 2.772346496500000512e+02 2.771921844500000134e+02 2.772118530499999451e+02 2.772064819500000112e+02 2.771826477000000182e+02 2.771766967999999451e+02 2.771650085499999250e+02 2.771853484999999182e+02
2.500000000000000000e+00 2.759902344000000767e+02 2.760019226250000202e+02 2.760203476499999056e+02 2.760269928249999225e+02 2.756122558999998660e+02 2.759920120749999342e+02 2.756003418199999260e+02 2.759611358999999311e+02 2.759673385749999852e+02 2.759922561999999857e+02 2.759865036250000117e+02 2.759737243499999977e+02 2.759610901000000354e+02 2.759291534749999641e+02 2.759256591749999643e+02 2.759735107749999656e+02 2.759739227499999288e+02 2.759599838249998811e+02 2.759463501249999240e+02 2.759234848250000027e+02 2.759095840749999411e+02 2.759157333500000391e+02 2.759283981500000209e+02 2.759121475500000429e+02 2.759290085249999720e+02 2.759247665249999955e+02 2.759005051000000321e+02 2.759156723500000226e+02 2.759126434499999618e+02 2.758844223249999459e+02 2.758823318499999573e+02 2.758643417499999941e+02 2.762773437599999511e+02
3.500000000000000000e+00 2.747720031999997445e+02 2.747856751000001623e+02 2.748099975999998605e+02 2.748033448000001044e+02 2.736109924499999124e+02 2.747740174000000479e+02 2.737436828999998397e+02 2.747429810000000998e+02 2.747526551000000836e+02 2.747873230000000149e+02 2.747656554999998662e+02 2.747649842000000717e+02 2.741016692999999123e+02 2.747053527999999005e+02 2.747030029999998533e+02 2.741023254499998529e+02 2.747443238000000747e+02 2.747430115000001933e+02 2.747333373999999822e+02 2.747049865999999838e+02 2.746873169000000416e+02 2.747073365000001104e+02 2.747160034000000906e+02 2.746990052000001015e+02 2.747046814000000268e+02 2.746990051999998741e+02 2.746823426000000836e+02 2.740424957500000573e+02 2.740428314499998805e+02 2.746703185999997459e+02 2.746676635999999689e+02 2.746436767999998665e+02 2.746753235000001041e+02
4.500000000000000000e+00 2.735947774333332632e+02 2.742295074500000283e+02 2.742474976000000879e+02 2.736443176666666659e+02 2.730180053999997654e+02 2.736216634333333673e+02 2.732439880499998708e+02 2.735785420666666141e+02 2.735939025999999217e+02 2.742181701500001054e+02 2.742031707500000266e+02 2.736118774666665558e+02 2.736635131999998976e+02 2.735428976000000034e+02 2.735342101999997908e+02 2.736593322999999600e+02 2.735800069666665877e+02 2.735722147999999834e+02 2.741629944000001160e+02 2.735533141999999316e+02 2.735207926999999586e+02 2.735365498999999545e+02 2.735493266333331235e+02 2.735339965999999663e+02 2.741409911999999167e+02 2.735374552666667114e+02 2.741176605000000563e+02 2.735988312500001030e+02 2.735963288000000375e+02 2.735057780333333426e+02 2.735027974999999856e+02 2.740843353000000207e+02 2.741060028500000953e+02
5.500000000000000000e+00 2.726268158000000312e+02 2.729975382999999169e+02 2.735771790000001147e+02 2.734836425999997118e+02 2.726460114000001340e+02 2.734633484000000863e+02 2.726518097499999840e+02 2.734173279000001457e+02 2.734216919000000416e+02 2.747281647500001327e+02 2.735388488999999481e+02 2.734449767999999494e+02 2.734206847999998899e+02 2.725891418500000327e+02 2.725648193499998797e+02 2.734206847999998899e+02 2.726078339000000597e+02 2.726111450000000787e+02 2.734923401000000922e+02 2.733869629000000714e+02 2.733613586999999825e+02 2.733666382000001249e+02 2.733779906999998275e+02 2.725756378500000210e+02 2.734733276500001011e+02 2.733770141999998486e+02 2.734551696999999422e+02 2.725591583499999615e+02 2.733523255000000063e+02 2.733433227999998962e+02 2.725320282000000134e+02 2.734151764000000639e+02 2.734348449999999957e+02
6.500000000000000000e+00 2.719313354500000059e+02 2.719696655499999451e+02 2.729317016999998486e+02 2.723389790999999605e+02 2.719418335000002571e+02 2.729096527500000775e+02 2.719516449500001727e+02 2.728829956000001857e+02 2.722966715333333809e+02 2.744611358499998914e+02 2.723061116666667658e+02 2.728969727000001058e+02 2.728698272999999972e+02 2.718874969500002408e+02 2.718754882499999894e+02 2.728791962000000240e+02 2.719164886500000193e+02 2.719183196999997563e+02 2.728582001499999024e+02 2.728354798000000301e+02 2.722145487666666668e+02 2.722247721999999044e+02 2.728306426999999985e+02 2.718738250999999764e+02 2.722468058333330987e+02 2.728256988499999807e+02 2.722100932000000171e+02 2.718661499499999081e+02 2.728036499499999081e+02 2.721923523333333037e+02 2.718438110499998857e+02 2.721763203999997245e+02 2.721983338000001709e+02
7.500000000000000000e+00 2.715827026999995724e+02 2.716150207999999111e+02 2.723263550000001487e+02 2.716240234999995664e+02 2.713681793000000653e+02 2.732379760999997416e+02 2.715973511000001963e+02 2.722743377500000861e+02 2.721879883000001428e+02 2.741066589000001841e+02 2.715939941999995426e+02 2.732330017000003863e+02 2.731900024000001395e+02 2.715630187999995542e+02 2.715310059000003093e+02 2.722643585499999972e+02 2.715569763000003150e+02 2.715673522999995839e+02 2.722566986000001634e+02 2.731619872999999643e+02 2.715026551000000836e+02 2.720953368999998929e+02 2.731679992999997921e+02 2.715313415999999052e+02 2.721326903999997739e+02 2.731570128999996996e+02 2.715016480000003867e+02 2.715050049000001309e+02 2.731356506000001900e+02 2.720623474000003625e+02 2.714906615999998394e+02 2.720666504000000714e+02 2.714700012000002971e+02
8.500000000000000000e+00 2.709873505499999737e+02 2.710156707999999526e+02 2.716966553000002023e+02 2.710271758999997473e+02 2.708606873999997333e+02 2.735573119999999108e+02 2.710025024499996107e+02 2.716411895999999615e+02 2.716393127500000446e+02 2.735364837500001158e+02 2.710068512000002556e+02 2.735464935499999228e+02 2.735126648000000387e+02 2.709556732500000180e+02 2.709406738500001666e+02 2.716326447000001281e+02 2.709743499999999585e+02 2.709775085500000387e+02 2.712959900500000003e+02 2.734821472499997981e+02 2.709311676000002080e+02 2.712418518500003302e+02 2.734976501500000268e+02 2.710702209749999838e+02 2.715853118999998514e+02 2.734773559499999465e+02 2.709226836999996522e+02 2.709226684999998724e+02 2.734601593499996852e+02 2.712038116999997328e+02 2.709033355500000653e+02 2.712066650499996285e+02 2.709068450999998277e+02
9.500000000000000000e+00 2.707148286000001463e+02 2.707389984500000537e+02 2.710751648000000387e+02 2.707569733000000269e+02 2.707301788999998280e+02 2.729221496999998635e+02 2.707198334000004252e+02 2.719953308000003744e+02 2.710171509000001606e+02 2.729014892999998665e+02 2.707273408000000927e+02 2.729146728999999141e+02 2.728760071000001517e+02 2.706743163999999524e+02 2.703419952499998544e+02 2.719696655999996437e+02 2.707000122999997984e+02 2.707019958999999290e+02 2.706916657000001578e+02 2.728456725999999435e+02 2.706495056500002647e+02 2.706548310000002857e+02 2.728594818000001396e+02 2.706551513499998691e+02 2.709725036999998338e+02 2.728478393999998843e+02 2.706476746000003004e+02 2.706431732999999440e+02 2.728256683999998131e+02 2.706176605999999083e+02 2.706260071000001517e+02 2.706138458499999615e+02 2.706338501499999438e+02
