# r	vx_0	vx_1	vx_2	vx_3	vx_4	vx_5	vx_6	vx_7	vx_8	vx_9	vx_10	vx_11	vx_12	vx_13	vx_14	vx_15	vx_16	vx_17	vx_18	vx_19	vx_20	vx_21	vx_22	vx_23	vx_24	vx_25	vx_26	vx_27	vx_28	vx_29	vx_30	vx_31	
5.000000000000000000e-01 4.632633667999999649e-02 4.467780000004495311e-06 -4.632420656000000442e-02 -3.076660000000060765e-04 3.005432000000041464e-04 -5.407719999993787476e-06 4.633626709999998788e-02 -4.638056333999999309e-02 4.637569883999999309e-02 -4.632839356000000713e-02 -4.641111999999338798e-05 3.941039999999702316e-05 -3.210439999998015872e-06 -1.599119999991671749e-06 8.135959999992792031e-06 4.628450013000000307e-02 -4.628743588999999214e-02 -3.332520000003569383e-06 -3.198239999994711950e-06 4.633159787999999168e-02 -4.466553000000885988e-05 -4.628760374999999622e-02 -1.861559999997552976e-06 4.633646847999999679e-02 -4.633247068000000829e-02 -8.996600000000399349e-06 8.001720000015666404e-06 -5.139159999998810364e-06 -2.532960000019102173e-06 -1.660159999983079628e-06 -4.346618000001853914e-05 1.232900000013614872e-06
1.500000000000000000e+00 4.633950195000000050e-02 1.165770000011434669e-06 -4.633410034000001038e-02 -2.416687000000138227e-04 2.369049000000018185e-04 -6.201169999985722876e-06 4.634606629000000144e-02 -4.634626161000000855e-02 4.634106141000000900e-02 -4.633756103000000875e-02 -3.472910000004958624e-06 -1.629639999987375688e-06 -6.570429999999305644e-06 -7.995600000185732033e-07 9.796149999999670724e-06 4.625516967000001256e-02 -4.625989990999999218e-02 -1.501450000000659244e-06 -2.133190000006379752e-06 4.633700256999997297e-02 6.714000003285036399e-08 -4.633723449999999078e-02 -5.432130000008328482e-06 4.634593200999999330e-02 -4.633950195999998745e-02 -8.493040000007568327e-06 3.933719999986351595e-06 -1.074219999986780721e-06 -4.766849999998612499e-06 -1.190180000014606799e-06 -2.337650000004032272e-06 4.067989999998644740e-06
2.500000000000000000e+00 4.665541991999998250e-02 3.564449999976204540e-06 -4.665163268499999266e-02 -8.294738500001131332e-05 7.595123500001363511e-05 -7.833405100000163847e-05 4.673726501600003469e-02 -4.666386566500002608e-02 4.665686492499999255e-02 -4.665303191499998309e-02 -2.555855000002793712e-06 -2.526849999992464158e-06 -6.387325000014243576e-06 -6.988599999999678648e-07 9.570320000000264490e-06 4.640230104500002450e-02 -4.640500643500004158e-02 -2.726739999991423285e-06 -4.573059999984252865e-06 4.665600433500000088e-02 -9.002600000258098774e-07 -4.665412140999997126e-02 -3.250119999995604470e-06 4.666063384999998703e-02 -4.665811005500000025e-02 -4.852284999992662063e-06 3.033449999998083318e-06 -6.057800000121460972e-07 -5.644225000003189237e-06 -4.180949999977201440e-07 -3.598019999992629782e-06 8.260040199999138901e-05
3.500000000000000000e+00 4.676113282000005783e-02 3.332520000003569383e-06 -4.675819701999998912e-02 -2.384704700000384123e-04 2.326049900000271042e-04 -2.060669000000416441e-04 4.696979369999999127e-02 -4.676799925999994278e-02 4.676073607999996912e-02 -4.675813600000001263e-02 -1.342599999588855890e-07 -1.326629800000318879e-04 1.207366999999976543e-04 -4.699600000094506188e-07 -1.201355100000000637e-04 4.668000489000000836e-02 -4.655186767999994202e-02 -1.934820000042236673e-06 -5.670159999999668915e-06 4.676080322000002870e-02 8.667000000059488168e-07 -4.675946656000001117e-02 -3.399639999997816634e-06 4.676386717999994613e-02 -4.676386717999998777e-02 -3.332519999958094725e-06 -1.279693700000052647e-04 6.713999996463825812e-08 1.254974299999730687e-04 -5.309999999553837871e-07 -4.797360000020489481e-06 6.329340000047522733e-06
4.500000000000000000e+00 4.691877645333330377e-02 4.199220000009518199e-06 -4.691306762666663105e-02 -1.252624533333801201e-04 1.207316066667203793e-04 -7.553507666669930301e-05 4.699287109000001988e-02 -4.692288818000000389e-02 4.691468506000004424e-02 -4.679283143000002171e-02 -1.182586566666941571e-04 1.032714666666834061e-05 -2.412311999997882506e-05 -1.737480000042523983e-06 2.502442000003384255e-05 4.687106628999999913e-02 -4.688848978999999445e-02 1.181559200000265286e-04 -1.219360400000368854e-04 4.691420287999999161e-02 1.732025199999952790e-04 -4.708820291333334906e-02 -3.066006666631437856e-06 4.691986694000000596e-02 -4.691917520666665647e-02 1.160410466666689922e-04 -1.037658499999906744e-04 -5.004900000130874567e-07 -1.811015333333898414e-05 -5.961066666714032447e-07 1.163075600000070149e-04 4.333510000014939918e-06
5.500000000000000000e+00 4.698530578999998708e-02 2.398679999987507412e-06 -4.681633911000003534e-02 -1.675262399999155659e-04 1.634673999999904450e-04 -1.623077300000204642e-04 4.698420408999996051e-02 -4.683022765999994563e-02 4.682346192000004514e-02 -4.680003052000006325e-02 -1.877441999999973477e-05 -4.858400000011897360e-06 -1.663085899999714530e-04 -4.864500000030603059e-06 1.711730900000020485e-04 4.681649781000005867e-02 -4.697840577000001600e-02 1.762390200000027028e-04 -2.107544000000416496e-05 4.681853942999996548e-02 2.586029099999905380e-04 -4.707893678000000387e-02 -1.604705699999613069e-04 4.722397154999998653e-02 -4.706369628000002525e-02 1.563110000001870602e-05 -1.792022699999961256e-04 1.586334300000089449e-04 -1.800540000022010576e-06 -1.622589199999765683e-04 1.766296400000101066e-04 3.933719999986351595e-06
6.500000000000000000e+00 4.718086548000001434e-02 3.366089999963151090e-06 -4.710270283999998253e-02 -7.942911999994066322e-05 1.935638499999640808e-04 -1.916015599999809681e-04 4.718230590000002667e-02 -4.711330058333338539e-02 4.710439556333327615e-02 -4.710250753666660184e-02 1.181722066666679840e-04 -5.429080000021713385e-06 -1.964660699999512961e-04 -2.401740000050267658e-06 2.007415900000069069e-04 4.698226012999993928e-02 -4.717443542999999462e-02 1.879760900000292296e-04 -4.544069999974454180e-06 4.698897093000004715e-02 8.016968999991149370e-05 -4.707010803999996801e-02 -1.913635200000044314e-04 4.725790406000005689e-02 -4.706752931000005719e-02 -1.231211299999927203e-04 -6.878865000002178987e-05 1.875000000000000039e-04 -1.222595233333208752e-04 -6.970825666668361133e-05 6.650186999996777104e-05 4.402680000089276089e-06
7.500000000000000000e+00 4.719645384000013821e-02 5.932619999839517202e-06 -4.719412229999998126e-02 -5.116883999990022613e-05 3.739593599999352326e-04 -3.281249999999090558e-04 4.720019531999987417e-02 -4.708206787999988374e-02 4.707073363999988991e-02 -4.718953246000000962e-02 3.278015000001687244e-04 -8.599860000049374591e-06 -3.253967200001170760e-04 -6.402579999848967026e-06 1.466705299999375770e-04 4.705379333000000996e-02 -4.719319458000009043e-02 1.378692600001159101e-04 1.810577399999601647e-04 4.687113647999995025e-02 2.203360000021348305e-06 -4.687213744000000293e-02 -3.273315399999773920e-04 4.719466551999994264e-02 -4.686953125999998582e-02 -3.310729799998625824e-04 6.713799999488400774e-07 3.261291400000118352e-04 -2.146606399999654940e-04 -1.143371600001046365e-04 1.151977600000464046e-04 -1.193298399999548565e-04
8.500000000000000000e+00 4.742092893999997477e-02 5.999770000016723974e-06 -4.741896364000004055e-02 -3.329770000000280338e-05 5.393249200000354519e-04 -5.109619100000599955e-04 4.742363282000005426e-02 -4.729627075999996710e-02 4.728630066000005100e-02 -4.741279297000000614e-02 5.079284699999334421e-04 -6.765749999976833203e-06 -5.113983100000041131e-04 -2.999879999970289624e-06 1.383941699999922904e-04 4.728550109999996726e-02 -4.741652832999998513e-02 6.369629999999233130e-05 4.372314399999595379e-04 4.691026916999999075e-02 2.102660000036848854e-06 -4.690927124999998143e-02 -4.854858350000086078e-04 4.738938903499997912e-02 -4.690796203999998693e-02 -5.109344500000588063e-04 -3.039999955944949784e-09 5.074981699999625648e-04 -4.512695299999904745e-04 -6.009522999993350683e-05 6.066589999991265194e-05 -5.996398999996017910e-05
9.500000000000000000e+00 4.741276548000005614e-02 6.604019999940647049e-06 -4.741094056000001722e-02 -5.358880000039789300e-06 4.383941600000071034e-04 -4.404632599998876551e-04 4.741803283999997815e-02 -4.735856934000003127e-02 4.734777221999993124e-02 -4.740573423999994845e-02 4.374664199999642937e-04 -7.733159999952477729e-06 -4.403381400000398521e-04 -6.646423000001959198e-05 3.255340699999578606e-04 4.715546874000010880e-02 -4.740900268000004802e-02 -2.066039999954227653e-06 4.308013799999571439e-04 4.697326660000007703e-02 2.130139999826496724e-06 -4.697263489999986552e-02 -4.408660900000541116e-04 4.740756837000008328e-02 -4.696903076000007865e-02 -4.400329599999167778e-04 -9.002600000712846411e-07 4.364990199999738141e-04 -4.416015599999809733e-04 1.669300000048679035e-06 -2.432250000038038858e-06 4.000859999996464326e-06
1.050000000000000000e+01 4.740026856999984134e-02 4.595930000050429689e-06 -4.739603270999996620e-02 -8.895869999923889269e-06 4.377990699999827532e-04 -4.383972200000243666e-04 4.740406189999993997e-02 -4.740386352999994418e-02 4.739379576999999677e-02 -4.739146117999998992e-02 4.329650899999251006e-04 -6.164549999903102099e-06 -4.384338400000160592e-04 -6.820373000009567505e-05 5.092681800000719260e-04 4.696019896999996390e-02 -4.739476623000000305e-02 5.803527999996731311e-05 3.681335400000534963e-04 4.696277160999998146e-02 2.224729999943519886e-06 -4.696526488999989285e-02 -4.348999000000730955e-04 4.739296569999996989e-02 -4.695753173999991925e-02 -4.381957999999940402e-04 -3.661999999167164750e-08 4.332305899999482545e-04 -3.770324699999037061e-04 -5.916443000005528851e-05 5.833130000000892606e-05 -5.919494999998278301e-05
